CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-22,-21,4294806.958,4294813.282,0.128,21.985,21.985,21.985,"[-13,5,-13,6,-12,7,-14,6,-13,6,-13,6,-13,6,-12,6,-13,6,-12,7,-13,8,-13,8,-13,8,-13,8,-13,8,-13,9,-11,9,-12,9,-12,10,-13,9,-13,9,-12,10,-12,9,-12,11,-13,11,-12,12,0,0,-12,12,-13,12,-13,13,-12,12,-13,12,-13,12,-13,12,-13,12,-13,12,-13,12,-13,14,-13,12,-14,13,-14,13,-14,12,-14,13,-15,13,-15,13,-15,12,-15,11,-16,10,-16,9,-16,9,-17,10,-16,8,-16,8,0,0,-6,-14,-6,-14,-8,-13,-7,-14,-7,-13,-7,-13,-8,-12,-7,-12,-8,-12,-8,-11,-9,-12,-9,-12,-9,-11,-9,-11,-9,-11,-11,-10,-10,-9,-10,-9,-11,-9,-11,-9,-11,-9,-12,-8,-11,-9,-12,-7,-13,-8,-14,-8,0,0,-14,-7,-15,-7,-15,-7,-15,-6,-15,-7,-16,-7,-16,-7,-16,-6,-17,-6,-17,-7,-18,-7,-17,-7,-17,-7,-18,-8,-19,-8,-19,-8,-19,-8,-19,-9,-19,-9,-18,-10,-19,-11,-17,-11,-17,-12,-17,-12,-16,-14,-16,-14,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-18,-33,4294808.223,4294814.684,49.134,93.348,93.348,93.348,"[-3,-12,-3,-12,-4,-11,-4,-13,-4,-11,-4,-12,-4,-12,-3,-11,-4,-11,-4,-11,-5,-12,-5,-11,-5,-11,-5,-11,-4,-12,-5,-11,-5,-11,-5,-10,-6,-11,-5,-11,-5,-11,-6,-11,-5,-10,-7,-10,-7,-11,-7,-11,0,0,-7,-11,-7,-11,-8,-11,-7,-10,-7,-11,-7,-11,-7,-11,-7,-11,-7,-11,-7,-10,-8,-11,-7,-11,-8,-11,-8,-12,-7,-11,-8,-12,-8,-12,-7,-12,-6,-12,-6,-12,-5,-12,-5,-12,-5,-12,-6,-12,-5,-13,-4,-13,0,0,-8,3,-7,3,-7,4,-8,4,-8,5,-8,5,-8,5,-8,6,-8,6,-8,6,-9,7,-9,7,-9,7,-9,8,-9,7,-9,9,-8,9,-9,9,-8,9,-9,10,-9,10,-9,10,-10,10,-8,11,-10,12,-10,12,0,0,-10,12,-10,13,-10,13,-10,13,-10,12,-10,13,-11,13,-10,13,-11,13,-11,13,-12,14,-11,12,-11,12,-11,12,-12,13,-12,13,-12,13,-12,13,-12,13,-12,12,-12,12,-11,12,-13,12,-12,11,-13,10,-13,10,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-36,-31,4294806.186,4294812.522,98.784,162.204,162.204,162.204,"[-11,-26,-11,-26,-12,-24,-11,-27,-11,-25,-10,-26,-9,-25,-9,-24,-9,-24,-9,-22,-10,-24,-11,-22,-11,-22,-10,-20,-9,-21,-11,-19,-10,-18,-10,-18,-11,-17,-10,-17,-11,-17,-12,-15,-11,-14,-14,-13,-14,-13,-15,-12,0,0,-15,-12,-16,-11,-18,-11,-18,-10,-19,-11,-19,-11,-20,-11,-20,-11,-22,-11,-20,-10,-24,-10,-22,-12,-23,-12,-24,-14,-22,-14,-23,-15,-23,-15,-22,-16,-21,-17,-19,-18,-19,-19,-17,-19,-16,-19,-17,-19,-14,-19,-13,-19,0,0,-10,0,-10,0,-10,1,-11,1,-10,1,-10,2,-9,2,-9,2,-9,3,-8,3,-9,4,-8,5,-8,5,-8,5,-8,5,-8,7,-7,7,-8,7,-7,8,-8,8,-8,8,-8,9,-8,8,-7,10,-8,10,-8,11,0,0,-8,11,-9,12,-8,12,-8,12,-9,12,-9,12,-9,12,-9,12,-9,13,-10,13,-10,13,-10,12,-10,12,-11,12,-11,12,-11,13,-11,12,-11,12,-12,11,-12,10,-12,10,-12,9,-13,8,-12,9,-12,7,-12,6,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-33,-20,4294810.136,4294816.460,148.142,234.233,234.233,234.233,"[-11,-2,-11,-1,-11,0,-11,-1,-10,0,-11,0,-10,0,-10,0,-10,0,-9,1,-10,1,-10,2,-9,2,-9,3,-10,2,-10,2,-10,2,-10,2,-9,3,-10,2,-10,2,-10,2,-9,2,-9,4,-10,4,-10,4,0,0,-10,4,-11,4,-11,5,-11,5,-12,5,-12,6,-13,6,-13,7,-13,8,-14,9,-15,10,-15,10,-16,10,-18,10,-18,11,-19,12,-21,12,-21,13,-22,12,-23,11,-24,12,-25,11,-26,11,-26,13,-28,11,-28,12,0,0,-3,16,-3,16,-1,16,-2,17,-2,16,-3,15,-2,15,-2,15,-2,15,-1,14,-1,15,-1,14,0,15,0,14,-1,14,1,15,1,14,1,14,1,13,0,14,0,14,2,14,1,14,3,14,2,14,3,14,0,0,3,14,3,14,4,14,3,14,4,14,3,15,3,15,4,14,4,14,4,15,5,15,4,15,4,15,3,16,4,16,4,16,4,17,3,17,2,17,2,17,1,18,1,17,0,18,0,17,-2,18,-2,17,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-32,-22,4294802.652,4294809.51,198.129,296.26,296.26,296.26,"[10,-6,10,-6,10,-7,11,-7,11,-7,11,-7,12,-7,11,-7,12,-7,11,-7,12,-8,11,-8,11,-8,11,-8,11,-7,11,-9,10,-9,10,-9,10,-10,10,-10,11,-9,11,-10,11,-10,10,-12,12,-12,12,-13,0,0,12,-12,13,-12,13,-13,12,-13,13,-13,14,-12,14,-12,14,-12,15,-12,14,-12,15,-13,14,-11,14,-11,14,-11,14,-10,14,-11,14,-11,14,-10,14,-10,14,-10,14,-9,14,-9,14,-10,14,-11,14,-10,15,-10,0,0,-16,5,-16,5,-15,6,-17,5,-16,4,-15,4,-15,4,-14,4,-14,4,-13,3,-14,3,-14,4,-13,4,-13,4,-13,3,-13,6,-12,5,-12,5,-12,6,-12,5,-13,5,-12,6,-12,4,-12,6,-13,5,-12,6,0,0,-12,6,-12,6,-12,6,-12,7,-12,6,-12,6,-12,6,-12,6,-12,6,-12,6,-13,6,-12,5,-12,5,-12,5,-12,6,-13,6,-13,6,-13,6,-12,5,-12,5,-13,5,-12,4,-13,4,-13,4,-13,3,-13,3,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-24,-21,228.988,236.424,19.492,415.123,119.97,21.346,"[-5,13,-5,14,-3,14,-5,15,-4,14,-4,14,-4,14,-4,13,-4,13,-3,13,-3,14,-3,14,-3,14,-3,14,-3,14,-2,14,-2,14,-2,13,-1,14,-2,14,-2,14,-1,14,-2,13,0,14,-1,15,0,15,0,0,1,15,1,14,1,16,1,14,1,15,1,15,0,16,1,15,1,16,1,15,1,17,0,15,0,16,1,16,0,15,0,17,0,16,0,17,-1,16,-2,16,-3,16,-2,15,-3,15,-3,15,-5,15,-5,14,0,0,-2,11,-1,12,0,11,-1,12,-1,11,0,12,0,11,0,11,0,11,1,10,1,12,2,12,2,11,2,11,1,11,3,11,3,10,2,10,3,11,3,11,3,11,3,10,3,10,5,10,4,11,5,11,0,0,6,11,5,11,6,11,6,10,6,11,6,11,6,11,6,11,7,12,7,11,8,12,6,12,6,12,6,13,6,13,7,14,6,14,6,14,5,14,5,14,4,15,3,14,3,14,3,15,2,15,1,15,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-18,-38,230.387,237.822,68.529,463.797,167.771,70.20,"[-5,17,-5,18,-4,17,-5,19,-5,17,-5,19,-5,18,-4,17,-5,17,-4,16,-4,18,-3,18,-3,18,-4,18,-4,18,-3,18,-2,18,-3,17,-2,18,-2,18,-2,18,-1,18,-2,17,0,18,-1,19,0,19,0,0,0,19,0,18,1,20,1,18,1,20,1,20,1,20,1,19,1,20,1,19,2,21,1,20,1,20,1,21,0,19,1,21,0,21,0,22,-1,21,-1,20,-2,20,-2,20,-3,20,-3,21,-4,20,-5,20,0,0,-5,-10,-6,-9,-5,-8,-6,-9,-6,-8,-6,-8,-6,-7,-6,-7,-6,-7,-6,-6,-7,-6,-7,-5,-7,-5,-7,-4,-7,-5,-8,-3,-7,-3,-7,-3,-8,-2,-8,-2,-8,-2,-8,-1,-8,-1,-9,0,-10,0,-10,1,0,0,-11,2,-11,2,-11,3,-11,3,-12,3,-13,4,-13,4,-13,4,-14,4,-14,4,-15,5,-15,4,-16,4,-16,4,-16,3,-18,4,-17,4,-18,3,-18,2,-17,2,-18,1,-18,1,-18,0,-19,1,-18,-1,-18,-2,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-32,-33,228.229,235.665,118.270,522.607,226.581,128.830,"[-1,15,0,15,1,14,0,16,0,14,1,14,1,13,1,12,2,12,2,11,3,12,4,12,4,11,5,11,5,11,6,10,7,9,6,9,8,9,8,10,8,9,10,9,8,9,11,8,12,9,13,9,0,0,14,9,14,9,16,10,15,9,16,10,16,11,17,11,16,11,17,11,16,11,17,12,16,13,16,13,16,14,14,13,15,14,14,14,14,15,13,14,11,14,10,15,10,15,9,14,9,14,7,13,7,13,0,0,-4,-12,-5,-12,-5,-11,-5,-13,-5,-11,-5,-12,-5,-11,-5,-10,-5,-10,-6,-9,-6,-10,-7,-8,-7,-8,-7,-8,-7,-8,-8,-8,-8,-6,-8,-7,-9,-7,-10,-6,-9,-6,-10,-6,-10,-6,-10,-5,-12,-6,-12,-5,0,0,-12,-5,-13,-6,-13,-6,-13,-6,-13,-6,-14,-7,-14,-7,-13,-6,-13,-7,-13,-7,-13,-7,-12,-8,-12,-8,-13,-8,-12,-8,-13,-9,-12,-8,-11,-9,-11,-9,-10,-9,-9,-10,-9,-10,-8,-10,-8,-10,-6,-10,-5,-10,0,0]"
CSI_DATA: 9,6,2,2,1,1,1,0,-40,-20,232.172,239.608,167.640,586.322,290.296,192.545,"[-11,9,-11,10,-8,11,-10,12,-9,11,-8,11,-7,10,-7,10,-6,10,-4,9,-4,11,-3,11,-3,11,-1,10,-2,11,0,10,0,10,0,9,1,10,1,10,0,9,2,9,1,8,3,8,4,8,4,9,0,0,4,7,5,7,6,7,7,6,8,7,9,7,10,7,11,6,12,7,13,7,16,8,16,8,18,8,20,10,20,10,25,12,24,12,27,14,27,16,26,17,28,20,28,20,29,21,33,21,32,24,33,27,0,0,14,5,15,5,14,4,15,5,14,5,15,5,14,4,14,4,14,4,13,3,14,3,14,2,14,2,14,2,14,3,14,1,14,0,13,0,14,0,14,1,14,0,14,0,14,0,14,-2,16,-1,15,-2,0,0,15,-2,15,-2,15,-2,15,-3,16,-2,16,-2,16,-2,15,-3,16,-3,16,-4,16,-4,16,-2,16,-3,17,-3,16,-3,18,-3,17,-3,18,-3,18,-2,17,-2,18,-1,17,0,18,1,18,0,18,2,17,2,0,0]"
CSI_DATA: 10,7,2,2,1,1,1,0,-36,-23,224.771,232.207,217.531,644.48,348.22,250.271,"[-5,-12,-6,-12,-7,-11,-6,-12,-6,-11,-6,-12,-6,-12,-6,-11,-6,-11,-6,-11,-6,-12,-6,-11,-6,-11,-6,-11,-6,-11,-7,-10,-7,-10,-7,-9,-8,-10,-8,-10,-7,-10,-8,-9,-7,-9,-9,-9,-9,-10,-9,-10,0,0,-9,-10,-9,-10,-10,-10,-9,-9,-9,-11,-9,-10,-9,-11,-8,-11,-8,-11,-8,-10,-8,-11,-7,-11,-7,-11,-7,-11,-6,-10,-6,-10,-6,-10,-6,-10,-5,-9,-4,-9,-4,-9,-4,-9,-3,-8,-4,-8,-3,-7,-3,-6,0,0,13,-10,13,-10,12,-10,14,-10,12,-9,13,-10,12,-9,12,-9,12,-9,11,-8,12,-9,11,-9,10,-9,10,-9,10,-8,9,-10,8,-10,8,-9,8,-10,8,-10,9,-10,8,-10,8,-10,7,-11,8,-11,8,-12,0,0,7,-12,7,-12,7,-13,7,-13,7,-13,7,-13,8,-13,8,-13,8,-14,7,-13,8,-15,8,-13,8,-14,8,-14,8,-14,9,-15,8,-14,9,-15,9,-14,9,-14,10,-14,10,-13,10,-13,10,-14,12,-14,12,-14,0,0]"
