CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-19,-16,4294809.633,4294811.982,0.117,19.992,19.992,19.992,"[10,-14,9,-14,8,-14,10,-15,9,-14,9,-14,9,-13,8,-13,8,-13,7,-13,8,-14,7,-14,8,-14,7,-14,8,-13,6,-14,6,-14,5,-13,5,-13,5,-13,6,-13,5,-13,5,-13,3,-13,4,-14,3,-15,0,0,2,-14,2,-15,1,-15,1,-14,1,-15,1,-16,1,-16,1,-16,0,-16,0,-17,0,-18,1,-17,0,-17,0,-19,1,-18,0,-19,1,-19,1,-19,2,-19,2,-19,3,-20,4,-19,4,-19,4,-19,6,-19,6,-19,0,0,-7,12,-7,12,-6,13,-6,13,-6,13,-6,13,-6,13,-5,12,-5,13,-4,13,-5,14,-3,14,-3,14,-3,14,-4,13,-2,15,-2,13,-2,14,-1,14,-1,14,-2,15,0,15,-1,14,1,15,1,16,1,16,0,0,2,15,2,16,2,16,3,16,3,16,3,18,3,17,3,17,3,17,3,18,4,19,3,18,2,18,3,18,3,19,3,19,3,20,2,19,1,19,1,19,0,20,-1,19,-2,20,-1,20,-3,19,-4,19,0,0]"
CSI_DATA: 2,5,1,1,0,0,0,0,-31,-22,151162.534,4294817.05,94.497,106.807,106.807,106.807,"[-12,-1,-12,-1,-12,0,-13,0,-14,0,-13,0,-13,1,-13,1,-13,1,-13,2,-14,3,-14,4,-15,4,-14,4,-15,4,-15,5,-14,6,-14,6,-15,7,-15,6,-16,7,-15,8,-15,7,-14,9,-16,9,-15,10,0,0,-15,10,-16,11,-16,12,-15,12,-15,12,-16,13,-16,13,-15,13,-16,13,-15,13,-16,15,-16,14,-17,14,-17,15,-17,14,-18,15,-18,15,-19,14,-19,14,-19,12,-20,12,-20,11,-21,11,-21,11,-22,9,-21,8,0,0,13,-9,12,-9,12,-10,13,-10,12,-9,12,-9,12,-10,11,-9,11,-10,10,-10,11,-11,10,-11,10,-11,10,-11,10,-10,10,-13,8,-12,9,-12,8,-12,9,-12,10,-12,8,-13,9,-12,7,-14,9,-14,8,-14,0,0,7,-14,8,-15,8,-15,8,-16,8,-15,8,-16,8,-16,8,-15,8,-16,8,-16,8,-17,8,-16,9,-16,9,-16,9,-17,9,-17,9,-17,9,-16,10,-16,10,-16,11,-16,11,-14,12,-14,11,-14,13,-13,13,-12,0,0]"
CSI_DATA: 3,6,1,1,0,0,0,0,-26,-19,4294729.195,4294731.549,142.674,163.617,163.617,163.617,"[16,-1,16,-1,16,-2,17,-1,16,-1,17,0,16,0,15,0,15,1,15,0,15,0,15,0,14,-1,13,-1,13,0,14,-1,13,-1,12,-2,13,-2,13,-2,13,-2,13,-2,12,-2,13,-3,13,-3,13,-3,0,0,13,-3,13,-3,14,-4,13,-3,13,-3,13,-3,13,-3,13,-3,12,-3,12,-4,13,-5,12,-4,12,-4,13,-5,12,-5,13,-5,13,-6,13,-6,14,-6,13,-6,15,-6,14,-5,16,-5,16,-6,16,-4,17,-4,0,0,11,10,11,10,12,9,12,10,11,10,12,9,12,9,11,9,11,9,12,8,13,9,13,8,13,8,12,8,12,9,14,8,13,7,12,7,13,7,13,7,13,8,13,7,13,7,14,6,14,7,15,6,0,0,14,6,15,6,15,5,15,5,15,6,16,6,15,6,15,5,15,6,16,5,17,5,16,5,16,5,16,5,17,6,17,6,17,7,17,6,17,7,16,8,16,9,15,9,16,10,16,10,15,11,14,11,0,0]"
CSI_DATA: 4,7,1,1,0,0,0,0,-24,-22,4294803.635,4294806.55,193.61,222.965,222.965,222.965,"[5,-16,5,-16,5,-16,6,-17,6,-16,7,-15,6,-15,6,-14,7,-14,6,-14,7,-14,6,-14,6,-13,5,-13,6,-12,5,-13,4,-12,4,-12,4,-12,4,-12,5,-13,4,-13,5,-12,3,-13,4,-13,4,-13,0,0,4,-13,4,-13,4,-13,4,-13,4,-13,4,-13,5,-13,4,-12,4,-12,4,-12,4,-13,4,-12,4,-12,4,-13,4,-12,4,-12,4,-12,4,-12,4,-12,4,-12,5,-12,5,-12,5,-12,5,-13,6,-12,5,-12,0,0,-3,16,-3,16,-1,15,-3,16,-3,15,-3,15,-3,14,-3,14,-3,14,-1,13,-2,15,-1,14,-1,14,-1,14,-1,14,0,14,0,13,0,13,1,13,0,14,-1,14,0,14,-1,13,2,14,1,14,1,15,0,0,2,14,2,14,2,15,2,15,1,14,1,15,1,15,1,15,1,15,1,15,1,16,0,14,0,15,0,15,0,15,0,15,0,15,-1,15,-1,15,-1,14,-2,14,-1,13,-2,14,-2,14,-3,14,-3,13,0,0]"
CSI_DATA: 5,3,2,2,1,1,1,0,-20,-17,232.45,238.119,16.01,412.81,189.116,17.613,"[7,-14,6,-14,5,-13,7,-14,6,-13,6,-13,5,-13,5,-13,5,-12,4,-12,5,-13,4,-13,4,-13,4,-13,4,-12,3,-13,2,-12,2,-12,2,-12,2,-12,2,-12,1,-12,2,-12,0,-12,0,-13,-1,-13,0,0,-1,-13,-1,-14,-2,-14,-2,-14,-2,-14,-3,-14,-2,-15,-2,-14,-3,-15,-3,-15,-3,-16,-2,-16,-3,-16,-3,-17,-3,-17,-3,-18,-3,-18,-2,-18,-2,-18,-1,-18,0,-19,1,-19,1,-19,1,-19,3,-19,3,-19,0,0,14,3,14,3,14,1,15,2,14,2,14,2,14,1,13,1,13,2,13,1,15,1,14,1,14,0,13,0,14,0,14,-1,13,-2,13,-1,13,-2,13,-2,14,-1,13,-2,13,-1,13,-3,14,-3,14,-4,0,0,14,-4,14,-4,15,-5,14,-5,14,-5,15,-5,15,-5,15,-5,15,-5,15,-5,16,-6,15,-5,15,-5,16,-5,16,-4,17,-5,17,-5,17,-4,17,-4,17,-3,17,-2,16,-2,17,-1,17,-2,17,1,17,1,0,0]"
CSI_DATA: 6,4,1,1,2,1,1,0,-20,-24,244.315,250.389,61.532,464.184,241.219,69.716,"[-5,16,-4,16,-3,16,-4,17,-4,16,-4,16,-4,16,-3,16,-3,16,-3,16,-3,17,-2,17,-2,17,-2,17,-3,16,-1,18,-1,16,-1,16,0,17,-1,17,-1,17,0,17,-1,17,1,17,0,19,1,18,0,0,1,18,1,19,1,19,2,18,1,19,1,19,1,19,1,19,1,20,1,19,2,20,1,19,1,19,1,20,1,20,1,21,2,21,1,21,1,21,0,20,-1,21,-1,21,-2,21,-2,22,-4,22,-4,21,0,0,11,-8,11,-9,10,-10,11,-10,10,-9,11,-9,10,-9,10,-9,10,-9,9,-9,11,-10,10,-10,10,-10,10,-10,10,-10,10,-11,9,-10,9,-10,9,-11,9,-11,10,-10,9,-11,9,-10,8,-11,9,-11,9,-12,0,0,8,-12,9,-12,8,-12,8,-11,9,-12,8,-12,9,-12,8,-11,8,-12,8,-11,8,-12,8,-11,8,-11,8,-12,8,-11,8,-12,8,-12,8,-12,8,-12,8,-11,9,-11,9,-11,10,-11,9,-12,10,-10,11,-10,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-28,-22,233.259,239.333,110.718,526.200,303.235,131.732,"[-16,-2,-17,-2,-16,-1,-18,-3,-16,-3,-16,-3,-16,-3,-16,-3,-16,-3,-16,-3,-17,-4,-17,-3,-17,-4,-16,-4,-15,-5,-16,-3,-15,-3,-14,-4,-14,-3,-14,-4,-14,-5,-14,-4,-13,-5,-13,-3,-14,-4,-13,-3,0,0,-13,-3,-13,-3,-13,-3,-12,-2,-12,-3,-12,-3,-12,-3,-12,-2,-12,-2,-12,-2,-12,-2,-12,-2,-12,-3,-12,-3,-11,-3,-11,-2,-11,-2,-10,-2,-10,-2,-9,-2,-9,-2,-9,-2,-9,-1,-9,-1,-9,-1,-9,-1,0,0,-14,1,-14,2,-14,3,-15,2,-14,2,-14,2,-13,2,-13,2,-13,3,-13,3,-14,3,-14,4,-13,4,-13,4,-13,4,-13,5,-12,5,-12,5,-12,6,-13,5,-13,5,-12,6,-12,5,-12,7,-13,7,-13,8,0,0,-12,8,-13,8,-13,9,-12,9,-13,9,-13,9,-14,9,-13,9,-13,10,-13,9,-14,10,-14,8,-14,9,-14,9,-14,9,-15,10,-15,9,-15,9,-15,8,-15,7,-16,7,-16,6,-16,5,-16,6,-16,4,-16,4,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-26,-19,151.611,157.685,158.892,593.621,370.656,199.153,"[-7,12,-7,12,-6,12,-8,13,-7,12,-8,12,-7,12,-7,11,-8,11,-7,11,-7,12,-6,11,-6,11,-6,11,-6,11,-4,11,-4,11,-4,11,-3,12,-4,12,-4,13,-3,13,-3,12,-2,13,-3,13,-2,14,0,0,-2,14,-2,14,-2,15,-2,14,-2,15,-2,16,-3,15,-3,15,-3,15,-2,15,-2,16,-2,15,-2,15,-2,16,-2,16,-2,17,-2,17,-2,17,-2,17,-3,16,-3,17,-4,17,-5,18,-4,19,-6,18,-6,18,0,0,-11,11,-11,11,-9,11,-10,12,-10,11,-10,12,-10,11,-9,11,-9,11,-8,12,-9,13,-8,13,-8,13,-7,13,-8,13,-7,14,-7,13,-7,12,-6,14,-7,14,-7,13,-6,14,-7,13,-5,14,-6,15,-6,15,0,0,-5,15,-5,15,-5,16,-5,15,-5,16,-5,16,-5,16,-5,16,-5,16,-5,16,-5,18,-5,16,-5,17,-5,17,-6,17,-6,18,-6,18,-7,18,-8,18,-8,17,-9,18,-9,16,-10,17,-9,17,-12,16,-12,15,0,0]"
CSI_DATA: 9,7,2,2,1,1,1,0,-24,-22,226.131,232.205,209.178,657.585,434.620,263.117,"[3,-17,3,-17,2,-17,3,-18,3,-17,4,-16,4,-16,4,-15,4,-15,4,-14,5,-15,4,-14,4,-14,3,-13,4,-13,3,-14,2,-13,2,-13,1,-13,2,-13,2,-14,1,-14,2,-13,1,-14,2,-14,1,-14,0,0,1,-14,1,-15,1,-15,1,-14,2,-14,1,-14,2,-14,2,-14,2,-14,2,-13,2,-14,2,-13,2,-13,2,-14,2,-13,2,-13,2,-13,2,-13,2,-13,2,-12,2,-12,2,-12,2,-13,2,-13,3,-12,2,-12,0,0,-15,-8,-15,-7,-15,-6,-16,-8,-15,-7,-15,-7,-15,-7,-14,-7,-14,-7,-14,-6,-15,-7,-15,-6,-15,-6,-15,-6,-15,-7,-16,-6,-15,-5,-14,-6,-15,-5,-15,-6,-15,-7,-15,-6,-14,-7,-15,-5,-16,-6,-16,-6,0,0,-16,-5,-16,-6,-16,-6,-15,-5,-16,-6,-16,-6,-16,-6,-15,-6,-15,-6,-15,-6,-16,-6,-14,-7,-14,-7,-15,-7,-14,-7,-15,-7,-14,-7,-13,-7,-13,-7,-12,-7,-12,-8,-11,-8,-12,-8,-12,-7,-11,-8,-11,-8,0,0]"
CSI_DATA: 10,4,2,2,3,2,2,0,-20,-24,634.324,640.425,61.522,847.635,190.50,63.139,"[-4,-17,-4,-17,-5,-17,-5,-19,-5,-18,-4,-18,-5,-17,-5,-17,-5,-17,-5,-16,-5,-18,-6,-18,-6,-18,-6,-17,-6,-17,-7,-17,-7,-17,-7,-16,-8,-16,-8,-16,-7,-17,-8,-16,-7,-16,-9,-16,-9,-17,-10,-17,0,0,-11,-16,-11,-17,-11,-17,-11,-16,-11,-16,-12,-17,-12,-17,-12,-16,-12,-17,-12,-16,-13,-17,-12,-17,-12,-17,-13,-18,-12,-17,-14,-18,-13,-18,-13,-18,-13,-18,-12,-18,-12,-20,-11,-20,-11,-21,-11,-20,-9,-22,-9,-22,0,0,12,4,12,4,12,2,13,4,12,3,13,4,13,4,12,3,12,4,12,2,13,3,13,2,13,2,12,2,12,3,13,2,12,1,12,2,13,1,12,3,12,3,12,2,12,3,12,0,13,1,13,1,0,0,13,1,13,1,13,1,13,1,13,1,13,2,13,2,13,2,13,2,13,1,14,1,13,1,13,1,13,1,13,2,14,2,13,1,14,2,14,3,13,3,13,3,13,3,13,4,14,3,13,4,13,5,0,0]"
