CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-21,-23,4294805.708,4294809.929,0.128,17.771,17.771,17.771,"[14,2,14,1,14,0,15,1,14,1,15,1,14,1,13,1,13,1,13,0,15,-1,14,-1,14,-1,14,-1,14,-1,14,-2,13,-2,13,-2,14,-3,14,-2,14,-2,13,-3,13,-2,13,-4,14,-4,14,-4,0,0,14,-5,14,-5,14,-5,13,-5,14,-5,15,-5,15,-6,14,-5,14,-5,14,-6,15,-7,14,-6,15,-6,15,-5,14,-5,15,-5,16,-5,16,-5,16,-4,15,-3,16,-3,16,-2,16,-2,16,-2,15,-1,15,0,0,0,-5,11,-4,12,-3,11,-4,13,-3,11,-3,12,-3,12,-2,11,-2,12,-1,11,-2,13,-1,12,-1,12,-1,12,-1,12,1,12,1,12,1,11,1,12,1,12,1,12,2,12,1,12,3,12,2,13,4,13,0,0,5,13,4,12,5,13,5,12,4,13,5,14,4,13,5,13,5,14,5,13,6,14,5,14,5,14,5,15,5,15,6,16,5,15,5,16,5,16,4,16,3,16,2,15,1,16,2,16,0,16,0,16,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-19,-34,4294807.94,4294811.312,48.466,77.384,77.384,77.384,"[-10,5,-10,6,-9,6,-10,6,-10,6,-10,6,-10,6,-9,6,-9,6,-9,6,-10,7,-9,7,-9,7,-9,7,-9,6,-9,7,-8,7,-8,7,-8,7,-9,7,-9,7,-8,7,-8,7,-7,8,-8,8,-8,9,0,0,-8,9,-8,9,-8,9,-7,9,-8,9,-8,9,-8,9,-8,9,-8,9,-8,9,-8,10,-8,9,-8,9,-9,9,-8,9,-9,10,-9,10,-9,10,-10,9,-10,8,-10,8,-10,7,-10,8,-10,8,-10,7,-11,6,0,0,11,-9,11,-9,10,-10,12,-10,10,-9,10,-9,9,-9,8,-9,8,-10,7,-9,7,-10,7,-11,7,-11,6,-11,6,-11,5,-12,4,-13,4,-11,3,-12,4,-13,4,-13,3,-14,3,-13,1,-14,2,-15,0,-16,0,0,-1,-17,0,-17,-1,-19,-2,-18,-2,-19,-2,-20,-2,-20,-2,-20,-2,-21,-2,-21,-3,-23,-2,-22,-2,-22,-2,-24,-1,-23,-2,-25,-1,-23,-1,-25,0,-25,1,-24,2,-25,2,-24,3,-23,3,-24,5,-23,5,-23,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-33,-35,4294804.948,4294809.166,97.850,139.303,139.303,139.303,"[-12,-9,-12,-9,-13,-8,-12,-9,-12,-8,-12,-8,-12,-8,-11,-7,-11,-7,-11,-6,-13,-6,-13,-5,-13,-5,-13,-4,-12,-4,-13,-3,-13,-3,-13,-3,-14,-2,-14,-3,-14,-3,-14,-2,-14,-2,-16,0,-16,0,-17,0,0,0,-17,0,-18,0,-18,1,-18,0,-19,-1,-20,0,-20,-1,-19,-1,-20,-1,-19,-1,-21,0,-20,-2,-20,-2,-20,-3,-20,-3,-20,-3,-20,-3,-20,-4,-19,-5,-18,-5,-17,-6,-17,-7,-17,-6,-17,-5,-15,-6,-15,-6,0,0,11,0,11,-1,10,-2,12,-1,10,-2,11,-2,10,-2,10,-3,10,-2,9,-3,10,-4,9,-5,9,-5,10,-5,10,-5,10,-7,9,-7,9,-7,9,-8,9,-8,10,-8,10,-9,9,-9,9,-10,10,-11,10,-12,0,0,10,-12,11,-12,11,-13,9,-12,11,-12,12,-13,12,-13,12,-13,12,-14,12,-13,13,-14,13,-12,13,-13,14,-13,13,-12,14,-13,13,-12,14,-12,14,-11,14,-10,14,-10,14,-9,13,-7,13,-8,13,-7,13,-7,0,0]"
CSI_DATA: 4,7,1,1,0,0,0,0,-30,-22,4294801.406,4294805.703,197.978,208.296,208.296,208.296,"[13,-8,13,-8,12,-8,14,-8,13,-8,13,-8,13,-8,12,-7,12,-7,11,-8,12,-8,11,-9,11,-9,11,-9,11,-8,10,-9,10,-10,10,-9,10,-10,10,-10,10,-10,10,-10,9,-10,8,-12,9,-12,9,-13,0,0,9,-13,9,-13,9,-14,8,-14,9,-14,9,-14,10,-14,9,-14,10,-15,9,-14,9,-16,9,-15,9,-16,10,-16,10,-15,10,-17,10,-17,11,-18,12,-17,12,-16,13,-17,14,-17,14,-17,14,-19,15,-17,16,-17,0,0,15,-6,15,-7,14,-7,16,-6,14,-6,15,-5,14,-5,13,-5,13,-5,12,-4,13,-5,12,-5,11,-5,11,-5,11,-5,11,-6,10,-7,10,-6,10,-7,10,-6,10,-6,9,-7,9,-6,9,-8,10,-7,10,-8,0,0,9,-8,9,-9,9,-9,8,-9,9,-9,9,-9,9,-9,9,-9,9,-10,9,-9,9,-11,9,-10,9,-10,9,-10,9,-10,10,-12,9,-11,11,-11,11,-11,11,-10,11,-10,11,-10,12,-10,12,-10,14,-9,14,-9,0,0]"
CSI_DATA: 5,4,2,2,1,1,1,0,-18,-37,233.179,239.273,64.626,458.685,250.389,66.189,"[12,-11,12,-11,11,-12,13,-13,12,-12,12,-12,12,-12,11,-11,12,-12,11,-12,11,-13,11,-14,11,-14,10,-14,11,-13,10,-14,9,-14,9,-13,9,-14,10,-14,10,-14,9,-14,9,-14,8,-15,9,-16,8,-17,0,0,8,-16,8,-16,8,-17,7,-16,9,-17,9,-17,9,-17,9,-17,9,-17,8,-17,8,-19,9,-17,9,-18,10,-18,9,-17,10,-18,10,-18,10,-18,11,-17,11,-16,12,-15,12,-15,12,-14,12,-15,13,-13,13,-13,0,0,6,5,6,4,6,4,6,4,5,5,5,5,5,5,4,5,4,6,4,6,3,7,4,7,3,6,3,7,2,8,3,8,3,7,2,8,2,8,1,9,1,9,1,10,1,10,2,10,2,12,2,13,0,0,2,13,2,13,3,14,3,15,2,15,3,16,3,17,3,17,3,18,4,18,4,19,4,19,4,19,5,20,5,21,6,21,6,21,6,22,6,22,5,22,5,23,6,22,6,23,7,23,5,24,6,24,0,0]"
CSI_DATA: 6,6,1,1,1,1,1,0,-32,-20,235.132,241.226,163.933,560.814,352.518,168.318,"[-15,7,-15,7,-14,9,-15,9,-14,9,-14,9,-14,9,-12,9,-13,9,-11,10,-12,11,-11,11,-11,12,-10,12,-10,12,-9,13,-8,11,-8,12,-8,13,-8,13,-8,12,-7,12,-7,12,-5,13,-6,13,-5,13,0,0,-5,13,-5,13,-4,13,-4,13,-5,14,-5,14,-5,14,-5,13,-5,13,-5,12,-6,14,-6,12,-6,12,-7,12,-8,12,-8,12,-9,11,-10,10,-11,9,-11,7,-12,6,-11,6,-12,4,-12,4,-12,2,-12,1,0,0,-10,12,-10,13,-8,13,-10,13,-9,12,-10,12,-9,12,-9,12,-9,11,-8,11,-8,12,-8,12,-7,12,-7,12,-7,11,-7,12,-6,11,-6,11,-5,12,-6,12,-6,11,-5,12,-6,11,-4,12,-5,13,-4,13,0,0,-4,12,-4,13,-4,13,-4,12,-4,13,-4,13,-4,13,-3,13,-4,13,-3,13,-3,14,-3,13,-3,13,-3,14,-4,14,-4,14,-3,14,-4,14,-5,14,-5,14,-6,14,-6,14,-6,14,-6,14,-9,14,-9,13,0,0]"
CSI_DATA: 7,7,2,2,1,1,1,0,-37,-23,227.574,233.668,214.34,613.951,405.655,221.455,"[-8,14,-8,14,-7,14,-9,15,-8,13,-9,13,-9,13,-9,12,-9,12,-8,12,-9,13,-9,12,-9,12,-8,11,-9,11,-8,10,-8,10,-7,9,-7,10,-8,9,-8,9,-7,9,-7,8,-6,10,-7,9,-6,10,0,0,-6,9,-6,9,-6,10,-6,8,-6,9,-6,8,-6,8,-5,7,-5,7,-5,6,-5,6,-5,6,-4,6,-4,5,-3,4,-2,4,-2,5,-1,4,-1,4,0,4,0,5,1,5,1,6,2,6,2,7,2,7,0,0,-14,-12,-14,-11,-15,-11,-15,-12,-15,-12,-14,-12,-14,-12,-13,-12,-13,-12,-12,-11,-13,-12,-12,-11,-12,-11,-12,-10,-11,-11,-12,-10,-12,-8,-11,-9,-12,-8,-12,-9,-11,-9,-12,-8,-11,-9,-12,-7,-13,-8,-13,-8,0,0,-13,-7,-13,-8,-14,-7,-13,-7,-13,-7,-13,-8,-13,-8,-13,-7,-13,-7,-13,-7,-14,-7,-12,-7,-12,-7,-13,-7,-13,-7,-14,-7,-14,-7,-14,-6,-13,-7,-13,-7,-13,-8,-13,-8,-14,-8,-14,-8,-14,-9,-14,-9,0,0]"
CSI_DATA: 8,3,2,2,2,1,2,0,-20,-23,621.83,627.559,17.58,801.320,187.369,18.798,"[13,-7,13,-8,12,-9,13,-9,12,-8,12,-8,11,-8,11,-8,11,-8,10,-8,11,-9,10,-9,10,-9,9,-9,10,-9,9,-10,8,-10,8,-9,8,-11,8,-10,8,-10,7,-11,7,-10,6,-12,7,-12,6,-13,0,0,6,-13,6,-13,6,-15,5,-14,6,-15,6,-15,6,-15,6,-15,5,-16,5,-15,5,-18,6,-16,6,-17,6,-18,6,-17,7,-18,7,-18,8,-19,8,-18,9,-17,10,-17,10,-16,11,-16,11,-17,12,-16,12,-15,0,0,0,-14,-1,-13,-1,-13,-1,-14,-1,-13,-1,-13,-2,-13,-1,-12,-2,-12,-2,-11,-2,-13,-3,-12,-3,-12,-3,-11,-3,-12,-4,-12,-4,-11,-3,-11,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-5,-11,-5,-11,-6,-11,0,0,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-7,-12,-6,-11,-6,-11,-7,-11,-7,-12,-7,-13,-7,-12,-7,-13,-6,-13,-5,-13,-5,-13,-4,-13,-5,-13,-5,-14,-3,-14,-3,-15,0,0]"
CSI_DATA: 9,4,3,3,2,2,2,0,-19,-35,622.469,628.945,64.496,858.61,244.110,75.539,"[-16,-1,-17,0,-16,1,-18,0,-17,0,-17,1,-16,1,-16,1,-16,1,-15,2,-17,2,-16,3,-16,3,-16,3,-16,2,-15,4,-15,4,-14,4,-15,5,-15,5,-15,5,-15,6,-14,5,-14,7,-15,7,-15,8,0,0,-14,8,-15,9,-16,10,-14,9,-16,10,-16,10,-16,10,-16,10,-16,10,-15,10,-17,12,-17,10,-17,11,-18,11,-17,10,-18,11,-19,11,-20,11,-19,10,-19,9,-20,8,-20,7,-20,7,-21,7,-20,5,-21,4,0,0,7,5,8,5,8,4,9,6,8,5,9,6,9,5,8,5,8,6,8,5,9,6,9,6,9,6,9,5,8,6,10,5,9,5,8,5,9,5,9,5,9,6,9,5,8,5,9,4,10,5,10,5,0,0,10,5,10,5,11,5,10,5,11,5,11,6,11,5,11,6,11,5,11,5,12,5,11,6,11,6,12,6,12,6,13,6,12,6,13,7,12,7,12,7,13,8,12,8,12,8,13,9,12,9,12,9,0,0]"
CSI_DATA: 10,6,2,2,2,2,2,0,-32,-19,624.422,630.898,163.616,947.646,333.695,165.124,"[-16,7,-16,8,-15,9,-17,9,-16,9,-17,9,-16,9,-16,9,-17,9,-16,9,-17,10,-17,10,-17,10,-17,10,-17,9,-17,10,-15,10,-15,9,-16,10,-16,9,-16,9,-15,10,-15,9,-14,11,-16,10,-15,11,0,0,-14,11,-14,10,-15,12,-14,11,-15,11,-15,11,-15,11,-15,10,-15,10,-14,9,-15,9,-15,8,-15,7,-15,7,-14,6,-14,6,-13,6,-13,5,-12,4,-11,3,-11,3,-10,3,-9,2,-8,3,-8,2,-7,2,0,0,16,-6,16,-6,15,-7,17,-6,15,-6,16,-6,15,-6,15,-6,14,-5,14,-6,15,-7,14,-7,14,-7,13,-7,13,-6,13,-8,12,-8,12,-7,12,-8,12,-8,13,-8,12,-8,12,-7,11,-9,12,-9,12,-10,0,0,11,-10,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-12,11,-11,12,-13,11,-12,11,-12,12,-12,12,-13,13,-13,12,-12,14,-13,14,-12,14,-11,15,-11,14,-10,15,-10,16,-10,16,-9,17,-8,0,0]"
