CSI_DATA: 6,3,2,2,1,1,1,0,-24,-20,230.649,236.439,18.674,412.562,139.206,20.130,"[13,0,12,0,12,-1,13,-1,12,-1,12,-1,11,-1,11,-1,11,-1,11,-2,12,-2,11,-3,11,-3,10,-3,10,-3,10,-4,9,-4,9,-4,9,-5,9,-5,9,-6,9,-6,9,-6,8,-7,9,-7,8,-8,0,0,8,-9,8,-10,9,-10,8,-10,9,-11,9,-11,9,-12,9,-12,9,-12,9,-12,10,-14,10,-13,10,-13,11,-14,11,-13,11,-14,12,-14,12,-14,12,-14,13,-13,14,-12,14,-12,15,-11,16,-11,16,-9,16,-9,0,0,12,-7,12,-8,12,-8,13,-8,11,-8,12,-8,11,-8,11,-8,11,-8,11,-8,11,-9,11,-9,10,-9,10,-9,10,-8,10,-10,9,-9,9,-9,9,-10,9,-10,9,-9,9,-10,9,-9,8,-10,9,-11,8,-11,0,0,8,-11,8,-12,8,-12,7,-12,8,-11,8,-12,8,-12,8,-12,8,-12,8,-12,8,-13,8,-12,8,-12,9,-13,9,-12,9,-13,9,-13,9,-12,10,-12,10,-11,11,-11,11,-11,12,-10,11,-10,12,-9,12,-8,0,0]"
CSI_DATA: 1118,3,275,275,288,274,313,0,-24,-24,121909.783,121916.249,16.808,122093.823,151.923,21.392,"[-13,3,-12,3,-12,5,-13,4,-12,4,-12,4,-11,4,-11,4,-11,4,-10,5,-11,5,-10,5,-10,5,-10,6,-9,5,-9,6,-8,6,-8,6,-7,7,-8,7,-7,7,-7,8,-7,7,-6,9,-6,9,-5,9,0,0,-5,10,-5,11,-5,12,-4,11,-5,12,-4,13,-4,13,-4,14,-4,14,-4,14,-4,15,-5,15,-5,16,-5,16,-5,16,-5,17,-6,18,-6,18,-7,17,-7,17,-9,17,-9,17,-10,17,-10,17,-11,16,-11,16,0,0,9,10,10,9,10,8,11,10,10,9,10,9,11,9,11,8,11,9,11,7,12,8,12,8,12,8,12,8,12,8,13,7,13,6,12,7,13,6,13,6,13,6,13,6,13,6,14,4,15,5,15,5,0,0,15,3,16,4,16,3,16,2,16,3,17,3,17,3,16,2,17,3,17,2,19,2,18,3,18,2,19,2,19,2,20,2,20,2,21,3,22,3,21,5,21,5,20,5,21,6,22,6,22,8,21,9,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-27,-29,229.889,235.680,109.571,503.465,230.109,111.33,"[-14,-9,-14,-9,-15,-8,-14,-10,-14,-9,-13,-9,-14,-9,-13,-8,-14,-8,-14,-8,-15,-9,-15,-8,-15,-8,-15,-8,-14,-8,-15,-7,-14,-7,-14,-6,-15,-6,-15,-7,-15,-7,-16,-6,-15,-7,-16,-5,-17,-7,-17,-5,0,0,-17,-5,-18,-6,-18,-6,-17,-5,-17,-6,-18,-6,-18,-7,-18,-7,-18,-6,-18,-7,-18,-6,-17,-7,-17,-7,-17,-7,-18,-7,-18,-7,-19,-7,-17,-7,-17,-7,-17,-8,-17,-8,-17,-8,-18,-9,-18,-8,-17,-9,-16,-9,0,0,-10,-12,-10,-11,-10,-10,-10,-11,-10,-10,-9,-10,-10,-9,-9,-9,-9,-9,-9,-8,-10,-8,-10,-8,-10,-7,-10,-7,-9,-7,-11,-6,-10,-5,-10,-5,-11,-4,-11,-4,-11,-4,-12,-3,-11,-4,-12,-2,-13,-3,-13,-2,0,0,-13,-2,-15,-2,-15,-1,-15,-2,-15,-2,-16,-2,-16,-2,-16,-3,-16,-3,-16,-2,-17,-3,-16,-4,-16,-4,-16,-4,-17,-5,-17,-4,-17,-4,-16,-5,-16,-5,-15,-6,-15,-7,-14,-6,-14,-7,-14,-6,-13,-8,-12,-7,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-34,-22,233.821,239.611,167.896,564.927,291.571,172.495,"[-14,-8,-14,-6,-15,-5,-17,-5,-16,-4,-16,-4,-16,-3,-16,-3,-16,-3,-16,-2,-17,-2,-17,-2,-16,-1,-16,-1,-15,-1,-15,2,-14,2,-13,2,-13,3,-13,4,-13,4,-12,5,-12,5,-11,6,-13,6,-12,7,0,0,-11,8,-12,8,-11,8,-11,9,-12,9,-12,9,-12,9,-12,9,-12,9,-13,8,-14,8,-14,7,-14,7,-15,7,-15,6,-16,6,-17,5,-16,4,-16,3,-16,2,-17,1,-17,0,-18,-1,-18,-2,-17,-4,-17,-5,0,0,-15,-1,-14,0,-14,0,-15,0,-15,0,-14,0,-14,0,-14,0,-14,0,-13,0,-14,0,-14,1,-13,1,-13,1,-13,1,-13,2,-12,2,-13,2,-12,3,-13,3,-13,2,-13,3,-13,3,-12,4,-14,3,-13,4,0,0,-13,4,-13,4,-13,4,-13,5,-13,4,-14,4,-14,4,-13,4,-14,5,-14,5,-14,5,-14,3,-14,3,-14,4,-15,4,-14,4,-15,4,-14,3,-15,3,-14,3,-15,2,-14,1,-15,0,-15,1,-15,-1,-14,-1,0,0]"
CSI_DATA: 9,7,2,2,1,1,1,0,-30,-25,226.431,232.221,216.721,629.953,356.597,237.521,"[12,-14,12,-14,11,-15,14,-15,13,-13,13,-12,13,-12,12,-12,12,-11,12,-11,13,-12,12,-12,12,-12,12,-12,12,-12,12,-14,11,-13,12,-12,11,-12,12,-12,13,-11,12,-12,12,-10,11,-12,13,-11,12,-11,0,0,12,-11,12,-11,11,-11,11,-10,11,-10,11,-10,11,-9,10,-9,10,-9,9,-9,9,-10,9,-9,8,-9,8,-9,8,-9,8,-10,7,-10,7,-9,7,-9,7,-9,7,-9,7,-10,7,-10,7,-10,8,-10,8,-10,0,0,17,0,16,0,17,-1,17,0,17,0,15,0,16,0,15,1,15,1,15,1,16,1,16,1,15,1,15,1,14,2,15,1,13,0,13,1,13,0,13,1,13,1,13,1,13,1,12,0,13,1,13,0,0,0,12,-1,13,0,12,-1,13,-1,12,0,12,-1,12,-1,12,-1,12,-1,12,-1,13,-2,12,-1,12,-1,12,-1,12,-2,12,-2,13,-1,12,-1,13,-1,12,-1,13,0,13,0,13,0,13,0,13,1,13,1,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-24,-20,620.638,633.95,23.206,809.181,179.228,26.721,"[11,-6,11,-7,10,-8,12,-7,10,-7,11,-7,10,-7,9,-7,9,-7,9,-7,10,-8,9,-8,8,-8,8,-8,8,-8,7,-9,6,-9,6,-9,6,-10,5,-10,5,-10,5,-10,5,-10,4,-11,5,-11,4,-12,0,0,2,-12,3,-13,2,-14,2,-13,2,-14,2,-15,2,-15,2,-15,2,-16,2,-16,2,-17,3,-17,3,-17,3,-18,3,-17,3,-19,4,-19,4,-19,4,-18,5,-18,6,-19,7,-18,8,-18,8,-18,10,-16,9,-16,0,0,12,1,12,1,12,0,13,1,12,1,12,1,12,0,11,0,11,0,11,-1,12,0,12,-1,12,-1,11,-1,11,0,12,-2,11,-2,11,-1,10,-2,11,-2,11,-2,11,-3,11,-2,10,-4,11,-3,11,-4,0,0,11,-4,11,-4,11,-5,11,-5,11,-5,11,-5,11,-5,11,-5,12,-5,11,-5,12,-5,12,-5,12,-5,12,-5,12,-5,13,-5,13,-5,13,-4,13,-4,13,-3,13,-2,13,-2,13,-2,13,-2,13,0,13,0,0,0]"
CSI_DATA: 11,4,2,2,2,1,2,0,-18,-33,622.26,634.482,66.915,859.404,229.451,76.944,"[-14,-10,-15,-10,-15,-8,-16,-10,-15,-9,-15,-10,-15,-9,-15,-9,-15,-9,-15,-8,-16,-9,-16,-9,-16,-8,-15,-8,-15,-8,-16,-7,-15,-7,-15,-7,-16,-6,-16,-6,-16,-6,-16,-5,-15,-7,-16,-5,-17,-6,-17,-5,0,0,-17,-4,-18,-4,-18,-4,-17,-4,-18,-4,-18,-4,-18,-4,-18,-4,-18,-4,-18,-4,-19,-4,-18,-5,-18,-5,-19,-5,-18,-5,-20,-5,-20,-5,-19,-5,-19,-5,-18,-6,-18,-7,-18,-7,-18,-7,-18,-8,-17,-10,-16,-10,0,0,-8,5,-8,6,-7,6,-8,7,-7,6,-7,6,-7,6,-6,6,-7,6,-6,7,-6,7,-6,8,-6,8,-6,8,-6,7,-6,8,-5,8,-5,7,-6,9,-6,9,-6,8,-6,9,-6,8,-5,9,-6,10,-5,9,0,0,-6,9,-6,9,-6,9,-5,9,-7,9,-7,10,-7,9,-7,9,-6,9,-6,8,-6,8,-7,8,-7,8,-8,8,-7,7,-7,7,-7,7,-7,6,-7,6,-7,5,-7,5,-8,4,-8,4,-8,4,-7,4,-6,3,0,0]"
CSI_DATA: 12,5,3,3,2,2,2,0,-27,-29,619.879,632.336,117.445,923.201,293.248,140.741,"[-13,9,-12,9,-12,10,-13,10,-12,10,-13,10,-12,10,-11,9,-12,10,-11,10,-12,10,-12,11,-12,11,-12,11,-12,10,-11,12,-10,11,-11,11,-10,12,-10,11,-11,11,-10,12,-11,11,-10,13,-11,13,-10,14,0,0,-10,14,-11,14,-10,15,-10,14,-11,14,-11,15,-11,14,-11,14,-11,14,-11,14,-11,15,-11,14,-11,14,-12,14,-11,14,-12,15,-12,15,-11,14,-11,14,-11,14,-12,14,-12,13,-13,14,-13,14,-14,13,-14,13,0,0,-15,0,-14,1,-14,2,-14,1,-14,1,-13,1,-13,1,-12,1,-12,1,-12,2,-12,2,-12,3,-12,3,-11,3,-11,3,-10,4,-10,4,-10,4,-9,5,-10,5,-10,5,-9,6,-10,6,-9,8,-10,8,-10,9,0,0,-10,9,-11,9,-11,10,-10,10,-11,9,-12,10,-12,10,-12,9,-12,10,-12,10,-13,11,-13,9,-13,9,-14,9,-14,9,-14,9,-14,9,-14,8,-14,8,-14,7,-14,7,-14,5,-15,5,-14,6,-14,4,-14,4,0,0]"
CSI_DATA: 13,6,3,3,2,2,2,0,-34,-22,623.811,636.267,165.782,991.382,361.429,208.922,"[-9,-14,-10,-13,-11,-11,-12,-13,-12,-12,-12,-11,-13,-11,-13,-10,-14,-11,-14,-10,-14,-11,-14,-10,-14,-9,-14,-9,-13,-8,-14,-6,-14,-5,-13,-5,-14,-4,-14,-3,-14,-3,-14,-2,-13,-2,-14,0,-15,-1,-15,0,0,0,-14,1,-14,1,-16,2,-15,2,-15,2,-16,2,-15,2,-16,2,-15,2,-16,1,-17,1,-17,-1,-16,-1,-18,-1,-16,-2,-18,-3,-18,-3,-17,-4,-17,-5,-16,-6,-17,-8,-16,-8,-16,-9,-15,-10,-14,-12,-13,-12,0,0,-14,-6,-14,-5,-13,-5,-14,-6,-14,-5,-14,-5,-13,-5,-13,-5,-13,-5,-12,-4,-13,-4,-13,-4,-13,-4,-13,-4,-13,-4,-14,-3,-13,-2,-12,-2,-12,-2,-13,-2,-14,-3,-13,-2,-13,-2,-13,-1,-14,-2,-14,-1,0,0,-14,-1,-15,-1,-14,-1,-14,-1,-14,-1,-15,-1,-15,-2,-14,-1,-15,-1,-15,-1,-15,-1,-15,-2,-15,-2,-15,-2,-15,-2,-15,-2,-15,-2,-15,-3,-15,-3,-14,-4,-15,-5,-14,-5,-14,-5,-14,-5,-14,-6,-13,-6,0,0]"
CSI_DATA: 14,7,3,3,2,2,2,0,-30,-25,616.422,628.878,214.599,1063.571,433.618,281.111,"[16,-6,17,-7,16,-7,18,-6,17,-6,17,-5,16,-5,16,-5,16,-5,15,-5,17,-5,16,-5,16,-5,15,-5,16,-5,16,-7,15,-6,15,-5,16,-6,16,-5,16,-5,16,-5,15,-4,15,-5,16,-4,16,-5,0,0,14,-5,15,-4,14,-5,14,-5,14,-4,14,-4,13,-4,12,-4,12,-4,12,-4,12,-5,11,-4,11,-4,11,-4,10,-5,11,-6,10,-5,10,-6,10,-6,10,-6,9,-6,9,-6,10,-6,10,-7,10,-6,10,-6,0,0,-11,12,-11,12,-10,13,-12,12,-11,12,-11,12,-11,11,-11,11,-12,11,-11,11,-12,12,-12,11,-11,11,-11,10,-12,9,-11,10,-10,10,-10,9,-9,9,-10,9,-10,8,-10,9,-10,8,-8,9,-10,9,-9,10,0,0,-9,9,-9,9,-8,10,-8,9,-8,9,-8,9,-8,9,-8,9,-8,9,-8,9,-8,10,-8,9,-8,9,-8,9,-8,10,-8,10,-8,10,-8,10,-9,10,-8,10,-9,10,-9,9,-9,10,-9,10,-10,9,-10,9,0,0]"
