CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,1,1,1,0,-20,-22,239.676,247.830,18.151,26.805,26.805,26.805,"[-5,-15,-5,-15,-6,-14,-6,-15,-6,-15,-6,-14,-6,-14,-6,-14,-6,-14,-7,-13,-7,-14,-8,-13,-8,-13,-8,-13,-7,-13,-9,-13,-9,-12,-9,-12,-10,-12,-9,-13,-9,-13,-10,-12,-9,-13,-11,-11,-12,-13,-12,-12,0,0,-12,-12,-13,-12,-14,-12,-13,-12,-13,-12,-14,-13,-14,-13,-14,-13,-14,-13,-14,-13,-15,-13,-15,-13,-15,-13,-15,-14,-15,-14,-16,-15,-16,-15,-15,-15,-15,-16,-14,-16,-14,-17,-14,-17,-14,-18,-15,-18,-13,-19,-12,-19,0,0,-15,-4,-16,-4,-15,-3,-17,-4,-16,-4,-16,-4,-15,-4,-15,-4,-15,-4,-14,-4,-16,-4,-15,-4,-15,-4,-15,-4,-15,-5,-16,-4,-15,-3,-14,-4,-15,-3,-15,-4,-15,-5,-14,-4,-14,-5,-14,-3,-15,-4,-15,-4,0,0,-15,-3,-15,-4,-15,-3,-14,-3,-14,-4,-14,-4,-14,-4,-14,-4,-14,-4,-13,-3,-14,-3,-13,-3,-14,-3,-14,-3,-13,-3,-14,-3,-14,-2,-14,-3,-14,-3,-14,-4,-14,-4,-14,-4,-14,-4,-15,-4,-15,-5,-15,-6,0,0]"
CSI_DATA: 2,4,1,1,2,1,1,0,-23,-22,243.853,252.07,66.103,101.551,101.551,101.551,"[3,-7,2,-8,2,-8,2,-8,2,-8,1,-9,1,-9,1,-9,0,-9,0,-9,0,-10,-1,-10,-1,-10,-1,-10,-1,-10,-3,-10,-3,-10,-3,-10,-4,-10,-4,-10,-4,-11,-5,-10,-4,-11,-6,-10,-6,-11,-7,-11,0,0,-8,-10,-9,-11,-9,-11,-10,-10,-9,-11,-10,-11,-11,-11,-11,-11,-12,-12,-13,-12,-14,-12,-13,-13,-13,-13,-14,-13,-15,-14,-16,-14,-16,-15,-16,-15,-16,-16,-15,-16,-15,-18,-14,-18,-14,-19,-14,-19,-12,-20,-11,-20,0,0,12,-11,11,-11,10,-12,12,-12,12,-12,11,-12,11,-12,11,-11,12,-12,11,-12,12,-12,11,-13,11,-13,11,-13,12,-12,11,-14,10,-13,10,-13,10,-13,10,-13,11,-13,9,-14,11,-12,8,-14,10,-15,9,-15,0,0,8,-15,9,-16,8,-16,8,-16,8,-16,8,-16,8,-17,8,-16,8,-17,8,-17,8,-18,9,-17,9,-17,9,-17,10,-18,9,-18,10,-18,10,-17,11,-17,11,-16,12,-16,12,-16,13,-15,13,-15,14,-14,14,-13,0,0]"
CSI_DATA: 3,5,1,1,1,1,1,0,-30,-23,241.512,249.666,108.216,172.248,172.248,172.248,"[3,5,3,5,4,4,5,4,5,4,5,3,6,3,6,3,6,2,7,2,7,1,8,1,8,1,8,0,8,0,9,-1,8,-2,8,-1,9,-2,9,-2,9,-2,9,-3,9,-3,9,-5,10,-5,10,-6,0,0,10,-7,10,-8,10,-9,10,-9,11,-9,11,-10,12,-11,12,-11,12,-12,12,-12,13,-14,13,-13,14,-14,14,-14,14,-15,15,-15,16,-15,15,-15,16,-14,16,-13,18,-13,18,-12,19,-13,18,-13,19,-11,19,-10,0,0,-8,-13,-9,-12,-9,-11,-10,-12,-9,-11,-9,-11,-9,-11,-9,-10,-9,-10,-10,-9,-11,-10,-11,-9,-11,-9,-12,-9,-11,-9,-13,-8,-12,-7,-12,-7,-13,-7,-13,-7,-13,-7,-14,-6,-13,-7,-14,-5,-16,-6,-16,-6,0,0,-16,-6,-17,-6,-18,-5,-17,-5,-17,-6,-18,-6,-18,-6,-18,-6,-18,-7,-18,-6,-20,-7,-18,-7,-19,-7,-19,-7,-18,-8,-20,-8,-19,-8,-19,-9,-18,-10,-17,-10,-18,-11,-17,-10,-17,-11,-17,-11,-15,-13,-15,-13,0,0]"
CSI_DATA: 4,6,1,1,1,1,1,0,-21,-22,234.970,243.124,166.00,239.239,239.239,239.239,"[12,-18,12,-17,11,-18,13,-18,13,-17,12,-15,12,-15,12,-15,12,-14,12,-14,13,-14,12,-14,12,-14,12,-14,12,-13,11,-14,10,-13,10,-13,10,-13,10,-12,11,-12,10,-12,10,-11,9,-12,11,-13,10,-12,0,0,9,-12,10,-12,9,-12,9,-11,9,-11,10,-12,9,-11,9,-11,9,-10,8,-10,8,-11,8,-10,8,-10,7,-11,7,-10,7,-10,7,-11,6,-10,6,-10,6,-10,7,-11,6,-11,7,-11,6,-12,7,-11,7,-12,0,0,-8,11,-8,11,-7,11,-8,11,-7,11,-8,11,-7,11,-6,11,-7,11,-6,11,-7,11,-6,12,-5,11,-5,11,-6,11,-5,12,-4,11,-4,11,-4,11,-4,11,-4,11,-3,11,-4,11,-2,11,-3,12,-2,12,0,0,-2,11,-2,12,-1,12,-1,12,-1,12,-1,13,-1,12,0,12,0,13,0,13,1,14,0,13,1,14,1,14,1,15,1,16,1,16,0,17,0,17,-1,17,-2,18,-2,17,-2,18,-2,18,-5,19,-6,18,0,0]"
CSI_DATA: 5,7,1,1,1,1,1,0,-28,-22,236.754,244.908,216.423,303.810,303.810,303.810,"[-2,-20,-2,-20,-4,-20,-2,-22,-2,-20,-1,-19,-1,-20,0,-19,0,-18,0,-18,0,-19,0,-19,0,-18,0,-18,1,-17,0,-18,0,-16,0,-16,0,-16,1,-15,1,-15,0,-15,1,-14,-1,-14,0,-15,0,-15,0,0,0,-14,0,-14,0,-14,-1,-13,0,-12,0,-13,0,-12,1,-11,0,-11,0,-11,0,-11,0,-10,0,-9,-1,-9,-1,-8,-1,-8,-2,-8,-2,-7,-3,-7,-3,-7,-4,-7,-4,-7,-5,-8,-6,-8,-6,-8,-6,-9,0,0,-3,14,-3,13,-1,14,-2,15,-2,14,-2,14,-2,14,-2,13,-2,14,-1,13,-1,15,-1,14,-1,15,0,15,-2,14,0,15,0,14,-1,14,0,14,-1,15,-2,15,-1,15,-2,14,0,15,-1,15,-1,16,0,0,-1,15,-1,15,-1,15,0,15,-1,15,-2,15,-2,15,-2,14,-2,14,-2,14,-1,15,-2,13,-2,13,-2,13,-2,13,-2,13,-2,13,-2,13,-2,12,-2,12,-3,12,-2,11,-2,11,-2,11,-3,11,-3,11,0,0]"
CSI_DATA: 6,3,2,2,2,2,2,0,-20,-22,629.697,637.926,18.115,409.692,105.882,19.677,"[10,-8,10,-9,9,-10,11,-11,10,-10,10,-10,9,-11,9,-11,9,-10,9,-11,10,-12,9,-13,9,-12,9,-12,9,-12,8,-14,7,-13,7,-13,7,-14,7,-14,8,-14,7,-14,7,-13,6,-15,8,-16,6,-16,0,0,5,-16,6,-17,6,-18,5,-17,6,-17,5,-18,6,-18,5,-18,5,-19,5,-18,6,-20,7,-19,7,-19,6,-20,7,-20,7,-21,7,-21,8,-21,8,-21,8,-20,9,-20,10,-19,10,-19,11,-19,12,-18,12,-18,0,0,4,11,5,12,6,11,6,13,5,12,5,12,5,12,5,11,5,11,6,10,6,12,7,11,7,12,7,11,6,12,8,11,7,11,6,11,7,11,7,12,7,12,7,11,6,11,8,10,8,12,9,12,0,0,8,11,8,11,9,11,9,11,8,12,9,12,8,12,8,11,9,12,9,11,10,12,8,11,9,11,9,12,9,12,10,12,9,12,9,13,9,13,8,13,8,14,8,13,8,13,9,13,8,15,7,15,0,0]"
CSI_DATA: 7,5,2,2,2,2,2,0,-31,-25,631.534,639.762,118.107,509.696,205.886,119.681,"[2,3,2,3,3,2,4,3,4,3,4,2,5,2,4,2,4,1,5,1,6,1,6,1,6,1,6,0,6,0,7,-1,7,-1,6,-1,7,-1,7,-2,8,-2,8,-2,8,-1,8,-3,9,-3,9,-3,0,0,9,-5,9,-5,10,-6,10,-6,10,-5,11,-7,11,-7,11,-7,11,-7,12,-7,13,-7,13,-7,13,-7,13,-7,13,-6,14,-7,14,-7,14,-7,14,-7,14,-6,14,-6,14,-5,15,-5,15,-5,15,-4,14,-4,0,0,-11,9,-11,10,-9,10,-11,10,-10,10,-10,10,-9,10,-8,9,-8,10,-7,9,-8,11,-7,11,-7,11,-6,11,-7,10,-5,11,-5,11,-5,11,-4,12,-5,12,-4,12,-4,12,-4,12,-2,12,-3,14,-2,14,0,0,-2,14,-2,15,-1,15,-1,15,-1,15,-2,16,-2,16,-2,16,-2,17,-3,17,-1,18,-2,17,-3,17,-3,18,-3,18,-3,19,-3,18,-4,19,-5,19,-5,18,-6,18,-6,17,-7,17,-7,17,-9,17,-9,17,0,0]"
CSI_DATA: 8,6,2,2,2,2,2,0,-21,-22,624.992,633.221,165.868,558.324,254.514,168.309,"[-20,-8,-20,-8,-19,-7,-20,-9,-19,-9,-18,-9,-18,-8,-17,-8,-17,-8,-16,-8,-17,-9,-17,-8,-16,-8,-16,-8,-16,-8,-17,-8,-15,-7,-15,-7,-15,-7,-15,-7,-15,-8,-15,-7,-14,-8,-14,-6,-15,-8,-15,-7,0,0,-15,-6,-14,-7,-15,-7,-14,-6,-14,-7,-14,-6,-14,-6,-13,-6,-13,-6,-12,-6,-13,-6,-12,-6,-12,-6,-13,-5,-12,-5,-13,-4,-13,-4,-13,-4,-13,-4,-12,-3,-13,-4,-13,-4,-14,-4,-14,-4,-14,-5,-15,-5,0,0,10,5,11,5,10,4,12,5,10,5,11,4,10,4,10,4,10,4,10,3,11,3,11,3,11,2,11,2,11,3,11,2,11,1,10,1,11,1,11,2,11,2,11,1,10,1,11,-1,11,0,11,-1,0,0,11,-1,11,-1,12,-2,11,-2,12,-2,12,-2,12,-2,11,-2,12,-3,11,-3,13,-4,13,-3,12,-3,14,-3,13,-4,15,-4,14,-4,15,-4,15,-3,15,-2,16,-2,16,-1,16,-1,17,-2,17,-1,17,1,0,0]"
CSI_DATA: 9,7,2,2,2,2,2,0,-29,-22,626.776,635.05,216.206,623.943,320.133,233.928,"[12,12,11,11,12,11,12,13,11,12,10,12,10,11,10,11,9,12,9,11,9,12,9,11,9,11,8,11,8,11,9,11,8,10,7,10,8,10,7,10,7,11,7,10,6,10,7,9,7,10,7,9,0,0,6,9,6,9,6,9,5,8,5,8,5,8,5,7,5,7,4,6,5,6,5,5,4,5,4,5,5,4,5,4,5,3,5,3,6,2,7,2,7,2,7,2,8,2,9,3,9,3,9,4,10,4,0,0,-3,-14,-4,-14,-4,-13,-4,-15,-4,-14,-4,-14,-4,-14,-4,-14,-4,-14,-5,-13,-6,-15,-7,-14,-6,-14,-6,-14,-6,-15,-7,-15,-7,-14,-6,-14,-7,-14,-6,-15,-6,-15,-6,-15,-5,-14,-8,-15,-7,-16,-7,-16,0,0,-7,-15,-6,-15,-7,-16,-7,-15,-6,-16,-6,-16,-6,-16,-5,-15,-5,-16,-5,-15,-6,-15,-5,-14,-5,-15,-5,-15,-4,-14,-5,-15,-5,-13,-4,-14,-4,-14,-3,-13,-3,-13,-3,-12,-4,-13,-4,-13,-3,-13,-3,-13,0,0]"
CSI_DATA: 10,3,3,3,3,3,3,0,-23,-22,1019.661,1027.807,18.284,799.592,175.649,19.605,"[-10,-8,-10,-8,-10,-7,-11,-8,-11,-7,-10,-7,-11,-7,-11,-6,-11,-6,-11,-5,-12,-6,-13,-5,-13,-5,-13,-5,-13,-5,-13,-4,-13,-4,-13,-4,-13,-3,-14,-4,-14,-4,-14,-3,-13,-4,-14,-2,-16,-3,-15,-2,0,0,-16,-2,-16,-2,-17,-1,-16,-1,-16,-2,-17,-1,-17,-1,-17,-1,-18,-1,-17,-1,-18,-1,-18,-2,-18,-1,-19,-2,-18,-2,-19,-2,-20,-2,-19,-2,-19,-3,-19,-3,-20,-4,-20,-5,-20,-5,-20,-5,-19,-6,-19,-6,0,0,6,-14,5,-14,4,-14,6,-15,5,-14,5,-14,5,-14,5,-13,5,-14,5,-14,5,-15,4,-15,4,-15,5,-15,5,-14,4,-16,4,-14,5,-14,4,-14,5,-14,6,-14,5,-14,5,-14,4,-15,5,-15,4,-16,0,0,4,-15,4,-15,4,-16,4,-15,5,-15,5,-15,5,-15,5,-14,5,-14,4,-14,4,-16,4,-14,4,-14,5,-15,4,-15,4,-15,5,-15,4,-15,5,-14,5,-14,6,-14,6,-14,6,-14,5,-15,6,-15,6,-15,0,0]"
