CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,5,1,1,0,0,0,0,-25,-25,4294810.750,4294817.827,90.727,110.625,110.625,110.625,"[10,8,10,8,10,7,11,8,10,8,11,8,11,7,10,7,11,7,11,6,12,7,12,6,12,6,12,6,12,7,13,5,12,5,12,5,13,4,12,5,12,5,12,4,12,4,13,2,14,3,14,2,0,0,14,1,14,1,15,1,14,0,15,1,16,1,16,1,16,1,16,0,16,0,18,0,17,1,17,1,18,1,18,1,18,1,19,1,19,2,18,2,18,3,19,4,18,4,18,5,19,5,18,6,17,6,0,0,-11,-5,-12,-5,-11,-4,-12,-5,-12,-4,-12,-4,-11,-4,-11,-4,-11,-3,-11,-3,-12,-3,-12,-2,-11,-1,-11,-1,-11,-1,-11,0,-11,0,-11,1,-11,2,-12,1,-11,1,-11,2,-11,2,-11,4,-12,4,-11,5,0,0,-12,5,-12,6,-13,7,-12,7,-13,6,-14,7,-14,7,-13,7,-14,8,-14,8,-15,9,-15,8,-15,9,-16,9,-16,9,-17,9,-17,9,-17,9,-18,8,-18,7,-18,6,-18,6,-19,6,-19,7,-19,5,-19,4,0,0]"
CSI_DATA: 2,6,1,1,0,0,0,0,-23,-20,4294804.119,4294811.291,148.56,171.396,171.396,171.396,"[4,19,4,19,4,18,3,21,3,19,2,19,2,18,2,18,2,18,3,17,3,19,3,18,3,18,3,17,1,18,3,18,4,16,3,16,3,17,2,17,2,17,3,16,2,15,4,16,4,17,4,16,0,0,4,16,4,16,4,17,4,15,4,16,4,17,4,16,5,16,5,15,6,15,6,16,6,16,6,15,6,16,6,15,7,17,7,17,7,17,7,18,6,17,6,19,5,18,6,19,7,20,5,21,5,22,0,0,-14,4,-14,5,-13,6,-14,5,-13,5,-13,5,-13,6,-12,6,-13,6,-11,6,-13,7,-12,8,-12,8,-11,8,-12,7,-11,9,-10,9,-11,9,-10,9,-10,9,-11,9,-10,10,-11,9,-9,11,-10,11,-9,12,0,0,-9,12,-9,12,-9,13,-8,14,-9,13,-9,14,-9,14,-9,14,-9,15,-8,15,-8,17,-9,15,-9,15,-9,16,-9,17,-9,18,-10,18,-10,18,-12,18,-12,17,-13,17,-13,17,-14,16,-14,17,-16,16,-17,16,0,0]"
CSI_DATA: 3,7,1,1,0,0,0,0,-26,-22,4294805.917,4294813.70,198.244,231.943,231.943,231.943,"[-9,13,-9,14,-8,14,-11,15,-10,13,-10,14,-10,13,-10,12,-10,12,-9,12,-11,13,-10,13,-11,13,-10,12,-11,11,-10,12,-9,11,-9,10,-9,11,-9,11,-10,10,-9,10,-9,9,-8,10,-9,11,-9,11,0,0,-8,10,-8,10,-8,10,-7,9,-7,9,-7,9,-7,9,-7,9,-6,9,-6,8,-6,9,-5,8,-5,8,-5,9,-5,9,-4,10,-4,10,-4,10,-4,10,-4,10,-5,10,-5,11,-5,11,-5,12,-6,12,-7,12,0,0,-14,4,-14,4,-13,6,-15,5,-14,5,-15,5,-14,6,-14,6,-15,6,-14,7,-16,7,-16,8,-16,8,-16,8,-16,7,-17,9,-16,9,-16,8,-16,9,-17,8,-18,7,-17,8,-17,6,-16,9,-18,8,-18,9,0,0,-17,8,-18,8,-18,9,-17,8,-17,7,-18,7,-17,6,-17,6,-17,6,-16,6,-17,7,-16,6,-15,6,-15,6,-15,6,-15,7,-15,6,-15,6,-14,5,-14,5,-15,5,-14,5,-14,5,-14,6,-14,5,-14,5,0,0]"
CSI_DATA: 4,3,1,1,1,1,1,0,-25,-26,239.766,248.663,18.856,412.883,180.940,20.484,"[4,8,5,8,6,7,6,8,6,8,7,8,7,8,7,8,7,8,8,8,9,8,9,8,10,9,10,8,10,9,11,9,11,8,11,9,11,8,11,9,11,10,12,9,11,10,13,8,13,10,14,9,0,0,14,9,14,10,15,10,15,9,15,10,16,10,15,10,15,10,15,10,15,9,17,10,15,10,16,10,17,11,16,10,17,11,17,11,17,11,17,11,17,12,17,12,17,13,17,13,18,13,16,14,16,15,0,0,5,-15,5,-15,5,-15,6,-16,6,-15,6,-15,6,-15,6,-14,6,-14,5,-14,7,-15,5,-15,6,-14,6,-14,7,-13,6,-14,6,-13,6,-12,6,-12,7,-12,7,-11,6,-11,7,-10,5,-11,6,-11,6,-12,0,0,5,-10,5,-10,5,-10,4,-10,5,-9,5,-9,4,-9,4,-9,4,-9,3,-8,3,-9,3,-8,3,-9,3,-9,2,-9,2,-9,2,-9,1,-9,2,-8,1,-9,2,-9,2,-8,2,-9,1,-9,1,-9,1,-9,0,0]"
CSI_DATA: 5,4,1,1,1,1,1,0,-24,-27,230.910,239.807,67.200,461.189,229.246,68.790,"[-1,-7,-2,-7,-2,-7,-3,-8,-3,-8,-4,-8,-4,-8,-4,-7,-5,-8,-5,-7,-5,-9,-6,-8,-6,-8,-7,-8,-6,-8,-7,-8,-7,-7,-8,-7,-8,-7,-8,-7,-8,-7,-9,-6,-9,-7,-10,-5,-10,-6,-11,-5,0,0,-12,-5,-12,-5,-13,-4,-13,-4,-13,-4,-14,-4,-14,-4,-14,-4,-15,-3,-15,-3,-17,-3,-16,-4,-17,-4,-18,-3,-18,-4,-19,-4,-19,-4,-19,-4,-19,-5,-19,-6,-19,-7,-19,-7,-19,-8,-20,-8,-18,-10,-18,-10,0,0,10,-12,10,-13,9,-13,11,-14,9,-13,10,-13,10,-13,9,-12,9,-13,8,-13,8,-14,7,-15,8,-15,7,-15,8,-14,7,-15,6,-14,6,-14,5,-15,6,-14,6,-15,5,-15,6,-14,3,-15,4,-16,4,-16,0,0,3,-16,3,-16,2,-17,2,-16,2,-16,1,-16,1,-17,1,-16,1,-17,1,-17,0,-19,0,-18,0,-18,0,-19,1,-19,1,-20,1,-20,2,-20,3,-20,4,-20,5,-20,5,-20,6,-20,6,-20,8,-19,9,-18,0,0]"
CSI_DATA: 6,5,2,2,1,1,1,0,-27,-23,232.661,241.559,109.679,525.923,293.980,133.524,"[-16,1,-16,1,-16,2,-17,1,-17,1,-17,2,-17,2,-16,2,-17,2,-16,2,-17,2,-17,3,-17,3,-17,4,-17,3,-17,4,-16,4,-15,4,-16,5,-16,4,-16,4,-16,4,-15,4,-15,6,-16,5,-16,7,0,0,-15,7,-16,7,-16,8,-15,8,-15,8,-16,9,-16,9,-16,9,-16,10,-16,9,-17,11,-16,9,-17,9,-18,10,-17,10,-18,10,-18,10,-19,10,-19,8,-18,8,-19,7,-19,6,-20,6,-20,7,-20,5,-20,5,0,0,7,9,7,8,8,8,9,9,9,8,8,8,9,8,8,8,9,8,9,7,10,8,11,7,11,7,11,7,10,7,11,6,11,6,11,6,11,5,12,6,11,6,12,5,12,6,13,4,14,5,14,5,0,0,14,4,15,4,15,4,15,4,15,4,16,4,15,4,15,4,16,4,16,4,17,4,16,4,16,4,16,4,17,5,17,5,17,5,17,5,16,6,16,7,16,7,16,7,15,7,16,7,15,8,14,9,0,0]"
CSI_DATA: 7,6,2,2,1,1,1,0,-20,-22,226.130,235.27,166.991,584.491,352.548,192.92,"[-17,-9,-18,-9,-17,-7,-18,-9,-17,-9,-17,-9,-17,-9,-16,-8,-16,-9,-16,-7,-16,-8,-17,-8,-16,-8,-16,-7,-15,-8,-16,-7,-15,-6,-15,-6,-16,-6,-16,-6,-15,-7,-15,-6,-14,-6,-16,-5,-16,-6,-17,-5,0,0,-16,-4,-16,-5,-17,-5,-16,-4,-17,-5,-17,-5,-17,-5,-16,-5,-17,-4,-16,-4,-17,-4,-16,-5,-17,-5,-17,-5,-17,-5,-17,-5,-17,-5,-18,-5,-17,-5,-17,-5,-17,-6,-17,-6,-17,-6,-18,-6,-17,-7,-18,-8,0,0,12,-8,12,-8,10,-8,12,-9,10,-8,11,-9,11,-8,10,-8,10,-8,9,-8,10,-9,9,-9,9,-9,8,-10,9,-9,8,-10,8,-10,7,-9,7,-11,7,-11,7,-10,7,-11,7,-11,5,-11,6,-12,6,-13,0,0,6,-13,5,-13,5,-14,5,-13,5,-14,5,-14,5,-14,5,-14,5,-15,4,-15,5,-17,5,-16,5,-16,5,-17,5,-17,6,-18,5,-17,6,-19,7,-18,8,-18,8,-19,8,-18,9,-18,10,-19,12,-18,12,-18,0,0]"
CSI_DATA: 8,7,2,2,1,1,1,0,-28,-22,227.913,236.810,217.72,651.956,420.13,259.557,"[-14,3,-14,3,-13,4,-15,3,-14,2,-15,2,-14,2,-13,2,-14,2,-13,2,-15,2,-14,3,-14,2,-14,2,-15,1,-14,2,-13,2,-13,2,-14,2,-14,1,-14,1,-14,1,-13,0,-13,2,-14,1,-14,2,0,0,-13,1,-13,0,-13,1,-12,1,-12,0,-12,0,-12,-1,-11,0,-11,0,-10,0,-11,0,-10,-1,-10,-1,-10,0,-9,0,-9,1,-9,1,-8,1,-8,1,-8,1,-8,2,-8,2,-8,3,-9,4,-9,3,-10,3,0,0,-1,-12,-2,-12,-3,-12,-2,-13,-3,-13,-3,-13,-3,-13,-3,-13,-3,-13,-4,-13,-4,-15,-5,-14,-5,-15,-5,-15,-4,-15,-5,-16,-5,-15,-4,-15,-5,-15,-4,-16,-3,-16,-4,-16,-3,-16,-5,-16,-4,-17,-4,-17,0,0,-4,-16,-4,-17,-4,-17,-4,-16,-3,-16,-3,-16,-2,-16,-2,-15,-2,-15,-2,-14,-2,-15,-2,-14,-2,-14,-2,-13,-2,-13,-2,-13,-3,-12,-2,-12,-2,-12,-2,-11,-2,-11,-2,-11,-3,-11,-3,-11,-2,-11,-3,-11,0,0]"
CSI_DATA: 9,3,2,2,2,2,2,0,-22,-24,629.925,638.648,18.797,802.867,150.911,20.441,"[-6,7,-6,8,-4,8,-5,9,-5,8,-4,8,-3,8,-3,8,-3,9,-2,9,-2,10,-1,10,-1,10,-1,11,-1,11,0,11,1,11,0,11,1,12,1,12,1,13,1,13,1,13,2,13,2,15,3,15,0,0,3,15,3,15,4,16,4,15,3,16,4,16,3,16,4,16,4,17,4,17,5,18,3,17,3,18,4,18,4,18,4,19,4,19,4,19,4,19,3,19,2,20,2,20,1,20,2,21,0,21,-1,21,0,0,-16,3,-16,3,-16,4,-17,3,-16,3,-17,3,-16,2,-16,2,-16,2,-16,2,-17,2,-16,2,-16,2,-15,2,-15,1,-16,2,-15,2,-14,1,-15,2,-15,1,-15,0,-14,1,-14,0,-14,2,-14,1,-14,1,0,0,-13,1,-14,1,-14,1,-13,1,-13,1,-13,1,-12,1,-12,1,-12,1,-11,1,-12,2,-11,1,-11,1,-11,1,-10,2,-11,2,-11,3,-11,2,-10,2,-10,2,-11,2,-11,3,-11,3,-12,3,-12,3,-12,2,0,0]"
CSI_DATA: 10,4,2,2,2,2,2,0,-25,-26,621.70,629.793,67.18,851.87,199.131,68.661,"[-3,-5,-4,-5,-4,-4,-5,-4,-5,-3,-5,-4,-5,-3,-5,-2,-6,-2,-6,-1,-7,-1,-7,-1,-7,0,-7,0,-8,0,-7,1,-7,1,-7,2,-8,3,-8,2,-8,3,-8,4,-8,3,-8,5,-9,5,-9,6,0,0,-9,7,-9,7,-9,8,-8,8,-9,9,-9,10,-9,10,-9,11,-9,11,-9,11,-9,13,-10,12,-10,13,-10,14,-11,13,-12,15,-12,15,-12,15,-13,14,-13,15,-14,15,-15,14,-15,14,-16,14,-17,13,-18,12,0,0,-15,0,-15,0,-14,2,-16,1,-15,1,-15,1,-15,2,-14,1,-14,2,-14,2,-15,3,-15,4,-15,4,-14,4,-14,3,-15,5,-14,5,-13,5,-13,6,-14,5,-14,5,-13,6,-14,5,-13,7,-14,7,-14,8,0,0,-13,8,-13,9,-13,9,-13,10,-13,9,-13,10,-13,10,-13,10,-13,10,-13,11,-14,11,-14,10,-14,11,-14,11,-15,10,-15,11,-15,11,-16,11,-16,10,-16,9,-17,9,-16,8,-17,7,-17,8,-17,5,-17,5,0,0]"
