CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-22,-23,4294810.629,4294809.118,0.115,17.771,17.771,17.771,"[12,-5,12,-6,11,-7,13,-7,12,-6,12,-7,11,-7,11,-7,11,-7,10,-8,11,-9,11,-10,11,-10,11,-10,11,-10,10,-11,10,-11,9,-11,10,-13,11,-12,11,-12,10,-13,10,-12,9,-14,10,-15,9,-16,0,0,9,-16,9,-16,10,-18,8,-17,10,-18,10,-18,10,-18,10,-18,10,-19,9,-18,10,-21,10,-19,11,-20,11,-21,11,-19,12,-21,12,-21,12,-21,13,-20,13,-19,14,-19,15,-18,14,-18,15,-19,15,-17,16,-17,0,0,13,11,13,11,14,10,14,12,13,11,13,11,13,11,12,11,12,11,12,10,14,11,13,11,13,11,13,11,12,11,14,11,13,9,12,10,13,10,12,11,12,11,12,10,12,11,13,8,13,10,14,10,0,0,13,9,13,9,13,9,14,8,13,9,13,10,13,10,13,9,13,9,13,9,15,8,13,8,13,8,13,8,14,9,14,9,14,9,13,9,13,10,12,10,12,10,11,9,12,10,13,9,12,10,11,10,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-23,-32,4294810.542,4294809.36,48.757,82.621,82.621,82.621,"[7,5,7,5,7,4,8,5,7,5,8,5,8,5,8,4,9,5,9,3,10,3,10,3,10,3,10,3,11,3,11,2,11,2,10,2,12,2,12,2,12,2,12,2,12,2,13,0,14,1,14,1,0,0,14,0,14,0,15,0,14,0,15,0,16,1,16,1,15,0,16,0,15,0,17,-1,16,0,17,0,18,0,17,0,18,1,18,0,19,1,18,2,18,3,18,3,18,4,18,4,20,3,18,5,18,6,0,0,2,-7,2,-8,2,-9,3,-9,2,-9,3,-9,3,-10,3,-10,3,-10,3,-10,3,-12,3,-12,3,-12,3,-12,3,-12,3,-14,2,-13,3,-14,2,-14,3,-14,4,-15,3,-15,3,-15,1,-16,2,-17,1,-17,0,0,0,-17,0,-17,-1,-18,-2,-17,-1,-17,-2,-18,-2,-18,-2,-18,-3,-19,-4,-19,-6,-21,-5,-20,-6,-21,-7,-22,-7,-23,-8,-24,-8,-24,-7,-25,-7,-26,-6,-26,-5,-28,-5,-27,-5,-28,-7,-29,-4,-29,-3,-30,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-33,-29,4294812.475,4294810.964,92.33,142.406,142.406,142.406,"[-10,-13,-11,-13,-12,-12,-12,-14,-11,-12,-12,-13,-12,-12,-11,-11,-11,-11,-11,-10,-12,-11,-12,-10,-12,-10,-12,-9,-12,-10,-13,-9,-12,-8,-11,-8,-13,-8,-12,-8,-12,-9,-12,-8,-11,-8,-12,-7,-12,-8,-12,-7,0,0,-12,-7,-12,-8,-12,-8,-11,-7,-11,-8,-11,-9,-11,-9,-10,-9,-10,-9,-9,-9,-9,-9,-8,-9,-8,-9,-7,-10,-6,-9,-6,-9,-6,-9,-5,-9,-4,-9,-3,-8,-3,-8,-2,-8,-2,-8,-3,-8,-1,-7,-1,-7,0,0,-18,1,-18,1,-18,2,-19,1,-17,1,-16,0,-16,0,-15,0,-15,0,-15,0,-15,0,-14,1,-14,1,-14,1,-13,0,-13,1,-12,1,-12,1,-12,2,-12,1,-12,1,-11,2,-11,1,-11,4,-11,3,-11,4,0,0,-10,4,-11,4,-11,5,-10,4,-11,4,-12,4,-12,4,-11,4,-11,4,-11,5,-12,5,-12,4,-12,4,-12,4,-12,4,-12,4,-13,4,-12,4,-12,3,-12,2,-13,2,-13,1,-12,1,-13,2,-12,1,-12,0,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-25,-23,4294805.823,4294804.427,148.393,210.699,210.699,210.699,"[-5,17,-5,18,-3,17,-5,19,-4,17,-5,18,-5,18,-4,17,-4,17,-3,16,-4,19,-3,18,-3,19,-3,19,-4,19,-2,19,-2,18,-3,18,-2,20,-3,19,-4,19,-3,19,-4,17,-3,18,-4,19,-4,19,0,0,-4,17,-5,17,-4,18,-4,16,-5,17,-6,16,-6,15,-5,14,-5,14,-5,12,-5,13,-5,12,-5,12,-5,12,-4,10,-4,10,-4,10,-3,9,-4,8,-3,8,-3,7,-3,7,-3,6,-2,7,-2,6,-2,6,0,0,12,4,12,4,12,3,13,4,12,4,12,4,12,3,11,3,11,3,11,2,12,2,12,2,12,2,11,2,11,2,12,1,11,0,10,1,11,0,11,1,11,1,10,1,10,0,11,-2,11,-1,11,-2,0,0,11,-2,11,-2,11,-3,11,-3,12,-3,12,-2,12,-2,12,-2,13,-3,13,-3,13,-4,13,-3,13,-3,14,-3,15,-3,15,-3,15,-3,15,-3,16,-2,15,-1,16,0,15,1,16,1,16,0,17,1,16,2,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-29,-22,4294807.725,4294806.210,198.28,271.250,271.250,271.250,"[14,-11,14,-12,13,-12,14,-12,13,-11,13,-11,13,-11,12,-10,12,-10,11,-10,12,-10,11,-10,11,-10,11,-9,11,-9,9,-9,8,-9,8,-8,8,-8,8,-7,8,-7,7,-7,6,-6,5,-7,5,-7,5,-7,0,0,3,-6,2,-5,2,-5,1,-5,0,-4,-1,-4,-2,-4,-2,-4,-3,-4,-4,-3,-6,-3,-6,-4,-7,-4,-8,-4,-8,-4,-10,-4,-11,-5,-12,-6,-12,-7,-12,-7,-13,-8,-13,-9,-13,-10,-15,-10,-14,-12,-14,-13,0,0,-8,-14,-8,-13,-8,-13,-8,-15,-8,-14,-7,-14,-7,-14,-7,-13,-7,-14,-7,-13,-8,-14,-8,-14,-8,-13,-7,-13,-6,-13,-8,-14,-7,-13,-7,-13,-7,-13,-6,-14,-6,-14,-6,-13,-5,-13,-7,-13,-6,-14,-6,-14,0,0,-6,-13,-6,-13,-6,-13,-6,-13,-5,-12,-5,-13,-4,-12,-4,-11,-4,-12,-4,-11,-5,-11,-4,-11,-5,-10,-5,-10,-4,-10,-5,-10,-5,-10,-5,-10,-5,-10,-4,-9,-5,-10,-5,-10,-5,-10,-6,-9,-5,-10,-5,-10,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-22,-23,237.703,239.742,12.96,407.687,136.437,13.519,"[-2,11,-2,11,0,11,-1,12,-1,12,-1,12,0,12,0,11,0,12,1,11,1,12,2,12,2,12,2,12,2,12,4,12,4,12,4,12,5,12,4,13,4,13,5,12,5,13,6,12,6,14,7,13,0,0,8,13,8,13,9,14,9,13,9,14,10,15,10,15,10,15,10,15,10,15,12,16,10,16,10,16,11,17,11,16,11,17,11,18,11,19,10,18,9,19,9,19,9,19,7,19,9,19,7,19,6,20,0,0,-13,12,-13,13,-12,13,-14,14,-13,12,-14,13,-13,12,-13,12,-13,12,-12,12,-14,13,-13,13,-13,13,-13,13,-14,12,-13,13,-12,12,-12,11,-12,13,-13,12,-13,12,-12,12,-12,11,-11,13,-12,13,-12,13,0,0,-11,13,-12,12,-12,13,-11,12,-12,13,-12,13,-12,12,-11,12,-11,12,-10,12,-11,13,-11,12,-11,12,-12,13,-11,12,-11,13,-11,13,-11,13,-12,12,-12,11,-12,11,-12,11,-12,11,-12,12,-13,10,-13,10,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-22,-32,237.621,239.661,60.804,461.296,190.46,67.128,"[-1,-10,-1,-10,-2,-10,-2,-11,-2,-10,-3,-11,-3,-11,-3,-10,-4,-10,-4,-10,-5,-11,-5,-11,-5,-11,-6,-11,-5,-11,-7,-11,-7,-10,-7,-11,-8,-11,-8,-11,-7,-12,-8,-11,-7,-11,-9,-11,-9,-12,-10,-12,0,0,-10,-12,-10,-12,-11,-12,-11,-11,-11,-12,-11,-13,-11,-13,-11,-13,-12,-13,-11,-12,-13,-13,-12,-13,-12,-13,-13,-14,-13,-13,-13,-14,-14,-14,-13,-15,-13,-16,-12,-16,-11,-16,-12,-16,-11,-17,-12,-17,-10,-17,-10,-18,0,0,0,7,0,8,1,8,0,9,0,9,0,9,-1,10,0,10,-1,11,0,10,0,12,0,12,0,12,0,12,0,13,1,13,1,13,1,13,2,14,1,14,1,15,2,15,1,14,3,15,3,16,3,16,0,0,4,16,4,16,5,16,6,16,6,16,7,17,7,17,8,17,8,17,9,17,11,18,10,18,11,18,12,20,11,20,13,21,13,21,14,22,13,23,13,23,12,25,12,24,11,26,12,26,9,28,9,28,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-33,-29,239.545,241.585,104.80,527.522,256.272,133.354,"[-19,3,-20,3,-18,4,-20,4,-18,4,-19,4,-18,4,-17,5,-17,5,-16,5,-17,6,-17,7,-17,6,-16,7,-17,6,-16,7,-15,7,-14,7,-15,8,-15,7,-15,7,-15,7,-14,6,-14,8,-15,7,-15,8,0,0,-14,7,-14,6,-15,7,-14,7,-15,6,-15,6,-15,5,-14,4,-14,4,-13,4,-14,4,-13,2,-13,2,-13,2,-12,1,-13,1,-12,0,-12,0,-11,-1,-10,-1,-9,-2,-9,-3,-9,-3,-8,-3,-7,-3,-7,-3,0,0,7,14,7,13,8,12,7,14,6,12,6,13,6,12,5,12,5,12,5,10,6,12,6,11,6,10,5,9,4,9,5,9,6,8,5,8,5,8,6,8,5,7,6,7,5,7,7,6,7,6,7,7,0,0,7,6,7,6,8,5,8,5,8,6,8,6,8,6,8,6,8,6,8,6,9,6,8,6,9,6,9,6,8,7,9,7,9,7,8,7,8,8,7,7,7,8,7,8,7,8,7,8,5,9,5,9,0,0]"
CSI_DATA: 9,6,2,2,1,1,1,0,-25,-23,233.12,235.52,160.424,582.965,311.715,188.797,"[18,-2,19,-2,18,-4,19,-3,18,-3,19,-3,18,-3,17,-3,18,-3,17,-4,19,-5,18,-5,19,-4,18,-4,19,-3,19,-5,18,-5,18,-3,19,-4,19,-3,19,-2,19,-3,18,-2,18,-4,19,-3,19,-3,0,0,18,-1,18,-2,18,-1,17,-1,17,-1,17,0,16,0,15,0,15,1,14,0,14,0,13,0,13,1,12,1,11,0,11,0,11,0,10,1,9,1,9,1,8,1,8,0,8,0,7,0,7,0,6,0,0,0,-12,-9,-12,-8,-12,-7,-12,-9,-12,-8,-12,-8,-12,-7,-12,-7,-11,-7,-11,-6,-12,-7,-12,-6,-12,-6,-12,-6,-11,-6,-12,-6,-11,-4,-11,-4,-11,-4,-11,-4,-11,-5,-11,-4,-11,-4,-11,-2,-12,-3,-12,-2,0,0,-12,-2,-13,-2,-13,-1,-13,-1,-13,-1,-14,-1,-14,-1,-13,-1,-14,-1,-14,0,-15,0,-15,-1,-15,-1,-16,-1,-15,-1,-17,-1,-16,-1,-16,-1,-17,-2,-16,-2,-17,-4,-16,-4,-16,-4,-17,-4,-17,-6,-17,-6,0,0]"
CSI_DATA: 10,4,3,3,2,2,2,0,-22,-32,627.643,629.587,60.641,846.433,263.468,62.238,"[-5,-9,-6,-9,-6,-8,-7,-9,-7,-8,-7,-9,-7,-8,-8,-8,-8,-8,-8,-7,-9,-8,-10,-8,-10,-8,-10,-8,-10,-8,-11,-7,-11,-7,-10,-7,-12,-7,-12,-8,-12,-8,-12,-7,-11,-7,-13,-6,-14,-7,-14,-7,0,0,-14,-7,-15,-7,-15,-6,-15,-6,-16,-7,-16,-7,-16,-7,-16,-7,-16,-7,-15,-7,-18,-7,-16,-7,-17,-7,-17,-8,-17,-8,-18,-8,-18,-8,-18,-8,-18,-10,-17,-10,-17,-11,-17,-11,-17,-12,-18,-11,-16,-13,-16,-13,0,0,3,-7,3,-8,2,-8,4,-9,4,-9,4,-9,4,-9,4,-9,4,-10,4,-10,5,-11,5,-12,5,-12,4,-12,5,-12,5,-14,4,-13,5,-13,4,-14,5,-14,6,-14,5,-14,5,-14,3,-16,5,-17,4,-17,0,0,3,-17,2,-17,2,-18,1,-18,1,-19,1,-19,1,-19,0,-20,-1,-20,-1,-21,-3,-23,-2,-21,-2,-22,-3,-24,-3,-24,-4,-26,-4,-26,-4,-27,-2,-28,-2,-27,-1,-29,-1,-29,-1,-30,-2,-31,2,-31,3,-31,0,0]"
