CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-20,-22,4294812.07,4294811.179,0.117,21.622,21.622,21.622,"[-3,13,-2,14,-1,14,-2,15,-2,15,-2,14,-2,14,-2,14,-2,14,-1,14,-1,15,-1,15,-1,15,0,15,-1,15,0,15,1,14,0,14,1,15,0,15,0,15,1,15,0,14,3,15,2,16,3,16,0,0,3,16,3,16,4,16,4,16,4,17,4,17,4,17,5,17,5,18,5,17,5,18,4,18,4,18,5,19,4,18,4,19,4,20,4,20,4,20,2,19,2,20,1,20,1,20,1,21,-1,20,-1,20,0,0,4,6,4,6,4,6,4,6,3,6,4,6,3,6,3,6,3,6,4,5,4,6,4,6,4,6,4,5,3,6,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,5,4,5,4,5,4,5,0,0,4,5,4,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,5,3,5,3,5,3,5,3,5,3,6,2,6,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-23,-26,4294813.82,4294812.262,50.70,73.73,73.73,73.73,"[1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,2,3,2,3,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,5,0,5,1,6,0,0,0,6,0,6,0,6,0,6,0,7,1,7,0,7,0,7,1,7,0,7,0,8,0,8,0,8,0,8,0,8,0,8,0,9,0,9,0,9,1,9,1,9,1,9,2,9,2,9,2,9,2,9,2,0,0,13,4,13,4,13,2,14,3,14,3,15,3,15,2,15,2,16,2,16,1,17,1,17,1,17,1,17,0,18,1,20,-1,18,-2,18,-1,19,-2,20,-1,20,-1,20,-2,20,-1,21,-4,22,-2,22,-3,0,0,22,-4,22,-4,22,-4,22,-5,23,-4,23,-4,23,-4,23,-5,23,-5,24,-6,25,-7,24,-5,24,-5,24,-6,25,-6,26,-6,26,-6,27,-6,27,-5,27,-4,28,-3,27,-3,28,-2,28,-3,29,0,29,1,0,0]"
CSI_DATA: 3,6,1,1,0,0,0,0,-27,-22,4294810.799,4294809.978,149.974,160.214,160.214,160.214,"[12,-16,12,-17,11,-18,13,-19,11,-17,11,-17,10,-17,10,-17,10,-17,9,-17,9,-19,8,-19,9,-19,8,-19,9,-19,7,-20,6,-19,6,-19,6,-20,6,-20,7,-20,6,-20,6,-19,4,-21,6,-21,4,-22,0,0,4,-21,5,-21,4,-22,4,-20,5,-21,5,-21,5,-21,5,-20,5,-20,5,-20,6,-21,6,-20,6,-19,7,-19,7,-18,7,-18,7,-17,7,-17,8,-15,7,-14,8,-14,8,-13,8,-12,8,-12,9,-11,8,-10,0,0,4,-14,4,-15,3,-15,5,-16,4,-15,4,-15,4,-14,4,-14,4,-14,4,-14,4,-14,4,-14,4,-14,3,-14,4,-14,3,-14,2,-13,2,-13,2,-14,3,-13,3,-13,2,-13,2,-13,1,-13,2,-14,1,-14,0,0,1,-13,1,-14,0,-14,1,-14,0,-14,1,-14,1,-14,0,-14,1,-14,1,-13,1,-15,1,-14,1,-14,1,-14,1,-14,1,-15,0,-15,0,-15,1,-14,2,-14,2,-15,2,-15,2,-15,2,-16,4,-16,4,-15,0,0]"
CSI_DATA: 4,7,1,1,0,0,0,0,-24,-25,4294806.191,4294805.363,197.148,213.982,213.982,213.982,"[10,-14,10,-15,9,-15,11,-15,10,-14,10,-14,10,-13,9,-13,9,-12,8,-12,9,-13,8,-13,8,-12,8,-12,8,-12,7,-12,6,-11,6,-11,6,-11,6,-11,6,-11,5,-10,5,-10,3,-11,4,-11,2,-11,0,0,2,-10,1,-10,0,-11,0,-10,-1,-11,-1,-11,-2,-11,-2,-11,-3,-11,-3,-12,-4,-13,-4,-13,-4,-13,-5,-14,-5,-14,-5,-15,-5,-16,-5,-16,-5,-17,-4,-17,-3,-18,-3,-18,-3,-19,-3,-20,-1,-19,0,-20,0,0,5,12,6,12,6,12,5,13,5,12,4,12,5,12,4,11,4,11,4,11,4,12,4,11,4,11,4,11,3,11,4,11,4,10,4,10,4,10,3,10,3,10,3,10,2,10,3,10,3,11,3,10,0,0,3,9,3,9,3,9,3,9,2,9,2,9,2,8,2,8,3,7,3,7,3,7,3,7,3,7,3,6,4,6,4,6,5,7,5,6,6,6,6,7,6,7,6,7,7,8,7,9,7,10,7,10,0,0]"
CSI_DATA: 5,3,2,2,1,1,1,0,-21,-22,236.518,239.298,8.822,409.346,195.364,14.336,"[-14,-3,-15,-3,-14,-2,-16,-3,-15,-2,-15,-3,-15,-3,-15,-2,-15,-3,-15,-2,-16,-2,-16,-1,-16,-1,-16,-1,-16,-2,-16,-1,-16,-1,-14,-1,-16,0,-16,-1,-16,-1,-16,-1,-15,-1,-16,1,-17,0,-16,2,0,0,-16,1,-16,1,-18,2,-16,2,-17,2,-18,2,-18,2,-17,2,-18,2,-17,2,-19,3,-18,2,-19,2,-20,2,-18,1,-20,1,-20,1,-20,1,-20,0,-19,-1,-20,-1,-19,-2,-19,-2,-20,-1,-19,-3,-19,-3,0,0,-8,15,-7,15,-6,15,-7,16,-7,15,-7,15,-7,15,-6,15,-7,15,-6,14,-7,16,-6,16,-6,15,-6,15,-6,15,-5,16,-4,15,-5,15,-4,15,-5,15,-5,15,-4,16,-5,15,-3,16,-4,16,-4,17,0,0,-3,16,-4,16,-3,17,-3,16,-4,16,-4,17,-4,17,-4,16,-3,17,-4,16,-4,18,-5,16,-5,16,-5,17,-4,17,-5,17,-5,17,-5,17,-6,16,-5,16,-6,16,-6,15,-7,15,-7,15,-8,15,-8,14,0,0]"
CSI_DATA: 6,6,2,2,1,1,1,0,-28,-22,235.309,238.89,149.597,550.213,336.231,155.203,"[5,15,5,16,6,14,5,16,5,14,5,15,5,15,5,14,5,14,6,13,7,14,7,13,7,13,7,13,6,14,8,13,8,12,7,12,8,12,7,13,7,13,7,12,6,12,8,11,8,13,9,12,0,0,8,12,8,12,8,12,7,11,7,12,7,12,6,12,6,11,6,12,6,11,6,11,5,11,4,11,4,11,3,10,3,11,3,10,2,10,2,9,1,8,0,8,0,8,0,7,0,7,-1,7,-2,6,0,0,2,7,2,7,2,7,2,7,2,7,2,7,2,7,2,7,2,7,2,6,2,7,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,3,5,2,6,3,6,0,0,3,5,3,5,3,6,3,5,3,6,3,6,3,6,3,5,3,6,3,6,3,6,3,5,3,6,3,6,3,6,3,6,3,6,3,6,3,6,3,6,2,7,2,6,2,7,2,7,2,7,2,8,0,0]"
CSI_DATA: 7,7,2,2,1,1,1,0,-23,-25,230.702,233.483,206.770,607.318,393.336,212.308,"[-10,12,-10,12,-9,13,-11,13,-10,12,-10,11,-9,11,-9,10,-9,10,-8,10,-9,11,-8,11,-8,11,-7,10,-8,10,-7,10,-6,9,-6,9,-6,9,-6,9,-6,9,-5,9,-5,8,-3,9,-4,9,-3,9,0,0,-2,9,-2,9,-1,9,0,9,0,10,0,10,1,10,1,10,1,10,2,10,3,11,3,11,3,12,3,13,2,13,3,14,3,15,3,15,2,15,2,15,1,16,1,17,0,17,1,18,-1,18,-2,18,0,0,0,-17,0,-16,-1,-16,0,-17,0,-15,1,-16,1,-15,1,-15,1,-14,0,-14,1,-15,0,-14,1,-14,1,-14,1,-14,0,-14,0,-13,1,-13,0,-13,1,-13,1,-13,1,-13,2,-12,0,-12,1,-13,1,-13,0,0,1,-12,1,-12,1,-12,1,-11,1,-11,1,-11,1,-11,0,-10,0,-10,0,-10,-1,-10,-1,-9,-1,-10,-2,-10,-2,-9,-3,-10,-3,-10,-4,-10,-4,-11,-3,-11,-3,-12,-3,-13,-3,-13,-4,-15,-2,-15,-2,-15,0,0]"
CSI_DATA: 8,3,3,3,2,2,2,0,-22,-22,629.333,639.225,22.643,815.707,208.389,30.666,"[-14,-5,-14,-4,-14,-3,-16,-4,-14,-4,-15,-4,-15,-4,-14,-4,-15,-4,-14,-3,-16,-4,-16,-3,-16,-3,-16,-3,-16,-3,-16,-3,-16,-2,-15,-2,-16,-2,-16,-2,-16,-3,-16,-2,-15,-2,-16,-1,-17,-2,-17,-1,0,0,-17,0,-17,-1,-18,0,-17,1,-18,0,-18,0,-18,0,-18,0,-19,1,-18,1,-20,1,-19,-1,-20,-1,-21,0,-19,-1,-21,0,-21,0,-21,-1,-20,-2,-19,-2,-20,-3,-20,-4,-20,-4,-21,-4,-20,-5,-20,-6,0,0,-12,12,-12,12,-10,12,-12,12,-11,12,-12,12,-11,12,-11,12,-11,12,-10,12,-11,13,-11,13,-10,12,-10,12,-10,12,-9,14,-9,13,-9,13,-9,13,-9,13,-9,13,-9,13,-9,13,-8,14,-9,14,-9,15,0,0,-8,14,-8,14,-8,15,-8,15,-9,15,-9,15,-9,15,-9,15,-9,15,-9,14,-9,16,-9,14,-9,14,-9,14,-9,15,-9,15,-9,14,-10,14,-10,14,-10,14,-11,13,-10,12,-11,12,-11,13,-12,12,-12,11,0,0]"
CSI_DATA: 9,6,3,3,2,2,2,0,-28,-22,628.125,638.17,163.493,950.264,342.946,165.223,"[-8,17,-8,17,-7,17,-8,18,-8,17,-7,17,-7,17,-7,16,-7,16,-6,16,-6,18,-5,17,-6,17,-5,17,-6,16,-4,17,-3,16,-4,16,-4,16,-4,16,-4,16,-4,16,-4,16,-2,16,-3,16,-2,17,0,0,-1,16,-3,16,-2,16,-1,15,-3,15,-3,16,-4,15,-4,15,-3,14,-3,14,-3,14,-4,14,-4,13,-4,13,-4,12,-4,12,-6,12,-4,11,-5,10,-5,9,-6,8,-6,8,-6,7,-6,7,-6,5,-6,5,0,0,13,-2,12,-3,12,-3,13,-3,12,-3,12,-3,12,-3,12,-3,12,-3,11,-3,13,-3,12,-3,11,-3,11,-3,11,-3,11,-4,10,-3,11,-3,10,-4,10,-4,10,-3,10,-4,10,-3,10,-4,10,-4,10,-4,0,0,10,-5,10,-5,10,-5,10,-5,10,-5,10,-5,10,-5,10,-5,10,-5,10,-5,11,-5,10,-5,10,-5,10,-5,10,-5,10,-5,10,-5,11,-5,11,-5,11,-5,11,-5,11,-5,11,-4,12,-4,12,-3,13,-3,0,0]"
CSI_DATA: 10,7,3,3,1,2,2,0,-23,-25,230.702,633.411,220.643,1007.389,400.71,222.348,"[-10,12,-10,12,-9,13,-11,13,-10,12,-10,11,-9,11,-9,10,-9,10,-8,10,-9,11,-8,11,-8,11,-7,10,-8,10,-7,10,-6,9,-6,9,-6,9,-6,9,-6,9,-5,9,-5,8,-3,9,-4,9,-3,9,0,0,-2,9,-2,9,-1,9,0,9,0,10,0,10,1,10,1,10,1,10,2,10,3,11,3,11,3,12,3,13,2,13,3,14,3,15,3,15,2,15,2,15,1,16,1,17,0,17,1,18,-1,18,-2,18,0,0,5,12,5,12,6,11,5,12,5,11,4,11,4,11,4,10,4,10,4,10,4,11,4,10,4,10,4,10,4,10,5,10,4,9,4,9,4,9,4,9,3,9,4,9,3,9,4,9,3,9,4,9,0,0,3,8,3,8,3,8,3,7,3,8,4,7,3,7,3,7,3,6,3,6,4,6,4,5,4,5,4,5,5,4,6,4,6,5,6,5,7,5,7,5,8,5,8,6,8,7,9,8,8,8,8,9,0,0]"
