CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-23,-20,4294813.202,4294817.761,0.113,22.802,22.802,22.802,"[11,-2,12,-2,11,-3,13,-3,12,-3,13,-3,12,-4,12,-4,12,-4,12,-5,13,-6,13,-6,13,-7,13,-7,14,-6,13,-8,13,-8,12,-7,13,-9,13,-7,14,-7,14,-9,13,-8,13,-10,15,-10,14,-11,0,0,14,-11,14,-10,16,-12,14,-11,15,-11,16,-11,16,-11,16,-11,16,-11,15,-11,16,-13,16,-11,16,-11,17,-12,16,-10,17,-12,17,-11,18,-10,17,-10,17,-9,17,-8,17,-7,17,-7,17,-8,17,-7,17,-7,0,0,-16,-4,-16,-4,-16,-3,-17,-4,-17,-4,-17,-4,-16,-4,-16,-4,-16,-4,-15,-3,-17,-4,-17,-4,-17,-3,-16,-3,-16,-5,-17,-3,-16,-3,-15,-4,-16,-3,-16,-3,-16,-4,-16,-3,-15,-4,-16,-2,-17,-3,-17,-3,0,0,-16,-3,-16,-3,-16,-2,-16,-2,-16,-3,-16,-3,-16,-3,-15,-3,-16,-2,-15,-3,-16,-2,-15,-3,-15,-3,-15,-3,-15,-3,-16,-2,-16,-2,-16,-3,-15,-3,-15,-3,-15,-4,-14,-4,-15,-4,-15,-4,-15,-5,-14,-5,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-24,-22,4294808.870,4294813.452,47.257,92.892,92.892,92.892,"[-2,-5,-2,-5,-3,-5,-4,-6,-4,-5,-4,-6,-5,-5,-5,-5,-5,-5,-6,-5,-7,-5,-8,-4,-8,-4,-8,-4,-9,-4,-10,-3,-10,-2,-10,-3,-11,-2,-12,-2,-12,-2,-12,0,-12,-1,-13,2,-14,1,-15,3,0,0,-16,4,-16,4,-17,5,-17,6,-18,6,-19,7,-19,7,-19,8,-20,9,-20,9,-22,11,-21,10,-22,10,-23,12,-23,11,-25,13,-26,13,-27,14,-27,13,-28,12,-29,12,-29,11,-30,11,-32,12,-32,9,-32,8,0,0,-1,14,0,14,1,14,0,15,0,14,1,15,1,14,1,14,1,14,2,13,2,15,2,14,2,14,3,14,2,14,4,14,4,13,4,13,5,13,5,13,4,13,6,13,4,12,6,12,6,13,7,13,0,0,8,12,8,12,9,12,9,11,9,12,9,12,10,12,10,12,10,12,10,12,11,13,10,13,10,13,10,13,11,14,12,14,12,15,11,15,11,15,10,15,9,16,9,15,7,16,8,17,6,17,6,17,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-30,-22,4294812.152,4294816.728,99.55,155.109,155.109,155.109,"[-12,6,-12,7,-10,7,-12,7,-11,7,-11,7,-10,6,-9,7,-9,7,-8,7,-8,8,-7,8,-7,8,-7,8,-6,8,-5,8,-5,9,-4,8,-4,9,-4,9,-4,10,-3,10,-3,10,-2,11,-2,12,-1,12,0,0,-1,12,-1,12,0,13,1,13,0,14,1,14,1,14,2,14,2,15,2,14,3,16,2,15,2,16,3,17,2,17,3,19,2,19,2,19,1,20,0,19,-1,20,-1,20,-2,20,-2,21,-4,20,-5,20,0,0,-7,9,-6,9,-5,9,-5,10,-5,10,-5,10,-4,10,-4,10,-4,10,-3,10,-4,11,-3,11,-2,11,-2,11,-2,10,0,11,0,10,-1,11,1,11,0,11,0,12,1,12,0,11,2,12,2,13,3,13,0,0,3,13,4,13,4,13,4,13,4,14,4,14,4,14,4,14,4,14,4,14,5,16,3,15,3,15,3,15,4,16,4,16,4,16,3,16,3,16,2,16,1,16,1,15,0,16,0,16,-2,16,-2,15,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-22,-22,4294810.136,4294814.707,146.824,213.95,213.95,213.95,"[-5,-20,-5,-20,-6,-18,-5,-21,-4,-19,-4,-20,-4,-19,-3,-18,-3,-18,-3,-17,-4,-19,-4,-18,-3,-18,-3,-18,-2,-18,-3,-17,-4,-17,-3,-16,-3,-17,-2,-16,-2,-16,-2,-16,-2,-15,-4,-15,-3,-16,-3,-16,0,0,-3,-16,-2,-15,-3,-16,-3,-14,-3,-15,-3,-15,-2,-14,-3,-14,-3,-14,-4,-13,-4,-14,-3,-14,-4,-14,-4,-14,-4,-13,-4,-14,-4,-14,-5,-14,-4,-14,-4,-14,-4,-14,-3,-14,-4,-14,-5,-15,-4,-15,-4,-16,0,0,7,12,8,11,8,10,8,12,8,11,8,11,7,11,7,10,7,10,7,10,8,11,8,10,7,10,7,10,7,10,8,9,7,8,6,9,7,8,8,8,7,9,8,8,7,8,8,7,9,8,9,7,0,0,9,6,10,7,10,7,10,6,10,7,11,7,11,7,10,7,10,6,11,6,12,6,11,7,11,7,12,7,12,7,13,8,13,8,13,8,12,8,12,9,13,10,12,11,12,11,12,11,12,12,11,13,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-26,-22,4294808.351,4294812.998,194.799,276.170,276.170,276.170,"[-3,11,-3,11,-1,11,-2,12,-2,11,-2,11,-1,11,-1,10,-1,10,0,10,1,11,1,11,1,11,2,11,2,11,3,11,3,10,3,10,4,10,4,11,4,11,5,11,4,10,6,10,6,11,7,10,0,0,7,10,8,10,9,11,8,9,9,11,9,10,10,10,10,10,11,10,11,9,13,10,12,10,13,11,14,11,13,11,15,12,16,12,16,13,16,13,15,14,16,15,16,17,16,17,17,18,15,20,14,21,0,0,-10,-14,-10,-13,-11,-13,-11,-14,-10,-13,-10,-13,-10,-13,-9,-13,-9,-13,-10,-12,-10,-14,-10,-13,-10,-13,-10,-13,-9,-13,-11,-14,-10,-12,-10,-13,-10,-12,-10,-13,-9,-14,-10,-13,-8,-14,-10,-12,-10,-14,-10,-14,0,0,-9,-13,-10,-13,-10,-13,-9,-13,-9,-13,-9,-13,-8,-13,-8,-12,-8,-12,-7,-12,-8,-12,-7,-11,-7,-11,-7,-11,-7,-11,-8,-11,-8,-10,-7,-10,-7,-10,-7,-10,-7,-11,-7,-10,-8,-11,-8,-11,-7,-11,-7,-11,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-21,-21,232.477,241.417,18.968,416.344,140.174,21.371,"[5,-11,4,-11,3,-11,4,-12,3,-12,2,-12,2,-12,1,-12,1,-12,0,-12,0,-14,-1,-14,-1,-15,-1,-14,-1,-15,-2,-16,-3,-15,-2,-15,-3,-16,-3,-17,-2,-17,-3,-17,-3,-17,-5,-17,-4,-19,-5,-19,0,0,-5,-19,-5,-20,-6,-20,-6,-20,-5,-21,-5,-21,-5,-21,-5,-21,-5,-22,-5,-21,-6,-23,-5,-22,-5,-22,-5,-23,-4,-23,-5,-24,-4,-24,-4,-24,-3,-24,-2,-23,-2,-23,-1,-23,0,-23,-1,-23,1,-23,1,-23,0,0,-15,7,-14,8,-14,9,-15,9,-14,8,-15,8,-15,7,-14,7,-14,7,-13,7,-15,8,-14,9,-14,9,-14,9,-14,7,-13,9,-13,9,-13,8,-13,9,-14,8,-14,8,-13,8,-13,7,-12,10,-13,9,-13,10,0,0,-12,10,-12,10,-12,11,-12,10,-12,10,-13,10,-12,10,-12,9,-13,10,-12,10,-12,11,-12,10,-12,10,-13,10,-12,10,-13,11,-12,11,-13,11,-13,10,-13,10,-14,9,-14,9,-14,9,-14,10,-15,9,-15,9,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-29,-24,231.432,240.372,118.41,514.399,238.229,119.426,"[7,-13,7,-13,5,-13,7,-14,6,-13,6,-13,5,-13,4,-13,5,-13,3,-13,3,-14,2,-14,2,-14,1,-14,2,-14,1,-15,0,-14,0,-14,0,-14,0,-14,0,-15,-1,-14,-1,-14,-2,-14,-2,-16,-3,-15,0,0,-3,-15,-4,-16,-5,-16,-5,-15,-5,-16,-5,-16,-6,-16,-6,-16,-6,-17,-7,-16,-8,-18,-7,-18,-8,-18,-8,-19,-8,-19,-8,-21,-8,-21,-8,-22,-7,-22,-6,-22,-5,-23,-4,-23,-4,-24,-4,-24,-1,-24,0,-24,0,0,0,-11,-1,-11,-2,-10,-2,-11,-3,-10,-3,-10,-3,-10,-3,-10,-4,-10,-5,-9,-6,-10,-6,-9,-6,-10,-7,-9,-7,-10,-8,-9,-8,-9,-8,-9,-9,-8,-9,-9,-9,-10,-10,-9,-9,-9,-11,-8,-12,-9,-13,-9,0,0,-12,-9,-13,-9,-14,-9,-14,-8,-14,-9,-14,-10,-14,-10,-14,-10,-14,-10,-14,-10,-16,-10,-15,-10,-15,-10,-15,-10,-15,-11,-16,-11,-16,-11,-16,-12,-15,-13,-14,-13,-14,-14,-13,-13,-13,-14,-14,-13,-12,-15,-12,-15,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-23,-22,229.424,238.364,165.675,574.598,298.428,179.625,"[2,19,2,18,3,18,1,19,1,18,1,18,1,17,0,16,0,16,0,15,1,17,1,16,0,16,0,15,-1,15,1,16,1,15,0,14,1,14,0,15,0,14,0,14,0,13,1,14,0,14,1,14,0,0,1,13,1,13,1,13,1,13,1,13,1,13,1,13,1,13,2,13,2,12,2,13,2,12,1,12,2,12,2,12,2,13,2,13,2,13,2,13,1,13,1,13,1,13,0,13,2,13,0,14,1,14,0,0,-17,2,-16,3,-15,3,-17,3,-16,3,-16,3,-16,2,-15,2,-15,2,-14,3,-16,2,-15,3,-14,3,-13,2,-13,2,-13,3,-12,3,-12,3,-12,3,-12,3,-12,3,-11,3,-11,3,-11,4,-11,5,-11,5,0,0,-11,5,-10,6,-10,6,-10,7,-10,7,-11,7,-10,7,-11,7,-11,8,-11,8,-11,9,-11,8,-11,8,-12,9,-12,9,-13,10,-12,9,-13,9,-14,9,-14,8,-15,8,-14,7,-14,7,-15,8,-16,7,-17,7,0,0]"
CSI_DATA: 9,7,2,2,1,1,1,0,-26,-23,227.714,236.654,213.661,633.625,357.455,238.652,"[4,-11,4,-11,2,-12,3,-12,2,-12,3,-12,2,-12,2,-11,2,-11,1,-11,1,-12,0,-12,0,-12,0,-12,0,-12,-1,-12,-1,-11,-1,-11,-2,-12,-2,-12,-2,-12,-3,-12,-2,-11,-4,-11,-4,-12,-5,-12,0,0,-5,-12,-6,-12,-7,-12,-7,-11,-7,-12,-8,-12,-8,-12,-9,-12,-9,-12,-9,-12,-11,-13,-10,-13,-11,-13,-12,-14,-12,-14,-13,-14,-14,-15,-14,-16,-13,-17,-13,-18,-13,-19,-13,-19,-13,-21,-14,-22,-11,-23,-11,-24,0,0,14,-3,14,-3,14,-4,15,-3,14,-3,14,-3,14,-2,13,-2,14,-2,13,-3,14,-4,14,-4,14,-4,14,-4,14,-2,14,-4,13,-4,13,-4,14,-3,14,-2,14,-1,14,-2,13,-2,14,-4,15,-3,15,-3,0,0,14,-2,14,-2,14,-2,14,-2,14,-1,14,-1,13,0,13,0,13,-1,12,-1,13,-2,12,0,11,-1,11,0,11,-1,12,-2,11,-1,11,-1,11,-1,11,-1,11,-1,11,-1,11,-1,11,-2,12,-1,12,-1,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-20,-20,622.472,631.448,18.894,805.441,171.816,20.440,"[7,-12,7,-13,6,-13,7,-14,7,-12,7,-13,6,-12,6,-12,6,-12,5,-12,5,-14,5,-14,5,-14,4,-13,5,-13,4,-14,3,-14,3,-13,3,-14,3,-14,4,-14,3,-14,3,-14,1,-15,2,-15,1,-16,0,0,0,-16,1,-16,1,-17,0,-16,1,-17,1,-17,1,-17,1,-17,1,-17,1,-17,0,-19,2,-18,2,-18,1,-19,2,-18,2,-20,2,-19,3,-20,3,-19,4,-18,4,-19,5,-18,5,-18,5,-19,6,-18,7,-18,0,0,15,-6,15,-6,14,-7,16,-7,14,-6,15,-6,14,-6,14,-6,14,-6,14,-6,15,-6,14,-7,14,-7,13,-6,13,-5,14,-7,12,-7,12,-6,12,-7,12,-7,13,-6,12,-7,12,-6,11,-8,12,-8,12,-8,0,0,11,-8,12,-9,11,-9,11,-9,12,-9,12,-9,12,-9,11,-9,12,-9,12,-9,12,-10,12,-9,12,-9,12,-10,12,-9,12,-10,12,-10,12,-9,13,-9,13,-8,14,-8,14,-8,14,-8,14,-9,15,-7,14,-7,0,0]"
