CSI_DATA: 5,3,2,2,1,1,1,0,-20,-19,240.342,241.553,11.253,408.313,199.593,13.142,"[-9,-12,-9,-12,-9,-11,-10,-12,-10,-11,-10,-12,-10,-11,-9,-11,-10,-11,-10,-10,-11,-11,-11,-10,-11,-10,-11,-10,-11,-11,-12,-10,-12,-10,-11,-9,-12,-9,-12,-10,-12,-11,-12,-10,-11,-10,-14,-9,-14,-10,-14,-10,0,0,-14,-10,-14,-10,-15,-10,-14,-9,-15,-10,-15,-10,-15,-10,-14,-10,-15,-10,-14,-10,-16,-10,-15,-10,-15,-10,-16,-11,-14,-10,-16,-11,-16,-11,-16,-11,-15,-12,-14,-12,-15,-13,-14,-13,-14,-13,-16,-13,-14,-14,-14,-15,0,0,3,14,4,15,5,14,4,16,4,15,4,15,4,15,4,15,3,15,4,14,5,16,5,16,5,16,5,16,4,16,5,16,5,15,4,15,5,15,4,16,4,16,4,16,3,15,6,15,5,17,6,17,0,0,6,16,5,16,5,16,5,16,4,16,5,16,4,16,4,16,4,16,4,15,5,16,3,15,3,15,4,15,3,15,4,16,4,15,3,15,3,15,2,14,2,14,1,14,1,13,2,13,1,14,1,13,0,0]"
CSI_DATA: 6,4,2,2,1,1,1,0,-23,-30,235.302,236.513,54.440,464.180,255.460,69.09,"[-4,6,-3,6,-2,6,-2,7,-2,6,-1,7,-1,7,0,6,0,7,1,6,2,8,3,7,3,7,3,7,3,8,4,7,5,6,5,7,6,7,6,7,6,7,6,7,6,7,8,6,9,6,10,6,0,0,10,5,10,6,12,5,12,5,13,5,13,5,14,5,14,5,15,5,15,5,17,4,17,5,17,5,18,6,18,6,19,6,20,7,21,7,20,8,20,9,20,10,20,11,20,11,22,11,19,13,20,14,0,0,-7,-9,-8,-9,-9,-9,-9,-10,-9,-9,-9,-10,-10,-10,-10,-10,-10,-10,-10,-9,-11,-10,-11,-10,-12,-10,-11,-10,-11,-10,-12,-10,-12,-9,-11,-9,-12,-9,-12,-10,-12,-10,-12,-9,-11,-10,-13,-8,-13,-10,-14,-9,0,0,-13,-8,-13,-9,-14,-8,-13,-8,-13,-8,-13,-8,-13,-8,-13,-7,-13,-7,-13,-7,-15,-6,-14,-6,-15,-6,-16,-6,-16,-6,-17,-6,-17,-6,-18,-7,-17,-8,-17,-8,-18,-9,-17,-10,-17,-10,-18,-11,-17,-13,-17,-14,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-33,-27,237.936,239.147,103.696,527.367,318.647,132.196,"[-3,0,-3,0,-3,0,-3,0,-3,1,-3,0,-3,0,-3,1,-4,1,-4,1,-5,1,-5,1,-6,2,-6,2,-6,2,-6,2,-7,3,-7,3,-8,4,-8,3,-9,4,-9,5,-9,4,-9,6,-10,6,-9,8,0,0,-10,9,-10,9,-11,11,-10,11,-12,13,-12,14,-12,14,-12,15,-12,16,-12,16,-12,19,-13,18,-13,19,-14,20,-14,19,-15,21,-15,22,-15,22,-16,21,-16,21,-17,21,-18,20,-17,20,-17,21,-18,19,-18,18,0,0,10,-7,10,-8,9,-8,10,-9,9,-8,9,-8,9,-8,8,-7,8,-7,7,-8,7,-8,7,-8,7,-8,6,-8,7,-8,6,-9,5,-9,5,-9,5,-10,5,-9,5,-9,5,-10,5,-10,3,-11,5,-11,4,-12,0,0,3,-12,4,-12,4,-13,3,-12,4,-12,4,-12,4,-13,4,-12,4,-13,4,-12,4,-14,5,-13,5,-13,5,-13,5,-13,5,-13,5,-13,6,-13,6,-13,7,-12,7,-12,7,-11,8,-10,8,-11,8,-10,9,-9,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-30,-23,240.03,241.213,154.01,588.974,380.254,193.803,"[-16,-12,-16,-12,-16,-10,-17,-12,-16,-11,-16,-11,-15,-11,-15,-10,-15,-11,-14,-9,-16,-11,-15,-10,-16,-10,-15,-10,-15,-11,-16,-9,-15,-9,-14,-9,-15,-10,-14,-10,-13,-11,-14,-10,-12,-10,-13,-9,-12,-10,-12,-10,0,0,-11,-9,-11,-9,-10,-9,-10,-8,-9,-9,-9,-8,-8,-8,-7,-8,-7,-7,-6,-6,-7,-6,-5,-6,-5,-5,-4,-5,-4,-4,-4,-4,-4,-3,-3,-3,-3,-2,-2,-1,-2,0,-1,1,-1,1,-1,2,-2,3,-2,5,0,0,-12,2,-12,3,-11,3,-13,3,-11,3,-11,3,-12,3,-11,3,-11,3,-10,4,-12,4,-11,5,-11,5,-11,5,-11,5,-11,6,-10,5,-11,5,-10,6,-11,6,-11,5,-10,6,-11,5,-10,6,-11,6,-11,7,0,0,-10,7,-11,7,-11,8,-11,8,-11,7,-11,7,-11,7,-11,7,-12,7,-11,7,-12,8,-11,7,-11,7,-12,7,-12,7,-12,8,-12,7,-13,7,-13,7,-13,6,-13,6,-13,5,-13,5,-13,6,-14,4,-14,4,0,0]"
CSI_DATA: 9,7,2,2,0,1,1,0,-24,-22,4294808.697,236.813,210.135,655.987,447.267,260.816,"[-14,4,-15,4,-14,4,-15,3,-14,3,-14,3,-14,2,-13,3,-13,2,-12,3,-13,3,-12,3,-12,3,-12,3,-12,3,-12,4,-11,4,-11,3,-11,4,-11,4,-11,3,-11,4,-11,3,-10,5,-11,5,-11,5,0,0,-11,5,-11,5,-11,5,-11,5,-11,5,-11,5,-11,5,-11,5,-11,5,-11,5,-12,5,-11,5,-11,5,-12,5,-11,4,-12,5,-11,5,-12,5,-12,4,-11,4,-12,4,-12,4,-12,4,-12,5,-12,3,-13,3,0,0,-10,-15,-10,-14,-11,-14,-10,-15,-10,-14,-9,-14,-9,-14,-8,-13,-8,-14,-8,-13,-9,-14,-9,-13,-9,-13,-9,-13,-8,-13,-9,-13,-9,-12,-8,-12,-9,-12,-8,-12,-8,-13,-8,-12,-7,-12,-9,-12,-8,-13,-8,-13,0,0,-8,-12,-8,-13,-8,-13,-7,-12,-7,-12,-7,-12,-6,-12,-6,-11,-6,-11,-6,-11,-6,-11,-5,-11,-5,-11,-6,-10,-5,-10,-6,-10,-6,-9,-6,-9,-6,-9,-5,-9,-6,-9,-6,-9,-6,-9,-7,-10,-6,-10,-6,-10,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-20,-19,630.323,631.607,11.161,797.912,141.925,12.714,"[-14,8,-14,8,-13,9,-14,9,-14,8,-14,9,-13,9,-12,8,-13,9,-12,9,-13,10,-12,11,-13,11,-12,11,-13,10,-12,12,-11,11,-11,11,-12,12,-12,12,-13,11,-12,12,-12,11,-11,13,-12,13,-12,14,0,0,-11,14,-12,14,-12,15,-12,14,-12,14,-13,15,-13,15,-12,14,-13,15,-12,14,-12,17,-12,15,-13,15,-13,15,-13,15,-13,16,-14,16,-14,16,-15,15,-14,15,-15,15,-16,14,-16,14,-16,15,-17,14,-18,13,0,0,2,16,2,16,3,16,3,18,2,17,2,18,3,17,3,17,2,17,3,16,3,18,4,18,4,18,4,17,3,18,5,18,4,17,4,17,4,18,3,18,3,18,4,18,3,17,5,17,4,19,5,19,0,0,5,18,4,18,5,19,5,17,4,18,4,19,4,18,4,18,4,17,4,17,5,18,3,17,3,17,3,17,3,17,4,18,3,17,3,17,3,16,2,15,2,16,1,15,1,15,2,15,1,15,1,15,0,0]"
CSI_DATA: 11,4,3,3,2,2,2,0,-23,-30,625.284,626.567,54.296,849.178,193.191,63.980,"[0,-8,-1,-8,-2,-8,-2,-8,-2,-8,-3,-8,-3,-8,-4,-7,-4,-7,-5,-6,-6,-7,-6,-6,-7,-7,-7,-6,-7,-6,-8,-6,-8,-5,-8,-5,-9,-5,-9,-5,-9,-5,-10,-4,-10,-4,-11,-3,-12,-3,-12,-2,0,0,-13,-2,-13,-2,-14,-1,-14,0,-15,-1,-15,0,-16,0,-16,1,-17,1,-16,1,-19,2,-18,2,-19,1,-21,2,-20,1,-22,2,-22,2,-23,2,-23,0,-23,0,-24,-1,-24,-2,-24,-2,-26,-2,-25,-4,-25,-5,0,0,-1,-12,-2,-12,-3,-12,-2,-14,-2,-13,-2,-14,-2,-14,-3,-13,-3,-14,-3,-13,-3,-15,-4,-15,-4,-15,-4,-15,-3,-15,-5,-15,-5,-14,-4,-14,-5,-14,-4,-15,-4,-15,-5,-15,-4,-14,-6,-14,-5,-15,-6,-15,0,0,-6,-14,-6,-15,-6,-15,-6,-13,-6,-14,-7,-14,-7,-14,-7,-13,-8,-13,-7,-13,-9,-14,-8,-13,-8,-13,-9,-14,-10,-14,-11,-15,-11,-14,-11,-15,-10,-16,-10,-16,-10,-17,-8,-18,-8,-18,-9,-19,-7,-20,-6,-21,0,0]"
CSI_DATA: 12,5,3,3,2,2,2,0,-33,-27,627.918,629.201,103.537,918.707,262.720,133.509,"[2,0,2,0,2,0,2,-1,2,0,2,-1,3,-1,3,-1,3,0,3,-1,4,-1,4,-1,5,-1,5,-1,6,-1,6,-2,6,-2,7,-2,8,-3,8,-3,9,-3,9,-3,8,-4,9,-5,10,-5,10,-7,0,0,10,-8,12,-8,12,-10,11,-10,13,-11,14,-12,14,-13,14,-13,15,-14,14,-15,16,-17,15,-16,17,-17,17,-18,17,-17,18,-19,19,-19,19,-20,20,-19,20,-18,20,-18,21,-17,21,-17,21,-19,20,-16,21,-16,0,0,6,-12,6,-12,5,-12,6,-12,5,-11,5,-11,4,-11,4,-10,4,-11,3,-10,3,-11,2,-11,2,-11,2,-11,2,-11,1,-11,0,-11,1,-10,0,-11,1,-10,1,-11,0,-11,0,-11,-2,-11,-1,-12,-2,-13,0,0,-2,-12,-1,-13,-2,-13,-2,-13,-2,-13,-2,-13,-1,-14,-1,-13,-1,-14,-1,-14,-2,-15,-1,-14,-1,-14,-1,-14,-1,-14,-1,-15,0,-14,0,-14,1,-14,1,-14,2,-14,2,-13,3,-13,3,-13,4,-13,4,-12,0,0]"
CSI_DATA: 13,6,3,3,2,2,2,0,-30,-23,629.985,631.268,153.857,983.322,327.335,198.124,"[18,-4,19,-4,18,-5,20,-5,18,-4,18,-4,17,-4,16,-4,16,-4,15,-5,18,-5,17,-5,17,-5,16,-5,17,-4,16,-5,16,-5,15,-4,17,-5,16,-4,16,-3,15,-3,14,-2,15,-4,15,-3,15,-3,0,0,13,-2,13,-2,13,-2,12,-1,12,-1,11,-1,10,-1,9,-1,9,-1,8,-1,8,-1,7,0,6,-1,6,0,5,0,4,0,3,0,3,0,2,0,1,-1,0,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-5,0,0,-12,0,-12,0,-12,1,-13,0,-12,1,-12,1,-12,1,-12,1,-12,1,-11,2,-12,2,-12,2,-12,2,-12,2,-12,2,-12,3,-11,3,-11,3,-11,3,-12,2,-12,2,-11,3,-12,3,-11,4,-12,3,-12,5,0,0,-12,4,-12,4,-12,5,-12,5,-13,4,-13,4,-12,4,-12,4,-13,5,-12,5,-13,5,-12,4,-12,4,-13,4,-13,4,-14,5,-13,5,-14,4,-14,4,-14,3,-14,3,-13,2,-14,2,-14,3,-15,2,-15,1,0,0]"
CSI_DATA: 14,3,4,4,3,3,3,0,-20,-19,1020.314,1023.589,13.390,1190.02,206.680,14.832,"[-15,5,-15,5,-14,6,-16,6,-15,5,-15,6,-15,6,-14,6,-14,6,-13,7,-15,7,-14,8,-14,8,-14,8,-15,8,-14,9,-13,8,-14,8,-14,9,-15,9,-15,9,-14,9,-14,9,-13,11,-15,10,-14,11,0,0,-14,11,-15,11,-15,12,-14,12,-15,12,-16,12,-15,12,-15,12,-15,12,-15,12,-15,14,-15,12,-16,12,-16,12,-15,12,-16,13,-17,13,-17,13,-17,12,-17,12,-18,11,-18,11,-19,11,-19,12,-19,10,-20,10,0,0,12,11,12,11,13,10,13,12,13,11,13,11,13,11,12,11,13,11,13,11,14,12,14,11,14,12,14,11,13,12,15,11,14,10,13,11,14,11,14,11,13,12,14,11,13,12,15,10,15,12,15,11,0,0,15,11,15,11,15,11,15,10,15,11,15,12,14,12,14,11,14,11,14,11,15,11,13,11,13,11,13,11,13,11,14,11,13,11,13,11,12,11,12,11,11,11,10,10,10,10,11,10,10,11,10,11,0,0]"
