CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-23,-26,4294813.41,4294814.539,0.117,21.609,21.609,21.609,"[-16,-1,-16,-1,-16,0,-18,-1,-17,-1,-17,-2,-16,-2,-16,-1,-17,-2,-16,-1,-17,-1,-17,-1,-17,-1,-17,-1,-17,-3,-17,-1,-16,-1,-15,-1,-16,-1,-16,-2,-16,-2,-16,-1,-15,-2,-15,0,-16,-1,-16,0,0,0,-15,1,-15,0,-16,1,-14,1,-15,1,-16,1,-16,1,-15,1,-16,2,-15,2,-16,3,-16,2,-16,2,-17,3,-16,2,-17,3,-17,3,-17,3,-17,3,-17,2,-18,2,-18,1,-18,1,-19,1,-19,0,-19,0,0,0,-11,9,-11,10,-9,11,-11,11,-11,10,-11,10,-10,10,-10,10,-10,10,-10,10,-10,11,-9,11,-9,11,-8,11,-9,11,-8,12,-8,12,-8,12,-7,13,-7,13,-8,14,-7,14,-8,13,-6,15,-7,16,-6,16,0,0,-6,17,-6,17,-6,18,-5,18,-6,18,-7,19,-7,19,-7,19,-6,19,-6,19,-6,21,-7,19,-7,20,-7,20,-8,21,-8,21,-7,21,-8,22,-9,21,-9,21,-11,21,-10,20,-12,20,-11,21,-13,20,-14,19,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-26,-35,4294812.795,4294814.285,47.09,88.456,88.456,88.456,"[3,-14,2,-14,2,-14,3,-15,3,-13,3,-14,2,-13,2,-13,3,-13,2,-12,2,-13,2,-13,2,-13,2,-12,2,-12,1,-13,1,-12,1,-12,1,-12,1,-11,1,-12,1,-11,1,-11,0,-11,0,-12,0,-12,0,0,-1,-12,-1,-12,-1,-12,-1,-11,-1,-12,-1,-12,-1,-12,-1,-12,-1,-12,-1,-12,-1,-13,-1,-12,-1,-12,-1,-13,-1,-13,-1,-13,-1,-13,0,-13,0,-13,1,-12,1,-12,1,-12,2,-12,1,-12,3,-12,3,-11,0,0,-12,0,-12,1,-12,1,-13,1,-12,1,-12,1,-12,1,-12,1,-12,1,-12,1,-13,1,-12,1,-13,1,-12,1,-13,1,-13,2,-12,2,-13,1,-13,3,-13,2,-13,2,-13,2,-13,1,-13,3,-14,3,-14,3,0,0,-13,3,-14,3,-14,4,-13,4,-13,4,-14,4,-13,4,-13,4,-13,4,-13,4,-14,5,-13,4,-13,4,-13,4,-13,4,-14,5,-13,5,-14,4,-14,4,-13,3,-13,2,-12,3,-13,2,-12,2,-12,1,-12,0,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-32,-23,4294813.954,4294815.456,96.98,153.480,153.480,153.480,"[-16,-12,-16,-12,-16,-11,-16,-13,-15,-12,-15,-12,-14,-12,-14,-12,-14,-12,-14,-12,-15,-12,-15,-11,-15,-12,-14,-11,-13,-12,-15,-11,-14,-10,-13,-10,-14,-10,-13,-11,-13,-12,-13,-11,-12,-11,-14,-10,-14,-11,-14,-11,0,0,-13,-11,-13,-11,-14,-11,-12,-10,-12,-11,-12,-11,-12,-11,-11,-10,-12,-10,-11,-10,-12,-9,-10,-10,-11,-10,-11,-10,-10,-9,-11,-9,-11,-9,-10,-8,-10,-8,-10,-8,-9,-8,-10,-9,-10,-8,-11,-8,-10,-9,-10,-9,0,0,-10,-13,-10,-13,-11,-11,-11,-13,-10,-12,-11,-12,-11,-12,-11,-12,-11,-11,-11,-10,-12,-11,-13,-10,-13,-10,-13,-10,-14,-10,-15,-10,-15,-9,-14,-9,-16,-9,-16,-9,-16,-10,-16,-9,-15,-10,-17,-8,-18,-9,-19,-9,0,0,-18,-8,-19,-8,-20,-8,-19,-7,-19,-8,-20,-8,-20,-8,-19,-8,-20,-8,-20,-8,-22,-8,-21,-8,-21,-8,-22,-8,-22,-9,-23,-9,-22,-8,-23,-9,-23,-10,-22,-10,-23,-11,-22,-12,-22,-12,-23,-12,-22,-15,-21,-15,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-32,-15,4294810.242,4294811.821,146.592,232.102,232.102,232.102,"[-1,-9,-1,-9,-1,-10,-1,-11,-1,-11,0,-11,0,-11,0,-11,1,-11,0,-11,0,-13,0,-13,0,-13,-1,-13,0,-14,-1,-14,-1,-14,-1,-14,-1,-15,0,-16,0,-16,-1,-16,0,-16,-3,-18,-1,-19,-2,-19,0,0,-2,-20,-1,-20,-2,-21,-2,-20,-1,-22,-1,-22,-1,-22,-1,-22,0,-23,-1,-22,-2,-23,-1,-23,-1,-23,-1,-24,-1,-22,-1,-23,-1,-23,-1,-23,0,-22,0,-21,0,-22,1,-22,0,-22,-2,-22,0,-22,-1,-22,0,0,0,12,0,13,2,13,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,15,2,14,2,15,3,14,2,14,4,15,4,13,4,13,5,14,5,14,5,15,6,14,5,15,8,14,8,16,9,15,0,0,9,15,9,16,10,16,10,16,10,16,10,17,11,17,11,17,11,18,12,18,13,19,12,18,11,19,11,19,11,20,12,20,11,20,11,21,11,21,10,21,10,23,9,22,9,22,9,23,8,24,7,23,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-28,-19,4294730.583,4294732.179,192.162,295.612,295.612,295.612,"[11,11,12,11,12,10,13,11,12,10,11,10,11,10,11,10,11,10,11,10,12,11,12,11,11,11,10,11,9,11,11,10,10,9,9,8,10,8,9,9,9,8,9,7,9,7,10,6,10,7,10,5,0,0,10,4,11,4,11,3,11,3,11,3,12,3,12,3,12,2,13,2,13,2,15,1,14,1,14,1,15,1,16,1,17,1,17,1,17,2,18,2,17,3,18,4,18,5,19,5,20,5,19,7,19,8,0,0,-7,-17,-7,-17,-8,-16,-7,-19,-7,-18,-6,-18,-6,-18,-6,-17,-5,-17,-5,-16,-4,-18,-4,-16,-5,-15,-5,-14,-5,-13,-6,-13,-7,-12,-7,-12,-8,-12,-8,-13,-8,-13,-9,-13,-8,-13,-10,-12,-10,-14,-11,-14,0,0,-11,-14,-11,-14,-11,-14,-11,-14,-10,-14,-10,-15,-10,-15,-10,-14,-9,-14,-9,-14,-10,-15,-9,-14,-9,-14,-9,-14,-8,-14,-9,-14,-9,-14,-9,-14,-8,-13,-8,-13,-8,-14,-7,-13,-7,-13,-8,-13,-7,-14,-7,-13,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-23,-34,233.102,240.264,17.228,414.326,118.714,18.645,"[-13,10,-13,11,-12,12,-14,11,-14,11,-14,11,-14,10,-13,10,-14,10,-13,11,-14,11,-14,11,-14,11,-14,11,-15,11,-14,11,-13,11,-13,11,-13,11,-14,10,-14,10,-13,11,-13,10,-12,11,-14,11,-13,12,0,0,-12,12,-13,12,-13,13,-12,12,-13,12,-13,12,-13,12,-13,12,-13,12,-12,12,-12,13,-13,12,-13,12,-13,13,-12,13,-12,13,-13,13,-13,13,-13,13,-13,12,-14,12,-14,12,-14,12,-14,12,-15,12,-15,12,0,0,8,-2,8,-2,8,-3,9,-2,8,-2,9,-2,8,-2,8,-2,9,-2,8,-2,9,-3,8,-3,8,-3,8,-4,8,-4,8,-5,7,-5,7,-5,7,-5,7,-6,8,-6,8,-6,8,-6,7,-7,8,-8,8,-8,0,0,8,-9,8,-9,8,-10,8,-10,9,-10,9,-10,9,-10,9,-10,10,-11,9,-11,9,-12,10,-11,9,-11,10,-12,10,-11,11,-12,10,-12,11,-12,11,-11,12,-11,13,-10,12,-10,12,-10,12,-10,14,-9,13,-8,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-30,-23,234.11,241.173,113.340,510.411,214.799,114.730,"[11,13,11,13,12,12,13,14,12,14,11,13,11,13,11,13,11,13,11,12,12,13,12,13,12,13,12,12,11,13,13,12,12,11,12,11,12,11,12,12,11,12,12,12,11,12,13,11,12,13,13,11,0,0,13,11,12,11,13,11,12,11,11,11,12,12,11,12,11,11,11,11,10,11,10,11,9,11,9,11,9,11,8,10,8,10,8,10,7,10,6,10,5,9,5,9,5,9,4,8,5,8,4,7,3,7,0,0,-12,-9,-12,-9,-13,-8,-13,-9,-13,-8,-13,-8,-13,-8,-13,-7,-13,-7,-13,-6,-14,-6,-15,-5,-15,-5,-16,-4,-16,-5,-17,-3,-17,-3,-16,-3,-17,-2,-18,-3,-18,-4,-18,-3,-18,-3,-18,-1,-20,-2,-20,-1,0,0,-20,0,-21,-1,-21,0,-20,0,-21,0,-22,0,-22,0,-22,0,-22,1,-22,1,-23,2,-22,0,-23,1,-24,1,-23,1,-25,1,-25,1,-25,1,-25,0,-25,-1,-26,-2,-25,-2,-26,-3,-27,-2,-26,-5,-26,-6,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-33,-16,230.387,237.549,163.818,563.657,268.45,167.976,"[7,6,8,6,9,7,9,9,8,9,8,9,8,9,7,10,7,10,8,10,8,12,8,12,8,12,9,12,8,13,9,13,9,12,9,13,10,13,9,14,9,15,10,15,8,15,11,15,10,17,10,17,0,0,10,16,11,17,12,17,11,17,11,18,10,18,10,18,10,18,10,18,10,17,11,18,9,17,9,18,10,18,9,17,10,16,10,17,10,16,10,15,9,15,8,15,9,15,9,15,10,14,10,13,10,12,0,0,6,10,7,10,7,9,8,11,7,10,7,11,7,11,8,10,7,11,8,10,9,11,9,11,9,11,9,10,9,11,11,10,11,9,10,9,11,9,11,9,12,10,12,9,12,9,14,8,14,10,15,9,0,0,16,8,15,8,17,9,16,8,17,9,18,9,18,10,18,9,18,9,18,9,20,9,19,10,19,11,20,11,19,11,21,11,20,11,21,12,20,12,19,13,20,14,19,14,19,14,19,14,19,16,18,17,0,0]"
CSI_DATA: 9,7,2,2,1,1,1,0,-30,-20,150.738,157.899,209.282,620.882,325.270,225.201,"[-12,-8,-13,-8,-12,-7,-13,-8,-12,-8,-12,-8,-12,-7,-12,-7,-12,-7,-11,-6,-12,-7,-12,-6,-11,-7,-11,-6,-10,-6,-11,-5,-10,-4,-10,-4,-10,-3,-10,-4,-9,-4,-10,-2,-9,-2,-9,-1,-10,-1,-10,-1,0,0,-10,1,-10,1,-10,1,-10,2,-10,2,-10,3,-11,3,-10,3,-11,5,-10,5,-12,6,-12,5,-12,5,-13,6,-13,7,-14,7,-15,7,-15,7,-16,6,-16,6,-17,6,-17,5,-18,5,-19,6,-19,4,-20,3,0,0,13,11,14,12,14,10,15,13,13,12,13,13,12,13,12,13,11,13,10,12,11,13,11,12,10,11,10,9,10,9,11,7,12,7,11,6,13,6,13,7,13,7,14,6,13,7,15,5,16,6,16,6,0,0,16,6,16,6,17,6,16,6,17,7,17,7,17,7,16,7,16,7,15,7,17,7,15,7,15,7,16,7,15,7,16,7,15,6,15,7,15,7,14,7,14,8,14,7,14,7,14,7,14,8,13,8,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-22,-36,623.174,630.311,17.147,804.488,183.606,18.779,"[3,-15,3,-15,2,-15,3,-17,3,-16,3,-16,2,-16,2,-15,2,-15,2,-15,3,-17,3,-16,3,-16,3,-16,3,-16,2,-17,1,-16,2,-15,1,-16,2,-16,2,-16,1,-16,2,-16,1,-16,2,-17,1,-17,0,0,0,-17,0,-17,0,-18,0,-17,0,-18,0,-18,0,-18,0,-18,0,-18,0,-18,0,-19,1,-18,1,-18,0,-19,0,-19,0,-19,1,-19,1,-19,1,-19,1,-18,2,-19,2,-18,3,-18,3,-19,5,-18,4,-18,0,0,5,1,6,1,6,1,7,1,7,1,8,1,8,1,8,1,9,1,9,1,9,2,9,1,9,1,9,1,9,1,9,0,9,-1,9,-1,10,-1,9,-1,10,-1,10,-2,10,-2,11,-3,11,-3,12,-4,0,0,11,-4,12,-5,12,-5,12,-5,12,-5,13,-5,13,-5,13,-5,13,-5,13,-5,14,-6,13,-5,13,-4,13,-4,14,-4,14,-4,14,-4,13,-3,13,-3,13,-2,13,-2,12,-2,12,-1,12,-1,12,0,11,0,0,0]"
