CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-24,-26,4294808.307,4294809.896,0.121,20.853,20.853,20.853,"[2,13,2,13,3,13,2,14,2,13,2,13,2,13,2,13,2,13,3,12,3,13,4,13,3,13,4,13,3,13,4,13,4,12,4,13,5,13,4,13,4,13,5,13,4,13,7,12,6,14,7,13,0,0,7,13,7,14,7,14,8,13,7,14,7,15,7,15,7,14,7,15,8,14,9,15,7,15,8,15,8,16,7,15,7,16,8,16,7,16,7,17,6,17,6,17,5,17,5,17,6,17,4,17,4,17,0,0,15,12,15,12,16,11,16,13,15,12,14,13,14,13,14,13,13,13,14,11,15,12,15,11,14,12,14,11,13,12,15,11,14,10,14,10,15,9,14,11,14,11,14,10,14,10,16,8,16,10,17,10,0,0,16,9,16,10,17,9,17,8,16,10,17,10,16,10,16,10,17,10,17,10,19,9,16,9,17,9,17,10,17,10,18,10,17,10,17,10,17,11,16,12,17,12,15,12,16,12,17,11,16,13,15,13,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-22,-43,4294806.865,4294808.589,46.106,79.703,79.703,79.703,"[-12,-5,-12,-5,-12,-4,-13,-4,-13,-4,-12,-4,-13,-4,-12,-4,-13,-4,-12,-3,-13,-3,-13,-3,-14,-3,-13,-2,-13,-3,-13,-2,-12,-2,-13,-2,-13,-1,-14,-2,-14,-2,-14,-1,-13,-2,-14,0,-14,0,-14,0,0,0,-14,0,-15,0,-15,1,-14,1,-15,0,-16,1,-16,0,-15,1,-16,1,-15,1,-16,1,-16,1,-16,1,-17,1,-16,0,-17,0,-18,1,-17,0,-17,-1,-17,-2,-17,-2,-17,-3,-18,-3,-18,-2,-17,-4,-17,-5,0,0,-6,-7,-8,-7,-9,-7,-10,-8,-10,-8,-11,-8,-11,-8,-12,-8,-13,-8,-14,-7,-16,-7,-17,-7,-18,-7,-18,-7,-18,-8,-20,-7,-20,-6,-19,-6,-21,-6,-21,-7,-22,-7,-22,-6,-21,-7,-23,-3,-24,-5,-24,-4,0,0,-23,-4,-24,-5,-25,-5,-23,-4,-23,-5,-23,-5,-22,-5,-22,-5,-22,-5,-21,-5,-21,-5,-19,-5,-19,-5,-19,-6,-18,-6,-18,-7,-17,-6,-15,-7,-15,-8,-13,-8,-12,-9,-10,-9,-10,-9,-9,-9,-7,-10,-5,-10,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-29,-27,4294812.707,4294814.291,93.613,149.827,149.827,149.827,"[0,-19,0,-19,-1,-19,0,-20,0,-18,0,-18,0,-17,0,-16,0,-16,-1,-16,-1,-17,-1,-16,-1,-16,-1,-16,-1,-16,-2,-16,-2,-15,-2,-14,-2,-15,-2,-15,-2,-15,-2,-15,-2,-14,-4,-14,-3,-15,-4,-14,0,0,-4,-14,-5,-15,-5,-15,-5,-14,-5,-15,-5,-15,-5,-15,-5,-15,-5,-15,-6,-15,-7,-16,-6,-16,-6,-16,-7,-17,-6,-16,-6,-17,-7,-18,-6,-17,-6,-18,-5,-18,-5,-19,-4,-19,-4,-20,-5,-21,-3,-21,-2,-22,0,0,-6,14,-6,14,-5,14,-6,16,-6,14,-6,15,-6,14,-6,14,-7,14,-5,14,-6,16,-5,16,-6,15,-5,15,-7,15,-5,16,-5,15,-6,15,-5,16,-6,16,-7,16,-6,16,-6,15,-4,16,-6,17,-5,17,0,0,-5,17,-6,17,-6,18,-5,17,-6,17,-6,17,-6,17,-6,16,-6,17,-5,16,-5,18,-5,17,-5,17,-5,17,-5,17,-5,19,-5,18,-5,18,-5,18,-5,18,-6,19,-7,18,-7,19,-6,20,-9,20,-9,20,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-27,-17,4294814.782,4294816.487,145.942,217.587,217.587,217.587,"[8,9,8,9,9,8,9,9,10,9,9,9,10,9,10,9,10,10,10,9,12,10,12,10,12,10,12,10,11,10,13,9,12,9,12,9,13,9,13,9,13,9,13,9,13,9,15,7,16,9,17,8,0,0,16,8,17,9,17,9,17,8,17,9,18,11,18,11,18,10,18,10,18,10,19,11,18,11,18,11,18,11,17,11,17,11,18,12,17,11,16,13,15,12,15,13,14,13,15,13,15,12,14,13,14,13,0,0,-2,13,-2,14,0,14,-1,15,-1,14,-1,15,-1,14,-1,14,-1,15,0,14,0,16,1,15,1,15,2,15,0,15,2,16,3,14,3,14,4,15,3,15,3,16,4,16,4,15,7,15,6,17,7,16,0,0,7,16,8,17,8,18,8,16,8,17,8,19,8,19,8,18,9,19,10,18,11,20,10,19,10,19,10,20,9,20,10,21,10,21,10,21,8,22,8,22,7,23,6,22,7,23,8,22,6,24,5,24,0,0]"
CSI_DATA: 5,3,2,2,1,1,1,0,-23,-24,231.111,236.869,15.766,412.45,194.458,17.292,"[-11,-9,-12,-9,-12,-8,-13,-10,-12,-9,-12,-10,-12,-10,-12,-9,-12,-10,-12,-8,-13,-9,-14,-8,-14,-8,-14,-8,-13,-9,-14,-8,-14,-7,-14,-7,-15,-7,-15,-7,-15,-8,-15,-7,-14,-7,-16,-5,-17,-6,-17,-6,0,0,-17,-6,-18,-5,-19,-5,-18,-5,-19,-5,-20,-6,-19,-6,-19,-6,-20,-6,-19,-5,-21,-5,-20,-6,-21,-6,-22,-6,-21,-6,-22,-6,-22,-6,-23,-7,-22,-8,-21,-9,-21,-10,-21,-10,-21,-11,-23,-10,-21,-12,-20,-12,0,0,-21,-5,-21,-4,-21,-3,-23,-5,-22,-4,-21,-5,-21,-5,-21,-5,-21,-5,-20,-5,-22,-5,-21,-5,-21,-5,-21,-5,-20,-6,-22,-4,-20,-3,-19,-4,-20,-3,-20,-3,-20,-4,-20,-3,-19,-5,-20,-2,-21,-4,-21,-3,0,0,-20,-2,-21,-2,-21,-1,-20,-1,-20,-3,-20,-2,-20,-2,-19,-2,-21,-2,-19,-2,-20,-2,-19,-3,-19,-3,-19,-2,-19,-3,-20,-2,-19,-1,-19,-2,-19,-2,-18,-3,-19,-3,-18,-3,-18,-3,-18,-3,-18,-5,-18,-5,0,0]"
CSI_DATA: 6,4,2,2,1,1,1,0,-22,-45,229.806,235.564,61.794,473.870,256.283,79.117,"[9,8,9,8,10,7,10,9,9,8,10,8,9,7,9,7,9,7,10,6,11,7,11,6,11,6,11,5,11,6,11,5,11,5,10,5,12,4,11,5,12,5,12,4,11,5,12,2,13,3,14,3,0,0,13,2,14,2,15,2,14,2,15,2,15,2,15,2,15,2,16,2,15,2,17,1,16,2,17,2,18,2,17,3,18,3,18,3,18,4,17,5,17,5,17,6,17,7,17,7,18,7,16,8,16,9,0,0,-11,6,-11,7,-10,9,-11,9,-11,10,-10,9,-10,10,-9,10,-9,11,-9,12,-9,13,-8,13,-8,14,-7,14,-8,13,-6,16,-5,14,-6,14,-5,14,-5,15,-6,14,-4,14,-6,14,-3,14,-5,14,-4,14,0,0,-3,12,-3,13,-3,12,-3,11,-3,10,-4,10,-4,9,-4,8,-4,7,-5,6,-5,5,-6,4,-6,3,-7,2,-7,1,-7,1,-8,-1,-9,-2,-9,-3,-10,-4,-11,-6,-11,-6,-13,-8,-15,-9,-14,-12,-15,-13,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-28,-27,235.516,241.274,109.326,532.246,314.659,137.493,"[-15,8,-15,8,-14,9,-15,8,-14,8,-15,7,-15,7,-14,7,-15,7,-13,7,-14,8,-14,8,-14,8,-13,7,-14,7,-13,8,-13,7,-12,7,-12,8,-13,7,-13,6,-12,7,-12,6,-11,8,-12,8,-12,8,0,0,-11,8,-11,8,-11,9,-11,9,-11,8,-11,9,-11,8,-11,8,-11,8,-11,8,-11,10,-11,8,-11,9,-11,9,-11,9,-12,9,-11,9,-13,9,-12,9,-13,8,-13,8,-13,8,-13,8,-13,9,-14,7,-14,8,0,0,5,15,6,15,7,14,6,16,6,16,6,16,6,16,6,15,6,16,6,15,7,17,7,16,8,16,8,16,7,16,10,17,9,16,9,16,10,16,9,17,9,17,9,17,8,17,11,16,10,18,12,18,0,0,12,17,11,17,13,17,12,17,12,17,12,17,12,17,12,17,13,17,13,16,14,17,13,17,13,17,14,17,14,17,16,18,15,17,16,18,15,18,15,18,15,20,14,19,14,20,15,20,14,22,14,23,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-31,-17,237.707,243.465,161.539,593.744,376.157,198.991,"[6,2,7,2,7,1,8,2,8,2,8,1,9,1,9,1,10,1,9,0,11,0,11,0,11,0,11,-1,12,0,12,-1,12,-1,12,-1,12,-2,12,-2,13,-1,13,-2,13,-2,14,-5,14,-4,15,-5,0,0,15,-5,15,-5,17,-6,16,-6,17,-6,18,-6,18,-6,18,-5,19,-6,18,-6,19,-7,19,-6,19,-5,20,-5,19,-5,20,-5,20,-4,20,-4,20,-3,20,-3,19,-2,19,-2,19,-2,19,-3,18,-1,18,-1,0,0,-15,-1,-15,0,-14,1,-16,0,-15,0,-16,0,-16,1,-15,1,-15,1,-15,1,-16,2,-16,2,-16,2,-15,3,-16,2,-16,5,-15,5,-14,4,-15,5,-15,5,-16,5,-15,6,-15,5,-14,8,-17,8,-16,9,0,0,-16,10,-17,10,-17,11,-16,11,-17,11,-18,11,-18,11,-18,11,-18,12,-18,12,-19,13,-19,12,-19,12,-20,12,-19,12,-20,13,-20,12,-20,12,-21,12,-20,10,-22,10,-21,9,-22,9,-21,9,-22,8,-22,7,0,0]"
CSI_DATA: 9,3,3,3,2,2,2,0,-21,-30,621.129,626.813,15.596,801.923,208.179,17.142,"[-13,-7,-13,-7,-13,-6,-15,-7,-14,-7,-14,-7,-14,-7,-14,-7,-15,-7,-14,-6,-16,-7,-16,-6,-16,-6,-16,-6,-16,-7,-17,-6,-16,-6,-16,-6,-17,-5,-17,-6,-17,-6,-17,-6,-17,-6,-18,-4,-19,-5,-19,-5,0,0,-19,-5,-19,-5,-20,-5,-19,-4,-20,-5,-20,-5,-20,-5,-19,-5,-20,-5,-19,-5,-21,-4,-20,-5,-20,-5,-21,-5,-20,-5,-21,-5,-21,-5,-21,-6,-20,-6,-20,-7,-20,-8,-20,-8,-20,-8,-21,-7,-19,-9,-19,-9,0,0,-6,-19,-7,-20,-8,-20,-6,-22,-6,-21,-5,-21,-5,-21,-4,-21,-4,-21,-4,-20,-4,-22,-5,-21,-4,-21,-4,-20,-3,-20,-5,-21,-5,-19,-4,-19,-5,-19,-4,-20,-3,-20,-4,-19,-3,-19,-5,-19,-4,-20,-5,-20,0,0,-5,-19,-4,-20,-5,-20,-5,-19,-4,-19,-3,-19,-3,-19,-2,-18,-3,-18,-3,-17,-4,-17,-2,-16,-3,-16,-3,-15,-3,-15,-4,-15,-4,-14,-4,-13,-4,-13,-4,-13,-4,-13,-4,-12,-5,-13,-6,-12,-5,-13,-6,-12,0,0]"
CSI_DATA: 10,4,3,3,2,2,2,0,-23,-39,619.825,625.509,61.671,863.219,269.475,78.438,"[1,-14,1,-14,0,-14,1,-15,0,-14,0,-14,-1,-14,-1,-14,-1,-14,-1,-14,-2,-15,-2,-15,-2,-15,-2,-15,-2,-15,-3,-15,-4,-14,-3,-14,-4,-14,-4,-15,-4,-15,-5,-14,-4,-14,-6,-14,-6,-15,-7,-15,0,0,-7,-15,-7,-16,-8,-16,-8,-15,-8,-16,-8,-16,-8,-16,-8,-16,-8,-17,-8,-16,-9,-17,-9,-17,-9,-17,-9,-18,-9,-18,-9,-18,-9,-19,-9,-19,-8,-19,-7,-19,-7,-20,-6,-20,-6,-20,-6,-21,-4,-21,-3,-21,0,0,13,-3,13,-3,13,-5,14,-3,13,-4,13,-3,12,-4,12,-3,12,-3,11,-3,12,-3,12,-4,11,-3,11,-4,10,-3,10,-5,9,-5,9,-4,9,-5,9,-4,9,-4,8,-5,8,-4,7,-5,8,-5,8,-6,0,0,7,-6,7,-6,6,-7,7,-7,6,-6,6,-7,6,-7,6,-7,6,-8,6,-8,6,-8,6,-8,6,-8,6,-9,6,-9,6,-10,6,-10,8,-9,8,-9,9,-9,9,-9,9,-9,10,-9,10,-9,12,-8,13,-8,0,0]"
