CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-20,-23,4294809.85,4294807.522,0.121,17.770,17.770,17.770,"[5,4,5,4,5,4,6,5,5,4,6,4,5,4,6,4,5,4,6,4,6,4,6,4,6,4,6,4,6,4,7,3,7,3,6,3,7,3,7,3,7,3,7,3,7,3,8,2,8,3,8,2,0,0,8,2,9,2,9,2,9,2,9,2,9,2,10,2,9,2,9,2,9,2,10,2,10,2,10,2,10,2,10,2,11,2,11,2,11,3,11,3,10,3,10,4,10,4,10,4,11,4,10,5,10,5,0,0,15,7,15,6,16,5,16,7,16,7,15,6,15,7,15,6,15,7,15,5,16,6,16,5,16,5,16,5,15,6,17,4,16,3,16,4,16,3,17,4,17,5,17,4,16,5,17,2,19,4,19,3,0,0,19,3,19,3,19,3,19,3,18,3,19,3,19,4,19,4,20,4,19,3,20,3,18,4,19,4,19,4,19,4,19,4,19,5,18,5,19,5,18,6,18,7,17,6,17,7,17,7,17,8,16,9,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-24,-40,4294807.759,4294806.208,46.296,69.284,69.284,69.284,"[0,-15,-1,-15,-1,-14,-1,-16,-1,-15,-1,-15,-2,-15,-2,-14,-2,-14,-2,-14,-2,-15,-3,-15,-3,-15,-3,-15,-2,-15,-4,-15,-4,-14,-4,-14,-4,-14,-4,-15,-4,-15,-5,-14,-3,-14,-5,-14,-5,-16,-6,-15,0,0,-6,-15,-6,-15,-6,-15,-6,-15,-6,-15,-6,-16,-6,-16,-6,-15,-6,-16,-6,-15,-7,-16,-5,-16,-5,-16,-6,-16,-5,-16,-6,-17,-5,-16,-5,-16,-4,-16,-3,-16,-3,-16,-3,-16,-2,-16,-2,-16,0,-16,0,-16,0,0,-1,-4,-1,-3,-1,-3,0,-3,0,-2,0,-2,1,-1,2,-1,2,-1,3,-1,3,-1,4,-1,5,-1,5,-1,5,0,6,-1,6,-1,7,-1,7,-2,7,-2,8,-1,8,-2,9,-1,9,-3,11,-3,11,-4,0,0,11,-4,11,-5,12,-6,12,-6,11,-5,12,-5,12,-6,12,-6,13,-6,12,-6,13,-7,12,-6,12,-6,12,-7,12,-6,13,-7,12,-7,12,-6,12,-6,12,-5,13,-5,12,-5,12,-4,12,-5,13,-4,13,-3,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-30,-26,4294813.486,4294811.927,95.65,135.256,135.256,135.256,"[10,2,10,1,10,0,12,1,11,1,11,0,11,0,11,0,11,0,11,-1,13,-1,13,-2,13,-2,13,-2,13,-1,13,-3,13,-3,13,-3,13,-4,14,-3,14,-3,14,-4,13,-3,14,-5,15,-5,15,-6,0,0,14,-6,15,-7,15,-7,14,-7,16,-7,16,-7,16,-7,16,-7,16,-8,16,-8,17,-9,17,-8,17,-9,18,-9,17,-9,18,-10,18,-9,19,-9,19,-9,19,-8,20,-8,20,-7,21,-6,21,-7,22,-5,22,-5,0,0,12,10,13,10,14,8,14,10,14,10,13,9,13,10,12,9,13,9,13,8,15,8,15,8,15,8,16,7,15,8,17,7,16,6,16,7,17,6,16,7,17,8,17,7,17,8,18,5,18,7,19,6,0,0,19,6,20,6,20,5,20,5,19,5,20,6,20,6,19,6,21,6,20,5,22,5,20,5,20,5,21,5,21,5,22,5,22,5,22,5,22,6,21,7,22,8,21,8,22,8,22,7,22,10,21,11,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-31,-16,4294815.582,4294814.104,145.907,194.422,194.422,194.422,"[3,-11,3,-11,2,-11,3,-13,2,-12,2,-12,2,-12,2,-12,2,-13,1,-13,2,-14,1,-14,1,-14,1,-14,1,-14,0,-14,-1,-13,-1,-14,-2,-14,-1,-14,-1,-15,-3,-15,-2,-14,-4,-15,-4,-16,-5,-16,0,0,-6,-16,-6,-17,-7,-18,-7,-17,-7,-19,-7,-19,-7,-20,-7,-19,-7,-20,-8,-20,-8,-21,-7,-21,-7,-21,-8,-22,-7,-21,-7,-22,-7,-23,-6,-22,-5,-22,-5,-21,-4,-22,-4,-22,-3,-22,-4,-22,-2,-21,-2,-21,0,0,-17,0,-17,0,-17,2,-19,0,-18,0,-18,1,-18,1,-18,1,-19,1,-18,1,-20,1,-19,2,-19,2,-19,2,-19,1,-20,4,-18,4,-18,4,-18,5,-19,4,-19,4,-19,5,-19,5,-18,7,-21,7,-21,9,0,0,-20,9,-22,9,-21,9,-21,9,-21,9,-22,9,-23,9,-22,10,-23,10,-23,10,-24,12,-23,10,-23,10,-24,10,-24,10,-25,10,-24,10,-24,11,-25,9,-25,9,-26,8,-26,8,-26,7,-26,8,-27,6,-27,5,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-25,-19,4294740.81,4294738.622,190.850,262.546,262.546,262.546,"[-12,13,-12,13,-11,13,-13,14,-12,13,-12,12,-11,12,-11,11,-11,11,-10,11,-12,12,-11,12,-11,12,-11,12,-12,11,-10,12,-10,11,-10,11,-10,11,-11,10,-11,10,-10,11,-10,9,-9,11,-10,11,-9,11,0,0,-8,11,-8,11,-8,12,-8,11,-8,11,-8,12,-8,11,-8,11,-8,11,-8,11,-7,12,-8,11,-8,11,-8,12,-7,11,-7,12,-7,12,-7,12,-7,12,-8,11,-8,12,-8,12,-8,12,-9,13,-9,12,-10,12,0,0,-4,-19,-4,-19,-5,-19,-4,-21,-4,-20,-3,-19,-3,-19,-2,-19,-2,-19,-3,-18,-2,-19,-2,-18,-2,-17,-3,-16,-2,-16,-4,-16,-5,-15,-5,-15,-6,-15,-5,-16,-5,-16,-6,-16,-5,-16,-8,-16,-7,-18,-8,-17,0,0,-8,-17,-7,-18,-8,-18,-8,-18,-7,-18,-7,-19,-6,-18,-6,-18,-6,-18,-6,-18,-6,-18,-5,-17,-5,-17,-5,-17,-5,-17,-5,-17,-5,-17,-5,-16,-4,-17,-4,-16,-3,-17,-3,-15,-3,-16,-4,-16,-3,-15,-2,-15,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-20,-23,233.501,236.881,5.207,410.376,147.830,14.896,"[4,-14,4,-14,3,-14,4,-15,3,-15,3,-15,3,-15,3,-14,2,-15,2,-15,2,-16,1,-16,1,-16,1,-16,2,-16,0,-17,0,-16,0,-16,0,-17,0,-17,0,-17,-1,-17,0,-16,-2,-17,-2,-18,-3,-18,0,0,-3,-18,-3,-19,-3,-20,-4,-18,-3,-20,-4,-20,-3,-20,-4,-20,-4,-21,-4,-20,-5,-21,-4,-21,-4,-22,-4,-23,-4,-22,-4,-23,-4,-23,-3,-23,-2,-23,-1,-23,-1,-24,0,-23,0,-24,-1,-24,2,-24,2,-24,0,0,-16,-6,-16,-5,-16,-4,-18,-6,-17,-5,-17,-5,-17,-5,-16,-5,-17,-5,-16,-4,-18,-5,-18,-3,-18,-4,-17,-3,-17,-4,-19,-2,-18,-2,-18,-2,-18,-2,-19,-2,-19,-3,-19,-2,-19,-3,-19,-1,-21,-2,-21,-1,0,0,-21,-1,-21,-1,-22,0,-21,0,-22,-1,-22,-1,-22,-2,-21,-2,-22,-2,-21,-1,-23,-1,-21,-3,-21,-3,-22,-3,-22,-3,-23,-3,-22,-3,-22,-3,-22,-4,-21,-4,-21,-5,-20,-5,-20,-6,-21,-5,-20,-7,-19,-7,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-24,-39,232.188,235.568,51.421,468.965,206.419,73.485,"[-6,-14,-6,-14,-7,-13,-7,-14,-7,-14,-7,-14,-6,-13,-7,-13,-7,-13,-7,-12,-8,-14,-8,-13,-8,-13,-8,-13,-8,-13,-9,-13,-9,-12,-8,-12,-9,-11,-9,-12,-9,-12,-9,-11,-8,-12,-10,-11,-10,-12,-10,-12,0,0,-10,-12,-11,-12,-12,-12,-11,-11,-11,-12,-11,-12,-11,-13,-10,-12,-11,-12,-10,-12,-11,-12,-11,-13,-11,-12,-11,-13,-10,-13,-10,-13,-11,-13,-10,-13,-9,-13,-8,-14,-8,-14,-7,-14,-7,-14,-7,-14,-6,-14,-6,-14,0,0,-1,5,0,5,1,6,1,7,1,7,2,7,3,8,3,8,4,9,5,8,6,10,7,9,7,10,8,10,8,11,10,11,10,10,11,11,12,10,11,11,12,12,12,11,13,12,15,10,15,13,16,11,0,0,17,11,17,12,17,12,17,11,17,12,17,12,17,12,16,12,17,12,17,12,18,12,15,12,15,12,16,12,15,13,15,12,15,12,14,12,13,12,12,12,11,13,10,12,9,13,9,13,7,14,6,14,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-29,-26,237.906,241.286,100.206,535.971,273.425,140.491,"[-13,-4,-14,-4,-14,-3,-15,-4,-14,-3,-15,-3,-15,-3,-14,-2,-15,-2,-15,-2,-16,-2,-16,-2,-16,-1,-16,-1,-16,-2,-17,0,-16,0,-16,0,-17,1,-17,0,-17,0,-17,1,-17,0,-17,2,-18,1,-18,2,0,0,-18,3,-19,3,-19,3,-18,4,-19,3,-19,4,-19,3,-19,3,-20,4,-19,4,-20,5,-20,4,-20,4,-21,4,-20,4,-21,5,-22,4,-21,4,-21,3,-21,3,-22,2,-22,2,-22,1,-22,1,-22,0,-22,-1,0,0,-16,4,-15,4,-15,5,-17,5,-16,5,-16,5,-15,4,-15,4,-15,5,-15,5,-16,5,-15,6,-16,7,-15,7,-16,6,-16,8,-15,7,-16,7,-16,8,-17,7,-17,7,-16,8,-16,7,-16,9,-17,9,-17,10,0,0,-17,9,-17,9,-17,10,-17,10,-17,9,-18,10,-17,10,-17,9,-17,10,-17,10,-17,11,-18,10,-17,10,-18,10,-18,10,-19,11,-18,11,-19,11,-19,10,-19,10,-20,9,-19,8,-20,9,-20,9,-21,7,-21,6,0,0]"
CSI_DATA: 9,6,2,2,1,1,1,0,-30,-17,240.98,243.478,151.43,602.59,339.513,206.579,"[-1,-12,-2,-12,-3,-12,-2,-14,-3,-13,-3,-13,-3,-13,-4,-13,-4,-13,-4,-13,-4,-14,-4,-14,-4,-14,-5,-14,-4,-14,-6,-14,-6,-13,-6,-13,-7,-13,-7,-13,-7,-14,-8,-13,-7,-13,-9,-13,-9,-14,-10,-14,0,0,-11,-14,-11,-14,-12,-14,-11,-14,-12,-15,-12,-15,-12,-16,-12,-15,-13,-16,-12,-16,-13,-16,-12,-17,-12,-17,-13,-17,-12,-16,-13,-17,-12,-18,-12,-17,-11,-17,-10,-17,-10,-18,-9,-18,-9,-18,-9,-17,-8,-18,-8,-17,0,0,-15,4,-15,5,-14,6,-16,6,-16,5,-16,6,-16,6,-16,6,-16,6,-16,6,-18,7,-17,7,-17,7,-16,7,-17,6,-16,9,-15,9,-15,8,-15,9,-16,10,-16,9,-16,10,-16,10,-14,12,-17,12,-16,14,0,0,-16,14,-17,14,-17,15,-16,15,-17,15,-18,15,-18,15,-18,15,-18,16,-18,17,-19,17,-19,16,-19,15,-19,16,-20,16,-21,17,-21,16,-20,16,-21,16,-20,15,-22,15,-22,14,-23,14,-23,14,-24,13,-24,12,0,0]"
CSI_DATA: 10,3,3,3,1,2,2,0,-20,-21,233.501,626.798,13.224,800.257,198.198,14.750,"[4,-14,4,-14,3,-14,4,-15,3,-15,3,-15,3,-15,3,-14,2,-15,2,-15,2,-16,1,-16,1,-16,1,-16,2,-16,0,-17,0,-16,0,-16,0,-17,0,-17,0,-17,-1,-17,0,-16,-2,-17,-2,-18,-3,-18,0,0,-3,-18,-3,-19,-3,-20,-4,-18,-3,-20,-4,-20,-3,-20,-4,-20,-4,-21,-4,-20,-5,-21,-4,-21,-4,-22,-4,-23,-4,-22,-4,-23,-4,-23,-3,-23,-2,-23,-1,-23,-1,-24,0,-23,0,-24,-1,-24,2,-24,2,-24,0,0,13,11,14,11,14,10,15,12,14,11,14,11,14,11,13,11,13,11,13,10,15,11,15,10,14,10,14,10,14,10,16,9,15,8,14,9,15,8,15,9,15,10,15,9,15,9,16,7,17,9,18,8,0,0,17,8,17,8,18,8,18,8,17,9,18,9,18,9,17,9,18,9,17,9,19,9,16,9,16,9,17,9,16,9,18,10,17,10,17,10,16,10,16,10,15,11,14,10,15,11,15,11,14,12,13,12,0,0]"
