CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-23,-23,4294810.688,4294813.245,0.117,19.993,19.993,19.993,"[-3,-14,-4,-14,-4,-14,-4,-15,-4,-15,-3,-15,-4,-15,-4,-15,-3,-16,-4,-15,-4,-17,-5,-16,-4,-16,-4,-16,-3,-17,-5,-17,-5,-16,-4,-16,-5,-16,-4,-17,-4,-17,-5,-17,-4,-16,-6,-16,-5,-17,-6,-17,0,0,-6,-16,-6,-17,-7,-17,-7,-17,-6,-17,-6,-17,-6,-17,-6,-17,-7,-17,-7,-17,-8,-18,-7,-17,-7,-17,-7,-17,-7,-18,-8,-18,-8,-18,-8,-18,-7,-18,-7,-18,-6,-19,-6,-19,-6,-20,-7,-20,-5,-21,-5,-21,0,0,0,15,0,15,1,15,1,17,1,16,1,16,1,16,1,15,0,16,2,16,2,17,3,17,3,17,2,16,2,16,4,16,4,15,3,16,4,16,4,16,3,17,4,16,4,16,6,16,6,17,7,17,0,0,7,16,7,17,8,17,8,16,8,17,8,18,8,18,8,18,8,17,9,18,10,19,8,18,8,18,8,19,8,19,9,19,9,19,9,20,8,20,7,19,7,21,6,20,6,21,7,21,5,22,4,21,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-25,-24,4294810.855,4294813.404,48.423,83.996,83.996,83.996,"[-10,5,-10,6,-9,6,-10,6,-9,6,-9,7,-9,7,-8,7,-9,7,-8,7,-9,9,-8,9,-8,9,-8,9,-8,9,-7,9,-7,9,-7,9,-7,10,-8,10,-8,9,-7,10,-7,10,-6,11,-7,11,-6,12,0,0,-6,12,-7,11,-7,13,-5,12,-7,12,-7,13,-7,12,-7,13,-7,13,-6,13,-6,15,-7,13,-7,14,-7,14,-7,14,-8,15,-8,14,-8,15,-9,14,-9,14,-10,14,-10,13,-10,13,-10,14,-11,13,-12,13,0,0,8,-6,8,-7,7,-7,8,-8,8,-8,7,-8,7,-8,7,-8,7,-8,6,-9,7,-10,7,-10,6,-10,6,-10,6,-10,6,-12,5,-11,6,-11,5,-11,5,-12,5,-12,5,-12,5,-12,3,-13,4,-14,4,-14,0,0,3,-14,3,-16,3,-16,3,-16,3,-16,3,-17,3,-17,3,-17,3,-18,2,-18,2,-19,3,-18,3,-19,3,-20,3,-21,3,-21,3,-22,4,-21,5,-22,5,-22,6,-23,7,-22,8,-23,7,-24,10,-23,10,-22,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-27,-26,4294811.517,4294814.70,99.198,145.976,145.976,145.976,"[0,16,0,16,2,15,1,17,1,16,1,15,0,15,1,14,0,15,2,14,2,15,2,15,2,15,2,15,2,15,3,15,3,13,3,13,4,13,3,14,3,14,4,14,3,14,5,13,5,14,5,14,0,0,6,13,6,14,7,14,7,13,6,14,7,14,7,14,7,14,7,14,7,14,8,15,7,14,7,14,7,15,7,15,8,16,8,16,8,16,7,17,7,16,6,17,6,17,6,17,7,18,5,18,4,18,0,0,17,-1,17,-1,17,-2,18,-2,17,-1,17,-1,17,-2,16,-2,16,-1,15,-3,17,-3,17,-3,17,-4,17,-4,17,-3,18,-4,17,-4,16,-4,17,-4,17,-4,18,-3,17,-3,17,-3,17,-5,18,-5,18,-5,0,0,17,-5,18,-5,18,-6,17,-6,17,-5,18,-6,18,-5,17,-6,18,-6,17,-7,18,-8,18,-7,18,-7,18,-7,19,-6,19,-7,19,-8,20,-7,20,-7,20,-6,22,-5,21,-4,22,-4,22,-5,23,-3,23,-2,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-28,-20,4294806.450,4294809.95,147.937,205.258,205.258,205.258,"[5,-3,5,-4,6,-4,8,-4,7,-3,8,-4,9,-4,9,-4,9,-3,9,-3,11,-4,11,-4,12,-4,11,-4,12,-4,12,-5,12,-5,12,-5,12,-6,13,-6,14,-5,14,-6,14,-6,14,-9,15,-8,16,-10,0,0,15,-10,16,-10,17,-11,16,-11,18,-12,18,-12,18,-13,18,-13,19,-13,18,-14,20,-15,20,-14,20,-14,21,-15,20,-14,22,-15,22,-15,22,-15,23,-15,22,-15,24,-15,24,-14,24,-14,25,-15,25,-13,26,-13,0,0,-13,8,-12,9,-12,9,-13,9,-13,9,-13,9,-13,9,-13,9,-13,9,-12,9,-13,10,-12,10,-12,10,-11,10,-12,10,-11,11,-10,11,-11,11,-10,11,-11,11,-11,12,-10,12,-10,12,-8,14,-10,14,-9,15,0,0,-9,15,-9,15,-9,16,-9,16,-9,16,-10,16,-10,16,-9,16,-10,17,-9,18,-9,19,-9,18,-10,18,-10,18,-11,18,-11,19,-11,19,-11,19,-12,19,-13,18,-14,18,-14,17,-14,17,-14,18,-16,17,-16,16,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-21,-19,4294808.223,4294810.863,195.574,273.297,273.297,273.297,"[13,-9,13,-9,12,-10,14,-10,12,-9,13,-9,12,-9,12,-9,12,-9,11,-9,12,-10,11,-10,11,-10,11,-10,11,-9,11,-10,10,-10,10,-9,9,-10,10,-10,10,-10,9,-10,9,-10,8,-11,9,-12,9,-12,0,0,8,-12,8,-13,8,-13,7,-13,8,-13,8,-14,8,-14,7,-14,8,-14,7,-14,7,-16,7,-15,7,-16,8,-17,8,-16,8,-17,8,-18,9,-18,10,-18,10,-17,11,-17,12,-17,12,-17,13,-19,14,-17,15,-17,0,0,-5,17,-5,17,-4,17,-6,18,-6,17,-6,17,-6,17,-6,16,-6,16,-5,15,-6,17,-5,16,-5,15,-4,15,-5,14,-3,16,-2,14,-3,14,-2,15,-2,15,-3,15,-2,16,-2,16,0,16,-1,17,0,17,0,0,0,17,-1,18,0,18,0,18,-1,17,-2,18,-2,18,-2,17,-2,18,-2,17,-1,18,-2,17,-2,17,-3,17,-3,17,-2,17,-2,17,-3,17,-4,16,-4,15,-5,16,-4,15,-5,15,-4,15,-5,14,-5,14,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-23,-23,232.687,239.289,16.650,412.811,139.514,18.153,"[-1,-14,-1,-14,-2,-14,-1,-16,-1,-15,-1,-16,-1,-16,-1,-15,-1,-15,-1,-15,-1,-17,-2,-17,-1,-17,-2,-17,-1,-17,-2,-17,-2,-16,-2,-16,-2,-17,-2,-17,-1,-17,-2,-17,-1,-16,-3,-16,-3,-18,-4,-18,0,0,-4,-17,-3,-18,-5,-18,-4,-17,-4,-18,-4,-18,-4,-18,-4,-18,-4,-18,-5,-17,-5,-19,-4,-18,-5,-18,-5,-18,-5,-18,-6,-19,-6,-19,-6,-20,-5,-20,-4,-19,-4,-20,-4,-20,-3,-20,-5,-21,-3,-21,-2,-21,0,0,4,12,5,12,6,12,6,13,5,13,5,13,5,13,5,12,5,13,6,12,6,13,7,13,7,13,7,13,6,13,8,13,8,11,7,11,8,12,7,12,7,12,8,12,7,12,10,11,9,13,10,12,0,0,10,12,11,12,11,13,11,12,11,12,11,13,11,13,11,13,11,13,12,13,13,13,12,13,11,13,12,14,12,14,13,14,12,15,12,15,11,15,11,15,10,16,9,16,10,17,10,17,9,17,8,18,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-25,-24,232.850,239.452,64.869,467.52,193.755,72.394,"[5,-10,4,-11,3,-11,4,-11,3,-11,3,-11,3,-11,2,-11,2,-11,2,-11,2,-12,1,-12,1,-12,1,-12,2,-12,0,-13,0,-12,0,-12,0,-12,0,-12,0,-13,0,-13,0,-13,-1,-13,-1,-14,-1,-14,0,0,-2,-14,-2,-14,-3,-14,-3,-14,-2,-15,-2,-15,-2,-15,-2,-15,-2,-16,-2,-15,-3,-16,-2,-15,-2,-16,-3,-16,-3,-16,-3,-17,-3,-17,-2,-17,-2,-17,-1,-17,0,-18,0,-17,0,-17,-1,-18,2,-18,2,-17,0,0,-3,10,-2,10,-1,10,-2,12,-2,11,-1,12,-1,11,-1,11,-1,12,0,12,0,13,1,13,1,13,1,13,1,13,3,13,3,12,3,12,4,12,3,13,3,13,4,13,4,13,6,13,6,14,7,14,0,0,7,13,8,15,8,15,9,14,9,15,9,16,9,16,9,16,10,16,11,16,12,17,12,16,11,17,12,18,12,19,13,19,12,20,13,20,12,21,12,21,11,23,10,23,9,24,11,24,8,26,8,26,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-27,-26,233.516,240.118,115.816,529.685,256.388,135.27,"[-15,5,-15,5,-14,6,-16,5,-15,5,-15,6,-15,6,-14,5,-14,6,-14,5,-15,6,-15,7,-14,6,-14,6,-14,6,-14,7,-13,7,-13,7,-13,8,-14,7,-14,7,-13,8,-12,7,-12,8,-13,9,-13,10,0,0,-12,10,-13,10,-13,11,-12,10,-13,10,-13,11,-13,11,-13,10,-13,11,-13,11,-13,12,-13,11,-13,11,-14,12,-13,12,-14,12,-14,12,-15,12,-14,11,-15,10,-16,10,-16,10,-16,10,-17,11,-18,9,-18,9,0,0,13,10,14,10,14,9,14,11,13,10,13,10,13,10,12,10,13,10,13,8,14,9,15,8,15,8,15,8,14,9,16,8,15,7,14,8,15,8,15,8,15,9,15,8,14,9,16,6,16,8,17,7,0,0,16,7,17,7,17,6,17,6,17,6,17,7,17,6,16,6,17,6,17,5,19,5,17,5,18,5,19,5,18,5,19,5,19,5,20,6,20,7,19,7,19,9,19,9,20,9,21,8,20,11,19,11,0,0]"
CSI_DATA: 9,6,2,2,1,1,1,0,-28,-20,228.541,235.143,164.534,591.451,318.154,196.793,"[2,5,2,5,3,5,3,7,2,7,2,8,2,8,2,9,2,9,2,9,3,11,3,11,3,11,3,11,2,12,4,12,4,11,4,12,5,12,4,13,4,13,5,14,5,13,8,13,7,15,9,15,0,0,9,15,9,16,11,16,10,15,11,16,11,18,12,18,12,18,12,18,13,17,15,18,14,19,14,19,15,20,14,19,15,20,15,20,15,21,14,22,14,22,14,23,13,23,14,24,16,23,14,24,14,24,0,0,-16,-7,-16,-6,-16,-6,-18,-7,-17,-7,-17,-7,-17,-7,-16,-7,-17,-6,-16,-6,-18,-6,-17,-6,-18,-6,-17,-5,-17,-6,-18,-4,-17,-3,-17,-3,-17,-2,-18,-3,-18,-3,-18,-2,-18,-2,-18,0,-20,-1,-20,0,0,0,-20,1,-21,1,-21,1,-21,2,-21,1,-22,1,-22,2,-22,2,-22,2,-22,2,-24,3,-23,2,-23,2,-24,2,-24,1,-25,2,-25,1,-26,2,-25,0,-25,0,-26,-1,-25,-2,-26,-3,-26,-2,-26,-4,-25,-5,0,0]"
CSI_DATA: 10,7,2,2,1,1,1,0,-21,-19,230.309,236.911,212.72,654.24,380.727,259.366,"[-15,-8,-15,-8,-15,-7,-15,-8,-15,-8,-15,-7,-14,-7,-14,-7,-14,-7,-14,-6,-15,-6,-15,-6,-15,-6,-15,-6,-14,-6,-15,-5,-14,-4,-14,-4,-14,-4,-14,-4,-14,-5,-14,-3,-14,-4,-14,-2,-15,-3,-15,-2,0,0,-15,-1,-15,-1,-16,0,-15,0,-16,0,-16,0,-16,0,-16,0,-17,1,-17,1,-18,2,-17,1,-18,1,-18,1,-18,2,-19,2,-20,2,-20,2,-20,1,-20,0,-21,-1,-21,-1,-22,-2,-23,-1,-23,-3,-23,-4,0,0,14,-13,14,-13,13,-14,16,-14,15,-13,15,-13,15,-13,14,-12,14,-12,14,-11,15,-13,13,-13,13,-12,12,-12,12,-11,11,-13,10,-13,10,-13,10,-14,11,-13,11,-13,10,-14,10,-14,9,-16,10,-16,10,-17,0,0,10,-16,10,-17,10,-17,10,-17,11,-17,11,-17,11,-16,12,-16,11,-16,11,-16,11,-18,11,-16,11,-15,11,-15,12,-15,12,-16,12,-15,12,-15,12,-14,12,-13,12,-13,12,-12,12,-12,12,-13,12,-11,12,-11,0,0]"
