CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-22,-27,4294812.29,4294810.901,0.116,22.178,22.178,22.178,"[-12,-5,-12,-5,-12,-4,-13,-5,-13,-5,-13,-5,-13,-5,-12,-4,-13,-5,-13,-4,-14,-4,-14,-4,-14,-4,-14,-4,-13,-4,-14,-3,-14,-3,-13,-3,-14,-2,-14,-3,-14,-3,-14,-2,-13,-3,-14,-1,-15,-2,-15,-1,0,0,-15,-1,-15,-1,-16,0,-15,0,-16,0,-17,0,-17,0,-16,0,-17,1,-16,1,-18,2,-17,1,-18,1,-19,1,-18,1,-19,2,-20,1,-20,1,-20,0,-20,0,-21,-1,-21,-1,-21,-2,-23,-1,-22,-3,-22,-4,0,0,-7,13,-7,14,-6,14,-7,14,-7,14,-6,14,-6,13,-6,13,-6,13,-5,13,-5,14,-5,14,-4,13,-3,13,-4,13,-2,14,-2,14,-2,14,-2,15,-2,15,-3,15,-2,15,-2,15,-1,16,-1,17,0,17,0,0,0,17,-1,17,0,18,1,17,0,18,0,19,0,19,0,19,0,19,0,19,1,20,0,19,0,19,0,20,0,20,0,21,0,21,0,22,-1,22,-2,22,-2,23,-3,22,-4,22,-3,24,-5,23,-6,24,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-24,-36,4294811.783,4294810.647,45.264,87.116,87.116,87.116,"[-11,8,-11,9,-10,9,-12,9,-11,9,-11,9,-11,9,-11,8,-11,9,-10,9,-11,10,-11,10,-11,9,-10,9,-11,9,-10,10,-9,9,-9,9,-9,9,-10,9,-10,9,-9,9,-9,9,-8,10,-9,10,-8,11,0,0,-8,11,-8,10,-8,11,-8,11,-8,11,-8,11,-8,11,-8,11,-8,11,-8,11,-8,12,-8,11,-9,11,-9,11,-8,12,-8,12,-9,11,-9,11,-9,11,-10,10,-10,10,-10,10,-11,9,-10,9,-11,9,-11,8,0,0,11,-3,11,-3,11,-4,12,-3,11,-3,11,-3,10,-3,10,-3,10,-3,10,-3,11,-4,10,-4,10,-4,10,-4,10,-3,10,-4,10,-4,10,-4,10,-4,10,-4,10,-4,10,-4,10,-3,10,-5,10,-5,10,-5,0,0,10,-5,10,-5,10,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-7,9,-6,10,-6,10,-6,10,-6,11,-7,10,-6,11,-6,11,-5,11,-5,10,-5,10,-4,10,-5,11,-5,10,-3,10,-3,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-32,-27,15438.689,4294811.803,92.366,150.906,150.906,150.906,"[10,5,10,5,10,4,12,5,11,4,12,4,11,4,11,4,12,3,11,2,13,2,13,1,12,1,13,1,13,2,13,0,13,0,12,0,13,0,13,0,14,0,13,0,12,0,13,-2,14,-1,14,-2,0,0,14,-2,13,-2,15,-2,13,-2,14,-2,14,-1,14,-1,13,-1,13,-1,13,-1,14,-1,13,0,13,0,13,0,11,1,13,1,11,2,11,2,11,3,9,3,9,4,8,4,8,5,7,5,6,5,5,5,0,0,14,4,15,4,14,2,15,3,14,3,14,3,14,2,14,3,14,2,14,1,15,1,15,0,15,-1,15,-1,15,-1,16,-2,15,-2,15,-2,16,-3,17,-2,17,-2,17,-2,16,-2,16,-4,18,-4,18,-5,0,0,18,-5,18,-5,19,-5,18,-6,18,-5,19,-5,19,-5,18,-5,19,-5,19,-6,20,-7,19,-6,19,-6,20,-6,20,-6,21,-6,20,-6,21,-6,21,-5,21,-4,22,-4,22,-3,22,-3,22,-4,23,-2,22,-1,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-29,-16,4294809.317,4294808.182,145.354,209.660,209.660,209.660,"[-5,7,-6,7,-6,7,-7,8,-8,8,-8,8,-8,8,-8,8,-9,8,-8,8,-9,9,-9,9,-10,10,-9,10,-10,10,-9,11,-9,11,-9,11,-10,12,-11,11,-11,11,-10,12,-11,11,-9,14,-11,14,-11,15,0,0,-11,14,-11,15,-11,15,-10,15,-11,15,-12,16,-12,16,-11,15,-11,16,-10,16,-10,17,-10,16,-11,16,-11,17,-11,17,-11,18,-11,18,-11,18,-12,18,-12,17,-12,17,-12,17,-12,17,-12,18,-13,17,-13,17,0,0,-13,4,-13,4,-12,5,-14,5,-14,5,-14,5,-14,6,-14,5,-14,5,-14,6,-15,6,-15,7,-14,7,-14,7,-14,6,-14,8,-14,8,-14,8,-13,9,-14,9,-14,10,-13,10,-14,10,-13,12,-14,12,-14,13,0,0,-14,13,-14,14,-14,14,-14,15,-15,15,-15,15,-15,15,-15,15,-16,16,-16,16,-17,17,-16,16,-16,15,-17,16,-17,16,-18,17,-18,16,-18,17,-19,16,-19,16,-20,15,-19,14,-20,14,-20,15,-21,14,-21,13,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-30,-20,15355.442,4294728.524,192.247,278.164,278.164,278.164,"[17,5,18,5,17,4,19,6,16,5,17,6,16,6,15,5,15,6,14,5,16,6,15,5,15,5,14,5,14,6,14,4,14,4,12,4,13,4,12,4,12,4,12,3,11,3,12,2,12,2,12,2,0,0,11,1,11,1,11,0,10,-1,11,0,11,-1,11,-1,10,-2,11,-2,10,-3,12,-4,11,-3,11,-4,13,-5,12,-5,14,-5,13,-5,15,-6,15,-5,15,-5,16,-5,16,-4,16,-4,17,-5,18,-3,19,-2,0,0,21,-1,21,-2,21,-2,23,-1,21,-1,22,0,21,0,21,1,20,2,19,1,20,1,19,0,18,0,17,0,17,0,17,-2,17,-3,16,-3,17,-4,17,-3,18,-3,17,-4,17,-3,18,-5,19,-5,19,-6,0,0,19,-5,19,-5,20,-5,19,-5,20,-4,20,-4,20,-3,19,-3,19,-3,19,-4,20,-4,18,-3,18,-3,18,-3,18,-2,19,-2,18,-3,18,-3,17,-2,17,-1,17,-2,16,-1,16,-1,16,-2,16,-1,16,-1,0,0]"
CSI_DATA: 6,4,2,2,1,1,1,0,-25,-35,226.841,229.986,58.502,450.213,172.49,59.949,"[3,-14,3,-14,2,-14,3,-15,2,-14,2,-15,2,-14,2,-14,2,-14,2,-14,2,-15,2,-15,2,-15,1,-14,2,-14,0,-15,1,-14,1,-13,0,-14,1,-14,1,-14,1,-14,1,-13,-1,-13,0,-14,-1,-14,0,0,-1,-14,-1,-14,-1,-14,-2,-13,-1,-14,-1,-14,-1,-14,-1,-14,-1,-14,-1,-14,-2,-15,-1,-14,-2,-15,-1,-15,-1,-14,-1,-15,-1,-15,-1,-15,0,-15,1,-15,1,-15,1,-14,2,-14,1,-14,3,-14,3,-14,0,0,-12,-2,-12,-2,-12,-2,-13,-3,-12,-2,-12,-3,-12,-3,-11,-3,-12,-3,-11,-2,-12,-2,-12,-1,-12,-1,-12,-1,-12,-2,-12,-2,-12,-1,-11,-1,-12,-1,-12,-2,-12,-2,-13,-1,-12,-2,-13,0,-13,-1,-13,0,0,0,-13,0,-13,-1,-14,0,-13,0,-13,0,-14,0,-14,0,-13,0,-13,0,-13,0,-14,1,-13,1,-14,1,-14,1,-14,0,-15,1,-14,1,-14,0,-14,-1,-14,-1,-14,-1,-14,-2,-14,-1,-14,-1,-13,-2,-13,-3,0,0]"
CSI_DATA: 7,6,2,2,1,1,1,0,-29,-16,224.376,227.521,158.489,550.337,272.173,160.73,"[-1,-10,-1,-10,-2,-11,-1,-12,-1,-12,0,-12,0,-13,0,-13,0,-13,0,-13,0,-15,-1,-15,0,-15,-1,-15,0,-16,-1,-17,-1,-16,-1,-16,-2,-17,0,-17,0,-18,-1,-18,0,-18,-2,-18,-1,-20,-2,-20,0,0,-2,-20,-2,-20,-3,-21,-3,-20,-2,-21,-2,-22,-2,-22,-2,-21,-2,-22,-3,-21,-4,-23,-3,-22,-3,-22,-3,-23,-3,-22,-4,-22,-4,-23,-3,-23,-3,-23,-2,-23,-1,-24,-2,-24,-2,-24,-3,-24,-1,-24,-1,-24,0,0,1,-14,1,-14,0,-14,1,-15,0,-15,1,-15,1,-16,0,-15,1,-16,0,-15,0,-16,-1,-16,-1,-16,-1,-16,-1,-17,-2,-16,-3,-16,-2,-15,-3,-16,-3,-17,-3,-17,-4,-17,-4,-17,-6,-17,-6,-18,-7,-19,0,0,-7,-19,-7,-19,-8,-21,-7,-19,-8,-21,-7,-21,-7,-21,-7,-21,-7,-22,-8,-21,-9,-23,-8,-22,-8,-23,-8,-24,-7,-23,-8,-24,-7,-23,-7,-25,-6,-25,-5,-24,-5,-25,-4,-24,-4,-24,-5,-25,-3,-26,-3,-26,0,0]"
CSI_DATA: 8,7,2,2,1,1,1,0,-31,-20,144.696,147.841,205.411,609.551,331.387,219.287,"[-10,12,-10,12,-8,12,-10,13,-9,12,-10,12,-9,11,-9,11,-10,11,-9,11,-10,12,-9,12,-9,12,-9,11,-10,10,-8,10,-8,9,-7,8,-6,9,-7,8,-6,8,-5,8,-5,7,-3,8,-3,8,-3,8,0,0,-1,8,0,8,0,9,1,8,1,9,2,9,2,9,3,9,3,10,4,9,5,10,5,10,6,11,6,12,6,11,7,13,7,14,8,14,7,15,7,15,7,17,6,18,6,18,7,19,5,20,4,20,0,0,-7,-18,-7,-18,-8,-17,-7,-20,-7,-18,-6,-19,-5,-19,-5,-18,-4,-18,-5,-17,-5,-18,-5,-17,-5,-16,-6,-15,-5,-15,-7,-15,-7,-14,-7,-13,-8,-14,-8,-14,-8,-15,-8,-14,-8,-14,-10,-14,-10,-15,-11,-15,0,0,-10,-15,-10,-15,-11,-16,-10,-15,-10,-16,-9,-16,-9,-16,-9,-16,-9,-16,-9,-15,-10,-16,-9,-15,-9,-15,-9,-16,-8,-15,-8,-15,-8,-14,-8,-15,-7,-15,-7,-15,-7,-15,-6,-14,-6,-14,-8,-14,-7,-14,-6,-14,0,0]"
CSI_DATA: 9,3,2,2,2,1,2,0,-22,-27,617.91,620.282,12.987,795.05,185.454,14.716,"[-8,-11,-9,-12,-9,-11,-9,-12,-9,-11,-9,-12,-9,-12,-9,-11,-9,-12,-9,-11,-10,-12,-10,-12,-10,-12,-10,-12,-10,-12,-11,-11,-11,-11,-10,-11,-11,-11,-11,-11,-11,-11,-12,-10,-10,-11,-12,-10,-13,-11,-13,-10,0,0,-13,-10,-14,-10,-15,-10,-14,-9,-15,-10,-15,-10,-15,-10,-15,-9,-16,-9,-16,-9,-17,-10,-16,-10,-17,-10,-18,-10,-17,-10,-19,-11,-18,-10,-19,-11,-18,-11,-18,-12,-19,-13,-18,-13,-18,-14,-19,-15,-17,-16,-18,-17,0,0,17,2,17,2,16,1,17,2,16,2,16,2,16,2,16,2,16,2,15,1,16,1,16,1,15,0,15,-1,15,0,16,-2,15,-2,15,-2,15,-3,16,-3,16,-2,16,-3,16,-3,16,-5,17,-4,17,-5,0,0,17,-5,18,-5,18,-6,18,-6,18,-6,18,-6,19,-6,18,-6,19,-6,19,-6,20,-7,19,-6,19,-6,20,-7,20,-7,21,-7,21,-7,22,-7,22,-7,23,-6,23,-6,23,-5,24,-4,24,-5,25,-3,26,-2,0,0]"
CSI_DATA: 10,4,3,3,2,2,2,0,-24,-35,616.842,620.34,58.358,853.445,243.894,73.156,"[10,-6,11,-6,11,-7,12,-7,11,-6,11,-6,11,-7,10,-6,10,-6,10,-7,11,-7,11,-7,11,-7,11,-7,11,-6,10,-8,9,-7,10,-7,10,-7,10,-7,10,-7,9,-7,9,-6,9,-8,10,-8,9,-8,0,0,9,-8,9,-8,9,-9,8,-9,9,-8,9,-9,9,-9,9,-8,9,-9,9,-9,9,-10,9,-8,9,-9,10,-9,9,-9,10,-10,10,-9,10,-9,10,-8,10,-8,11,-8,11,-7,11,-6,11,-7,11,-6,11,-6,0,0,11,-1,11,-1,11,-2,12,-1,11,-1,11,-1,11,-2,11,-1,11,-1,11,-2,12,-2,11,-2,11,-2,11,-2,11,-2,12,-3,11,-3,11,-2,11,-3,11,-3,11,-2,12,-3,11,-2,12,-4,12,-4,12,-4,0,0,12,-4,12,-4,12,-5,12,-5,12,-5,13,-5,13,-5,13,-6,12,-5,12,-6,13,-6,13,-6,13,-6,13,-6,13,-6,14,-6,13,-6,13,-6,14,-5,14,-5,14,-4,14,-4,14,-4,14,-4,14,-2,13,-2,0,0]"
