CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-22,-23,4294809.269,4294816.963,0.114,22.522,22.522,22.522,"[-6,-12,-7,-12,-7,-12,-8,-13,-7,-12,-7,-13,-7,-12,-7,-12,-7,-12,-7,-12,-8,-13,-8,-12,-9,-12,-8,-12,-8,-13,-9,-12,-9,-12,-8,-11,-9,-12,-9,-12,-8,-13,-9,-12,-7,-12,-10,-12,-10,-13,-10,-12,0,0,-10,-12,-10,-12,-11,-13,-10,-11,-10,-13,-10,-12,-10,-13,-10,-12,-10,-12,-10,-11,-11,-12,-10,-12,-11,-12,-12,-13,-11,-12,-12,-12,-12,-12,-12,-13,-12,-13,-11,-13,-11,-14,-12,-15,-11,-15,-12,-15,-10,-16,-11,-17,0,0,-15,-6,-14,-6,-14,-5,-15,-6,-14,-5,-14,-5,-14,-5,-13,-5,-13,-4,-13,-4,-14,-4,-13,-3,-14,-3,-13,-3,-12,-3,-14,-2,-12,-2,-12,-2,-12,-1,-13,-1,-13,-1,-13,0,-12,-1,-13,1,-14,1,-13,2,0,0,-13,2,-14,2,-14,3,-14,3,-14,3,-15,4,-15,4,-15,4,-15,4,-15,4,-16,4,-16,4,-16,4,-17,4,-17,3,-18,4,-18,4,-18,3,-18,3,-18,3,-19,1,-19,1,-19,1,-19,1,-19,-1,-19,-1,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-24,-24,4294805.458,4294813.186,49.746,95.272,95.272,95.272,"[10,7,10,7,11,6,12,7,11,6,11,7,10,6,10,6,10,6,11,5,11,6,11,5,11,5,11,5,11,5,12,4,11,3,11,3,12,3,12,3,12,3,12,2,11,3,12,1,13,2,13,1,0,0,13,1,14,0,15,0,14,0,15,0,15,0,15,0,15,0,15,0,15,0,17,-1,16,0,17,0,18,0,16,1,17,0,18,1,18,2,17,2,17,3,17,4,17,4,17,5,18,4,16,6,16,6,0,0,15,-1,14,-2,14,-3,16,-2,15,-2,15,-2,15,-2,15,-2,15,-2,14,-2,16,-3,16,-3,16,-4,15,-3,15,-2,16,-4,15,-4,15,-3,15,-4,15,-3,15,-3,15,-4,15,-3,14,-5,16,-5,15,-6,0,0,15,-6,15,-7,15,-7,15,-7,15,-7,16,-7,16,-7,15,-7,16,-8,16,-8,17,-9,16,-8,17,-8,17,-8,18,-8,18,-9,19,-8,19,-8,19,-7,19,-6,20,-5,19,-5,20,-4,20,-5,20,-3,20,-2,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-24,-20,4294809.245,4294816.944,90.778,154.449,154.449,154.449,"[5,-17,5,-18,3,-18,5,-19,4,-17,5,-18,5,-17,5,-17,5,-17,4,-17,5,-18,4,-18,4,-17,4,-17,4,-17,3,-17,2,-16,2,-16,2,-17,2,-17,3,-17,1,-17,2,-16,0,-17,1,-18,0,-18,0,0,-1,-17,-1,-18,-2,-18,-1,-17,-1,-18,-1,-19,-1,-19,-1,-19,-2,-19,-1,-18,-2,-20,-2,-19,-1,-19,-2,-20,-1,-20,-1,-21,-1,-21,0,-20,0,-20,1,-20,2,-20,2,-20,2,-20,2,-20,4,-19,5,-19,0,0,12,6,13,5,13,4,14,5,14,5,13,5,13,4,13,4,13,4,13,3,15,4,15,3,15,2,15,2,15,3,16,1,16,0,15,1,16,1,17,1,17,2,17,1,17,2,17,-1,19,1,19,0,0,0,19,-1,19,0,20,-1,19,-1,19,0,20,0,20,0,19,-1,20,-1,19,-1,21,-1,20,0,20,-1,20,-1,20,-1,21,-1,21,-1,21,0,21,0,21,0,21,1,21,1,21,2,22,1,22,4,22,4,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-22,-18,4294807.929,4294815.718,149.514,216.455,216.455,216.455,"[-9,-9,-10,-9,-10,-8,-10,-9,-10,-8,-10,-9,-11,-9,-10,-9,-10,-8,-10,-8,-12,-8,-12,-8,-12,-7,-12,-7,-12,-8,-13,-7,-12,-6,-12,-6,-13,-5,-13,-7,-13,-7,-13,-6,-13,-6,-14,-4,-15,-5,-16,-5,0,0,-16,-5,-16,-4,-17,-4,-17,-4,-18,-4,-18,-5,-18,-5,-18,-5,-19,-5,-19,-4,-20,-4,-19,-5,-19,-5,-20,-5,-20,-5,-21,-6,-21,-6,-21,-6,-21,-7,-20,-8,-20,-9,-20,-9,-20,-9,-21,-9,-20,-11,-20,-11,0,0,7,5,7,5,8,5,8,6,8,5,8,6,8,5,8,5,8,6,8,5,8,6,8,5,8,5,8,5,8,5,9,4,9,3,9,4,9,3,9,4,9,4,9,3,9,4,10,2,11,3,11,2,0,0,11,2,12,2,12,2,12,2,12,2,12,2,13,2,12,2,13,2,13,2,14,2,13,2,13,2,13,2,13,2,14,2,14,2,14,3,14,3,14,4,14,4,13,4,14,5,14,4,13,6,13,6,0,0]"
CSI_DATA: 5,3,2,2,1,1,1,0,-21,-21,231.703,240.617,18.893,415.376,198.921,20.517,"[-5,15,-5,16,-3,16,-4,17,-4,16,-4,16,-4,15,-4,15,-4,16,-3,15,-3,17,-3,16,-3,16,-2,17,-3,16,-2,17,-2,16,-2,15,-1,16,-2,16,-2,17,-2,17,-3,16,0,16,-1,17,0,17,0,0,0,17,0,17,1,18,1,16,0,17,1,18,0,18,1,17,1,18,1,17,2,18,2,18,2,18,2,19,2,18,2,20,3,20,2,20,1,20,1,20,0,21,0,21,0,21,1,22,-2,22,-2,23,0,0,10,11,10,11,11,10,11,11,10,11,10,10,10,10,10,9,10,9,10,9,11,9,11,8,11,8,11,8,10,8,12,7,11,6,11,6,11,5,12,5,12,5,12,4,12,5,13,3,14,4,15,3,0,0,14,1,15,1,15,1,16,0,16,1,17,0,17,0,17,0,18,0,18,0,20,0,19,0,19,0,19,0,21,1,21,0,22,1,21,1,22,2,21,3,22,4,21,4,22,5,22,5,21,7,21,8,0,0]"
CSI_DATA: 6,4,2,2,1,1,1,0,-24,-26,227.911,236.824,68.726,465.46,248.591,70.187,"[9,-6,9,-7,8,-7,10,-8,9,-7,9,-7,8,-7,8,-7,8,-8,7,-8,7,-9,6,-9,7,-10,7,-10,7,-10,5,-10,5,-10,5,-10,4,-11,5,-11,5,-11,4,-12,4,-11,2,-12,3,-13,2,-13,0,0,2,-14,2,-15,2,-16,1,-15,2,-15,2,-16,2,-17,2,-16,2,-17,2,-17,1,-18,2,-18,2,-19,3,-20,3,-18,3,-20,3,-20,3,-20,4,-19,5,-19,6,-19,7,-19,7,-19,7,-20,8,-18,9,-18,0,0,-16,5,-15,6,-15,7,-17,6,-16,6,-15,6,-16,6,-15,6,-16,6,-15,7,-17,7,-16,7,-16,8,-16,7,-16,6,-16,8,-15,7,-15,7,-14,8,-15,8,-16,7,-15,8,-15,6,-14,9,-15,8,-15,9,0,0,-14,9,-14,9,-14,10,-13,10,-13,9,-14,10,-14,10,-13,10,-14,10,-14,11,-14,11,-14,10,-14,11,-14,11,-15,12,-15,12,-16,12,-15,11,-16,11,-16,10,-17,10,-17,10,-17,9,-17,10,-18,8,-18,8,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-23,-20,231.684,240.598,109.763,525.85,308.630,130.226,"[9,15,9,15,10,14,10,16,10,16,10,15,9,15,9,14,9,16,10,14,11,16,11,15,11,15,11,14,10,15,11,14,11,13,10,13,12,13,11,14,11,14,12,13,11,13,13,11,13,13,14,12,0,0,14,11,15,12,16,12,15,11,15,12,16,12,16,13,15,12,16,12,16,11,17,12,16,12,16,12,17,13,16,13,17,13,17,13,16,14,16,14,15,14,15,15,14,15,14,15,15,16,13,16,13,17,0,0,1,14,1,14,3,14,2,15,2,15,2,15,2,15,2,14,2,15,3,14,4,15,5,15,6,15,6,15,5,15,7,16,7,15,7,15,7,15,7,16,7,17,8,16,7,16,10,16,9,17,10,17,0,0,10,17,10,18,11,17,11,17,10,17,10,18,10,18,10,17,11,18,11,18,12,18,11,18,11,18,11,18,11,19,12,19,12,19,12,19,11,20,11,19,10,21,9,20,10,21,10,21,9,22,8,22,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-21,-19,230.450,239.364,168.393,585.509,369.54,190.650,"[2,-12,2,-12,1,-13,2,-14,2,-13,2,-13,2,-13,2,-13,2,-13,1,-13,2,-15,1,-14,1,-15,1,-14,2,-14,1,-15,0,-14,0,-14,0,-15,0,-15,1,-16,0,-15,0,-15,-2,-15,-1,-16,-2,-17,0,0,-2,-16,-2,-17,-3,-18,-3,-17,-2,-18,-2,-18,-2,-19,-2,-18,-2,-19,-3,-18,-3,-20,-2,-20,-3,-20,-3,-20,-2,-20,-2,-20,-2,-21,-2,-21,-1,-21,0,-20,0,-21,2,-22,1,-22,0,-22,3,-22,2,-22,0,0,7,-16,7,-16,5,-17,7,-18,7,-17,7,-16,7,-17,6,-16,7,-16,6,-17,7,-17,6,-17,5,-17,5,-17,5,-16,4,-18,3,-16,3,-16,2,-16,2,-17,2,-18,1,-18,2,-18,-1,-18,-1,-20,-2,-20,0,0,-2,-20,-2,-21,-3,-21,-3,-21,-3,-21,-3,-22,-3,-22,-3,-22,-3,-23,-4,-24,-4,-25,-3,-24,-3,-24,-3,-25,-3,-25,-3,-26,-3,-25,-3,-26,-2,-26,-2,-26,-1,-27,0,-26,0,-27,0,-27,2,-27,3,-27,0,0]"
CSI_DATA: 9,7,1,1,1,1,1,0,-20,-21,149.162,158.75,217.288,652.682,436.227,257.823,"[13,-6,13,-7,12,-8,14,-7,13,-7,13,-7,12,-7,12,-7,12,-7,11,-7,13,-8,12,-8,12,-8,11,-8,11,-7,11,-9,10,-9,9,-8,9,-9,9,-9,9,-9,8,-9,8,-9,7,-11,8,-11,7,-12,0,0,7,-12,7,-13,6,-14,6,-13,6,-14,6,-15,6,-15,6,-15,6,-16,6,-16,5,-18,6,-17,6,-18,6,-19,7,-18,7,-20,7,-20,8,-20,9,-19,9,-19,11,-20,11,-20,12,-20,12,-21,14,-19,14,-19,0,0,-20,-2,-19,-1,-20,0,-21,-1,-21,-1,-20,-1,-20,-1,-19,-2,-19,-2,-19,-2,-19,-3,-18,-2,-18,-2,-17,-1,-16,-1,-17,1,-16,2,-16,1,-16,2,-17,2,-17,1,-17,3,-17,1,-17,3,-19,3,-19,4,0,0,-18,4,-19,3,-19,4,-19,4,-18,3,-19,3,-19,2,-18,2,-18,2,-18,2,-19,2,-17,0,-17,1,-17,1,-17,1,-16,1,-17,1,-16,1,-16,1,-15,0,-15,0,-14,0,-15,-1,-14,0,-14,-1,-13,-1,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-24,-20,621.684,630.630,18.839,805.281,152.599,20.395,"[8,-13,7,-14,6,-14,8,-15,8,-14,8,-14,8,-14,8,-13,8,-14,8,-14,9,-15,8,-15,9,-14,9,-14,9,-13,9,-15,8,-14,8,-13,8,-14,9,-14,9,-13,8,-13,9,-12,8,-13,9,-14,9,-14,0,0,8,-13,8,-13,8,-14,7,-13,8,-13,8,-13,7,-13,7,-13,7,-13,7,-13,7,-14,7,-13,7,-13,6,-14,6,-14,6,-15,6,-15,6,-15,6,-15,7,-15,7,-15,7,-15,8,-15,8,-16,10,-15,10,-15,0,0,8,-12,8,-13,7,-13,8,-14,7,-13,8,-13,7,-13,7,-13,7,-12,6,-13,6,-14,5,-14,5,-14,5,-13,5,-13,4,-15,3,-14,3,-13,3,-14,3,-14,3,-15,2,-15,2,-15,0,-15,1,-16,0,-17,0,0,-1,-17,-1,-18,-2,-19,-2,-18,-1,-18,-2,-19,-2,-20,-2,-20,-2,-20,-3,-20,-3,-22,-2,-21,-2,-22,-2,-23,-1,-23,-2,-24,-2,-24,-1,-24,0,-25,0,-24,2,-26,3,-24,3,-25,3,-26,5,-25,6,-25,0,0]"
