CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-22,-26,4294812.486,4294817.931,0.118,24.428,24.428,24.428,"[-5,13,-4,14,-3,14,-5,15,-5,14,-5,15,-5,15,-5,14,-5,15,-4,14,-4,16,-4,15,-4,15,-4,15,-5,15,-3,16,-3,15,-4,14,-3,15,-4,15,-4,15,-3,15,-4,14,-2,15,-3,16,-2,16,0,0,-2,16,-2,16,-1,16,-1,15,-1,17,-1,17,-1,17,-1,16,-1,17,0,16,1,18,-1,17,-1,17,0,18,0,18,0,19,0,19,0,20,-1,19,-1,19,-2,20,-2,19,-3,20,-2,21,-4,20,-4,21,0,0,1,-16,2,-16,1,-16,2,-18,1,-16,2,-16,1,-17,1,-16,1,-16,0,-15,0,-17,0,-16,-1,-16,-1,-16,0,-16,-2,-17,-2,-16,-3,-16,-3,-16,-3,-17,-2,-17,-4,-17,-3,-17,-5,-17,-4,-18,-5,-19,0,0,-6,-18,-5,-19,-6,-20,-6,-19,-5,-19,-6,-21,-5,-20,-5,-20,-6,-20,-5,-20,-7,-22,-5,-21,-5,-21,-5,-21,-5,-22,-6,-22,-6,-22,-5,-22,-5,-23,-4,-22,-3,-24,-2,-23,-2,-23,-2,-24,0,-24,0,-24,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-25,-33,4294812.247,4294817.681,45.620,90.668,90.668,90.668,"[4,-14,4,-14,3,-14,4,-15,4,-14,4,-15,4,-14,4,-14,4,-14,3,-13,4,-15,3,-15,3,-14,3,-14,4,-14,3,-14,3,-14,3,-13,2,-13,2,-13,3,-13,2,-13,2,-12,1,-13,1,-13,1,-14,0,0,1,-13,1,-13,0,-13,0,-13,0,-13,0,-13,0,-13,0,-13,0,-14,0,-13,-1,-15,0,-13,0,-14,0,-14,0,-14,0,-15,0,-14,0,-15,1,-14,1,-14,2,-14,2,-14,1,-13,1,-14,3,-14,3,-14,0,0,-2,-8,-2,-8,-2,-8,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-3,-9,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-4,-11,-4,-10,-4,-11,-5,-11,-5,-11,-4,-12,-5,-11,-5,-12,-6,-12,-6,-13,-7,-13,0,0,-8,-13,-8,-13,-9,-13,-9,-13,-9,-13,-9,-14,-9,-14,-9,-14,-10,-14,-10,-14,-11,-15,-10,-14,-10,-14,-11,-15,-12,-15,-12,-16,-12,-16,-12,-16,-12,-16,-11,-16,-11,-17,-9,-17,-9,-17,-10,-17,-8,-18,-8,-18,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-30,-24,4294813.391,4294818.848,92.805,159.220,159.220,159.220,"[-3,19,-2,19,-1,19,-2,20,-2,19,-2,19,-2,19,-2,18,-3,19,-2,18,-2,20,-1,19,-2,20,-1,19,-3,19,-1,19,-1,18,-1,18,-1,19,-1,19,-2,19,-1,19,-2,18,0,19,-2,20,-1,20,0,0,-1,19,-2,19,-1,20,-2,19,-3,19,-3,19,-3,18,-3,18,-4,17,-4,16,-4,17,-5,15,-4,15,-5,14,-5,13,-4,13,-4,13,-4,12,-4,11,-4,10,-4,9,-3,9,-3,8,-2,8,-2,8,-2,7,0,0,-16,-6,-16,-5,-16,-4,-17,-5,-17,-5,-17,-5,-17,-4,-17,-5,-17,-4,-17,-3,-18,-4,-18,-3,-18,-3,-18,-2,-18,-3,-20,-2,-19,-1,-19,-2,-19,-1,-20,-2,-20,-3,-21,-1,-20,-2,-21,0,-22,-2,-22,-1,0,0,-21,-1,-23,-1,-22,0,-22,0,-22,-1,-23,0,-22,-1,-22,0,-22,0,-22,1,-23,1,-22,-1,-22,0,-22,0,-23,0,-24,0,-24,0,-23,0,-24,-1,-23,-1,-24,-2,-23,-3,-24,-4,-24,-3,-24,-5,-23,-6,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-29,-16,4294809.763,4294815.216,145.657,226.76,226.76,226.76,"[-10,-6,-11,-6,-10,-5,-12,-7,-11,-7,-12,-7,-12,-7,-12,-7,-13,-8,-12,-7,-14,-9,-14,-8,-14,-8,-14,-8,-15,-9,-16,-8,-15,-8,-15,-8,-16,-8,-17,-9,-17,-10,-17,-9,-16,-9,-18,-8,-19,-10,-19,-9,0,0,-19,-10,-19,-10,-20,-10,-19,-9,-20,-11,-20,-11,-20,-12,-20,-11,-20,-12,-19,-11,-21,-10,-19,-12,-19,-12,-19,-12,-18,-11,-19,-11,-18,-11,-19,-11,-18,-10,-17,-10,-18,-11,-17,-11,-17,-11,-18,-10,-18,-11,-18,-11,0,0,12,5,12,4,13,3,14,4,14,4,14,4,14,4,14,4,15,4,14,4,16,4,15,4,15,4,15,3,15,3,17,1,15,1,16,1,16,0,17,0,17,1,17,0,18,0,17,-2,19,-1,19,-3,0,0,19,-3,20,-3,20,-4,21,-4,21,-4,22,-3,22,-3,22,-3,22,-4,23,-4,24,-5,23,-3,23,-4,23,-3,24,-4,24,-4,25,-3,25,-3,25,-3,25,-2,26,-1,25,-1,26,0,26,0,26,1,26,2,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-28,-20,4294730.33,4294735.568,192.396,294.102,294.102,294.102,"[12,7,12,7,12,6,13,7,12,6,12,6,12,6,12,6,12,6,12,5,13,6,13,6,13,6,12,6,12,8,12,6,11,6,10,5,11,5,10,6,10,5,10,5,9,5,10,4,10,4,11,4,0,0,10,3,10,2,11,2,10,1,11,2,11,1,11,1,11,1,12,0,11,0,13,-1,12,0,12,-1,13,0,13,-1,14,-1,14,-1,15,0,15,0,15,0,16,1,16,1,16,2,17,2,17,3,17,4,0,0,2,10,2,10,2,10,2,10,1,10,1,10,1,10,1,10,0,10,1,9,0,10,1,9,1,8,1,8,1,7,2,8,2,7,2,7,3,7,3,8,3,8,3,8,3,8,4,8,4,9,4,9,0,0,4,9,4,9,4,9,4,9,3,9,3,10,3,9,2,9,3,9,2,9,3,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,2,9,2,8,1,9,2,8,1,8,2,8,1,8,1,8,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-22,-27,230.12,242.408,21.161,421.213,127.111,25.778,"[8,-12,8,-12,7,-13,9,-13,8,-13,8,-13,8,-13,8,-12,8,-12,8,-13,8,-14,8,-14,8,-14,8,-13,9,-13,8,-14,7,-13,7,-13,7,-14,8,-13,8,-13,7,-14,7,-13,6,-14,7,-14,6,-15,0,0,6,-15,6,-15,5,-16,5,-15,6,-15,5,-16,6,-16,5,-16,5,-16,5,-16,4,-18,5,-17,5,-17,5,-18,5,-18,5,-18,5,-19,5,-19,6,-19,6,-19,7,-19,8,-18,8,-19,8,-20,9,-19,9,-19,0,0,14,-6,14,-6,13,-7,15,-7,14,-7,14,-7,14,-6,13,-6,13,-6,13,-6,14,-8,13,-8,13,-8,12,-8,12,-8,12,-10,12,-9,12,-9,12,-10,12,-10,12,-10,12,-11,12,-10,11,-12,13,-12,13,-13,0,0,12,-12,13,-13,13,-14,13,-14,13,-14,14,-14,13,-14,14,-13,14,-14,13,-14,15,-15,14,-14,14,-14,15,-14,15,-14,15,-15,15,-15,16,-14,16,-14,17,-13,17,-13,17,-13,18,-12,18,-13,19,-12,19,-11,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-25,-34,229.763,242.159,64.648,476.266,182.164,80.831,"[-11,9,-11,9,-10,10,-12,10,-11,9,-11,9,-11,9,-11,9,-11,9,-10,9,-12,10,-11,10,-11,9,-10,9,-11,8,-10,10,-10,9,-10,9,-10,9,-11,9,-11,8,-10,9,-9,8,-9,9,-10,9,-9,10,0,0,-9,9,-9,9,-9,10,-8,10,-9,9,-9,10,-9,10,-9,9,-8,10,-8,10,-8,11,-9,9,-9,10,-9,9,-9,10,-9,10,-9,10,-10,10,-10,9,-10,9,-10,9,-10,8,-11,8,-10,8,-11,7,-12,7,0,0,-9,-3,-10,-4,-10,-3,-10,-4,-10,-4,-11,-4,-11,-4,-10,-4,-10,-4,-10,-4,-12,-4,-12,-4,-12,-4,-12,-4,-12,-4,-13,-4,-13,-3,-12,-3,-13,-3,-14,-4,-14,-4,-14,-3,-14,-3,-15,-1,-16,-2,-16,-2,0,0,-16,-2,-17,-1,-17,-1,-17,-1,-17,-1,-18,-1,-18,-1,-18,-1,-18,-1,-18,0,-20,1,-19,0,-19,0,-20,0,-20,0,-21,0,-21,0,-21,0,-21,-1,-21,-1,-21,-3,-20,-3,-20,-3,-21,-2,-20,-4,-20,-5,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-31,-24,230.922,243.318,111.841,542.784,248.682,147.349,"[2,-21,2,-21,0,-21,2,-23,2,-21,2,-21,1,-21,1,-20,1,-20,0,-20,0,-22,0,-21,0,-21,0,-21,1,-21,-1,-21,-1,-20,0,-20,-2,-21,0,-21,1,-20,-1,-20,0,-20,-2,-20,-1,-21,-1,-21,0,0,-1,-21,-1,-21,-1,-21,0,-20,0,-21,1,-20,1,-20,1,-19,2,-19,2,-17,1,-18,2,-16,3,-16,3,-16,3,-14,2,-14,3,-13,2,-12,2,-11,2,-10,2,-9,1,-8,1,-8,0,-8,0,-7,-1,-7,0,0,-2,-16,-2,-16,-3,-15,-2,-17,-3,-16,-3,-16,-3,-16,-3,-16,-3,-16,-4,-15,-5,-17,-5,-17,-5,-16,-6,-16,-5,-17,-7,-18,-7,-17,-6,-17,-7,-17,-6,-18,-6,-18,-7,-18,-6,-18,-9,-17,-8,-19,-9,-19,0,0,-8,-18,-8,-19,-9,-19,-9,-19,-8,-19,-9,-20,-8,-19,-9,-19,-9,-19,-9,-19,-10,-20,-9,-19,-9,-19,-9,-20,-9,-20,-10,-21,-10,-20,-10,-21,-9,-21,-8,-20,-8,-22,-6,-21,-6,-22,-7,-22,-5,-22,-5,-22,0,0]"
CSI_DATA: 9,6,2,2,1,1,1,0,-30,-16,227.298,239.694,164.562,611.397,317.295,215.962,"[9,-1,10,-1,10,-1,11,-1,11,0,12,0,11,0,12,0,12,0,12,0,13,0,13,-1,13,-1,13,-1,14,0,14,-2,14,-2,14,-1,15,-2,15,-1,15,-1,16,-1,15,-1,16,-3,17,-1,17,-2,0,0,18,-2,18,-1,18,-2,17,-2,19,-1,19,-1,19,-1,18,-1,19,-1,17,-2,19,-2,18,-1,18,-1,18,-1,17,-1,18,-1,17,-1,18,-1,18,-1,17,-1,17,-1,17,-1,17,0,17,-1,17,0,18,-1,0,0,12,-1,12,-1,13,-2,14,-1,13,-1,14,-1,14,-1,14,-1,14,-1,13,-2,15,-2,14,-3,14,-3,14,-3,14,-2,15,-4,14,-5,14,-4,14,-5,15,-5,15,-5,15,-5,15,-6,14,-8,16,-7,16,-9,0,0,15,-9,16,-9,16,-9,17,-10,17,-10,18,-10,18,-10,18,-10,18,-10,18,-11,19,-12,18,-10,18,-10,19,-10,19,-10,20,-11,20,-10,20,-11,21,-10,20,-10,21,-9,21,-8,22,-8,22,-9,22,-7,22,-7,0,0]"
CSI_DATA: 10,7,2,2,1,1,1,0,-28,-20,147.649,160.45,211.307,675.93,380.991,279.658,"[-14,3,-14,3,-13,4,-15,3,-14,3,-14,4,-14,4,-13,3,-14,3,-13,4,-15,4,-14,4,-14,4,-14,3,-14,2,-13,3,-12,3,-12,2,-12,3,-12,3,-12,2,-11,3,-11,3,-10,4,-11,4,-11,4,0,0,-10,5,-9,5,-10,5,-9,5,-9,5,-9,6,-9,6,-9,6,-9,7,-9,7,-9,8,-9,8,-9,8,-10,8,-10,8,-10,10,-10,10,-11,10,-12,10,-12,9,-12,9,-13,9,-14,9,-14,10,-15,8,-16,8,0,0,-2,-11,-2,-11,-2,-11,-2,-12,-1,-11,-1,-11,-1,-11,-1,-11,0,-11,-1,-10,0,-11,-1,-10,-1,-9,-1,-9,-1,-9,-2,-9,-3,-9,-3,-9,-4,-9,-3,-9,-3,-10,-4,-10,-3,-10,-4,-10,-4,-10,-4,-11,0,0,-4,-10,-4,-11,-4,-11,-4,-11,-4,-11,-4,-11,-3,-11,-3,-10,-3,-11,-3,-11,-4,-11,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-2,-10,-2,-10,-2,-10,-2,-9,-2,-10,-3,-10,-2,-10,-2,-10,0,0]"
