CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,4,1,1,0,0,0,0,-24,-41,4294811.366,4294819.340,43.212,71.807,71.807,71.807,"[2,-12,2,-13,1,-12,2,-14,1,-12,1,-13,1,-13,1,-12,1,-12,0,-12,0,-13,0,-13,0,-13,-1,-12,0,-13,-1,-13,-2,-12,-2,-12,-2,-12,-2,-12,-1,-12,-2,-12,-2,-12,-4,-12,-3,-12,-4,-13,0,0,-4,-13,-4,-12,-5,-13,-5,-12,-5,-13,-5,-14,-5,-14,-5,-13,-5,-14,-5,-13,-6,-14,-5,-14,-5,-14,-6,-15,-5,-14,-5,-16,-5,-15,-5,-16,-4,-16,-3,-16,-3,-16,-2,-16,-2,-15,-2,-16,-1,-16,0,-16,0,0,-9,2,-8,3,-8,3,-8,3,-7,3,-7,2,-6,2,-5,2,-5,1,-4,1,-4,1,-4,1,-4,1,-4,0,-3,0,-3,0,-3,-1,-3,-1,-3,-1,-3,-2,-3,-2,-3,-2,-3,-3,-3,-3,-4,-3,-4,-4,0,0,-5,-5,-5,-5,-5,-5,-6,-5,-6,-5,-6,-5,-6,-6,-6,-5,-7,-6,-8,-6,-9,-6,-8,-6,-9,-6,-9,-6,-10,-7,-11,-6,-11,-6,-11,-7,-11,-7,-11,-7,-12,-8,-11,-7,-12,-8,-12,-7,-12,-9,-12,-9,0,0]"
CSI_DATA: 2,5,1,1,0,0,0,0,-28,-26,4294812.521,4294820.506,91.728,138.594,138.594,138.594,"[11,-16,12,-17,10,-17,12,-18,11,-16,12,-16,12,-15,11,-15,12,-15,10,-15,11,-16,11,-15,11,-16,10,-15,11,-15,10,-15,10,-15,10,-14,10,-15,10,-14,11,-14,10,-14,10,-13,9,-15,10,-15,10,-15,0,0,9,-14,9,-14,9,-15,8,-13,10,-14,10,-14,10,-14,9,-13,9,-13,8,-12,9,-14,8,-12,8,-13,9,-13,8,-12,8,-13,7,-13,8,-13,8,-13,8,-12,8,-12,8,-12,8,-12,8,-13,9,-12,9,-12,0,0,-11,6,-10,6,-10,7,-11,7,-11,7,-10,7,-10,7,-9,7,-9,8,-9,8,-10,9,-9,10,-9,10,-9,10,-9,10,-9,12,-8,11,-8,11,-8,12,-9,12,-10,12,-9,12,-9,12,-8,13,-9,13,-8,14,0,0,-9,14,-9,14,-9,15,-8,15,-9,15,-10,15,-9,15,-9,15,-9,15,-9,15,-8,16,-9,15,-9,15,-9,16,-9,16,-9,17,-10,18,-10,17,-10,17,-11,16,-12,17,-12,16,-13,17,-13,17,-15,17,-15,15,0,0]"
CSI_DATA: 3,6,1,1,0,0,0,0,-27,-16,4294808.802,4294816.874,142.950,205.491,205.491,205.491,"[10,2,11,2,11,2,12,2,11,3,12,3,12,3,13,3,13,4,12,2,14,3,14,2,14,3,15,2,15,3,15,2,15,2,14,2,16,2,16,3,17,3,16,3,16,3,17,1,18,2,19,1,0,0,19,2,19,3,20,2,18,2,20,2,20,3,20,3,19,3,20,3,19,2,21,1,20,3,20,3,21,3,19,3,21,3,20,3,21,3,21,3,20,4,20,4,21,5,20,4,21,4,21,5,22,6,0,0,-13,5,-12,6,-13,6,-14,6,-14,6,-13,6,-14,7,-14,7,-14,7,-14,7,-15,8,-14,8,-14,8,-13,9,-14,8,-13,10,-12,10,-13,10,-12,11,-13,11,-13,11,-13,12,-13,12,-11,14,-14,14,-13,15,0,0,-12,16,-13,16,-13,16,-13,17,-13,17,-14,17,-14,18,-14,18,-14,18,-14,19,-15,20,-15,18,-15,18,-15,18,-16,19,-16,19,-16,20,-16,20,-17,19,-17,18,-19,18,-18,17,-20,18,-19,17,-20,17,-20,16,0,0]"
CSI_DATA: 4,7,1,1,0,0,0,0,-32,-21,4294729.166,4294737.227,198.877,268.150,268.150,268.150,"[10,-13,10,-13,8,-13,10,-14,9,-13,9,-13,9,-12,9,-12,9,-12,8,-12,9,-13,8,-13,9,-12,9,-12,9,-11,8,-10,8,-10,7,-9,7,-9,7,-9,6,-8,6,-8,5,-7,3,-9,4,-9,3,-9,0,0,2,-8,1,-8,0,-9,-1,-8,0,-9,-1,-9,-2,-10,-2,-9,-3,-10,-3,-10,-5,-11,-4,-11,-5,-12,-6,-13,-5,-12,-6,-13,-6,-14,-7,-15,-6,-15,-6,-16,-6,-17,-4,-18,-5,-18,-6,-20,-4,-20,-4,-21,0,0,16,7,17,7,17,6,18,8,17,8,16,9,16,9,15,9,15,10,14,9,15,9,14,8,14,7,13,6,13,6,14,4,13,3,14,4,14,2,15,3,15,4,15,3,15,3,16,1,17,2,17,2,0,0,17,2,18,2,18,2,18,2,18,2,18,3,18,3,17,3,18,3,17,3,18,2,17,2,17,2,17,2,17,2,17,2,17,2,17,2,16,3,16,3,17,3,16,3,17,3,16,2,16,4,16,4,0,0]"
CSI_DATA: 5,3,1,1,1,1,1,0,-24,-32,225.263,227.95,11.892,408.183,140.33,13.383,"[11,5,11,5,11,4,12,5,11,5,12,5,12,5,11,5,12,5,12,4,13,5,13,4,13,5,13,5,13,5,13,4,13,4,12,4,14,4,13,5,14,5,14,5,13,5,14,3,14,4,15,4,0,0,15,4,15,4,16,4,15,4,16,4,16,4,16,5,15,4,16,5,15,4,16,4,15,4,16,4,17,5,15,5,17,5,16,5,17,5,16,6,16,6,16,6,16,7,15,7,17,6,15,8,16,8,0,0,-12,4,-12,4,-12,5,-13,5,-12,5,-12,5,-12,5,-11,5,-12,5,-11,5,-12,6,-11,6,-10,7,-10,7,-10,7,-10,8,-9,8,-9,8,-9,9,-9,9,-10,9,-9,10,-9,9,-8,11,-9,12,-9,13,0,0,-9,13,-9,13,-9,14,-8,14,-9,14,-9,15,-9,15,-9,14,-9,15,-9,15,-9,16,-10,15,-10,15,-10,16,-10,16,-10,17,-10,16,-11,16,-12,16,-12,15,-13,15,-13,15,-13,15,-13,15,-15,14,-15,13,0,0]"
CSI_DATA: 6,5,2,2,1,1,1,0,-38,-25,226.14,227.847,106.943,503.178,235.28,108.378,"[8,16,8,17,9,16,9,18,8,17,8,17,8,17,7,15,7,16,8,15,9,16,9,15,9,15,9,15,8,15,10,14,10,13,9,13,10,14,10,15,9,15,10,14,9,14,11,13,11,15,11,14,0,0,11,14,10,14,11,15,10,13,10,14,9,14,9,15,8,14,8,14,8,13,8,14,6,13,6,13,5,13,4,12,4,11,3,11,3,10,2,9,1,8,1,8,1,7,1,6,2,5,1,4,1,3,0,0,8,-7,8,-7,8,-8,9,-8,9,-7,9,-8,8,-8,8,-9,8,-9,7,-9,8,-10,7,-10,7,-11,7,-11,8,-11,7,-13,7,-13,7,-12,7,-13,8,-14,8,-13,8,-14,8,-13,7,-15,8,-15,8,-16,0,0,7,-16,8,-16,8,-17,7,-16,8,-16,8,-16,8,-17,8,-16,8,-16,7,-16,8,-18,8,-17,8,-16,8,-18,8,-17,8,-19,8,-18,9,-18,9,-18,10,-18,11,-18,11,-17,11,-17,12,-18,13,-17,13,-17,0,0]"
CSI_DATA: 7,6,2,2,1,1,1,0,-36,-16,222.390,224.222,158.153,554.867,286.717,160.67,"[8,13,9,13,9,13,9,15,8,14,8,16,7,16,7,15,6,16,7,15,7,17,7,16,7,17,7,17,6,19,8,18,7,17,7,18,8,19,6,20,5,20,6,19,5,19,7,20,6,22,8,21,0,0,7,22,7,22,7,23,7,21,7,23,6,23,5,23,6,22,5,22,5,21,6,21,5,21,5,21,5,21,5,19,5,20,6,18,6,19,6,17,6,16,6,17,6,16,7,16,8,15,8,15,9,15,0,0,-7,12,-7,12,-6,12,-7,13,-7,13,-8,14,-8,13,-7,14,-8,14,-7,13,-8,15,-7,15,-7,15,-6,15,-7,15,-5,16,-5,15,-5,15,-4,16,-4,16,-5,17,-4,17,-4,17,-1,18,-2,19,-1,20,0,0,-1,20,-1,20,-1,22,0,21,-1,22,-1,23,-1,23,-1,23,-1,24,0,24,0,26,-1,25,-2,25,-2,26,-2,26,-2,27,-3,26,-3,27,-4,27,-4,27,-5,27,-6,25,-6,26,-6,27,-8,27,-9,27,0,0]"
CSI_DATA: 8,7,2,2,1,1,1,0,-30,-20,142.742,144.574,204.02,609.296,341.146,214.496,"[-13,-10,-13,-10,-13,-9,-14,-11,-13,-10,-13,-10,-12,-10,-11,-10,-12,-10,-11,-9,-12,-10,-12,-10,-12,-10,-11,-9,-10,-9,-11,-8,-10,-7,-9,-7,-11,-7,-10,-7,-9,-6,-10,-6,-9,-5,-10,-4,-10,-5,-11,-4,0,0,-10,-3,-11,-3,-11,-3,-10,-2,-11,-2,-11,-1,-11,-1,-11,0,-12,1,-12,1,-13,2,-13,1,-13,1,-14,1,-14,2,-15,2,-16,2,-17,2,-17,2,-17,1,-18,1,-18,0,-18,-1,-19,0,-19,-1,-20,-2,0,0,-5,-17,-6,-18,-7,-17,-6,-19,-5,-18,-5,-19,-5,-18,-4,-18,-3,-18,-3,-16,-3,-18,-3,-16,-3,-15,-4,-13,-4,-13,-6,-13,-7,-12,-7,-12,-8,-12,-8,-13,-8,-13,-9,-13,-8,-13,-11,-13,-10,-14,-11,-14,0,0,-11,-14,-11,-15,-12,-15,-12,-15,-11,-15,-11,-16,-11,-16,-11,-15,-11,-16,-11,-16,-12,-16,-11,-15,-11,-15,-11,-16,-11,-16,-11,-16,-11,-16,-11,-16,-10,-17,-10,-16,-10,-17,-9,-17,-9,-17,-10,-17,-8,-18,-8,-18,0,0]"
CSI_DATA: 9,3,2,2,2,2,2,0,-22,-39,617.372,627.34,21.709,810.512,201.216,25.684,"[9,8,9,8,10,7,10,9,10,8,10,9,10,8,10,8,10,8,10,7,11,8,11,8,12,8,11,7,11,8,12,7,11,7,11,7,12,7,12,7,12,8,12,7,11,7,13,5,14,6,14,6,0,0,14,6,14,6,15,6,14,5,15,5,15,5,16,6,15,5,16,5,15,5,17,4,16,5,16,5,17,5,16,6,17,6,18,6,17,6,17,7,17,7,17,7,17,8,17,8,18,8,17,9,16,9,0,0,2,-7,2,-7,2,-7,3,-8,2,-8,3,-8,3,-8,4,-8,4,-8,3,-8,4,-9,3,-9,3,-9,3,-9,3,-9,3,-10,2,-10,3,-10,2,-11,3,-11,3,-11,3,-11,3,-11,2,-12,3,-13,2,-13,0,0,2,-13,2,-13,2,-14,2,-14,3,-14,3,-14,3,-14,3,-14,3,-14,3,-13,2,-14,3,-13,3,-13,3,-13,3,-13,3,-13,2,-12,2,-13,3,-13,3,-12,3,-12,2,-11,3,-11,2,-12,3,-11,4,-11,0,0]"
CSI_DATA: 10,4,2,2,2,1,2,0,-22,-36,616.965,626.627,68.210,856.536,247.240,71.708,"[-4,-14,-4,-14,-5,-14,-5,-15,-5,-14,-5,-14,-5,-14,-5,-14,-5,-14,-5,-13,-5,-14,-6,-14,-6,-14,-6,-13,-5,-13,-6,-13,-6,-12,-6,-12,-7,-12,-6,-12,-6,-12,-7,-12,-6,-12,-8,-11,-8,-12,-8,-12,0,0,-8,-12,-9,-12,-9,-12,-9,-12,-9,-12,-9,-12,-9,-12,-9,-12,-9,-12,-9,-12,-10,-12,-9,-12,-9,-13,-10,-13,-9,-13,-10,-13,-9,-13,-9,-14,-9,-14,-8,-14,-8,-14,-7,-14,-7,-14,-8,-14,-6,-15,-5,-15,0,0,8,-9,8,-9,7,-10,8,-10,7,-10,8,-10,7,-10,7,-10,7,-11,6,-11,7,-12,6,-12,6,-12,6,-13,6,-12,6,-13,5,-13,5,-13,5,-14,5,-14,6,-14,5,-14,5,-14,3,-15,4,-16,4,-17,0,0,4,-17,4,-18,3,-18,3,-17,3,-18,3,-19,3,-19,4,-18,3,-19,3,-19,2,-21,3,-20,3,-20,3,-21,3,-21,3,-22,3,-22,4,-22,5,-22,6,-21,6,-22,7,-22,7,-22,7,-23,8,-22,9,-21,0,0]"
