CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-23,-27,4294811.201,4294815.559,0.119,21.166,21.166,21.166,"[11,4,12,4,12,3,13,4,12,3,12,3,12,3,12,3,12,3,12,2,14,2,13,2,14,1,13,0,14,2,14,0,13,0,14,0,14,-1,15,0,15,-1,14,-1,15,-1,15,-3,16,-3,16,-3,0,0,17,-4,17,-4,18,-5,17,-5,18,-5,19,-5,19,-5,19,-5,20,-5,19,-5,21,-7,20,-5,21,-6,21,-6,21,-5,22,-5,23,-5,23,-5,23,-4,23,-3,24,-2,24,-2,24,-1,25,-2,24,0,24,0,0,0,15,-4,15,-5,15,-5,16,-4,15,-4,15,-4,15,-4,15,-4,15,-3,15,-4,16,-4,15,-5,15,-5,16,-5,16,-4,16,-6,15,-6,15,-6,15,-6,16,-6,17,-5,16,-6,16,-6,16,-8,17,-7,18,-8,0,0,17,-8,18,-8,17,-9,17,-9,17,-8,18,-8,18,-8,17,-8,18,-8,18,-8,18,-9,17,-7,17,-8,17,-8,18,-8,18,-8,18,-8,17,-8,18,-8,18,-7,18,-7,17,-6,17,-6,18,-7,19,-5,19,-5,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-26,-42,4294808.165,4294812.386,45.860,82.979,82.979,82.979,"[1,13,2,13,3,12,2,14,2,13,2,13,2,13,2,13,2,13,3,12,3,13,4,13,4,13,3,13,3,13,4,13,4,12,3,12,4,12,4,12,4,12,4,12,4,11,6,11,5,12,6,12,0,0,6,12,6,11,6,12,6,11,7,12,7,12,6,12,6,12,7,12,7,11,8,12,7,12,7,12,7,13,6,12,7,13,7,13,7,13,6,14,6,14,5,14,5,14,5,14,5,14,3,14,3,14,0,0,-1,-4,-2,-4,-1,-3,-1,-3,0,-3,0,-3,1,-2,1,-1,1,-1,1,-1,2,-1,2,-1,3,0,3,0,3,0,4,0,4,0,5,0,5,0,6,1,6,1,7,1,7,1,7,0,8,1,9,1,0,0,9,1,10,1,10,0,10,0,10,0,11,1,11,1,10,1,11,1,11,1,12,0,11,1,11,0,11,0,11,0,12,0,11,-1,12,-1,11,0,11,0,12,0,11,0,11,0,12,-1,12,0,12,1,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-29,-26,4294811.219,4294815.452,90.896,136.861,136.861,136.861,"[-2,-20,-2,-20,-3,-20,-2,-21,-2,-20,-1,-20,-2,-19,-1,-18,-1,-18,-2,-18,-2,-19,-2,-19,-2,-19,-2,-19,-1,-19,-3,-19,-3,-18,-2,-17,-3,-18,-2,-18,-1,-18,-2,-18,-2,-17,-3,-18,-3,-19,-3,-18,0,0,-3,-18,-3,-18,-3,-18,-3,-17,-2,-18,-3,-18,-3,-18,-2,-17,-2,-17,-3,-17,-3,-18,-3,-17,-2,-17,-3,-17,-2,-16,-2,-17,-2,-18,-2,-17,-2,-17,-1,-17,-1,-17,-1,-17,-1,-17,-1,-18,0,-17,0,-17,0,0,12,-13,11,-13,11,-13,12,-13,12,-13,11,-12,11,-13,11,-13,11,-13,10,-13,10,-14,10,-14,10,-14,10,-14,10,-14,10,-16,8,-14,9,-14,9,-15,9,-14,10,-14,9,-15,9,-15,8,-15,9,-16,8,-17,0,0,8,-16,9,-17,8,-17,7,-17,8,-16,9,-17,9,-17,8,-17,8,-17,8,-18,7,-19,8,-17,8,-18,8,-18,8,-19,8,-19,8,-19,8,-18,9,-19,10,-19,10,-19,11,-18,12,-19,11,-19,13,-18,14,-18,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-31,-16,4294814.240,4294818.552,145.799,207.168,207.168,207.168,"[8,-2,8,-2,9,-2,10,-1,10,-1,10,-1,11,0,11,0,11,0,11,-1,13,0,13,-1,13,-1,13,0,14,1,14,-1,14,-1,14,0,15,-1,15,0,16,0,15,-1,15,0,16,-2,18,-1,18,-2,0,0,18,-2,18,-2,19,-2,18,-2,20,-2,20,-1,20,-1,19,-1,20,-1,19,-2,21,-3,20,-2,21,-2,21,-2,20,-2,21,-2,21,-2,21,-2,21,-2,20,-1,21,-1,21,0,20,-1,20,-2,20,0,20,0,0,0,-13,5,-13,6,-12,6,-13,6,-13,6,-14,6,-14,6,-14,6,-14,6,-13,6,-15,8,-14,8,-14,8,-14,8,-14,8,-14,10,-13,9,-13,9,-13,10,-14,10,-14,10,-14,11,-13,11,-12,13,-14,13,-13,15,0,0,-13,14,-14,15,-14,15,-13,15,-14,15,-15,16,-16,16,-15,16,-16,16,-15,17,-15,18,-16,17,-16,17,-17,17,-17,17,-17,18,-17,17,-18,18,-19,17,-19,16,-20,16,-20,15,-20,15,-20,16,-21,14,-22,14,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-26,-18,4294728.975,4294733.303,199.788,272.948,272.948,272.948,"[13,0,12,0,12,-1,13,0,12,0,12,0,12,0,11,-1,12,-1,11,-1,12,-1,12,-2,12,-1,11,-2,12,-1,11,-3,11,-3,11,-2,11,-3,11,-3,11,-2,10,-3,10,-3,10,-4,11,-4,10,-5,0,0,10,-6,10,-6,10,-6,10,-7,11,-7,11,-7,11,-7,11,-7,11,-8,11,-8,11,-10,11,-9,12,-9,12,-10,12,-10,13,-10,13,-10,14,-11,15,-11,15,-10,16,-10,16,-10,17,-9,18,-10,19,-8,19,-8,0,0,19,-9,19,-9,19,-9,20,-9,19,-8,19,-8,19,-7,19,-7,19,-6,18,-6,18,-6,17,-6,17,-6,16,-6,15,-5,14,-8,13,-8,13,-8,13,-9,13,-9,14,-9,13,-10,13,-9,13,-11,14,-11,14,-12,0,0,13,-12,15,-12,14,-13,14,-13,15,-12,15,-12,15,-12,15,-11,15,-11,15,-11,15,-12,15,-10,15,-10,14,-10,15,-10,15,-11,14,-10,14,-9,14,-9,14,-9,14,-8,14,-7,14,-7,13,-8,13,-7,14,-7,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-21,-26,232.178,239.941,17.795,413.694,140.746,19.225,"[-2,10,-1,11,-1,11,-1,12,-1,11,-1,11,-1,11,0,11,0,11,0,11,1,12,2,12,2,13,2,12,1,13,3,13,3,12,3,12,4,13,3,13,3,13,4,14,4,13,6,13,6,14,7,14,0,0,7,15,7,15,8,15,8,15,8,15,8,16,8,16,8,16,9,17,9,16,10,17,9,17,9,18,9,19,9,18,10,19,9,19,10,19,9,19,8,20,8,20,7,21,7,21,8,21,6,21,6,22,0,0,-10,-15,-10,-14,-10,-14,-10,-16,-10,-14,-10,-15,-10,-15,-9,-15,-10,-15,-10,-14,-11,-15,-11,-15,-11,-15,-11,-15,-10,-15,-12,-15,-12,-14,-12,-14,-12,-14,-12,-15,-12,-16,-13,-15,-12,-15,-14,-14,-14,-16,-15,-16,0,0,-15,-15,-15,-16,-15,-15,-15,-15,-14,-15,-14,-16,-13,-17,-13,-16,-14,-16,-14,-16,-15,-15,-13,-16,-14,-15,-14,-15,-14,-15,-14,-15,-14,-16,-14,-15,-14,-15,-13,-15,-13,-17,-12,-16,-13,-17,-13,-16,-13,-17,-12,-17,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-26,-38,229.13,236.777,63.874,471.05,198.57,76.536,"[12,-5,12,-5,12,-6,13,-5,13,-5,12,-5,12,-5,12,-5,12,-5,12,-6,13,-6,12,-6,12,-6,12,-6,12,-5,12,-7,11,-6,11,-6,11,-7,11,-6,12,-6,11,-7,11,-6,10,-8,11,-8,11,-9,0,0,11,-8,11,-9,11,-9,10,-9,11,-9,11,-9,12,-9,11,-9,11,-9,11,-9,12,-10,12,-9,12,-9,12,-9,12,-9,12,-9,13,-9,13,-9,13,-8,13,-8,14,-7,14,-6,14,-6,14,-6,14,-5,14,-5,0,0,-1,7,-1,7,0,7,-1,8,-1,8,-2,8,-2,8,-2,8,-2,8,-2,8,-1,9,-1,9,-2,10,-1,10,-2,10,-1,11,-1,10,-1,11,-1,11,-2,11,-2,12,-1,12,-2,12,0,13,-1,13,0,13,0,0,0,14,0,14,0,14,0,14,0,14,-1,14,-1,15,0,14,0,14,0,14,1,15,0,14,0,14,0,14,1,15,1,15,1,14,1,14,0,14,0,14,0,15,0,14,-1,14,0,14,-1,15,-1,14,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-30,-26,232.74,239.837,108.906,530.814,257.866,136.345,"[20,4,21,3,20,2,21,4,20,4,20,4,20,4,19,3,19,4,18,3,20,3,20,2,20,3,19,3,20,4,20,3,19,2,18,3,19,2,19,3,19,3,19,3,18,3,19,1,20,2,20,1,0,0,19,2,19,2,19,2,18,1,19,2,19,3,19,3,18,2,18,2,17,2,18,1,17,2,17,2,18,2,17,2,17,2,17,2,17,2,17,2,16,2,17,3,17,3,17,3,17,2,17,3,17,3,0,0,17,-9,16,-8,16,-9,18,-9,17,-8,16,-8,16,-8,16,-8,16,-7,15,-8,16,-9,16,-10,16,-10,15,-10,16,-9,16,-11,15,-11,15,-10,15,-10,16,-10,16,-10,16,-10,16,-10,15,-11,17,-11,16,-12,0,0,16,-12,17,-12,15,-13,15,-13,16,-12,16,-12,16,-12,16,-11,16,-12,16,-13,16,-14,16,-12,16,-12,16,-12,17,-13,17,-13,17,-13,17,-12,18,-12,18,-11,19,-11,19,-10,19,-10,19,-11,20,-9,20,-8,0,0]"
CSI_DATA: 9,6,2,2,1,1,1,0,-33,-16,235.183,242.947,163.793,592.792,319.844,198.323,"[7,0,7,1,8,1,9,2,8,2,8,3,8,3,9,4,9,4,9,4,10,5,10,5,11,6,10,6,10,7,11,6,11,6,11,6,12,6,12,7,12,7,13,7,12,7,14,6,14,7,15,7,0,0,15,7,15,7,16,7,15,7,16,8,16,8,16,8,16,8,17,8,17,7,18,7,17,7,17,7,17,7,17,7,17,7,17,8,18,7,17,7,17,7,16,8,17,8,17,8,17,7,16,7,17,7,0,0,12,3,12,3,12,2,14,3,13,3,13,3,13,3,13,3,14,3,14,3,15,3,15,2,15,2,15,1,15,2,16,0,15,0,15,0,15,-1,16,0,16,0,16,-1,17,-1,17,-4,18,-2,19,-4,0,0,18,-4,19,-4,20,-5,19,-5,20,-5,21,-4,21,-4,21,-4,21,-5,21,-5,23,-7,22,-5,22,-5,23,-6,23,-5,24,-5,24,-5,23,-5,24,-4,23,-3,24,-3,24,-2,24,-2,24,-3,25,-1,24,-1,0,0]"
CSI_DATA: 10,7,2,2,1,1,1,0,-26,-19,149.919,157.683,207.677,648.986,376.38,254.517,"[-12,-4,-12,-4,-12,-3,-13,-5,-12,-4,-12,-4,-12,-4,-12,-3,-12,-4,-11,-3,-13,-3,-13,-3,-13,-3,-12,-3,-12,-4,-12,-3,-12,-3,-11,-3,-11,-2,-11,-3,-11,-3,-11,-2,-11,-2,-11,0,-11,-1,-12,0,0,0,-11,1,-12,1,-12,1,-11,2,-12,1,-12,2,-13,2,-12,2,-13,2,-13,2,-14,4,-13,3,-14,3,-15,3,-15,3,-16,4,-16,4,-17,3,-17,2,-17,2,-18,1,-18,1,-18,1,-19,2,-19,0,-19,-1,0,0,-22,-1,-22,-1,-22,0,-23,-2,-23,-2,-22,-2,-22,-2,-21,-3,-21,-3,-20,-4,-21,-4,-20,-3,-19,-4,-18,-3,-17,-3,-18,-1,-16,0,-16,0,-16,1,-17,1,-17,1,-17,2,-17,1,-17,3,-19,3,-18,3,0,0,-18,4,-19,4,-19,4,-18,4,-18,3,-19,3,-19,3,-18,3,-19,3,-18,3,-19,3,-18,2,-18,2,-18,2,-18,2,-18,3,-18,2,-17,2,-16,1,-16,1,-16,0,-16,0,-16,0,-15,1,-15,0,-14,0,0,0]"
