CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,5,1,1,0,0,0,0,-29,-23,4294812.245,4294814.861,95.39,114.390,114.390,114.390,"[4,16,4,16,5,15,4,17,4,16,4,16,4,15,3,14,3,15,4,14,4,16,4,15,5,15,4,14,4,15,5,14,5,14,3,14,5,14,4,14,4,14,4,14,3,13,5,13,5,14,5,14,0,0,5,13,5,13,5,14,5,12,5,13,5,13,5,13,5,12,5,13,6,12,6,13,6,12,6,13,6,13,6,12,6,13,7,13,6,14,6,14,5,13,5,14,5,14,5,14,6,15,5,15,4,15,0,0,4,-2,4,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,4,-2,5,-3,5,-3,5,-3,5,-3,5,-2,5,-3,5,-3,4,-3,5,-3,5,-3,5,-3,5,-3,5,-3,4,-4,5,-4,5,-4,0,0,5,-4,5,-4,5,-4,4,-4,5,-4,5,-4,5,-4,5,-4,5,-5,5,-5,5,-5,4,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,6,-5,6,-5,6,-5,6,-5,6,-5,7,-4,7,-4,0,0]"
CSI_DATA: 2,3,1,1,1,1,1,0,-24,-21,239.584,242.981,13.329,409.402,295.12,14.936,"[4,8,4,9,5,8,5,10,4,9,5,10,5,9,5,9,5,10,5,9,6,10,6,10,6,10,6,10,6,11,7,11,6,10,6,10,7,11,6,12,6,11,7,11,5,11,7,11,7,12,8,11,0,0,8,11,7,11,8,12,7,11,8,12,8,12,8,12,8,11,8,12,8,11,9,12,8,12,8,12,8,12,7,12,8,12,8,12,8,13,8,13,7,13,7,13,7,13,7,13,8,13,6,14,6,14,0,0,-7,-13,-7,-13,-8,-12,-8,-14,-8,-13,-8,-13,-8,-12,-8,-12,-9,-12,-9,-11,-10,-12,-10,-12,-10,-12,-10,-11,-10,-12,-12,-11,-11,-10,-11,-10,-12,-10,-11,-11,-12,-11,-12,-10,-12,-10,-13,-9,-14,-10,-15,-10,0,0,-15,-9,-15,-9,-16,-9,-16,-9,-16,-9,-16,-10,-16,-10,-16,-10,-17,-10,-17,-9,-19,-10,-17,-10,-18,-10,-18,-10,-18,-11,-19,-11,-19,-11,-19,-12,-18,-13,-18,-13,-18,-14,-17,-14,-17,-15,-18,-14,-16,-16,-15,-17,0,0]"
CSI_DATA: 3,4,1,1,0,1,1,0,-24,-28,4294810.183,242.548,452.509,463.847,349.457,69.381,"[-13,-4,-13,-4,-12,-2,-14,-3,-13,-2,-14,-2,-13,-2,-13,-2,-13,-2,-13,0,-14,0,-14,0,-15,1,-14,1,-15,0,-15,1,-14,1,-14,1,-15,2,-16,1,-16,1,-16,2,-15,2,-16,4,-17,4,-17,4,0,0,-17,3,-17,4,-18,4,-17,4,-19,4,-19,4,-19,4,-18,3,-19,3,-18,3,-20,4,-19,3,-20,3,-21,3,-19,2,-20,3,-21,3,-21,2,-21,1,-20,0,-21,0,-20,-1,-21,-1,-21,0,-20,-2,-21,-3,0,0,-10,5,-9,5,-9,6,-10,6,-9,6,-10,6,-9,6,-9,6,-9,7,-8,7,-9,8,-9,8,-9,8,-8,8,-9,8,-8,9,-8,8,-8,8,-8,9,-8,9,-8,9,-7,10,-8,9,-6,11,-7,11,-7,11,0,0,-6,12,-6,12,-6,13,-6,12,-6,13,-6,13,-6,13,-6,14,-6,14,-5,14,-5,15,-6,15,-6,15,-6,16,-6,16,-6,18,-6,18,-7,18,-8,18,-8,17,-10,18,-10,18,-11,18,-11,19,-12,18,-13,17,0,0]"
CSI_DATA: 4,7,1,1,1,1,1,0,-23,-19,236.273,239.670,208.513,604.560,490.170,210.94,"[13,6,13,6,13,5,14,6,12,5,12,6,12,5,11,5,11,5,11,4,12,4,12,3,12,4,12,3,12,4,12,3,11,2,10,3,11,3,11,3,11,3,11,2,10,2,11,0,11,1,12,0,0,0,11,0,11,0,12,-1,11,-1,12,-1,12,-1,13,-1,12,-1,13,-2,12,-2,14,-3,13,-3,14,-3,15,-3,15,-3,16,-3,16,-3,17,-3,17,-2,18,-1,18,-1,19,0,19,0,20,-1,20,1,21,2,0,0,18,-6,18,-6,18,-8,20,-7,19,-6,19,-6,18,-6,18,-6,18,-5,18,-6,19,-6,18,-7,18,-7,17,-6,17,-6,17,-8,16,-8,15,-8,16,-9,16,-8,17,-8,16,-9,16,-8,15,-10,18,-10,17,-11,0,0,16,-11,17,-11,18,-12,17,-11,18,-11,18,-11,18,-10,18,-10,18,-11,18,-10,19,-11,18,-9,18,-9,18,-9,18,-9,19,-9,18,-9,18,-8,18,-8,18,-7,18,-6,18,-5,18,-5,18,-6,17,-4,17,-4,0,0]"
CSI_DATA: 5,3,2,2,2,2,2,0,-24,-21,630.807,632.753,13.75,799.128,194.568,14.634,"[-3,10,-3,11,-2,11,-4,12,-3,12,-3,12,-3,12,-3,12,-3,12,-2,12,-3,14,-2,14,-3,14,-3,14,-4,14,-3,14,-2,13,-3,13,-2,14,-3,14,-3,14,-3,14,-3,14,-2,15,-3,15,-2,16,0,0,-2,15,-2,15,-2,16,-2,15,-2,16,-2,17,-2,16,-2,16,-2,16,-2,15,-1,17,-2,16,-2,16,-2,16,-2,16,-2,17,-2,17,-2,17,-3,17,-3,17,-4,16,-4,16,-4,16,-4,17,-5,17,-5,17,0,0,12,6,12,6,13,5,14,6,13,5,13,5,13,5,13,5,12,5,12,4,14,4,14,3,14,3,13,3,14,4,14,2,14,2,13,2,14,1,14,2,15,2,15,1,14,1,15,-1,16,0,17,-1,0,0,16,-1,17,-1,17,-2,17,-2,17,-2,18,-2,18,-1,18,-2,19,-1,18,-2,20,-3,19,-2,19,-2,20,-2,20,-1,21,-2,21,-2,21,-1,22,0,21,1,21,1,21,3,21,2,22,1,21,4,21,5,0,0]"
CSI_DATA: 6,4,2,2,1,2,2,0,-24,-28,630.375,632.320,62.343,848.410,243.850,63.916,"[-11,-8,-12,-7,-11,-6,-12,-7,-12,-6,-12,-6,-12,-6,-12,-5,-12,-5,-12,-4,-14,-4,-14,-3,-14,-3,-14,-3,-14,-3,-14,-3,-14,-2,-14,-3,-15,-2,-16,-2,-15,-3,-15,-2,-15,-2,-16,0,-17,-1,-17,0,0,0,-17,0,-18,-1,-19,0,-18,0,-19,-1,-19,-1,-20,-1,-19,-1,-20,-1,-19,-1,-20,0,-19,-1,-20,-2,-21,-2,-20,-2,-20,-2,-21,-3,-21,-3,-20,-4,-20,-5,-20,-5,-20,-6,-20,-6,-21,-5,-20,-7,-19,-7,0,0,8,-8,8,-9,7,-10,8,-10,7,-10,8,-10,7,-10,6,-10,7,-10,6,-11,7,-12,6,-12,6,-13,5,-12,6,-12,6,-13,5,-12,5,-12,4,-13,4,-13,5,-14,4,-13,4,-13,2,-14,2,-15,2,-15,0,0,1,-15,2,-16,1,-17,0,-15,1,-17,0,-17,1,-17,0,-17,0,-17,-1,-17,-2,-19,-1,-18,-1,-20,-1,-20,-1,-20,-1,-22,-1,-22,-1,-22,0,-23,0,-22,1,-23,3,-23,3,-24,2,-25,4,-24,5,-24,0,0]"
CSI_DATA: 7,5,3,3,2,2,2,0,-29,-24,626.59,628.04,111.263,916.19,311.459,131.525,"[0,17,0,17,2,16,1,17,1,17,0,17,1,16,0,16,0,16,1,14,1,16,1,15,1,16,1,15,0,16,1,16,2,15,0,14,1,15,1,15,0,15,1,15,0,14,2,14,1,15,2,15,0,0,2,14,1,14,2,15,2,13,2,14,2,14,2,14,2,13,2,14,2,13,3,14,2,14,3,14,3,14,2,13,3,14,3,14,3,14,2,14,2,14,2,14,2,15,2,15,2,16,1,16,0,16,0,0,-8,-13,-9,-14,-9,-13,-10,-14,-9,-13,-9,-14,-9,-13,-9,-13,-9,-13,-9,-12,-10,-14,-11,-13,-11,-13,-11,-12,-10,-14,-12,-13,-12,-12,-11,-12,-12,-12,-11,-13,-11,-13,-12,-12,-11,-12,-13,-11,-13,-12,-14,-11,0,0,-14,-11,-13,-12,-15,-12,-14,-11,-14,-11,-15,-12,-15,-11,-15,-11,-15,-11,-15,-10,-17,-10,-16,-10,-16,-10,-17,-11,-17,-11,-18,-12,-18,-11,-18,-12,-17,-13,-17,-13,-18,-14,-17,-14,-17,-14,-18,-15,-17,-16,-16,-17,0,0]"
CSI_DATA: 8,6,2,2,2,2,2,0,-27,-21,626.516,628.461,162.213,982.765,378.205,198.271,"[-9,3,-9,3,-9,4,-10,4,-11,4,-11,4,-12,5,-11,5,-12,5,-12,5,-14,6,-13,7,-14,7,-13,7,-14,6,-14,8,-13,8,-14,8,-14,9,-15,9,-15,9,-14,10,-15,10,-14,13,-16,12,-15,14,0,0,-15,14,-16,14,-16,15,-16,16,-16,16,-18,17,-17,17,-17,17,-17,18,-17,19,-18,20,-18,19,-19,18,-19,19,-19,19,-19,20,-21,21,-21,21,-22,20,-21,20,-23,20,-22,19,-24,20,-24,21,-25,18,-25,18,0,0,12,7,13,7,13,6,15,8,13,7,14,7,13,7,13,6,13,7,13,6,14,7,14,5,14,6,14,5,14,6,14,4,14,4,13,4,15,3,14,3,15,4,15,3,14,3,15,1,16,2,17,1,0,0,17,0,17,1,18,0,17,-1,18,0,19,0,19,0,18,0,19,0,19,-1,20,-2,20,0,20,-1,21,-1,20,0,22,0,21,0,22,0,22,1,21,2,22,2,22,3,22,3,23,3,22,5,22,6,0,0]"
CSI_DATA: 9,7,2,2,2,2,2,0,-23,-19,627.497,629.443,208.366,1044.372,439.812,259.878,"[14,0,14,0,14,-1,15,0,14,0,14,0,13,0,12,0,12,0,12,-1,13,-1,13,-2,12,-1,12,-2,12,-1,12,-2,11,-2,11,-2,11,-3,11,-2,11,-2,11,-3,11,-3,10,-4,11,-4,11,-5,0,0,10,-5,11,-5,11,-6,10,-6,11,-6,11,-7,11,-7,11,-7,11,-7,11,-7,12,-9,11,-8,12,-8,12,-9,12,-9,13,-10,14,-10,14,-10,15,-10,15,-9,16,-9,17,-9,18,-9,19,-9,19,-7,20,-7,0,0,19,2,19,2,19,0,21,2,19,2,20,2,19,2,19,1,19,3,18,1,19,1,19,0,19,0,18,0,18,1,18,-1,17,-2,16,-1,18,-2,18,-2,19,-1,18,-2,17,-2,18,-5,20,-4,20,-5,0,0,19,-5,20,-4,21,-5,19,-5,20,-4,21,-4,21,-4,20,-4,20,-4,19,-5,21,-5,20,-4,20,-4,21,-3,20,-3,21,-3,19,-3,20,-3,20,-1,19,-1,20,-1,18,0,18,0,19,-1,18,1,18,1,0,0]"
CSI_DATA: 10,3,3,3,3,3,3,0,-25,-21,1021.443,1022.736,13.305,1189.86,144.714,14.626,"[9,5,10,5,10,4,11,5,10,5,11,5,11,5,11,5,11,5,11,5,12,5,12,5,13,5,13,5,13,6,13,4,13,4,12,4,13,5,13,5,13,6,13,5,13,6,14,4,15,5,14,4,0,0,14,4,15,4,15,5,14,4,15,5,15,5,15,5,14,4,16,4,15,4,16,4,15,4,15,5,16,5,15,4,16,4,16,4,16,5,15,5,15,5,15,6,16,6,15,6,16,6,15,7,15,7,0,0,2,14,3,13,4,13,3,14,3,14,3,13,4,13,4,13,4,13,5,12,5,13,6,13,6,13,6,13,5,13,7,13,7,11,7,12,7,11,8,12,8,12,8,12,8,12,10,11,10,12,11,12,0,0,11,11,11,12,12,12,12,11,12,12,13,12,13,12,13,12,13,13,13,12,15,13,13,13,13,13,14,14,14,14,15,15,15,15,14,15,14,16,13,16,13,17,12,17,12,18,12,18,10,19,10,19,0,0]"
