CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-24,-30,4294812.522,4294814.92,0.117,19.992,19.992,19.992,"[13,-6,13,-6,13,-7,14,-6,13,-6,13,-6,13,-6,13,-6,13,-6,13,-6,14,-7,13,-7,14,-7,14,-7,14,-6,14,-8,13,-7,13,-7,13,-8,13,-7,13,-7,13,-8,13,-6,13,-8,14,-8,13,-9,0,0,13,-9,13,-9,13,-9,13,-9,14,-9,14,-9,14,-9,13,-9,13,-10,13,-9,14,-11,14,-9,14,-10,14,-10,14,-10,14,-10,15,-11,15,-10,15,-10,15,-9,16,-9,16,-9,17,-9,17,-10,17,-8,17,-8,0,0,-14,-8,-14,-8,-15,-7,-16,-9,-15,-9,-15,-9,-15,-9,-15,-9,-15,-9,-15,-9,-15,-9,-16,-9,-15,-9,-15,-8,-15,-8,-17,-8,-16,-6,-16,-7,-16,-6,-17,-7,-17,-8,-17,-6,-17,-8,-18,-6,-19,-7,-19,-6,0,0,-19,-6,-19,-7,-20,-6,-19,-6,-19,-7,-19,-7,-19,-7,-19,-7,-19,-7,-19,-7,-19,-7,-17,-8,-17,-8,-17,-8,-17,-8,-17,-7,-17,-7,-16,-7,-15,-7,-14,-7,-14,-7,-13,-7,-13,-7,-13,-6,-12,-7,-12,-6,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-24,-38,4294812.174,4294813.748,43.535,88.923,88.923,88.923,"[-6,-13,-7,-13,-8,-12,-8,-13,-8,-13,-8,-13,-8,-13,-8,-12,-8,-12,-8,-11,-9,-12,-9,-12,-9,-12,-9,-11,-9,-12,-10,-11,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-10,-10,-10,-12,-9,-12,-10,-12,-9,0,0,-13,-9,-13,-9,-13,-9,-14,-8,-14,-9,-14,-9,-15,-9,-14,-8,-14,-9,-14,-9,-16,-9,-15,-9,-15,-9,-16,-9,-16,-10,-16,-10,-17,-10,-16,-11,-16,-11,-15,-12,-15,-12,-15,-12,-15,-13,-16,-13,-13,-15,-13,-15,0,0,4,5,4,4,4,4,4,4,4,3,3,3,3,2,3,1,3,1,3,0,3,0,2,-1,2,-1,2,-2,2,-2,2,-3,1,-4,1,-4,0,-4,0,-5,0,-5,-1,-6,-1,-6,-2,-6,-2,-7,-2,-8,0,0,-3,-8,-4,-9,-5,-9,-5,-10,-5,-9,-6,-10,-6,-11,-6,-10,-6,-11,-7,-12,-8,-13,-7,-12,-7,-13,-8,-12,-8,-14,-9,-14,-10,-14,-9,-14,-9,-15,-8,-15,-8,-16,-8,-16,-8,-17,-8,-17,-6,-18,-6,-18,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-30,-23,4294812.596,4294814.175,93.225,158.362,158.362,158.362,"[-13,-19,-13,-19,-13,-18,-13,-20,-12,-19,-12,-19,-11,-19,-11,-18,-11,-18,-10,-17,-11,-19,-11,-18,-11,-18,-10,-17,-10,-18,-11,-17,-10,-16,-9,-16,-10,-16,-9,-16,-9,-16,-9,-15,-8,-15,-10,-14,-10,-15,-10,-15,0,0,-10,-14,-10,-14,-11,-14,-10,-13,-10,-14,-10,-14,-10,-14,-10,-13,-10,-13,-10,-12,-11,-13,-10,-12,-11,-12,-11,-12,-11,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-13,-12,-13,-13,-14,-13,-14,-12,-15,-12,-16,0,0,-6,-14,-7,-14,-8,-14,-7,-15,-7,-14,-7,-14,-7,-14,-7,-13,-7,-14,-7,-13,-8,-14,-8,-13,-8,-13,-9,-13,-8,-13,-10,-13,-9,-12,-9,-13,-10,-12,-9,-13,-9,-13,-10,-13,-9,-13,-11,-12,-11,-13,-12,-13,0,0,-12,-12,-12,-13,-12,-13,-12,-12,-11,-12,-12,-13,-12,-13,-12,-12,-12,-13,-13,-12,-14,-13,-13,-13,-13,-12,-14,-12,-14,-13,-14,-13,-15,-13,-14,-13,-14,-14,-14,-14,-14,-15,-13,-15,-14,-16,-14,-16,-12,-17,-12,-17,0,0]"
CSI_DATA: 4,7,1,1,0,0,0,0,-31,-19,4294729.160,4294730.829,199.942,238.71,238.71,238.71,"[6,11,6,11,7,10,6,12,6,11,5,11,5,10,5,10,5,10,6,9,6,10,7,9,6,10,6,10,5,10,6,9,5,8,4,8,5,8,4,8,4,8,4,7,4,6,5,6,5,6,6,5,0,0,6,5,6,5,7,4,7,4,7,4,8,4,8,4,8,4,9,3,9,3,11,3,10,3,11,4,11,4,11,3,13,4,13,4,13,4,13,5,13,5,14,6,14,7,15,8,15,8,15,9,15,9,0,0,-15,-14,-15,-14,-17,-13,-17,-15,-16,-15,-15,-15,-15,-15,-14,-15,-14,-15,-13,-15,-14,-16,-13,-15,-13,-14,-12,-13,-11,-12,-13,-11,-13,-10,-13,-10,-13,-9,-14,-9,-14,-10,-14,-9,-14,-10,-15,-8,-16,-10,-16,-9,0,0,-16,-8,-17,-9,-16,-9,-17,-9,-15,-9,-16,-9,-16,-9,-15,-9,-15,-9,-15,-10,-16,-9,-14,-9,-14,-9,-14,-9,-14,-9,-14,-9,-15,-9,-13,-9,-13,-9,-12,-9,-12,-9,-12,-9,-12,-9,-12,-8,-11,-9,-10,-9,0,0]"
CSI_DATA: 5,3,2,2,1,1,1,0,-23,-30,235.675,241.197,15.577,411.649,173.578,17.116,"[8,-13,8,-13,7,-14,9,-15,8,-14,8,-14,8,-13,8,-13,8,-13,7,-14,8,-14,8,-15,8,-14,8,-14,9,-14,7,-15,7,-14,7,-14,7,-15,8,-14,8,-14,7,-15,7,-14,6,-15,7,-16,7,-16,0,0,6,-16,6,-16,6,-17,6,-16,7,-17,7,-17,7,-17,7,-17,6,-17,6,-17,6,-19,6,-17,7,-18,7,-18,6,-18,7,-19,7,-19,8,-19,8,-19,9,-18,9,-19,9,-18,10,-19,10,-20,11,-18,12,-18,0,0,-1,-17,-2,-17,-3,-17,-2,-19,-2,-17,-1,-18,-1,-18,-1,-17,0,-18,-1,-17,-1,-18,-1,-18,-1,-17,-2,-17,-1,-17,-3,-18,-3,-17,-2,-17,-3,-17,-3,-18,-2,-18,-3,-18,-2,-18,-4,-18,-3,-19,-4,-20,0,0,-4,-19,-4,-19,-4,-20,-4,-19,-3,-20,-3,-20,-3,-20,-2,-19,-2,-19,-2,-18,-2,-20,-1,-18,-1,-18,-1,-18,-1,-17,-2,-18,-2,-17,-1,-17,-1,-16,-1,-15,-1,-16,0,-15,0,-15,-1,-14,0,-14,0,-14,0,0]"
CSI_DATA: 6,4,2,2,1,1,1,0,-25,-38,235.327,240.850,59.93,468.92,230.21,73.559,"[-4,12,-4,12,-3,12,-4,13,-4,12,-3,13,-3,13,-3,12,-3,13,-2,12,-2,14,-1,13,-2,13,-2,13,-2,13,-1,13,-1,13,-1,13,0,13,-1,13,-1,13,0,13,0,13,1,13,1,14,2,14,0,0,2,13,2,14,3,14,3,13,3,15,3,15,3,15,3,15,3,15,4,15,5,16,3,15,3,16,4,16,4,16,4,17,3,17,3,18,2,18,2,18,1,18,1,18,0,18,1,19,-1,18,-1,19,0,0,-5,5,-4,5,-3,5,-3,5,-3,5,-2,4,-2,4,-1,3,-1,3,0,3,1,2,1,2,2,2,2,1,2,1,3,0,3,-1,3,-1,4,-1,4,-1,5,-2,5,-3,5,-3,5,-4,6,-4,6,-5,0,0,7,-6,8,-6,8,-7,7,-8,8,-8,9,-8,9,-9,9,-9,9,-10,9,-10,9,-11,10,-10,10,-11,11,-11,10,-12,11,-13,11,-13,11,-13,11,-13,12,-12,13,-12,13,-11,14,-12,14,-12,15,-11,15,-10,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-30,-23,235.757,241.280,108.787,526.78,288.07,131.545,"[-9,17,-9,17,-8,17,-10,18,-9,16,-10,16,-9,16,-9,14,-10,15,-9,14,-9,16,-9,15,-9,15,-9,15,-10,14,-8,14,-8,13,-8,13,-8,13,-8,13,-8,13,-8,13,-8,12,-6,13,-8,14,-7,13,0,0,-6,13,-7,13,-7,13,-6,13,-6,13,-6,13,-6,13,-6,13,-6,13,-5,12,-5,13,-5,13,-5,13,-5,14,-5,13,-4,14,-5,15,-4,15,-5,14,-5,14,-5,15,-6,15,-6,15,-6,16,-7,16,-8,16,0,0,-16,-5,-17,-4,-16,-3,-18,-4,-17,-4,-17,-4,-16,-4,-16,-4,-16,-4,-16,-3,-17,-4,-17,-2,-17,-2,-17,-2,-17,-3,-18,-1,-17,-1,-17,-1,-17,0,-17,-1,-17,-2,-18,0,-17,-1,-17,1,-19,0,-18,1,0,0,-18,1,-19,1,-19,2,-18,2,-18,1,-19,2,-19,2,-19,2,-19,2,-19,2,-20,4,-19,2,-19,3,-20,3,-20,3,-21,4,-21,4,-21,4,-21,3,-21,2,-22,2,-22,2,-22,1,-23,1,-23,-1,-23,-2,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-26,-15,232.655,238.178,158.761,591.528,353.457,196.995,"[6,5,7,5,8,4,8,5,9,5,9,5,9,5,10,5,10,6,10,5,12,5,12,5,13,5,13,5,13,6,14,4,13,4,14,4,15,4,15,5,16,5,16,5,16,5,18,2,19,4,19,3,0,0,19,3,20,4,20,3,20,3,21,4,22,4,22,5,21,4,22,4,22,3,23,2,22,4,23,4,24,4,23,4,24,4,24,4,24,4,24,5,24,6,24,7,23,7,24,7,25,6,24,7,24,8,0,0,-12,6,-12,7,-11,8,-13,8,-12,8,-13,8,-13,8,-12,9,-13,9,-12,8,-14,9,-13,10,-13,9,-12,10,-12,10,-12,11,-11,11,-11,11,-10,12,-11,13,-11,13,-11,13,-11,13,-10,15,-12,15,-10,17,0,0,-10,17,-11,17,-11,18,-10,18,-11,18,-11,19,-11,19,-11,20,-11,20,-11,20,-12,21,-13,20,-13,20,-13,21,-13,20,-14,21,-14,21,-14,21,-14,21,-14,21,-16,21,-15,19,-17,19,-17,19,-19,18,-18,18,0,0]"
CSI_DATA: 9,7,2,2,1,1,1,0,-30,-19,152.403,157.925,215.411,653.160,415.89,258.627,"[8,8,8,8,8,8,8,9,8,8,7,8,7,8,7,7,7,7,7,7,8,7,8,7,7,8,7,7,6,8,7,7,6,7,6,7,6,6,5,6,5,7,5,6,5,5,6,5,6,5,6,4,0,0,6,3,6,3,7,3,7,3,7,3,7,2,8,2,8,2,8,2,8,2,9,1,9,2,10,1,10,2,10,1,11,1,11,1,12,2,12,2,12,3,13,3,13,3,13,4,14,4,13,5,14,6,0,0,-18,-8,-19,-8,-19,-7,-20,-9,-19,-8,-19,-9,-19,-9,-18,-9,-18,-9,-17,-9,-17,-10,-17,-9,-16,-9,-15,-7,-15,-7,-16,-6,-15,-5,-15,-5,-16,-4,-16,-4,-16,-4,-16,-3,-16,-4,-17,-2,-18,-3,-18,-2,0,0,-18,-2,-18,-2,-19,-2,-17,-2,-18,-3,-18,-3,-18,-3,-17,-3,-17,-3,-17,-3,-18,-3,-16,-3,-16,-3,-17,-3,-16,-3,-17,-3,-16,-2,-16,-3,-16,-3,-15,-3,-15,-4,-14,-4,-14,-4,-15,-3,-14,-4,-13,-4,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-23,-29,625.654,631.153,15.390,801.499,148.339,16.938,"[-16,-1,-16,0,-15,1,-17,0,-17,0,-16,0,-16,0,-16,0,-16,0,-16,1,-17,0,-17,1,-17,1,-17,1,-17,1,-17,2,-16,2,-16,2,-16,2,-17,2,-17,1,-16,3,-16,2,-16,4,-17,3,-17,4,0,0,-16,5,-17,5,-18,5,-17,5,-18,5,-18,6,-18,6,-17,5,-18,6,-18,6,-19,7,-18,6,-19,6,-19,6,-19,6,-20,7,-20,7,-20,7,-20,6,-20,6,-20,5,-21,5,-21,5,-22,5,-22,4,-22,4,0,0,-7,14,-7,14,-6,14,-8,15,-7,14,-8,14,-8,14,-8,13,-8,14,-7,13,-8,14,-7,14,-7,14,-7,14,-7,13,-7,15,-6,14,-6,14,-6,14,-7,14,-7,15,-6,15,-7,14,-5,15,-7,16,-6,16,0,0,-6,16,-6,16,-6,16,-6,16,-7,16,-7,16,-7,16,-7,15,-7,15,-7,15,-7,16,-7,14,-7,14,-7,14,-7,14,-7,14,-7,14,-7,13,-7,12,-7,11,-7,11,-7,11,-6,11,-6,11,-6,10,-6,10,0,0]"
