CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-19,-34,4294810.829,4294811.156,0.121,20.03,20.03,20.03,"[10,-11,10,-12,9,-13,11,-13,10,-12,10,-12,10,-12,10,-12,10,-12,9,-12,10,-14,9,-14,9,-14,9,-14,10,-13,9,-14,8,-14,8,-14,8,-15,9,-14,9,-14,8,-15,8,-14,6,-16,7,-17,7,-17,0,0,7,-17,7,-18,7,-18,6,-18,7,-18,8,-18,8,-18,8,-18,8,-19,7,-18,6,-21,7,-19,7,-20,8,-20,8,-20,8,-21,8,-21,9,-21,10,-20,10,-19,11,-19,12,-19,12,-19,11,-20,12,-18,13,-18,0,0,12,-12,12,-12,12,-12,13,-12,13,-11,13,-11,14,-10,13,-10,14,-9,13,-9,14,-10,14,-10,14,-9,14,-9,14,-8,14,-10,13,-9,13,-8,13,-9,14,-8,14,-7,13,-8,13,-7,13,-9,14,-8,13,-9,0,0,13,-8,13,-8,12,-8,12,-8,12,-7,12,-7,12,-6,11,-6,11,-7,10,-6,10,-7,9,-6,8,-6,8,-6,7,-7,7,-7,6,-7,5,-7,5,-7,5,-8,5,-8,4,-8,3,-9,3,-10,4,-10,3,-11,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-22,-42,4294807.777,4294807.981,43.101,85.194,85.194,85.194,"[11,-8,11,-9,10,-9,12,-9,11,-9,11,-9,11,-9,10,-9,11,-9,10,-9,10,-10,10,-10,10,-10,10,-10,10,-10,9,-11,8,-10,9,-10,9,-11,9,-10,9,-10,8,-10,8,-10,7,-12,8,-12,8,-13,0,0,7,-13,7,-13,7,-14,6,-13,7,-13,8,-14,8,-14,8,-13,8,-14,7,-14,7,-16,8,-15,8,-15,8,-16,8,-15,8,-16,8,-16,9,-15,10,-15,10,-14,11,-14,11,-13,11,-13,11,-14,12,-13,12,-12,0,0,13,15,13,14,14,14,14,15,14,14,13,14,14,14,13,13,13,13,12,12,14,12,14,11,13,12,13,11,12,11,14,10,12,9,11,9,12,8,11,9,11,9,10,8,9,8,10,6,10,7,10,6,0,0,9,5,9,6,8,5,8,4,7,5,6,4,6,5,5,4,6,5,5,4,5,4,4,4,3,4,3,4,3,5,2,5,2,5,1,6,0,6,0,7,-1,7,-2,7,-3,8,-4,8,-5,9,-7,9,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-32,-23,4294810.849,4294811.46,97.661,144.723,144.723,144.723,"[19,8,19,7,18,6,19,9,17,8,17,9,16,9,15,9,15,9,14,8,15,8,15,8,15,8,14,8,13,9,15,8,13,7,13,7,13,7,12,8,12,8,12,7,11,7,12,6,12,6,12,6,0,0,11,6,11,6,11,5,11,4,11,5,11,5,11,5,10,5,11,4,10,3,12,3,10,3,10,3,11,3,11,2,11,2,11,2,11,2,12,2,12,2,12,3,13,3,13,3,14,2,14,3,15,4,0,0,15,-3,15,-4,14,-4,16,-4,15,-4,15,-4,15,-4,15,-4,15,-4,14,-4,15,-5,15,-6,15,-6,15,-6,15,-5,16,-7,14,-7,15,-6,14,-7,15,-6,16,-6,16,-7,15,-6,14,-8,16,-8,16,-9,0,0,15,-9,16,-9,16,-9,15,-9,15,-8,16,-8,16,-8,15,-8,16,-9,15,-9,16,-10,15,-9,15,-9,16,-10,16,-10,16,-10,16,-10,16,-10,17,-9,17,-9,17,-8,17,-8,18,-8,18,-8,19,-7,18,-6,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-31,-17,4294813.855,4294814.145,143.174,204.433,204.433,204.433,"[5,2,5,3,6,3,6,4,6,4,7,5,7,5,7,5,8,6,7,5,9,6,9,6,9,7,10,6,9,8,11,7,10,6,9,7,11,7,11,8,11,8,12,7,11,7,14,5,15,7,15,6,0,0,15,7,16,7,17,6,17,6,18,6,19,7,19,7,19,7,21,7,20,6,23,5,22,7,23,7,24,8,23,6,25,7,25,8,26,8,25,9,24,10,25,11,25,11,25,12,25,10,25,12,25,13,0,0,13,5,14,4,14,4,15,5,15,5,15,5,15,5,14,5,15,5,15,5,16,5,16,5,16,5,16,4,16,5,17,3,16,2,16,3,16,2,17,3,17,4,17,2,17,3,18,0,19,2,20,0,0,0,19,0,20,0,20,0,20,-1,20,0,21,1,21,0,21,0,22,0,22,-1,23,-1,22,0,22,0,23,0,23,0,24,0,24,1,24,1,24,1,24,2,24,3,24,3,25,4,25,3,25,6,25,6,0,0]"
CSI_DATA: 5,3,2,2,1,1,1,0,-19,-30,236.563,237.567,10.901,406.466,202.33,12.466,"[-7,-13,-7,-13,-8,-12,-8,-14,-8,-13,-8,-14,-8,-13,-8,-13,-8,-13,-8,-12,-9,-14,-10,-13,-10,-13,-10,-13,-9,-13,-11,-13,-11,-12,-10,-12,-11,-12,-12,-12,-11,-13,-12,-12,-11,-12,-13,-11,-13,-12,-14,-12,0,0,-14,-11,-15,-12,-16,-12,-15,-11,-16,-12,-16,-12,-16,-12,-16,-12,-16,-12,-16,-12,-18,-12,-17,-13,-17,-13,-18,-13,-17,-13,-18,-14,-18,-14,-18,-14,-17,-15,-16,-15,-16,-16,-16,-16,-16,-16,-17,-16,-15,-17,-15,-17,0,0,-1,-20,-1,-20,-2,-20,0,-22,0,-21,1,-21,2,-21,2,-20,2,-20,2,-20,2,-21,2,-21,2,-20,2,-20,3,-19,2,-21,2,-19,2,-19,2,-19,3,-19,4,-19,3,-18,4,-18,1,-18,2,-19,2,-19,0,0,2,-18,2,-18,2,-18,1,-18,2,-17,2,-17,2,-17,2,-16,2,-16,2,-15,1,-16,1,-14,1,-14,0,-14,0,-14,0,-13,-1,-14,-1,-13,-1,-13,-1,-12,-2,-13,-2,-12,-2,-13,-3,-13,-3,-13,-3,-13,0,0]"
CSI_DATA: 6,4,2,2,1,1,1,0,-24,-37,233.398,234.403,56.582,467.632,263.199,73.632,"[3,-13,3,-14,2,-14,3,-15,2,-14,2,-14,2,-14,2,-13,2,-14,1,-13,1,-15,0,-14,1,-15,0,-14,1,-14,0,-14,0,-14,-1,-13,-1,-14,0,-14,0,-14,-1,-13,-1,-13,-3,-13,-2,-14,-3,-14,0,0,-3,-14,-3,-14,-4,-15,-4,-14,-4,-15,-4,-15,-3,-15,-3,-15,-4,-15,-4,-15,-5,-16,-4,-16,-4,-16,-4,-16,-4,-16,-4,-17,-4,-16,-4,-17,-3,-17,-2,-17,-2,-17,-1,-17,-1,-17,-1,-17,0,-17,1,-17,0,0,2,-1,3,-1,3,-1,4,0,4,0,5,0,5,0,5,0,6,1,6,1,7,1,8,1,9,1,9,1,9,1,10,1,10,0,10,1,11,0,12,1,12,1,13,1,12,1,13,-1,15,0,15,-1,0,0,15,-1,16,-1,17,-1,16,-2,17,-2,18,-1,18,-2,18,-2,18,-2,18,-3,20,-5,19,-4,20,-4,20,-4,21,-4,22,-5,22,-6,22,-5,23,-5,23,-4,24,-3,24,-3,25,-3,26,-4,26,-1,26,-1,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-34,-23,236.460,237.464,101.134,530.233,325.800,136.233,"[4,8,4,9,5,8,5,10,4,9,4,9,4,9,4,9,4,9,5,8,5,9,6,9,6,9,6,8,6,9,8,8,8,7,7,8,9,8,8,8,9,9,9,8,9,8,10,7,11,8,12,7,0,0,13,7,13,8,14,7,13,7,14,8,14,8,14,8,15,8,15,8,15,8,17,8,16,8,16,8,17,9,16,8,18,9,17,10,18,10,17,11,16,11,16,12,15,12,15,13,16,13,14,13,14,14,0,0,14,-4,14,-5,13,-5,14,-5,13,-5,14,-5,14,-5,14,-6,14,-5,13,-6,14,-7,14,-7,14,-7,14,-7,14,-7,15,-9,13,-9,14,-8,14,-9,14,-8,15,-7,15,-8,15,-8,13,-10,15,-9,15,-10,0,0,14,-11,15,-10,15,-11,14,-11,15,-10,15,-11,15,-10,15,-11,15,-11,15,-12,16,-13,15,-11,15,-11,16,-12,16,-12,16,-13,16,-13,16,-12,17,-12,17,-11,18,-11,18,-10,19,-10,18,-10,19,-9,20,-8,0,0]"
CSI_DATA: 8,7,1,1,1,1,1,0,-27,-19,154.469,155.473,201.45,596.674,392.241,202.674,"[-13,-3,-14,-3,-13,-2,-15,-3,-13,-3,-14,-2,-13,-3,-13,-2,-13,-2,-12,-1,-13,-1,-13,0,-13,-1,-13,-1,-14,-1,-14,0,-13,0,-13,0,-13,0,-13,0,-12,-1,-13,0,-12,0,-12,2,-12,1,-12,2,0,0,-12,3,-12,3,-12,4,-11,5,-12,5,-12,5,-12,5,-12,6,-12,7,-12,7,-13,8,-13,8,-13,8,-15,9,-14,9,-15,10,-16,10,-16,11,-17,10,-17,9,-19,10,-20,9,-20,9,-21,10,-22,8,-23,7,0,0,-14,13,-14,14,-13,14,-15,14,-14,13,-14,13,-15,13,-14,12,-15,12,-13,12,-14,12,-13,12,-13,11,-12,11,-12,10,-10,12,-9,12,-9,12,-9,13,-9,13,-10,13,-9,14,-9,13,-7,15,-9,15,-8,16,0,0,-8,16,-9,16,-9,16,-8,16,-9,16,-10,17,-10,16,-9,15,-10,16,-9,16,-9,17,-9,15,-10,15,-10,15,-10,15,-10,15,-10,15,-10,15,-11,14,-11,13,-11,13,-11,11,-11,12,-10,12,-11,11,-11,11,0,0]"
CSI_DATA: 9,3,3,3,2,2,2,0,-22,-34,626.555,627.588,10.937,796.643,199.969,12.615,"[-11,-8,-12,-8,-11,-7,-13,-9,-12,-8,-12,-8,-12,-8,-12,-7,-13,-7,-12,-7,-14,-8,-14,-7,-14,-7,-14,-7,-14,-7,-14,-6,-14,-6,-14,-6,-15,-6,-16,-6,-15,-6,-15,-5,-15,-6,-16,-4,-17,-5,-18,-4,0,0,-18,-4,-18,-4,-19,-4,-18,-4,-19,-4,-20,-4,-20,-4,-19,-4,-19,-4,-19,-4,-21,-4,-19,-5,-20,-5,-21,-5,-19,-5,-21,-5,-21,-5,-22,-6,-21,-6,-20,-7,-20,-8,-20,-8,-20,-8,-21,-8,-19,-10,-19,-10,0,0,7,6,7,6,8,6,8,7,8,7,8,7,8,7,7,7,7,7,7,7,8,8,8,7,7,7,8,7,7,7,8,6,8,6,8,6,9,6,8,7,8,7,8,6,8,7,9,5,9,6,10,6,0,0,10,6,10,6,10,6,10,6,10,6,10,7,9,7,9,7,9,7,9,7,10,7,8,7,8,6,8,7,8,6,8,6,7,6,7,6,7,6,6,5,5,6,5,5,5,5,5,4,5,4,5,4,0,0]"
CSI_DATA: 10,7,2,2,2,2,2,0,-25,-18,544.462,545.496,200.959,986.578,389.904,202.550,"[12,4,12,4,12,3,13,4,12,4,12,4,12,4,11,4,11,4,11,4,12,4,12,4,12,5,11,4,11,5,11,4,11,4,10,4,11,3,10,4,10,4,10,3,9,3,10,2,10,3,10,2,0,0,9,2,10,1,10,1,9,1,10,1,10,1,10,0,10,0,10,0,10,0,11,-1,10,0,11,0,11,0,11,-1,12,-1,12,-1,12,0,13,0,13,0,13,0,13,1,13,2,14,1,14,3,14,3,0,0,-19,-4,-19,-4,-19,-3,-21,-5,-19,-5,-20,-5,-19,-6,-18,-6,-18,-6,-17,-5,-18,-6,-17,-5,-17,-5,-16,-5,-15,-5,-16,-3,-15,-2,-14,-2,-15,-1,-16,-2,-16,-2,-16,-1,-15,-2,-16,1,-18,-1,-18,0,0,0,-17,0,-18,0,-19,0,-17,0,-18,0,-18,-1,-18,-1,-18,-1,-18,-1,-17,-1,-18,-1,-17,-2,-17,-2,-17,-2,-16,-2,-18,-2,-17,-2,-17,-2,-16,-3,-15,-3,-16,-3,-15,-3,-15,-3,-15,-3,-14,-4,-14,-4,0,0]"
