CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-21,-26,4294811.586,4294822.817,0.118,28.629,28.629,28.629,"[-15,-3,-15,-3,-15,-2,-16,-3,-15,-2,-16,-3,-16,-3,-15,-3,-15,-3,-15,-2,-16,-2,-16,-2,-16,-2,-16,-1,-16,-2,-16,-1,-15,-1,-15,0,-16,0,-16,-1,-16,-1,-16,0,-15,-1,-16,1,-17,1,-17,1,0,0,-16,2,-17,2,-18,3,-16,3,-18,3,-18,3,-18,2,-18,2,-18,3,-17,3,-19,4,-18,3,-19,3,-19,3,-19,3,-20,4,-20,4,-20,3,-20,2,-20,2,-21,1,-21,1,-21,0,-22,1,-21,-1,-21,-1,0,0,5,13,5,13,7,12,7,14,6,14,6,14,6,14,6,13,6,13,6,12,7,14,7,13,8,13,8,12,7,13,10,12,9,11,9,12,10,11,9,12,10,12,11,12,10,12,12,11,12,12,14,12,0,0,14,11,14,12,15,12,15,11,15,13,15,13,15,13,15,13,16,13,16,13,18,13,16,14,16,14,17,14,17,14,18,15,18,15,18,16,17,16,17,16,16,18,15,17,15,19,16,19,15,20,14,20,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-26,-35,4294811.223,4294822.591,40.454,92.641,92.641,92.641,"[-1,13,-1,13,0,12,-1,14,-1,13,-1,13,-1,13,-1,12,-1,12,-1,11,-1,13,-1,12,-1,12,-1,12,-1,12,0,12,0,11,-1,11,0,11,0,11,-1,11,0,11,0,10,1,10,1,11,1,11,0,0,1,10,1,10,2,11,2,10,2,10,2,10,2,10,2,10,2,11,2,10,3,11,2,10,2,10,2,11,2,10,2,11,2,11,2,11,1,11,1,11,1,11,1,11,0,11,0,11,-1,11,-1,11,0,0,0,-3,1,-3,1,-3,1,-3,1,-3,2,-2,2,-2,2,-2,3,-2,3,-2,4,-2,5,-2,5,-3,5,-3,6,-3,6,-3,6,-4,6,-3,7,-4,8,-4,9,-4,8,-5,9,-4,9,-7,10,-7,10,-8,0,0,10,-8,11,-9,12,-10,11,-10,12,-11,13,-11,13,-12,13,-12,13,-13,13,-13,14,-15,13,-15,13,-15,14,-17,14,-16,15,-18,14,-18,16,-19,16,-18,16,-18,18,-18,17,-18,18,-18,18,-19,19,-17,19,-17,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-28,-23,4294812.495,4294823.738,97.966,153.261,153.261,153.261,"[-14,-11,-15,-11,-15,-10,-16,-12,-15,-11,-15,-12,-15,-11,-14,-11,-15,-11,-14,-11,-16,-12,-16,-11,-16,-12,-15,-11,-15,-12,-16,-10,-16,-10,-14,-10,-16,-10,-15,-11,-15,-11,-15,-10,-14,-11,-16,-10,-16,-11,-16,-10,0,0,-16,-10,-15,-10,-17,-10,-15,-9,-16,-11,-16,-11,-15,-11,-14,-10,-15,-10,-13,-10,-15,-10,-13,-11,-13,-11,-13,-11,-12,-10,-13,-10,-12,-10,-12,-10,-10,-9,-10,-9,-9,-9,-9,-8,-9,-8,-10,-8,-8,-8,-8,-7,0,0,-2,14,-1,14,0,14,-1,14,-1,14,-1,14,0,14,0,14,0,14,1,14,1,15,2,15,2,16,2,15,2,15,4,17,4,16,3,16,4,16,3,17,3,17,4,17,3,17,5,17,4,18,6,18,0,0,6,18,6,18,6,19,7,18,6,19,6,19,6,19,6,19,7,19,7,19,7,20,6,19,6,19,7,20,7,21,8,21,7,21,7,22,6,22,6,21,5,23,5,21,4,23,4,23,2,24,1,23,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-28,-16,4294808.779,4294820.102,140.397,220.913,220.913,220.913,"[6,-7,7,-8,6,-8,7,-9,7,-9,8,-9,7,-10,7,-10,8,-10,7,-10,8,-11,8,-12,8,-12,8,-12,10,-12,8,-12,8,-12,8,-12,8,-14,9,-14,9,-14,8,-14,9,-13,7,-15,9,-16,9,-16,0,0,9,-16,9,-16,9,-18,9,-16,10,-18,10,-18,10,-17,10,-17,11,-17,10,-16,10,-18,11,-17,11,-17,11,-18,11,-16,12,-17,10,-16,11,-16,11,-15,11,-14,11,-14,11,-14,10,-13,9,-14,10,-13,10,-13,0,0,11,6,12,6,12,5,13,6,12,6,13,6,13,6,12,6,13,6,12,6,14,6,14,5,14,6,14,5,14,6,15,4,15,3,14,4,16,3,16,4,16,4,16,3,16,3,18,1,18,2,20,1,0,0,19,1,19,1,21,1,20,0,22,1,22,2,22,2,22,2,22,2,23,1,25,1,23,1,23,2,24,2,23,2,25,3,24,3,25,3,25,4,24,5,25,6,24,6,25,6,25,6,25,8,25,9,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-29,-20,4294729.107,4294740.475,196.901,281.664,281.664,281.664,"[8,7,8,7,9,6,9,7,8,6,9,6,8,6,8,5,8,6,9,5,10,5,10,5,10,6,9,5,9,6,9,5,8,4,8,4,9,4,8,4,8,4,8,4,7,3,9,2,9,3,9,2,0,0,9,1,9,1,9,0,9,-1,10,0,10,-1,10,-1,10,-1,10,-2,10,-3,12,-4,11,-3,12,-4,13,-4,13,-4,14,-5,14,-4,16,-4,16,-4,17,-3,17,-3,18,-2,18,-2,19,-2,20,0,20,1,0,0,8,-4,9,-5,8,-5,9,-5,9,-4,9,-4,9,-4,9,-4,8,-3,7,-3,8,-3,7,-3,7,-3,6,-4,6,-4,6,-5,5,-5,5,-5,5,-6,5,-6,6,-6,6,-6,6,-6,6,-7,6,-7,6,-7,0,0,6,-7,6,-7,7,-8,6,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-6,7,-6,7,-7,7,-7,7,-7,7,-7,7,-7,7,-6,7,-6,7,-6,7,-6,7,-6,7,-6,7,-6,7,-6,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-21,-28,225.231,234.689,19.602,415.550,133.886,21.16,"[-13,9,-13,9,-12,10,-14,10,-14,9,-14,10,-14,9,-13,9,-13,9,-12,10,-14,11,-13,11,-13,11,-13,11,-14,10,-13,11,-12,11,-12,11,-12,12,-13,11,-13,11,-12,12,-12,11,-11,13,-12,13,-12,14,0,0,-11,13,-12,14,-12,15,-11,14,-12,15,-12,15,-12,15,-12,15,-12,15,-11,15,-12,17,-12,15,-13,15,-13,16,-12,16,-13,17,-14,17,-14,17,-14,16,-14,15,-16,15,-16,15,-16,15,-16,16,-17,14,-17,14,0,0,9,8,10,8,11,7,11,9,10,8,11,8,11,8,11,8,10,8,10,7,12,7,12,7,12,7,12,6,12,7,13,5,13,4,13,5,14,4,14,5,14,5,15,4,14,4,15,3,16,4,17,3,0,0,17,2,17,3,19,2,18,1,19,3,20,3,19,3,19,3,20,3,20,2,22,1,21,3,20,2,22,3,21,3,23,3,23,2,23,3,23,4,23,5,23,6,22,6,23,7,24,6,23,8,23,9,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-28,-23,226.141,235.599,113.154,509.231,227.567,114.697,"[8,18,8,19,9,18,9,20,8,19,8,19,8,19,7,18,7,19,8,18,9,19,9,19,9,19,9,19,7,19,9,19,8,18,8,18,9,18,7,19,7,19,8,19,7,18,10,17,9,19,9,18,0,0,9,18,9,18,9,18,9,17,8,18,8,18,8,19,7,18,7,18,7,17,9,18,7,17,7,17,6,17,6,16,6,17,6,17,5,16,4,16,4,15,4,15,3,15,4,14,5,15,4,14,3,14,0,0,-13,-5,-14,-5,-14,-4,-15,-4,-14,-4,-15,-4,-15,-4,-15,-4,-15,-3,-14,-3,-16,-2,-16,-2,-17,-1,-17,-1,-17,-1,-18,0,-17,0,-17,0,-18,1,-19,0,-19,-1,-19,0,-18,0,-19,2,-20,1,-20,2,0,0,-20,2,-20,2,-21,3,-20,3,-21,3,-22,3,-21,2,-21,2,-21,3,-21,3,-22,4,-22,3,-21,3,-22,3,-22,3,-23,4,-23,4,-24,3,-24,3,-24,2,-24,1,-23,1,-24,0,-25,1,-25,-2,-25,-2,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-28,-16,222.518,231.975,165.584,561.576,279.912,167.42,"[6,-8,6,-9,6,-10,7,-10,7,-10,7,-11,7,-11,7,-11,7,-11,7,-11,8,-13,7,-13,7,-13,7,-13,9,-13,8,-14,7,-13,7,-13,7,-15,8,-15,8,-15,8,-15,7,-15,6,-16,8,-17,7,-18,0,0,8,-17,8,-18,8,-19,8,-18,8,-19,9,-19,9,-19,9,-18,10,-18,8,-18,9,-20,9,-19,9,-19,10,-19,10,-18,10,-18,9,-18,10,-18,11,-17,11,-16,11,-15,11,-15,10,-15,10,-16,10,-15,10,-15,0,0,-4,-12,-5,-13,-5,-12,-5,-14,-5,-13,-5,-15,-5,-14,-6,-14,-5,-14,-6,-13,-6,-15,-7,-15,-7,-14,-7,-13,-7,-14,-9,-14,-9,-13,-9,-13,-10,-14,-10,-14,-10,-14,-11,-14,-10,-14,-13,-13,-13,-15,-15,-14,0,0,-15,-14,-14,-15,-16,-15,-15,-14,-16,-16,-17,-16,-16,-16,-16,-16,-17,-16,-17,-16,-19,-17,-17,-17,-17,-17,-18,-18,-17,-18,-19,-19,-17,-18,-19,-20,-18,-20,-16,-20,-17,-21,-16,-20,-16,-21,-17,-21,-16,-23,-15,-23,0,0]"
CSI_DATA: 9,7,2,2,1,1,1,0,-28,-21,142.880,152.338,211.959,630.162,348.498,235.628,"[-9,-6,-10,-6,-10,-4,-10,-5,-10,-5,-10,-4,-10,-4,-9,-3,-10,-4,-10,-3,-11,-3,-11,-2,-11,-2,-11,-2,-11,-3,-11,-2,-11,-2,-10,-2,-10,-1,-11,-2,-11,-2,-10,0,-10,-1,-10,1,-11,1,-10,1,0,0,-10,2,-10,3,-10,3,-10,4,-11,4,-11,5,-11,5,-11,5,-11,6,-11,6,-12,8,-12,7,-12,8,-13,9,-13,9,-14,10,-14,10,-16,11,-16,10,-16,9,-18,9,-19,9,-19,9,-20,10,-21,8,-22,8,0,0,18,-2,19,-2,18,-3,20,-2,19,-2,20,-1,19,-1,18,0,17,0,16,0,17,0,16,-1,15,-1,14,-2,14,-2,13,-4,13,-5,13,-5,14,-6,14,-6,15,-6,14,-7,14,-6,14,-8,16,-8,16,-9,0,0,16,-9,16,-8,17,-9,16,-9,17,-8,17,-8,17,-7,17,-7,17,-8,16,-7,17,-9,16,-7,16,-7,17,-7,16,-7,17,-7,16,-7,16,-7,16,-6,15,-6,16,-6,15,-5,15,-5,15,-6,16,-5,15,-5,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-21,-27,615.206,624.730,19.502,805.683,175.521,21.126,"[14,-1,14,-1,14,-2,16,-1,14,-1,15,-1,15,-1,14,-1,14,-1,14,-2,15,-2,15,-3,15,-2,15,-2,15,-2,15,-3,14,-3,14,-3,15,-4,15,-3,15,-3,15,-4,14,-3,15,-5,16,-5,15,-5,0,0,15,-6,16,-6,16,-6,15,-7,16,-6,17,-6,17,-6,16,-7,16,-7,16,-7,17,-8,17,-7,18,-7,18,-7,17,-7,18,-8,19,-7,19,-7,19,-6,19,-6,19,-5,20,-4,20,-4,21,-5,20,-3,20,-3,0,0,-5,-14,-6,-14,-7,-14,-6,-16,-6,-14,-7,-15,-7,-15,-6,-14,-6,-14,-7,-13,-8,-15,-9,-14,-9,-14,-9,-13,-8,-13,-10,-13,-10,-13,-10,-12,-11,-13,-11,-13,-11,-13,-12,-13,-12,-13,-14,-12,-14,-13,-15,-12,0,0,-15,-12,-15,-13,-17,-13,-16,-12,-17,-13,-17,-14,-17,-14,-17,-13,-18,-13,-18,-13,-20,-14,-19,-14,-19,-14,-20,-15,-19,-15,-21,-16,-20,-15,-21,-16,-20,-17,-19,-17,-20,-19,-18,-18,-18,-19,-20,-19,-18,-20,-17,-21,0,0]"
