CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-22,-26,4294811.316,4294812.324,0.117,17.770,17.770,17.770,"[-6,-13,-7,-13,-8,-13,-7,-15,-7,-14,-7,-14,-7,-14,-7,-13,-7,-13,-7,-13,-8,-14,-9,-14,-9,-14,-9,-13,-8,-14,-10,-14,-10,-13,-9,-13,-10,-13,-10,-13,-9,-13,-11,-13,-9,-13,-12,-12,-12,-13,-13,-12,0,0,-13,-12,-14,-12,-14,-12,-14,-11,-14,-12,-15,-13,-15,-13,-15,-13,-16,-12,-15,-12,-17,-12,-16,-13,-17,-13,-17,-13,-17,-13,-18,-14,-18,-14,-18,-14,-17,-15,-17,-15,-17,-16,-16,-16,-16,-17,-18,-17,-16,-18,-16,-19,0,0,13,-7,13,-7,13,-8,14,-8,14,-8,13,-8,13,-8,13,-8,13,-8,12,-8,13,-9,12,-10,12,-9,11,-10,12,-9,12,-12,11,-11,11,-11,11,-12,11,-12,12,-12,11,-12,12,-12,10,-14,11,-14,11,-15,0,0,11,-15,11,-16,11,-16,11,-17,11,-17,12,-17,12,-17,12,-17,11,-18,11,-18,12,-20,12,-18,12,-18,12,-19,12,-19,13,-20,13,-20,14,-20,15,-19,16,-19,17,-18,16,-18,17,-18,16,-19,19,-17,19,-16,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-25,-35,4294811.183,4294812.53,46.682,92.256,92.256,92.256,"[-14,0,-15,0,-14,1,-16,0,-14,0,-14,0,-14,-1,-14,-1,-14,-1,-14,0,-14,0,-14,0,-14,0,-14,0,-14,0,-14,1,-13,1,-12,0,-13,1,-13,1,-13,0,-13,1,-12,0,-12,2,-13,2,-12,2,0,0,-12,3,-13,3,-13,3,-12,3,-13,3,-13,3,-13,3,-13,3,-12,3,-12,3,-13,4,-13,3,-13,3,-13,3,-12,3,-13,4,-14,3,-13,3,-13,2,-13,2,-13,1,-14,1,-14,1,-14,1,-13,0,-13,-1,0,0,4,3,4,3,5,3,4,3,4,4,4,4,5,5,5,5,5,5,5,5,6,6,7,6,7,6,7,6,7,6,8,6,8,6,8,6,9,6,9,6,10,7,10,7,11,7,12,5,13,6,14,6,0,0,14,5,15,6,16,5,16,5,16,5,17,6,17,5,18,5,19,5,19,4,21,4,20,4,20,4,20,4,22,5,22,4,23,4,23,4,24,5,23,6,24,6,22,6,23,6,24,6,23,9,23,9,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-29,-23,4294812.338,4294813.220,95.401,149.902,149.902,149.902,"[-21,4,-21,4,-20,6,-22,5,-21,5,-21,4,-21,5,-20,4,-21,5,-20,5,-22,5,-21,6,-21,6,-21,5,-21,4,-21,6,-20,6,-20,5,-20,6,-20,5,-21,4,-20,6,-19,4,-19,7,-21,6,-20,7,0,0,-20,7,-20,6,-20,7,-19,7,-20,6,-20,6,-20,5,-19,5,-20,5,-18,5,-19,5,-18,4,-19,3,-18,3,-17,3,-17,3,-17,3,-17,3,-16,2,-15,1,-15,1,-14,1,-14,1,-13,1,-13,1,-12,1,0,0,-1,13,-1,13,1,13,0,14,0,14,0,14,0,14,0,13,0,14,1,13,2,15,3,15,3,15,3,15,2,15,4,16,4,15,3,15,4,15,3,16,3,17,3,16,3,16,5,16,4,17,5,17,0,0,5,17,5,18,5,18,6,18,5,18,5,18,5,18,5,18,5,18,6,18,7,20,6,18,5,18,5,18,6,20,6,20,6,20,5,20,5,20,4,20,4,21,3,20,3,21,3,22,1,22,1,22,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-29,-16,4294808.626,4294809.588,146.374,209.442,209.442,209.442,"[3,-10,3,-11,2,-11,3,-12,3,-12,3,-12,4,-13,4,-12,4,-13,4,-13,4,-14,4,-14,4,-14,4,-15,4,-15,3,-16,3,-15,3,-15,3,-16,4,-16,4,-16,3,-17,4,-16,2,-17,3,-18,3,-19,0,0,3,-19,3,-19,2,-20,2,-19,3,-20,3,-20,4,-20,4,-19,4,-20,3,-19,3,-21,4,-20,4,-20,4,-21,4,-19,4,-20,4,-20,4,-19,5,-18,5,-17,6,-17,5,-17,5,-17,4,-17,5,-16,4,-16,0,0,10,9,10,9,11,8,11,9,11,9,11,9,11,9,11,9,11,10,11,9,13,9,13,8,13,9,13,8,13,8,14,7,14,7,14,7,15,6,15,7,15,8,16,7,16,6,17,4,18,6,20,4,0,0,19,5,20,5,21,5,21,4,21,5,22,6,22,6,22,6,22,6,23,5,25,5,23,5,23,6,23,6,24,7,25,7,25,7,25,7,25,8,24,9,24,10,24,10,25,10,25,10,24,12,23,12,0,0]"
CSI_DATA: 5,3,2,2,1,1,1,0,-22,-29,235.661,240.297,14.683,410.622,201.180,16.265,"[-13,-9,-14,-10,-14,-8,-15,-11,-14,-10,-14,-10,-13,-10,-13,-10,-13,-10,-13,-9,-14,-10,-14,-10,-14,-10,-14,-10,-14,-11,-15,-10,-14,-9,-13,-9,-14,-9,-14,-10,-14,-10,-14,-9,-13,-9,-14,-8,-15,-10,-15,-9,0,0,-15,-8,-15,-9,-16,-8,-15,-8,-15,-8,-16,-8,-15,-8,-15,-8,-16,-8,-15,-7,-16,-7,-16,-8,-16,-7,-16,-8,-16,-8,-17,-8,-17,-7,-17,-8,-16,-8,-16,-8,-16,-9,-16,-9,-17,-10,-17,-9,-16,-10,-16,-11,0,0,-15,-2,-16,-2,-15,-1,-17,-2,-16,-2,-16,-2,-16,-2,-16,-3,-16,-3,-15,-2,-17,-2,-16,-1,-16,-1,-16,-1,-16,-2,-17,0,-16,0,-16,0,-16,0,-17,0,-17,-1,-17,0,-17,0,-17,2,-19,1,-19,2,0,0,-18,2,-19,2,-20,3,-19,3,-19,2,-19,2,-20,1,-19,2,-20,2,-19,2,-21,3,-19,2,-19,2,-20,2,-20,2,-21,3,-20,3,-21,3,-21,2,-21,1,-21,1,-20,0,-21,0,-22,1,-22,-1,-22,-1,0,0]"
CSI_DATA: 6,4,2,2,1,1,1,0,-25,-40,235.405,240.41,61.336,470.585,261.143,76.228,"[5,12,6,12,7,11,7,12,6,12,6,12,6,11,5,11,5,11,6,10,6,12,6,11,6,11,6,10,6,11,7,10,7,10,6,9,7,9,7,10,7,10,7,9,6,9,8,8,8,9,8,9,0,0,8,8,8,8,9,9,8,8,9,9,9,9,9,9,9,8,9,9,8,8,9,9,8,9,8,9,9,9,7,9,9,10,9,9,8,10,7,10,7,10,7,10,6,10,6,10,6,10,5,10,4,10,0,0,3,-1,3,-1,2,-2,3,-2,2,-1,2,-1,1,-1,1,-1,1,-1,0,-1,0,0,0,0,0,0,0,1,-1,1,0,1,0,2,-1,2,-1,2,-1,3,-1,3,-1,4,-1,4,0,5,0,6,0,6,0,0,1,7,1,8,1,8,2,8,1,9,1,10,2,10,2,10,3,11,3,11,5,12,4,12,4,12,5,13,5,13,6,14,6,14,7,15,6,16,6,16,6,17,5,17,6,17,7,17,6,18,5,18,0,0]"
CSI_DATA: 7,5,2,2,1,1,1,0,-28,-25,236.563,241.199,110.43,521.177,311.735,126.820,"[6,15,6,15,7,14,7,16,6,15,6,15,6,15,6,14,6,15,7,14,7,16,8,15,7,15,7,15,7,15,9,15,8,14,7,14,8,14,8,15,7,15,8,15,6,14,9,14,8,16,9,15,0,0,9,15,8,15,9,16,8,14,8,15,8,15,7,15,7,15,7,15,7,14,7,15,6,14,6,14,6,14,6,13,6,13,6,13,5,13,5,12,4,12,4,12,4,12,4,11,5,11,4,11,4,11,0,0,-15,-6,-15,-5,-16,-4,-16,-5,-16,-5,-16,-5,-16,-4,-15,-5,-16,-4,-16,-3,-17,-3,-17,-2,-18,-2,-18,-2,-18,-3,-19,-2,-18,-1,-19,-2,-19,-1,-19,-2,-20,-3,-19,-2,-19,-3,-20,0,-21,-2,-21,-1,0,0,-21,-1,-21,-1,-22,-1,-21,-1,-21,-1,-22,-1,-21,-1,-21,-1,-22,-1,-21,-1,-23,0,-21,-1,-22,-1,-22,0,-22,-1,-23,-1,-23,0,-23,-1,-23,-1,-22,-2,-24,-3,-22,-3,-24,-4,-24,-3,-23,-6,-23,-6,0,0]"
CSI_DATA: 8,6,2,2,1,1,1,0,-28,-16,232.940,237.576,160.924,584.47,374.605,189.690,"[-10,-3,-11,-2,-11,-2,-12,-3,-12,-2,-13,-2,-13,-2,-13,-2,-13,-2,-13,-1,-15,-2,-16,-2,-16,-2,-16,-1,-16,-2,-17,-1,-17,0,-16,0,-18,1,-18,0,-19,-1,-18,0,-18,-1,-19,1,-21,0,-21,1,0,0,-21,1,-21,0,-23,1,-21,1,-23,0,-23,0,-23,0,-23,0,-23,0,-22,0,-24,0,-23,-2,-23,-2,-23,-2,-22,-1,-24,-1,-23,-1,-23,-1,-22,-2,-21,-2,-22,-3,-21,-3,-21,-3,-21,-2,-21,-3,-21,-3,0,0,-4,13,-4,13,-3,14,-4,15,-4,14,-4,15,-4,14,-4,14,-4,15,-3,14,-4,16,-3,16,-3,15,-2,15,-3,15,-1,16,0,15,-1,15,1,16,0,17,0,17,1,17,0,17,3,17,3,19,4,19,0,0,4,19,4,20,4,20,5,20,4,20,4,22,4,22,4,21,4,22,5,22,6,23,5,22,5,23,4,23,5,24,5,25,5,24,4,25,3,25,2,24,2,26,2,24,1,25,2,25,0,26,-1,26,0,0]"
CSI_DATA: 9,7,1,1,0,1,1,0,-29,-24,4294728.967,162.616,206.734,647.154,437.712,252.797,"[-9,-9,-10,-9,-10,-8,-10,-9,-10,-8,-9,-8,-9,-8,-9,-7,-10,-7,-9,-6,-10,-7,-10,-6,-10,-7,-10,-7,-9,-7,-10,-6,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-4,-8,-4,-9,-2,-9,-2,-9,-2,0,0,-9,-1,-10,-1,-10,0,-10,1,-10,1,-10,1,-11,1,-11,2,-11,3,-11,3,-12,4,-12,4,-13,4,-13,5,-14,5,-15,6,-16,6,-16,6,-17,5,-17,5,-19,4,-19,4,-20,3,-21,4,-21,2,-22,1,0,0,-9,18,-10,18,-8,18,-11,19,-11,17,-12,17,-12,16,-12,15,-13,15,-11,13,-12,13,-11,12,-10,11,-8,11,-8,11,-6,12,-5,12,-5,12,-4,13,-5,14,-5,14,-5,14,-6,14,-4,15,-5,16,-5,17,0,0,-5,16,-5,16,-5,17,-5,16,-5,16,-6,16,-6,15,-6,15,-5,15,-5,15,-5,16,-5,14,-5,14,-5,14,-4,14,-4,15,-4,14,-4,15,-4,15,-4,14,-4,15,-4,14,-4,15,-3,16,-5,16,-5,16,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-22,-27,625.672,630.240,14.496,800.430,153.276,16.44,"[-14,-6,-15,-6,-15,-5,-16,-7,-15,-6,-16,-7,-15,-7,-15,-6,-15,-7,-15,-6,-16,-7,-16,-6,-16,-6,-16,-6,-15,-7,-16,-6,-15,-6,-14,-5,-16,-5,-15,-6,-15,-6,-15,-5,-14,-6,-15,-4,-16,-5,-16,-4,0,0,-15,-3,-16,-4,-17,-4,-15,-3,-16,-3,-17,-3,-17,-3,-16,-3,-17,-3,-16,-2,-17,-2,-17,-3,-17,-3,-18,-2,-17,-3,-19,-2,-19,-2,-19,-2,-18,-3,-18,-3,-19,-4,-19,-4,-19,-4,-20,-4,-19,-6,-19,-6,0,0,-15,7,-15,8,-14,8,-17,9,-15,8,-16,8,-16,8,-15,7,-15,8,-15,7,-16,8,-15,8,-15,9,-14,9,-15,8,-14,10,-14,10,-14,9,-14,10,-14,10,-15,10,-14,10,-15,9,-14,11,-15,11,-14,12,0,0,-14,12,-14,12,-14,13,-14,13,-15,13,-15,13,-15,12,-15,12,-15,13,-14,13,-15,14,-14,12,-14,13,-15,13,-14,13,-15,15,-15,14,-16,14,-15,14,-17,13,-17,13,-17,13,-18,12,-18,14,-19,11,-20,11,0,0]"
