CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,1,1,1,0,-22,-23,241.238,244.715,11.593,22.118,22.118,22.118,"[-3,13,-3,13,-1,13,-3,14,-2,14,-3,13,-3,13,-3,13,-3,13,-2,13,-2,14,-1,14,-1,14,-1,14,-2,14,0,15,0,13,-1,14,0,14,-1,14,0,15,0,15,0,14,2,14,1,16,2,16,0,0,2,15,2,16,3,16,3,16,2,16,3,17,2,17,3,17,2,17,3,17,4,18,2,17,2,18,2,18,2,18,3,18,3,19,2,18,1,18,1,18,0,19,0,18,0,19,0,19,-1,18,-2,19,0,0,-16,-3,-16,-3,-16,-2,-18,-3,-16,-2,-17,-3,-16,-2,-16,-2,-17,-2,-16,-1,-17,-2,-17,-1,-17,-1,-17,0,-17,-1,-17,0,-17,1,-16,0,-17,1,-17,1,-18,1,-18,2,-17,0,-17,3,-19,2,-19,3,0,0,-19,4,-19,3,-20,4,-19,4,-19,3,-20,4,-20,4,-19,4,-20,4,-20,4,-21,4,-20,3,-20,3,-21,4,-20,3,-22,4,-21,4,-21,3,-21,3,-20,2,-21,2,-21,2,-20,1,-21,2,-21,0,-21,-1,0,0]"
CSI_DATA: 2,4,1,1,1,1,1,0,-22,-32,240.912,244.389,54.873,83.647,83.647,83.647,"[-1,-16,-2,-15,-2,-15,-1,-16,-2,-16,-2,-16,-2,-16,-2,-15,-1,-15,-2,-15,-2,-16,-3,-16,-2,-16,-2,-15,-1,-15,-3,-16,-3,-15,-3,-15,-3,-14,-3,-15,-2,-15,-3,-14,-2,-14,-4,-14,-3,-15,-4,-15,0,0,-4,-14,-4,-15,-5,-15,-5,-14,-4,-14,-4,-15,-4,-15,-4,-14,-4,-15,-5,-15,-5,-15,-4,-15,-5,-15,-5,-15,-4,-15,-5,-16,-5,-16,-4,-15,-4,-16,-3,-16,-3,-16,-2,-16,-2,-16,-2,-17,0,-17,0,-16,0,0,11,-3,11,-4,12,-5,13,-4,13,-4,14,-4,13,-4,14,-5,15,-4,14,-5,16,-6,15,-6,16,-6,16,-7,16,-6,17,-8,16,-7,16,-7,16,-8,17,-7,18,-7,17,-8,17,-8,17,-10,19,-10,18,-11,0,0,17,-11,18,-11,18,-12,17,-12,18,-11,19,-12,19,-12,18,-12,18,-12,17,-12,18,-13,18,-12,18,-13,18,-13,18,-12,19,-13,18,-13,18,-12,18,-12,18,-11,19,-11,19,-10,19,-9,18,-10,18,-8,18,-7,0,0]"
CSI_DATA: 3,5,1,1,1,1,1,0,-25,-24,241.318,244.795,103.513,153.87,153.87,153.87,"[15,1,16,1,15,0,17,1,15,1,16,1,15,1,15,1,15,1,15,0,16,0,16,0,16,0,16,0,16,0,16,-1,15,-1,15,0,15,-1,16,-1,16,0,16,-1,15,0,15,-2,16,-2,16,-3,0,0,16,-3,17,-2,17,-3,16,-3,17,-3,17,-3,17,-2,16,-3,17,-3,17,-3,18,-4,17,-2,17,-3,18,-3,17,-2,18,-3,18,-2,18,-2,18,-1,18,-1,18,0,18,0,18,0,19,0,18,2,17,2,0,0,-3,-16,-4,-17,-5,-16,-4,-18,-4,-16,-4,-17,-4,-16,-4,-16,-4,-16,-5,-15,-6,-17,-6,-16,-6,-17,-6,-16,-6,-17,-7,-17,-8,-17,-7,-16,-8,-16,-7,-16,-7,-17,-8,-17,-7,-17,-9,-16,-9,-18,-10,-17,0,0,-10,-17,-9,-18,-11,-18,-10,-16,-10,-17,-10,-17,-10,-17,-10,-17,-10,-18,-11,-17,-12,-18,-11,-17,-11,-18,-12,-18,-11,-18,-12,-19,-12,-18,-12,-19,-11,-19,-11,-20,-10,-21,-9,-20,-9,-20,-10,-21,-8,-22,-8,-22,0,0]"
CSI_DATA: 4,6,1,1,0,1,1,0,-26,-15,4294808.928,241.693,154.756,220.696,220.696,220.696,"[-9,-2,-10,-2,-10,-1,-11,-1,-11,-1,-12,-1,-12,-1,-12,-1,-13,-1,-12,-1,-14,0,-14,0,-14,0,-14,0,-15,0,-14,1,-15,1,-14,1,-15,2,-15,1,-16,1,-16,2,-16,1,-16,4,-17,3,-18,4,0,0,-18,4,-19,4,-20,5,-18,5,-20,4,-20,4,-20,4,-20,4,-20,4,-20,4,-21,4,-21,3,-21,3,-22,3,-21,3,-22,3,-21,3,-22,3,-22,2,-21,1,-21,1,-21,0,-20,0,-20,1,-21,-1,-20,-1,0,0,-10,0,-11,1,-10,1,-12,0,-11,1,-11,1,-11,1,-11,1,-12,1,-11,1,-12,2,-12,2,-12,2,-12,3,-12,2,-12,3,-11,4,-11,3,-11,4,-12,4,-12,4,-12,5,-12,4,-11,7,-13,6,-13,7,0,0,-13,8,-13,7,-13,9,-12,8,-13,8,-14,9,-14,8,-14,9,-14,9,-13,9,-14,10,-14,9,-14,9,-15,10,-15,9,-16,10,-15,10,-16,10,-16,9,-16,8,-17,8,-17,8,-17,8,-17,9,-18,7,-18,7,0,0]"
CSI_DATA: 5,7,1,1,1,1,1,0,-28,-18,157.974,161.451,202.02,285.566,285.566,285.566,"[10,-10,10,-10,9,-10,11,-11,10,-10,10,-10,10,-10,9,-9,9,-9,9,-10,10,-11,9,-11,10,-11,10,-11,10,-10,10,-11,9,-10,10,-9,9,-10,10,-9,10,-9,9,-9,9,-8,8,-9,9,-9,8,-10,0,0,7,-9,7,-10,7,-10,6,-10,7,-10,7,-11,6,-10,6,-10,6,-10,6,-11,6,-12,6,-11,6,-12,5,-13,6,-12,6,-13,6,-13,6,-13,7,-13,7,-13,8,-14,8,-14,8,-14,8,-15,9,-14,10,-14,0,0,-4,18,-4,18,-2,18,-4,19,-4,18,-5,18,-5,18,-5,17,-6,18,-5,16,-5,17,-4,17,-4,16,-4,15,-4,15,-2,16,-1,15,-2,14,-1,15,-1,15,-2,16,-1,16,-1,16,1,16,0,17,0,18,0,0,0,18,0,17,0,18,0,17,0,17,-1,18,-1,17,-1,17,-1,18,-1,17,0,18,-2,16,-2,16,-2,16,-2,16,-2,17,-2,16,-2,16,-2,15,-3,15,-3,15,-3,14,-3,14,-3,14,-4,14,-4,13,0,0]"
CSI_DATA: 6,3,2,2,1,2,2,0,-22,-23,241.238,634.730,1.734,405.57,119.491,15.41,"[-3,13,-3,13,-1,13,-3,14,-2,14,-3,13,-3,13,-3,13,-3,13,-2,13,-2,14,-1,14,-1,14,-1,14,-2,14,0,15,0,13,-1,14,0,14,-1,14,0,15,0,15,0,14,2,14,1,16,2,16,0,0,2,15,2,16,3,16,3,16,2,16,3,17,2,17,3,17,2,17,3,17,4,18,2,17,2,18,2,18,2,18,3,18,3,19,2,18,1,18,1,18,0,19,0,18,0,19,0,19,-1,18,-2,19,0,0,17,-5,17,-5,17,-6,17,-6,17,-6,16,-5,17,-6,17,-5,17,-5,16,-6,17,-6,17,-7,17,-7,16,-8,16,-7,17,-9,15,-8,16,-8,15,-9,17,-9,17,-9,17,-9,17,-8,16,-11,18,-11,18,-11,0,0,17,-11,18,-12,17,-12,18,-12,18,-11,18,-12,19,-12,18,-11,19,-12,19,-12,19,-13,19,-11,19,-11,19,-12,19,-12,19,-12,20,-12,20,-11,19,-11,20,-10,20,-9,20,-10,21,-9,20,-9,21,-8,21,-7,0,0]"
CSI_DATA: 7,4,2,2,1,2,2,0,-22,-34,240.912,634.405,44.958,456.187,170.621,66.171,"[-1,-16,-2,-15,-2,-15,-1,-16,-2,-16,-2,-16,-2,-16,-2,-15,-1,-15,-2,-15,-2,-16,-3,-16,-2,-16,-2,-15,-1,-15,-3,-16,-3,-15,-3,-15,-3,-14,-3,-15,-2,-15,-3,-14,-2,-14,-4,-14,-3,-15,-4,-15,0,0,-4,-14,-4,-15,-5,-15,-5,-14,-4,-14,-4,-15,-4,-15,-4,-14,-4,-15,-5,-15,-5,-15,-4,-15,-5,-15,-5,-15,-4,-15,-5,-16,-5,-16,-4,-15,-4,-16,-3,-16,-3,-16,-2,-16,-2,-16,-2,-17,0,-17,0,-16,0,0,-11,1,-11,2,-12,3,-13,2,-13,2,-13,2,-14,2,-14,1,-14,2,-14,3,-15,3,-15,3,-15,3,-16,4,-16,2,-17,5,-16,4,-16,4,-16,5,-17,4,-18,3,-17,4,-17,3,-17,6,-18,5,-18,6,0,0,-18,6,-18,6,-19,7,-18,7,-18,7,-18,7,-19,6,-18,6,-18,7,-18,7,-18,8,-18,7,-18,7,-19,7,-18,7,-19,7,-19,8,-18,7,-18,5,-18,5,-18,4,-18,3,-18,3,-18,4,-17,2,-16,1,0,0]"
CSI_DATA: 8,5,2,2,1,2,2,0,-25,-24,241.318,634.810,93.624,523.904,238.338,133.888,"[15,1,16,1,15,0,17,1,15,1,16,1,15,1,15,1,15,1,15,0,16,0,16,0,16,0,16,0,16,0,16,-1,15,-1,15,0,15,-1,16,-1,16,0,16,-1,15,0,15,-2,16,-2,16,-3,0,0,16,-3,17,-2,17,-3,16,-3,17,-3,17,-3,17,-2,16,-3,17,-3,17,-3,18,-4,17,-2,17,-3,18,-3,17,-2,18,-3,18,-2,18,-2,18,-1,18,-1,18,0,18,0,18,0,19,0,18,2,17,2,0,0,4,-15,4,-15,3,-16,4,-16,4,-16,4,-15,4,-16,3,-16,3,-16,3,-15,3,-17,2,-17,2,-17,2,-16,2,-17,1,-18,0,-17,1,-17,0,-17,1,-18,2,-18,0,-18,1,-18,-1,-18,0,-20,-1,-20,0,0,-1,-19,-1,-20,-1,-20,-2,-19,-1,-19,-1,-20,-1,-20,-1,-20,-2,-20,-2,-20,-2,-21,-1,-20,-1,-21,-2,-21,-1,-21,-2,-22,-2,-22,-1,-21,-1,-22,0,-22,1,-22,1,-22,2,-22,1,-22,3,-22,3,-22,0,0]"
CSI_DATA: 9,6,2,2,0,2,2,0,-26,-15,4294808.928,631.709,144.758,586.622,301.56,196.606,"[-9,-2,-10,-2,-10,-1,-11,-1,-11,-1,-12,-1,-12,-1,-12,-1,-13,-1,-12,-1,-14,0,-14,0,-14,0,-14,0,-15,0,-14,1,-15,1,-14,1,-15,2,-15,1,-16,1,-16,2,-16,1,-16,4,-17,3,-18,4,0,0,-18,4,-19,4,-20,5,-18,5,-20,4,-20,4,-20,4,-20,4,-20,4,-20,4,-21,4,-21,3,-21,3,-22,3,-21,3,-22,3,-21,3,-22,3,-22,2,-21,1,-21,1,-21,0,-20,0,-20,1,-21,-1,-20,-1,0,0,-12,-9,-12,-9,-13,-8,-14,-9,-13,-9,-13,-9,-13,-9,-13,-9,-14,-9,-14,-9,-15,-9,-15,-8,-15,-8,-15,-8,-14,-8,-16,-7,-15,-6,-15,-6,-16,-6,-16,-6,-17,-7,-17,-5,-17,-6,-18,-3,-19,-5,-20,-4,0,0,-20,-4,-21,-4,-21,-3,-21,-3,-22,-4,-22,-4,-22,-4,-22,-3,-23,-4,-23,-4,-25,-3,-24,-4,-24,-4,-25,-5,-25,-5,-25,-5,-26,-5,-25,-5,-25,-6,-24,-7,-25,-8,-25,-8,-25,-9,-25,-8,-25,-11,-24,-11,0,0]"
CSI_DATA: 10,7,2,2,1,2,2,0,-28,-18,157.974,551.467,192.06,655.656,370.90,265.640,"[10,-10,10,-10,9,-10,11,-11,10,-10,10,-10,10,-10,9,-9,9,-9,9,-10,10,-11,9,-11,10,-11,10,-11,10,-10,10,-11,9,-10,10,-9,9,-10,10,-9,10,-9,9,-9,9,-8,8,-9,9,-9,8,-10,0,0,7,-9,7,-10,7,-10,6,-10,7,-10,7,-11,6,-10,6,-10,6,-10,6,-11,6,-12,6,-11,6,-12,5,-13,6,-12,6,-13,6,-13,6,-13,7,-13,7,-13,8,-14,8,-14,8,-14,8,-15,9,-14,10,-14,0,0,18,6,17,6,19,5,19,6,19,7,17,7,17,7,16,7,17,7,16,7,17,8,16,7,15,7,15,6,14,6,16,4,14,3,15,3,15,2,16,3,16,3,16,2,16,3,16,1,18,2,18,1,0,0,17,1,19,1,18,1,18,1,17,2,18,2,18,2,17,3,17,2,17,2,18,2,17,3,17,3,16,3,16,3,16,2,17,3,15,3,15,3,15,3,14,4,14,4,14,4,14,4,13,4,13,4,0,0]"
