CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-24,-23,4294808.959,4294817.365,0.118,22.342,22.342,22.342,"[11,5,11,5,12,4,12,5,12,5,12,5,12,6,12,5,12,6,12,5,14,6,14,5,14,6,14,5,13,6,14,5,13,5,13,6,14,5,14,6,14,6,14,6,13,6,15,5,15,5,15,5,0,0,15,5,15,5,15,5,15,5,15,5,16,5,16,5,15,5,16,5,15,4,17,4,15,5,16,5,16,5,16,5,16,5,17,5,17,6,17,6,16,6,16,7,17,7,17,7,18,7,16,8,16,9,0,0,4,12,5,12,6,12,5,13,5,12,6,12,6,12,6,11,6,12,7,11,7,13,8,12,8,12,8,11,7,11,9,11,9,10,9,11,9,10,9,11,9,11,10,10,10,10,12,9,11,11,13,10,0,0,13,9,13,10,14,10,14,10,14,10,15,10,14,10,14,11,15,10,16,10,17,10,15,11,15,11,16,11,16,12,17,12,17,12,17,12,16,13,16,13,16,14,14,14,15,15,15,15,14,16,13,16,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-25,-25,4294809.120,4294817.532,48.102,79.467,79.467,79.467,"[2,11,2,11,3,10,3,11,3,10,3,11,3,11,3,11,4,11,4,9,5,11,6,11,6,11,6,10,5,11,7,11,7,10,6,11,7,11,7,11,6,11,7,11,7,11,9,10,9,12,9,12,0,0,9,12,9,12,10,12,9,12,9,12,9,13,9,13,9,13,9,13,9,13,11,13,9,13,10,13,9,14,9,14,10,14,9,15,9,15,8,15,8,15,7,16,7,16,7,16,8,17,5,16,5,17,0,0,9,1,8,1,9,0,9,0,9,0,9,0,10,-1,9,-1,10,-1,9,-2,11,-2,11,-3,11,-2,10,-3,10,-2,12,-4,10,-4,10,-4,10,-5,11,-5,11,-5,11,-5,11,-5,11,-7,12,-7,11,-8,0,0,11,-9,12,-9,11,-10,12,-10,12,-10,12,-10,13,-11,13,-11,13,-11,13,-12,14,-13,13,-12,13,-12,14,-13,15,-14,15,-14,16,-14,16,-14,17,-14,17,-13,18,-13,18,-12,19,-13,19,-13,21,-11,21,-11,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-28,-25,4294809.795,4294818.199,97.865,139.717,139.717,139.717,"[12,6,12,6,13,5,13,6,12,6,12,6,12,5,12,5,12,5,12,4,13,5,13,4,13,4,13,4,13,5,14,4,12,3,13,4,13,3,13,4,13,4,13,4,13,4,14,2,14,3,14,3,0,0,14,2,14,2,15,2,14,2,15,3,15,3,15,3,14,3,15,2,15,2,16,2,15,2,15,3,16,3,15,3,16,3,16,3,16,3,17,4,16,4,16,5,16,5,16,6,17,6,16,7,16,7,0,0,15,0,15,0,15,-1,16,0,15,0,15,0,15,-1,14,-1,15,0,14,-1,16,-1,16,-2,16,-2,15,-3,16,-1,17,-3,16,-3,15,-2,15,-4,16,-3,16,-2,16,-3,16,-2,16,-4,17,-3,17,-5,0,0,16,-5,17,-5,17,-5,16,-5,17,-5,17,-5,17,-5,16,-5,17,-5,16,-6,18,-7,17,-5,17,-6,18,-6,18,-6,19,-7,18,-6,19,-7,20,-6,19,-5,20,-5,20,-4,21,-4,22,-4,22,-2,22,-1,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-29,-20,4294804.720,4294813.218,148.19,198.591,198.591,198.591,"[0,-8,1,-8,1,-8,2,-9,2,-9,2,-10,2,-10,3,-10,3,-10,3,-11,4,-12,3,-12,4,-12,4,-12,5,-12,4,-14,3,-13,4,-13,3,-14,4,-15,5,-15,4,-15,4,-15,2,-17,3,-17,2,-18,0,0,2,-18,2,-20,2,-20,2,-20,2,-21,2,-22,2,-22,2,-22,2,-23,1,-24,1,-25,1,-24,1,-25,1,-25,2,-25,1,-26,2,-27,2,-27,2,-28,3,-27,4,-28,5,-28,5,-29,4,-30,6,-29,6,-29,0,0,2,14,3,14,4,14,3,15,3,15,3,15,3,15,3,14,3,15,4,14,4,15,5,15,5,14,5,14,4,14,6,14,6,13,6,13,7,13,7,14,7,14,7,14,8,13,9,13,9,14,11,13,0,0,10,13,11,14,12,14,12,14,12,14,12,15,12,15,12,15,12,14,14,15,15,15,13,15,13,16,13,16,13,17,14,17,14,17,14,18,13,18,13,18,12,20,11,19,11,20,12,20,10,21,9,21,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-21,-19,4294806.497,4294814.985,196.169,259.757,259.757,259.757,"[13,-12,13,-12,12,-13,13,-12,12,-12,12,-11,12,-12,11,-11,11,-11,11,-11,12,-12,11,-12,11,-12,10,-12,11,-11,10,-12,9,-11,9,-11,8,-12,9,-12,9,-12,8,-12,9,-11,7,-13,8,-13,7,-13,0,0,7,-13,6,-14,6,-14,6,-14,6,-14,6,-15,6,-15,6,-15,5,-16,5,-15,5,-17,5,-16,5,-17,5,-17,5,-18,5,-18,6,-19,6,-19,7,-19,7,-19,8,-19,8,-20,10,-20,10,-22,11,-20,12,-20,0,0,1,18,1,18,2,18,1,19,1,19,1,19,1,18,1,18,0,18,1,17,1,19,1,17,1,17,2,16,1,15,4,16,4,15,4,15,5,15,4,15,5,16,5,15,5,16,7,15,7,16,8,16,0,0,8,16,8,17,8,17,9,17,8,17,8,18,8,17,8,17,8,17,8,17,9,18,7,17,7,17,7,17,7,18,7,18,7,18,6,17,6,18,5,17,5,17,4,16,4,17,4,16,2,17,2,16,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-23,-23,228.569,229.240,10.998,405.519,145.762,12.567,"[-7,-12,-7,-11,-7,-12,-8,-13,-7,-12,-8,-13,-8,-13,-8,-13,-8,-13,-8,-13,-9,-14,-9,-13,-9,-14,-8,-14,-8,-14,-9,-14,-9,-13,-8,-14,-9,-13,-9,-14,-8,-14,-9,-14,-8,-14,-10,-14,-10,-14,-10,-14,0,0,-10,-14,-11,-14,-11,-14,-11,-14,-10,-14,-11,-15,-11,-15,-10,-14,-11,-14,-11,-14,-12,-15,-10,-15,-11,-15,-11,-15,-11,-15,-12,-15,-12,-15,-12,-15,-11,-16,-10,-16,-11,-16,-10,-16,-10,-17,-11,-17,-9,-18,-9,-18,0,0,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-5,-2,-5,-3,-5,-2,-6,-2,-6,-3,-6,-3,-6,-3,-6,-3,-6,-4,-6,0,0,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-5,-7,-5,-6,-5,-7,-4,-7,-4,-7,-4,-7,-5,-7,-5,-7,-5,-7,-5,-7,-4,-8,-4,-8,-4,-8,-4,-8,-3,-8,-4,-8,-3,-9,-3,-9,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-25,-25,228.741,229.413,58.835,464.478,204.721,71.526,"[3,11,3,11,4,10,4,11,4,10,4,10,5,10,4,10,5,10,6,9,7,10,7,10,7,10,7,10,7,11,8,10,7,9,7,10,8,9,8,10,8,11,8,10,8,10,10,9,10,11,10,11,0,0,10,11,10,10,11,10,11,10,11,11,11,11,11,12,11,11,11,12,11,11,12,12,11,11,11,12,11,12,11,12,12,13,12,13,11,13,11,14,10,14,10,14,10,15,9,15,10,15,8,16,8,16,0,0,-7,7,-7,7,-6,8,-6,8,-6,8,-6,8,-6,8,-6,8,-6,9,-5,9,-5,10,-5,10,-4,11,-4,10,-4,11,-4,11,-3,11,-3,11,-3,11,-3,12,-3,12,-2,12,-3,12,0,13,-1,14,-1,14,0,0,0,14,0,15,1,15,1,15,1,16,0,16,1,17,1,16,1,17,2,17,3,18,2,18,2,18,2,19,2,19,2,20,3,21,2,21,1,21,-1,21,-1,22,-1,22,-1,23,0,23,-3,23,-4,23,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-28,-25,229.408,230.79,108.582,522.230,262.473,129.278,"[-15,-2,-15,-2,-14,-1,-16,-2,-15,-2,-14,-1,-15,-1,-14,-1,-14,-1,-14,-1,-15,-1,-15,0,-15,-1,-15,0,-15,-1,-15,1,-14,1,-14,1,-14,1,-15,1,-15,0,-15,1,-14,0,-15,2,-16,2,-15,2,0,0,-15,3,-15,3,-15,3,-15,3,-16,3,-16,3,-16,3,-15,2,-16,3,-15,3,-16,4,-16,3,-17,3,-17,3,-16,3,-17,3,-18,3,-18,3,-17,2,-17,2,-18,1,-18,0,-18,0,-18,1,-19,-1,-19,-1,0,0,9,12,10,11,10,11,10,12,10,12,9,11,10,12,9,11,10,11,9,10,10,11,11,11,11,11,11,10,11,11,13,11,12,10,11,10,12,10,12,11,12,11,12,10,11,11,13,9,13,11,14,10,0,0,14,9,14,10,14,10,14,9,14,10,14,10,14,10,14,9,15,10,14,9,16,9,14,10,15,9,15,10,16,10,17,10,17,10,17,10,16,11,16,12,16,13,15,12,16,14,16,14,15,16,15,16,0,0]"
CSI_DATA: 9,7,2,2,1,1,1,0,-21,-19,226.200,226.872,206.791,601.239,341.482,208.287,"[14,-4,14,-4,14,-5,15,-5,14,-4,14,-5,14,-4,13,-4,13,-4,12,-5,14,-5,13,-5,13,-5,13,-5,13,-4,12,-6,11,-6,11,-5,11,-6,11,-6,11,-5,11,-6,10,-5,10,-7,11,-7,11,-8,0,0,10,-8,10,-9,10,-9,10,-9,10,-9,10,-9,10,-10,10,-9,10,-10,10,-10,10,-12,10,-11,10,-11,11,-12,11,-12,11,-12,11,-13,12,-13,13,-12,13,-12,14,-12,14,-12,15,-12,16,-13,17,-11,18,-11,0,0,-6,-11,-6,-11,-7,-11,-7,-11,-7,-11,-7,-11,-7,-11,-6,-11,-6,-11,-6,-10,-6,-11,-7,-10,-7,-10,-6,-10,-6,-9,-8,-9,-7,-8,-7,-8,-8,-8,-8,-8,-8,-9,-9,-8,-8,-8,-9,-7,-9,-9,-10,-8,0,0,-10,-8,-10,-8,-11,-8,-11,-8,-10,-8,-11,-8,-11,-8,-10,-8,-10,-8,-11,-9,-11,-9,-10,-9,-10,-9,-10,-9,-10,-9,-10,-9,-10,-9,-10,-9,-9,-9,-9,-9,-8,-9,-8,-9,-8,-10,-8,-9,-7,-10,-7,-9,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-24,-23,618.566,619.526,10.849,795.447,194.208,12.467,"[11,-5,12,-5,12,-6,13,-6,12,-6,13,-6,13,-6,13,-5,13,-5,12,-6,14,-6,14,-6,14,-7,14,-6,14,-6,14,-7,13,-7,14,-6,14,-7,14,-6,14,-6,14,-7,14,-6,14,-8,15,-7,14,-8,0,0,14,-8,15,-8,15,-9,14,-8,15,-8,15,-8,15,-8,14,-8,14,-8,14,-8,15,-9,15,-8,15,-8,15,-9,15,-8,15,-9,16,-9,16,-9,16,-8,16,-9,16,-8,17,-8,17,-7,18,-8,18,-6,18,-6,0,0,-12,-6,-13,-6,-13,-5,-14,-6,-13,-6,-14,-6,-14,-5,-13,-5,-13,-5,-13,-4,-15,-5,-15,-4,-15,-4,-14,-4,-14,-4,-15,-3,-15,-2,-14,-3,-15,-2,-15,-2,-15,-2,-16,-1,-15,-2,-16,0,-17,0,-17,0,0,0,-17,1,-17,1,-18,1,-17,2,-18,1,-19,2,-19,1,-18,1,-20,1,-19,2,-21,2,-19,2,-20,2,-21,2,-20,1,-22,2,-21,2,-22,1,-22,1,-22,-1,-23,-1,-22,-2,-22,-2,-23,-1,-22,-4,-22,-4,0,0]"
