CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-23,-23,4294809.804,4294812.239,0.116,19.993,19.993,19.993,"[-6,-13,-6,-13,-7,-13,-7,-14,-7,-14,-6,-14,-7,-14,-6,-14,-7,-14,-6,-14,-7,-16,-7,-15,-7,-16,-7,-15,-6,-16,-8,-16,-8,-14,-7,-15,-8,-15,-8,-15,-7,-16,-8,-15,-7,-15,-8,-15,-8,-16,-9,-16,0,0,-9,-15,-9,-16,-10,-15,-10,-15,-9,-15,-10,-15,-10,-16,-9,-15,-10,-16,-9,-15,-11,-16,-9,-16,-10,-16,-10,-16,-10,-16,-11,-16,-11,-17,-11,-16,-11,-17,-10,-17,-10,-17,-10,-17,-9,-18,-10,-19,-8,-19,-8,-19,0,0,13,6,14,6,14,4,15,6,14,6,14,6,14,5,14,5,14,6,14,4,16,4,16,4,16,4,16,4,15,5,16,3,16,2,15,3,16,2,16,3,16,4,17,2,16,3,16,0,18,1,19,0,0,0,18,0,18,0,19,-1,18,-1,19,0,20,0,20,0,19,0,20,-1,20,-1,21,-2,20,-1,20,-1,22,-1,21,0,23,-1,22,-1,23,0,22,1,22,1,23,2,21,3,22,3,23,2,22,4,23,5,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-25,-24,4294809.982,4294812.397,48.156,86.30,86.30,86.30,"[-8,-8,-8,-8,-9,-7,-10,-8,-9,-7,-9,-7,-9,-7,-9,-6,-10,-6,-10,-6,-11,-6,-11,-5,-11,-5,-11,-5,-11,-6,-12,-5,-11,-5,-11,-4,-12,-4,-12,-5,-12,-5,-13,-4,-12,-5,-13,-3,-14,-4,-14,-4,0,0,-14,-4,-14,-3,-15,-3,-14,-3,-15,-3,-15,-3,-15,-4,-15,-3,-15,-3,-15,-3,-16,-3,-15,-4,-16,-4,-16,-4,-16,-4,-16,-4,-17,-4,-17,-4,-16,-5,-16,-5,-16,-6,-16,-6,-16,-7,-17,-7,-16,-8,-15,-8,0,0,-4,-10,-4,-10,-5,-9,-5,-11,-5,-10,-5,-10,-6,-9,-5,-9,-6,-9,-6,-9,-8,-10,-8,-10,-8,-10,-8,-9,-8,-10,-9,-9,-9,-8,-9,-9,-9,-8,-9,-9,-9,-9,-10,-8,-10,-9,-11,-7,-12,-8,-13,-7,0,0,-13,-7,-13,-8,-14,-7,-14,-7,-14,-7,-15,-7,-15,-8,-15,-7,-16,-7,-16,-7,-18,-7,-17,-7,-17,-8,-18,-8,-19,-8,-20,-8,-20,-8,-20,-9,-20,-10,-20,-10,-20,-12,-19,-12,-20,-13,-21,-13,-20,-15,-20,-15,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-28,-26,4294810.644,4294813.68,98.298,157.385,157.385,157.385,"[-14,-5,-15,-4,-14,-3,-15,-4,-15,-4,-14,-4,-15,-3,-14,-3,-14,-3,-14,-3,-15,-3,-15,-2,-15,-3,-15,-2,-14,-3,-14,-1,-14,-1,-14,-1,-15,0,-14,0,-15,-1,-14,0,-13,-1,-14,1,-15,0,-15,1,0,0,-15,2,-15,1,-15,2,-15,3,-15,2,-16,2,-16,3,-16,3,-16,3,-16,3,-17,4,-16,3,-17,3,-17,3,-17,3,-17,4,-18,3,-18,3,-18,3,-18,3,-18,2,-18,2,-19,1,-20,1,-20,-1,-19,-1,0,0,-15,-7,-15,-6,-14,-5,-16,-6,-14,-6,-15,-6,-15,-6,-15,-6,-15,-6,-14,-4,-16,-5,-16,-3,-16,-4,-16,-4,-16,-4,-17,-3,-16,-3,-15,-4,-16,-3,-17,-4,-16,-5,-16,-3,-16,-4,-16,-2,-17,-2,-18,-2,0,0,-17,-2,-17,-2,-18,-1,-17,-1,-17,-1,-18,-1,-18,-1,-17,-1,-18,-1,-18,0,-19,1,-18,0,-18,0,-19,0,-19,0,-21,0,-20,0,-21,0,-21,-1,-21,-1,-22,-2,-21,-3,-21,-3,-22,-2,-22,-5,-22,-5,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-28,-20,4294805.586,4294808.89,147.998,226.890,226.890,226.890,"[2,5,1,6,2,6,1,7,1,8,0,8,0,9,0,9,0,10,0,10,-1,11,-1,11,-1,11,0,11,-1,12,0,12,0,12,0,12,1,13,1,13,0,14,1,14,0,14,3,15,2,16,4,16,0,0,4,17,4,17,4,18,5,18,5,19,5,20,6,20,6,20,6,21,7,21,7,23,7,22,6,23,6,23,7,23,7,24,7,25,8,25,7,25,7,25,7,26,6,26,6,27,6,27,4,27,4,27,0,0,-11,10,-11,11,-10,11,-12,11,-11,11,-11,11,-11,11,-11,11,-11,11,-10,11,-11,12,-10,13,-10,12,-9,12,-10,12,-9,13,-8,13,-8,12,-8,13,-8,13,-9,13,-8,14,-8,13,-6,15,-7,16,-6,17,0,0,-6,16,-6,16,-6,18,-5,17,-6,17,-6,18,-6,18,-6,18,-6,19,-5,19,-6,20,-6,19,-6,19,-7,20,-7,20,-7,21,-7,20,-8,21,-8,20,-9,20,-10,20,-10,19,-11,19,-10,20,-12,19,-13,19,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-21,-19,4294807.349,4294809.860,195.979,287.548,287.548,287.548,"[-11,14,-10,15,-9,15,-11,15,-10,14,-10,14,-10,14,-9,13,-9,14,-8,14,-10,15,-9,15,-9,14,-9,14,-9,14,-8,15,-7,13,-8,13,-7,14,-7,14,-7,14,-6,14,-7,13,-5,15,-6,15,-5,15,0,0,-4,15,-4,16,-4,16,-3,16,-4,17,-3,17,-3,18,-3,17,-3,18,-3,17,-3,19,-4,18,-4,19,-3,20,-3,20,-3,21,-4,21,-4,22,-4,22,-5,22,-6,22,-6,23,-8,23,-8,24,-11,23,-11,23,0,0,-7,-17,-7,-17,-8,-16,-8,-18,-7,-17,-7,-17,-7,-17,-6,-17,-6,-17,-6,-16,-7,-17,-7,-16,-7,-15,-7,-15,-6,-15,-8,-14,-8,-13,-8,-13,-9,-13,-9,-14,-8,-14,-9,-14,-8,-14,-11,-13,-11,-14,-12,-14,0,0,-11,-14,-11,-15,-12,-15,-12,-14,-11,-15,-11,-15,-11,-15,-10,-15,-11,-16,-11,-15,-12,-16,-10,-15,-10,-15,-10,-16,-9,-16,-10,-16,-10,-15,-9,-16,-8,-15,-7,-15,-7,-16,-6,-15,-7,-15,-7,-14,-6,-15,-6,-15,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-23,-23,233.703,239.265,15.616,412.460,124.912,18.684,"[-8,13,-8,14,-6,14,-8,15,-8,15,-8,15,-8,14,-8,14,-8,15,-8,15,-9,16,-8,16,-9,16,-9,16,-10,16,-8,17,-8,16,-8,15,-8,17,-9,16,-9,16,-8,16,-8,15,-7,17,-8,17,-8,18,0,0,-7,17,-7,17,-7,18,-6,17,-7,18,-7,19,-8,18,-7,18,-7,18,-6,18,-6,20,-7,18,-7,19,-6,19,-6,19,-6,20,-6,20,-7,20,-7,20,-8,19,-9,20,-9,19,-9,20,-9,21,-10,20,-11,20,0,0,1,-5,1,-6,0,-6,1,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-2,-6,-1,-7,-2,-7,0,0,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-3,-8,-2,-7,-2,-7,-3,-8,-3,-8,-3,-8,-2,-8,-3,-8,-2,-8,-2,-8,-2,-8,-2,-8,-1,-8,-2,-8,-1,-8,-1,-8,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-25,-24,233.867,239.428,63.775,463.435,175.887,69.659,"[-7,-9,-7,-9,-8,-8,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-9,-8,-9,-7,-10,-8,-10,-7,-10,-7,-10,-7,-10,-7,-11,-7,-10,-6,-10,-6,-11,-6,-11,-6,-11,-7,-12,-6,-11,-7,-12,-5,-13,-6,-13,-6,0,0,-13,-6,-14,-6,-14,-6,-13,-5,-14,-6,-14,-6,-15,-6,-14,-6,-14,-6,-14,-6,-15,-6,-14,-7,-15,-7,-15,-7,-15,-7,-15,-7,-16,-8,-15,-8,-15,-8,-15,-9,-14,-9,-15,-10,-15,-10,-15,-10,-13,-11,-13,-12,0,0,-10,0,-10,0,-10,1,-11,1,-11,1,-11,1,-11,2,-11,2,-11,2,-11,3,-12,3,-11,4,-11,4,-11,4,-11,4,-11,6,-10,5,-11,5,-10,6,-11,6,-11,6,-10,7,-11,6,-10,8,-11,8,-10,9,0,0,-10,10,-10,10,-10,11,-10,11,-10,11,-10,12,-11,12,-10,12,-11,13,-10,13,-10,15,-10,14,-10,15,-11,16,-11,16,-12,17,-12,17,-12,17,-13,17,-14,16,-15,17,-15,16,-16,17,-16,17,-18,16,-19,16,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-28,-26,234.533,240.94,113.902,532.879,245.331,139.103,"[-14,-6,-15,-6,-14,-5,-15,-6,-14,-5,-14,-5,-14,-5,-13,-5,-14,-5,-13,-5,-15,-4,-15,-4,-15,-4,-14,-4,-15,-4,-15,-3,-14,-3,-13,-3,-15,-2,-14,-3,-14,-3,-14,-2,-13,-2,-15,-1,-16,-2,-15,-1,0,0,-15,-1,-15,-1,-16,0,-15,0,-16,0,-16,0,-16,0,-16,0,-16,0,-15,1,-17,1,-17,0,-17,0,-18,1,-17,0,-18,0,-18,0,-19,0,-18,-1,-18,-1,-19,-2,-19,-2,-19,-2,-20,-2,-19,-4,-19,-4,0,0,-15,1,-16,2,-15,3,-17,2,-15,2,-16,2,-15,2,-15,2,-15,2,-14,3,-16,4,-15,4,-15,4,-15,4,-16,4,-16,5,-15,5,-15,5,-16,5,-16,5,-16,4,-16,5,-15,4,-15,7,-16,6,-16,7,0,0,-15,7,-16,7,-16,8,-15,7,-16,7,-16,8,-16,7,-16,7,-16,8,-15,8,-16,9,-15,8,-16,8,-16,9,-16,9,-17,10,-17,10,-18,10,-18,10,-18,9,-19,9,-19,8,-19,8,-20,9,-22,7,-21,6,0,0]"
CSI_DATA: 9,6,2,2,1,1,1,0,-29,-20,229.558,235.120,163.785,599.545,311.997,205.769,"[-1,6,-2,7,-2,7,-3,8,-3,8,-4,9,-5,9,-5,9,-5,9,-5,9,-6,11,-6,11,-6,12,-6,12,-7,12,-6,12,-5,12,-6,12,-5,14,-6,14,-7,14,-6,15,-6,14,-3,17,-5,18,-3,19,0,0,-4,19,-4,19,-4,21,-3,20,-3,22,-4,23,-4,24,-3,23,-3,25,-2,24,-1,26,-2,26,-2,27,-3,28,-3,26,-2,29,-3,28,-2,30,-4,29,-4,29,-5,29,-5,29,-4,30,-3,31,-5,30,-6,31,0,0,4,13,5,14,6,13,5,15,5,14,5,14,5,14,5,13,5,14,5,13,6,14,6,14,6,14,7,13,6,13,8,13,8,12,8,11,9,12,8,12,9,13,9,12,9,12,11,11,11,12,12,12,0,0,12,11,12,11,14,12,13,11,14,12,14,12,14,12,14,12,15,12,14,12,17,12,15,13,15,13,16,14,15,13,17,14,16,14,16,15,15,15,14,15,15,17,14,16,13,16,14,17,13,18,13,18,0,0]"
CSI_DATA: 10,3,3,3,2,2,2,0,-23,-23,623.710,629.265,15.155,800.904,201.359,17.98,"[13,2,13,2,14,1,15,2,14,2,15,2,15,2,14,2,15,2,15,2,16,2,16,2,16,2,16,2,15,3,16,1,15,1,15,2,16,1,16,1,16,2,16,1,15,2,16,0,16,1,17,0,0,0,16,-1,17,-1,17,-1,17,-1,17,-1,18,-1,17,-1,17,-1,17,-1,17,-1,18,-2,17,-2,18,-2,18,-2,17,-2,18,-3,19,-3,18,-2,18,-2,18,-2,19,-1,19,-1,19,-1,20,-1,19,0,20,1,0,0,11,9,12,9,12,8,13,9,12,9,12,9,12,9,12,9,12,9,13,8,14,9,14,8,14,8,14,7,13,8,15,7,14,6,14,7,14,6,15,7,14,7,15,6,15,6,16,4,17,6,18,5,0,0,17,4,18,5,18,4,18,4,18,5,19,5,19,5,19,5,19,5,19,4,21,4,19,5,20,5,21,5,20,5,21,5,21,6,21,6,21,7,20,8,21,8,20,9,20,9,21,9,20,11,20,11,0,0]"
