CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-25,-21,4294810.904,4294810.670,0.117,17.770,17.770,17.770,"[3,12,4,12,4,12,4,14,4,13,4,14,4,14,4,14,3,14,4,13,4,16,4,15,4,15,4,15,3,16,5,15,5,15,4,15,5,15,4,16,3,16,4,16,3,15,6,16,5,17,5,16,0,0,5,16,5,16,6,16,6,16,6,17,6,17,6,17,5,16,6,17,6,16,7,17,6,17,6,17,6,17,6,16,6,18,7,17,6,18,6,17,6,18,5,18,5,18,5,18,6,19,4,19,4,20,0,0,-8,-12,-8,-12,-10,-11,-9,-13,-9,-12,-9,-12,-9,-11,-9,-11,-10,-11,-10,-11,-10,-12,-11,-11,-11,-11,-11,-11,-10,-11,-12,-11,-11,-9,-11,-10,-12,-9,-12,-10,-12,-10,-13,-9,-12,-10,-14,-8,-14,-10,-15,-9,0,0,-15,-9,-15,-9,-16,-8,-16,-8,-16,-9,-16,-9,-16,-9,-16,-9,-17,-9,-17,-9,-18,-9,-17,-9,-17,-10,-18,-10,-18,-10,-18,-10,-18,-11,-18,-11,-18,-12,-17,-12,-17,-13,-16,-13,-16,-14,-17,-14,-15,-15,-15,-15,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-25,-28,4294810.503,4294810.232,49.500,83.898,83.898,83.898,"[-6,-10,-7,-10,-7,-9,-7,-10,-7,-9,-7,-10,-7,-10,-7,-9,-8,-9,-8,-8,-9,-9,-9,-8,-9,-8,-9,-8,-9,-9,-10,-8,-9,-8,-9,-8,-10,-8,-10,-8,-10,-9,-11,-8,-10,-9,-11,-7,-12,-8,-12,-8,0,0,-12,-8,-12,-8,-13,-8,-12,-8,-12,-9,-13,-9,-13,-9,-12,-9,-13,-9,-12,-9,-14,-9,-12,-9,-13,-10,-13,-10,-12,-10,-13,-11,-13,-11,-12,-11,-11,-12,-11,-12,-11,-12,-11,-13,-11,-12,-12,-12,-10,-13,-10,-13,0,0,-12,0,-12,1,-12,1,-13,1,-12,1,-13,1,-13,1,-12,2,-13,2,-12,2,-13,3,-13,4,-13,3,-12,3,-12,3,-12,4,-11,4,-12,4,-11,4,-11,4,-12,4,-11,5,-11,5,-10,6,-11,6,-11,7,0,0,-11,7,-10,8,-10,9,-10,9,-10,9,-10,9,-10,10,-10,10,-10,11,-10,11,-10,13,-10,12,-10,13,-11,13,-12,13,-12,15,-12,15,-13,14,-14,14,-14,14,-16,14,-15,14,-16,14,-16,15,-18,13,-19,12,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-29,-24,4294812.553,4294812.295,99.274,154.05,154.05,154.05,"[14,11,15,10,15,9,15,11,14,10,14,11,14,10,13,9,13,10,13,8,15,10,14,9,14,9,14,9,13,10,14,9,13,8,12,8,13,8,13,8,13,9,13,8,12,8,13,6,14,7,14,6,0,0,13,6,14,6,14,6,14,5,14,5,14,5,14,5,14,5,15,5,14,4,16,4,15,4,15,4,16,5,16,5,17,5,17,5,17,5,17,6,17,6,18,7,18,8,18,8,19,8,18,10,19,11,0,0,-2,-15,-2,-15,-3,-15,-2,-16,-2,-15,-2,-15,-2,-15,-2,-15,-2,-14,-3,-14,-3,-16,-4,-15,-4,-15,-4,-15,-3,-15,-5,-15,-5,-14,-5,-15,-6,-14,-5,-15,-4,-15,-6,-15,-5,-15,-7,-14,-6,-16,-8,-15,0,0,-7,-14,-8,-15,-8,-15,-9,-15,-8,-15,-8,-15,-8,-15,-8,-15,-9,-15,-9,-15,-11,-15,-9,-15,-10,-15,-10,-16,-10,-16,-11,-16,-11,-17,-11,-17,-10,-18,-10,-18,-9,-19,-9,-19,-9,-20,-10,-20,-8,-21,-7,-21,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-27,-22,4294806.536,4294806.373,149.228,219.477,219.477,219.477,"[-3,7,-3,7,-2,8,-3,9,-3,9,-4,10,-4,10,-4,10,-4,10,-4,10,-4,12,-4,12,-4,13,-4,13,-5,13,-4,14,-3,13,-4,13,-3,14,-3,15,-4,15,-3,15,-3,15,0,16,-1,18,0,18,0,0,-1,19,-1,19,0,20,0,20,0,21,0,22,0,22,0,22,0,23,1,23,2,25,1,24,1,25,1,26,0,25,1,26,0,26,0,28,-1,27,-1,27,-2,27,-3,27,-3,28,-2,29,-4,28,-5,28,0,0,12,-10,12,-10,11,-11,13,-12,12,-11,12,-11,12,-11,12,-11,12,-10,11,-11,12,-12,11,-12,11,-12,10,-12,11,-11,10,-13,9,-13,9,-13,9,-14,9,-13,10,-14,9,-14,9,-14,7,-16,8,-16,7,-18,0,0,8,-17,8,-18,7,-19,7,-19,8,-19,8,-19,8,-19,8,-19,8,-20,8,-21,8,-23,8,-21,8,-21,9,-21,9,-22,10,-23,10,-22,11,-23,12,-22,12,-21,14,-22,13,-20,14,-20,13,-21,15,-20,16,-20,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-22,-20,4294807.621,4294807.359,195.60,283.700,283.700,283.700,"[9,-14,8,-15,7,-15,9,-15,8,-14,8,-14,8,-14,7,-13,7,-13,6,-13,7,-14,6,-14,6,-14,6,-14,7,-14,6,-14,5,-14,5,-13,5,-14,6,-14,6,-13,5,-13,5,-13,3,-14,4,-14,3,-15,0,0,3,-14,3,-15,2,-15,2,-14,2,-16,2,-16,2,-16,2,-15,2,-16,1,-16,0,-17,1,-17,1,-17,1,-18,1,-18,1,-19,1,-20,2,-20,3,-20,4,-20,4,-20,5,-21,5,-21,5,-23,7,-22,8,-22,0,0,-15,10,-16,10,-15,11,-17,11,-16,10,-16,10,-16,10,-16,10,-16,9,-15,9,-16,10,-16,10,-15,10,-15,10,-15,8,-14,10,-13,10,-13,10,-12,11,-13,11,-13,11,-13,11,-12,10,-12,12,-13,13,-13,14,0,0,-12,13,-13,13,-13,14,-12,14,-13,14,-14,14,-14,13,-13,13,-14,13,-13,13,-14,14,-14,12,-14,12,-14,12,-14,11,-14,12,-14,12,-14,11,-14,10,-14,10,-14,10,-14,8,-14,8,-14,9,-14,8,-14,7,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-25,-21,238.962,250.541,24.791,420.836,137.136,26.207,"[-12,1,-12,1,-12,2,-13,2,-13,2,-14,1,-14,1,-13,1,-14,1,-13,2,-15,2,-15,2,-15,2,-15,2,-15,1,-15,2,-14,2,-14,2,-15,2,-15,1,-15,2,-15,2,-14,1,-15,3,-16,2,-16,3,0,0,-15,3,-15,3,-16,3,-15,3,-16,3,-16,3,-16,3,-15,3,-16,3,-15,3,-17,4,-16,3,-17,3,-17,3,-16,3,-17,4,-17,4,-17,4,-17,3,-16,3,-17,3,-17,2,-17,2,-19,3,-18,2,-19,1,0,0,-12,11,-11,11,-10,11,-12,12,-11,12,-11,11,-11,12,-11,11,-11,12,-10,12,-10,13,-10,13,-10,13,-9,13,-10,12,-9,14,-8,13,-8,13,-7,14,-8,14,-8,14,-8,15,-8,14,-6,16,-7,16,-6,17,0,0,-6,17,-6,18,-6,18,-5,18,-6,18,-6,19,-6,19,-6,18,-5,19,-5,19,-5,21,-6,19,-6,20,-7,20,-6,20,-6,21,-7,22,-7,21,-8,21,-9,20,-10,21,-10,20,-11,20,-10,21,-12,20,-13,19,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-25,-28,238.531,250.109,73.572,474.627,190.927,79.998,"[12,-2,13,-3,11,-4,13,-4,11,-3,12,-4,11,-4,11,-4,11,-4,10,-5,12,-6,11,-6,11,-7,11,-7,12,-6,11,-7,11,-7,10,-7,11,-8,11,-7,12,-7,11,-8,11,-7,11,-9,12,-9,12,-10,0,0,12,-10,12,-10,13,-11,11,-10,13,-10,13,-10,13,-10,13,-10,13,-10,12,-10,13,-12,13,-10,14,-10,15,-11,13,-9,15,-10,14,-10,15,-10,15,-9,15,-8,15,-8,16,-8,15,-7,16,-8,16,-7,17,-6,0,0,5,-10,5,-11,5,-12,5,-12,5,-12,5,-11,4,-11,4,-11,5,-11,4,-12,4,-12,4,-12,3,-13,3,-12,4,-12,3,-13,2,-12,3,-12,2,-12,2,-13,2,-12,1,-12,2,-12,0,-13,1,-13,0,-13,0,0,-1,-12,-1,-14,-2,-14,-2,-13,-2,-14,-2,-14,-3,-14,-3,-14,-4,-14,-4,-14,-5,-16,-4,-16,-4,-17,-5,-17,-5,-18,-5,-18,-5,-19,-5,-19,-4,-20,-4,-20,-3,-21,-2,-21,-1,-22,-2,-22,0,-23,1,-22,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-29,-24,240.589,252.167,123.40,541.366,257.666,146.737,"[-19,0,-20,-1,-18,1,-20,0,-18,0,-19,0,-18,-1,-17,0,-18,-1,-16,0,-18,0,-18,1,-18,1,-18,1,-18,0,-17,1,-17,1,-16,0,-17,2,-17,0,-16,0,-16,1,-15,0,-15,3,-16,2,-16,3,0,0,-15,3,-15,3,-16,4,-15,3,-16,4,-16,4,-16,4,-15,4,-16,4,-15,5,-16,6,-16,5,-16,5,-17,6,-16,5,-18,6,-17,6,-18,6,-18,5,-19,5,-19,4,-20,4,-20,4,-21,5,-21,3,-23,2,0,0,-14,-10,-14,-9,-15,-9,-15,-10,-14,-10,-14,-9,-15,-9,-14,-9,-15,-9,-14,-8,-15,-9,-15,-8,-15,-8,-16,-8,-15,-8,-17,-7,-15,-6,-16,-7,-16,-6,-17,-7,-16,-8,-17,-7,-16,-8,-17,-5,-18,-7,-18,-6,0,0,-17,-5,-18,-5,-19,-5,-19,-4,-18,-5,-19,-5,-19,-5,-19,-4,-19,-4,-19,-4,-21,-3,-20,-4,-20,-4,-21,-4,-21,-4,-21,-4,-23,-4,-22,-4,-22,-5,-23,-5,-23,-7,-22,-7,-23,-8,-23,-8,-23,-10,-23,-11,0,0]"
CSI_DATA: 9,6,2,2,1,1,1,0,-28,-21,234.665,246.244,172.892,609.777,326.77,215.148,"[-7,3,-8,4,-7,4,-9,5,-9,5,-9,5,-10,5,-10,5,-10,6,-10,6,-12,7,-11,7,-12,8,-12,8,-13,7,-12,8,-12,8,-12,8,-12,10,-13,9,-13,10,-13,10,-12,10,-11,13,-13,13,-12,15,0,0,-13,14,-13,14,-14,16,-13,15,-14,17,-14,17,-15,17,-14,17,-15,18,-14,18,-15,20,-15,20,-16,20,-16,20,-16,19,-17,20,-17,20,-18,21,-19,20,-19,20,-19,20,-20,19,-20,20,-20,22,-21,19,-22,19,0,0,6,0,6,0,6,0,7,0,7,0,6,0,6,0,6,0,6,0,6,0,7,-1,6,-1,7,-1,6,-1,6,-1,7,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-3,7,-3,7,-3,0,0,7,-4,7,-4,7,-4,7,-4,7,-4,7,-4,8,-4,7,-4,8,-5,8,-5,8,-5,8,-5,8,-5,9,-5,9,-5,9,-5,9,-5,9,-5,9,-4,9,-4,10,-4,10,-3,10,-3,10,-4,10,-3,10,-2,0,0]"
CSI_DATA: 10,7,2,2,1,1,1,0,-22,-20,235.656,247.235,218.727,670.506,386.806,275.877,"[-7,-13,-8,-13,-8,-12,-8,-14,-8,-13,-8,-13,-7,-12,-7,-11,-7,-11,-8,-11,-8,-12,-9,-11,-9,-11,-9,-11,-8,-11,-9,-11,-9,-10,-8,-10,-9,-10,-9,-10,-8,-10,-9,-9,-8,-9,-10,-8,-10,-9,-10,-8,0,0,-11,-8,-11,-8,-12,-8,-11,-7,-12,-8,-12,-7,-12,-8,-12,-7,-13,-7,-12,-7,-14,-7,-13,-7,-14,-7,-15,-7,-14,-7,-15,-7,-16,-7,-16,-8,-16,-9,-16,-9,-16,-10,-16,-11,-16,-11,-18,-11,-16,-13,-17,-14,0,0,10,15,10,14,11,14,11,16,11,15,10,15,10,15,10,15,9,15,9,14,10,15,10,14,10,14,10,13,9,13,11,13,11,11,10,12,11,11,11,12,11,12,12,11,11,12,13,10,13,12,14,11,0,0,14,11,14,11,15,11,15,11,14,11,14,12,14,12,13,12,14,12,14,12,15,12,13,12,13,12,13,12,13,12,13,12,13,12,12,12,11,12,11,12,10,13,10,12,10,12,10,12,9,12,8,12,0,0]"
