CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-22,-29,4294809.611,4294818.531,0.119,22.523,22.523,22.523,"[1,-16,1,-16,0,-16,1,-18,0,-17,1,-17,0,-17,0,-16,0,-17,0,-16,1,-18,0,-18,0,-18,0,-18,0,-18,-1,-18,-1,-18,0,-17,-1,-18,-1,-18,0,-18,-1,-18,0,-17,-2,-18,-1,-19,-2,-19,0,0,-2,-18,-2,-18,-2,-19,-2,-18,-2,-18,-2,-19,-2,-18,-2,-18,-2,-18,-2,-17,-3,-18,-2,-17,-2,-18,-3,-18,-2,-17,-3,-19,-3,-18,-3,-18,-3,-18,-3,-18,-2,-18,-2,-18,-1,-18,-2,-18,0,-18,0,-18,0,0,-6,-11,-6,-11,-7,-10,-7,-12,-7,-11,-7,-10,-7,-10,-7,-9,-7,-9,-7,-9,-8,-9,-8,-8,-8,-8,-8,-7,-8,-8,-9,-7,-9,-6,-8,-6,-9,-5,-9,-6,-9,-6,-9,-5,-9,-5,-10,-3,-11,-4,-12,-3,0,0,-12,-3,-13,-3,-13,-2,-13,-2,-14,-2,-14,-2,-14,-2,-15,-1,-16,-2,-16,-2,-17,-1,-17,-2,-17,-1,-18,-1,-18,-2,-20,-2,-19,-2,-20,-2,-20,-3,-19,-4,-20,-5,-19,-5,-20,-5,-20,-5,-22,-8,-20,-9,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-23,-26,4294805.816,4294814.761,48.544,92.92,92.92,92.92,"[5,-13,5,-13,4,-12,5,-14,5,-12,5,-13,4,-13,4,-12,4,-12,3,-11,4,-13,3,-13,3,-13,3,-12,3,-12,2,-13,2,-12,2,-12,1,-12,2,-12,2,-12,1,-12,1,-12,0,-12,0,-13,0,-13,0,0,-1,-13,-1,-13,-1,-14,-1,-13,-1,-13,-1,-14,-1,-14,-1,-14,-1,-14,-1,-14,-1,-15,0,-14,0,-14,0,-15,0,-14,0,-15,0,-14,1,-14,1,-14,2,-14,2,-14,3,-13,2,-13,2,-13,3,-12,4,-12,0,0,1,-12,0,-12,0,-12,0,-13,0,-13,0,-13,-1,-13,-1,-13,0,-13,-1,-13,-2,-14,-2,-14,-2,-14,-2,-14,-1,-15,-3,-15,-3,-14,-2,-14,-3,-14,-3,-15,-2,-15,-3,-15,-3,-14,-5,-14,-4,-15,-6,-15,0,0,-6,-15,-6,-15,-7,-15,-7,-15,-7,-15,-7,-16,-7,-16,-8,-16,-9,-16,-9,-16,-10,-18,-9,-18,-9,-18,-10,-19,-10,-19,-11,-20,-10,-20,-10,-20,-9,-21,-8,-21,-7,-23,-6,-22,-6,-22,-7,-23,-5,-24,-5,-24,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-22,-20,4294809.599,4294818.528,98.726,160.811,160.811,160.811,"[12,9,13,9,13,8,14,10,13,9,13,9,13,9,13,8,13,8,13,8,14,9,13,8,14,8,14,8,13,8,14,7,13,6,13,6,13,6,14,6,14,6,14,5,13,6,14,4,14,5,15,4,0,0,15,3,15,4,16,3,15,3,15,4,16,3,16,3,16,3,16,3,16,3,17,3,16,4,16,4,17,4,16,3,17,3,17,4,17,4,16,4,16,4,16,5,16,6,15,7,16,7,14,7,14,8,0,0,10,9,11,9,12,8,12,9,11,9,11,8,11,8,11,8,11,8,11,7,13,8,13,7,13,7,13,6,13,7,14,6,14,6,13,6,14,6,14,6,14,6,15,6,14,7,15,5,16,6,16,6,0,0,16,5,17,6,17,5,17,5,17,6,17,6,17,6,17,6,17,6,17,5,18,5,17,6,17,6,18,6,18,6,19,6,18,6,18,6,18,7,18,7,18,8,17,8,18,8,18,9,17,10,17,11,0,0]"
CSI_DATA: 4,6,1,1,0,0,0,0,-22,-18,4294808.287,4294817.296,148.540,215.965,215.965,215.965,"[4,-12,3,-12,3,-12,3,-13,3,-13,3,-13,3,-13,3,-12,2,-13,2,-13,3,-14,2,-14,2,-14,2,-14,2,-14,1,-14,0,-13,0,-14,0,-14,0,-14,0,-15,-1,-14,0,-14,-1,-15,-1,-16,-2,-16,0,0,-2,-15,-2,-17,-3,-17,-3,-16,-2,-17,-3,-18,-3,-18,-3,-17,-3,-18,-3,-18,-3,-19,-2,-19,-3,-19,-3,-19,-3,-19,-3,-20,-3,-21,-3,-20,-2,-20,-2,-20,-2,-21,-1,-21,0,-21,-1,-22,1,-21,1,-21,0,0,-17,-1,-17,-1,-17,0,-19,-1,-18,-1,-18,-1,-18,-1,-18,-1,-18,-1,-17,-1,-19,0,-18,0,-18,0,-18,1,-18,0,-18,2,-18,3,-17,2,-18,3,-18,3,-19,3,-18,4,-18,3,-18,6,-20,5,-20,7,0,0,-19,7,-20,7,-21,8,-19,8,-21,8,-21,8,-21,8,-21,9,-22,9,-22,10,-23,10,-23,9,-23,9,-24,9,-23,9,-25,9,-24,9,-25,9,-25,8,-24,8,-26,7,-25,6,-26,5,-25,6,-27,4,-26,4,0,0]"
CSI_DATA: 5,7,1,1,0,0,0,0,-20,-21,4294726.833,4294735.845,197.993,283.109,283.109,283.109,"[6,-14,5,-14,4,-14,6,-16,5,-14,5,-15,4,-14,4,-14,4,-14,3,-14,4,-15,3,-15,3,-15,3,-14,3,-14,2,-14,1,-14,1,-13,1,-14,1,-14,1,-14,0,-14,0,-13,-2,-14,-1,-15,-2,-15,0,0,-3,-15,-4,-16,-4,-17,-4,-15,-4,-17,-5,-17,-5,-17,-5,-17,-6,-17,-6,-17,-6,-19,-5,-19,-6,-19,-6,-20,-6,-20,-7,-21,-6,-22,-6,-22,-5,-22,-5,-22,-4,-23,-3,-23,-3,-24,-3,-25,0,-25,0,-25,0,0,-8,-7,-8,-7,-8,-6,-9,-8,-8,-7,-8,-7,-8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-5,-7,-5,-7,-5,-8,-5,-8,-5,-8,-5,-8,-5,-7,-5,-8,-5,-9,-5,-9,-5,0,0,-8,-5,-8,-5,-9,-6,-8,-5,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-7,-6,-7,-6,-7,-6,-7,-6,-7,-6,-6,-6,-7,-6,-7,-5,-6,-5,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0]"
CSI_DATA: 6,3,2,2,1,1,1,0,-18,-21,230.98,240.609,20.543,414.234,131.125,21.989,"[-4,15,-4,15,-2,15,-4,17,-4,16,-3,16,-3,15,-3,15,-3,15,-2,15,-3,16,-2,16,-2,16,-2,16,-3,16,-1,16,-1,15,-1,15,0,16,-1,16,-1,16,0,16,-1,15,1,15,0,17,1,17,0,0,2,16,1,16,2,17,2,16,1,16,2,17,2,17,2,16,2,17,3,16,3,17,2,17,2,17,3,18,2,17,3,18,3,18,3,18,3,18,2,18,2,18,1,18,1,19,1,19,-1,19,-1,19,0,0,12,-11,12,-12,11,-12,12,-12,11,-12,11,-11,10,-12,10,-12,10,-11,9,-12,9,-13,9,-13,8,-13,8,-13,8,-12,7,-14,6,-13,6,-13,5,-14,5,-14,5,-14,4,-14,4,-14,2,-15,3,-16,2,-17,0,0,2,-16,1,-18,1,-18,0,-18,1,-19,0,-20,1,-20,0,-20,-1,-21,-1,-21,-1,-23,0,-22,0,-22,0,-23,0,-24,0,-25,0,-25,1,-25,1,-26,2,-25,4,-27,4,-26,5,-27,4,-27,7,-27,7,-27,0,0]"
CSI_DATA: 7,4,2,2,1,1,1,0,-24,-28,226.324,236.835,69.73,464.687,181.578,72.442,"[7,-9,6,-10,6,-10,7,-10,6,-10,6,-10,5,-10,5,-10,5,-10,4,-10,5,-10,4,-11,4,-10,4,-10,4,-10,3,-11,3,-11,3,-10,2,-11,3,-10,3,-11,2,-11,2,-10,1,-11,2,-12,0,-12,0,0,0,-12,1,-12,0,-13,0,-12,1,-13,0,-13,0,-13,0,-13,0,-14,0,-14,-1,-15,0,-14,1,-14,1,-15,1,-15,1,-16,1,-15,1,-15,2,-15,2,-15,3,-15,4,-15,5,-14,4,-14,6,-14,6,-14,0,0,-17,-2,-16,-2,-16,-1,-18,-2,-16,-1,-16,-2,-16,-2,-16,-2,-16,-3,-16,-1,-17,-2,-17,-1,-17,-1,-16,-1,-16,-2,-16,-2,-15,-2,-15,-2,-15,-1,-15,-2,-15,-3,-15,-2,-14,-3,-14,-1,-15,-1,-15,-1,0,0,-14,-1,-14,-1,-14,0,-13,-1,-13,0,-13,0,-13,0,-13,0,-13,0,-13,1,-14,1,-13,1,-14,1,-14,2,-14,1,-15,2,-15,1,-15,1,-15,1,-15,0,-15,-1,-15,-1,-15,-1,-16,-1,-15,-2,-16,-2,0,0]"
CSI_DATA: 8,5,2,2,1,1,1,0,-25,-21,230.92,240.602,119.259,530.782,247.673,138.537,"[8,15,8,15,10,14,9,17,9,16,8,15,8,15,9,14,8,15,8,14,8,15,9,15,9,15,8,15,8,15,9,14,9,13,8,13,9,13,9,13,9,13,9,13,8,13,10,12,10,14,10,12,0,0,10,11,10,12,11,12,11,11,10,12,11,11,12,11,11,11,12,11,12,11,13,11,12,12,12,11,12,12,12,12,12,12,12,12,11,12,11,12,11,12,11,13,10,13,10,14,10,14,9,14,9,14,0,0,11,-12,11,-13,10,-13,12,-13,11,-13,11,-13,11,-13,11,-13,11,-13,10,-13,10,-14,9,-15,9,-14,9,-14,10,-14,9,-17,8,-16,8,-15,8,-16,8,-16,10,-16,9,-17,9,-16,7,-17,9,-18,8,-19,0,0,8,-18,9,-19,8,-19,8,-19,9,-19,9,-19,9,-19,9,-19,9,-19,9,-19,9,-21,9,-19,9,-19,10,-20,9,-20,9,-21,10,-20,10,-20,10,-20,11,-20,12,-20,12,-19,13,-19,12,-20,14,-19,15,-19,0,0]"
CSI_DATA: 9,6,2,2,1,1,1,0,-22,-18,228.866,239.377,168.954,594.213,311.104,201.968,"[-13,-2,-13,-1,-12,0,-15,-1,-14,-1,-14,-1,-14,-1,-14,0,-14,-1,-14,0,-15,-1,-15,0,-15,0,-15,0,-15,0,-15,1,-15,1,-14,1,-15,2,-15,1,-16,2,-15,2,-15,1,-15,2,-17,2,-16,3,0,0,-16,3,-17,3,-18,4,-16,4,-17,3,-18,5,-18,4,-17,4,-18,4,-18,4,-18,4,-18,3,-19,3,-19,4,-19,3,-20,4,-20,4,-20,4,-20,4,-19,3,-21,3,-20,2,-21,2,-21,2,-21,0,-21,0,0,0,0,-16,0,-16,-1,-16,0,-17,0,-17,0,-17,0,-17,0,-16,0,-17,0,-17,-1,-18,-1,-17,-1,-17,-2,-17,-1,-17,-3,-18,-3,-17,-3,-16,-4,-17,-4,-17,-3,-18,-4,-18,-4,-18,-7,-18,-6,-19,-7,-19,0,0,-7,-19,-7,-20,-8,-20,-8,-20,-8,-21,-8,-21,-8,-22,-8,-21,-8,-22,-9,-22,-10,-23,-9,-23,-8,-23,-8,-23,-8,-24,-9,-24,-8,-24,-8,-25,-7,-26,-6,-25,-5,-27,-4,-25,-4,-27,-5,-26,-3,-27,-3,-26,0,0]"
CSI_DATA: 10,7,2,2,1,1,1,0,-20,-21,147.414,157.925,218.397,661.960,378.851,269.715,"[-1,-16,-1,-16,-2,-16,-1,-18,-2,-17,-2,-16,-2,-16,-2,-15,-2,-16,-2,-15,-2,-16,-3,-16,-3,-16,-3,-15,-2,-15,-4,-15,-4,-14,-4,-13,-5,-14,-5,-14,-5,-14,-6,-13,-5,-13,-7,-13,-8,-14,-8,-13,0,0,-9,-12,-9,-14,-11,-14,-11,-12,-11,-13,-12,-14,-12,-14,-12,-14,-13,-14,-13,-14,-14,-14,-13,-15,-14,-15,-15,-16,-14,-16,-15,-17,-16,-17,-15,-17,-15,-18,-14,-18,-14,-19,-13,-20,-13,-21,-14,-21,-11,-22,-12,-22,0,0,16,-2,16,-3,17,-4,18,-2,18,-2,17,-2,17,-2,17,-1,17,0,16,-1,17,-1,16,-1,15,-1,14,-2,14,-1,15,-4,14,-4,14,-3,14,-4,14,-4,15,-3,15,-4,15,-3,15,-5,16,-5,16,-5,0,0,16,-5,17,-5,16,-5,16,-5,16,-3,17,-3,17,-3,16,-2,16,-3,16,-3,16,-3,15,-2,15,-2,15,-2,15,-2,15,-2,15,-2,14,-2,14,-1,14,-1,14,-1,13,0,14,0,13,-1,13,0,13,0,0,0]"
