CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 1,3,1,1,0,0,0,0,-26,-28,4294812.261,4294820.946,0.119,27.284,27.284,27.284,"[3,13,4,13,5,12,4,14,4,14,4,14,4,14,4,14,3,14,4,13,5,15,5,14,5,15,4,14,4,15,5,14,5,13,4,14,5,14,4,15,4,14,5,14,4,13,6,13,5,14,6,14,0,0,6,14,6,14,6,14,6,13,6,14,6,14,6,14,6,14,6,14,7,13,8,14,7,14,7,14,8,14,7,14,8,15,8,15,8,15,8,15,8,15,7,16,7,16,7,16,8,17,6,18,6,18,0,0,15,-7,16,-7,15,-8,17,-7,15,-7,16,-7,15,-7,15,-6,15,-6,14,-6,15,-6,15,-7,14,-7,14,-7,14,-6,14,-8,13,-8,13,-7,13,-9,13,-8,13,-8,12,-9,12,-8,12,-10,13,-10,12,-11,0,0,12,-11,12,-11,12,-12,12,-11,12,-11,13,-12,13,-12,12,-11,13,-12,12,-12,13,-13,13,-12,13,-12,13,-13,13,-12,14,-13,14,-13,14,-13,14,-13,15,-12,15,-12,15,-11,16,-11,16,-12,17,-10,17,-10,0,0]"
CSI_DATA: 2,4,1,1,0,0,0,0,-21,-41,4294812.131,4294820.673,41.882,89.203,89.203,89.203,"[7,-12,7,-13,6,-13,7,-14,6,-13,6,-13,6,-13,6,-12,6,-12,5,-12,5,-14,4,-13,5,-13,4,-13,5,-13,3,-14,3,-13,3,-13,2,-13,3,-13,3,-13,2,-13,2,-13,1,-13,1,-14,0,-14,0,0,0,-15,0,-14,0,-15,-1,-15,0,-15,0,-16,0,-16,0,-16,-1,-16,-1,-16,-2,-18,-1,-16,-1,-17,-1,-18,-1,-17,0,-18,0,-18,0,-18,1,-18,2,-18,3,-18,3,-17,3,-17,3,-18,4,-17,5,-17,0,0,1,6,0,6,0,6,0,7,-1,6,-1,7,0,7,-1,6,-1,7,-1,7,-2,7,-2,8,-2,8,-2,7,-2,8,-1,8,-1,8,-1,8,-1,9,-1,9,-1,10,-1,10,-1,9,0,10,0,11,1,12,0,0,2,11,1,12,2,12,2,12,2,12,3,13,3,12,3,12,4,12,5,12,6,13,5,13,5,13,5,14,6,13,7,14,6,14,7,14,6,14,6,14,6,15,5,15,5,15,5,16,4,15,3,16,0,0]"
CSI_DATA: 3,5,1,1,0,0,0,0,-25,-25,4294813.295,4294821.840,99.222,148.476,148.476,148.476,"[7,-15,7,-16,5,-16,7,-17,7,-16,7,-16,7,-15,6,-15,7,-15,6,-15,6,-16,5,-16,6,-16,5,-16,6,-16,5,-16,4,-15,5,-14,4,-16,5,-15,6,-15,4,-15,5,-14,3,-16,4,-16,4,-17,0,0,3,-16,3,-16,3,-17,3,-15,3,-16,3,-17,4,-16,3,-15,4,-16,3,-15,2,-17,3,-15,3,-16,3,-16,3,-15,3,-16,3,-16,3,-16,4,-16,4,-15,5,-15,5,-15,5,-15,4,-16,6,-15,6,-15,0,0,-2,-15,-3,-16,-4,-15,-3,-16,-3,-15,-3,-16,-3,-15,-3,-15,-3,-15,-5,-15,-5,-16,-6,-16,-6,-16,-6,-15,-5,-16,-7,-16,-7,-16,-6,-16,-7,-16,-7,-16,-6,-17,-7,-17,-6,-17,-8,-16,-8,-18,-9,-18,0,0,-9,-17,-9,-18,-9,-18,-9,-17,-9,-17,-9,-18,-9,-18,-8,-17,-9,-18,-9,-18,-11,-18,-9,-17,-9,-17,-10,-18,-10,-18,-10,-19,-10,-18,-10,-19,-10,-19,-9,-19,-9,-20,-8,-20,-8,-20,-8,-21,-6,-21,-6,-22,0,0]"
CSI_DATA: 4,7,1,1,0,0,0,0,-38,-22,4294729.916,4294738.560,198.486,218.595,218.595,218.595,"[4,-14,4,-15,3,-15,4,-16,4,-15,4,-14,3,-14,4,-14,4,-14,3,-14,3,-15,3,-15,4,-15,4,-14,5,-13,4,-13,4,-11,4,-10,3,-10,3,-10,4,-9,3,-9,2,-8,1,-8,1,-8,1,-7,0,0,0,-6,-1,-5,-1,-5,-2,-4,-2,-4,-3,-3,-3,-2,-4,-2,-4,-1,-5,-1,-6,0,-6,0,-7,1,-8,1,-8,2,-9,3,-11,4,-12,5,-13,4,-13,4,-15,5,-16,4,-17,4,-19,6,-20,4,-21,4,0,0,18,-4,18,-4,18,-5,19,-4,19,-3,19,-3,18,-3,17,-2,17,-1,16,-1,17,-1,16,-2,15,-2,14,-2,13,-2,14,-4,13,-5,13,-5,13,-6,14,-5,14,-5,14,-6,14,-6,14,-8,16,-7,16,-8,0,0,15,-8,16,-8,16,-8,16,-8,16,-7,17,-7,17,-6,16,-6,16,-6,16,-7,17,-7,15,-5,15,-5,15,-5,15,-5,15,-6,15,-5,14,-6,14,-5,14,-5,14,-5,14,-4,14,-4,14,-5,14,-4,14,-4,0,0]"
CSI_DATA: 5,3,2,2,1,1,1,0,-23,-33,227.47,236.296,19.262,417.81,198.486,21.754,"[-11,10,-11,11,-10,12,-11,12,-11,12,-11,12,-11,11,-11,11,-11,11,-10,12,-11,13,-11,13,-11,13,-11,13,-12,12,-11,13,-10,12,-10,12,-10,13,-11,13,-12,12,-10,13,-11,12,-9,14,-11,14,-10,14,0,0,-10,14,-10,15,-10,15,-9,15,-10,15,-11,16,-11,15,-10,15,-10,16,-10,16,-10,18,-11,16,-11,16,-11,17,-10,16,-11,17,-12,18,-12,17,-13,17,-13,17,-14,17,-14,16,-14,16,-14,17,-15,16,-16,16,0,0,-11,-3,-11,-3,-11,-2,-13,-3,-12,-3,-13,-3,-13,-3,-13,-3,-13,-3,-13,-2,-14,-3,-14,-2,-14,-2,-14,-1,-13,-2,-14,0,-13,0,-14,0,-14,1,-15,1,-15,0,-15,2,-15,1,-15,3,-16,2,-17,4,0,0,-17,4,-17,4,-18,5,-18,5,-18,4,-19,4,-19,3,-19,4,-19,4,-19,4,-20,5,-19,4,-19,3,-19,3,-20,4,-20,4,-20,3,-20,3,-20,2,-19,1,-20,2,-18,1,-19,1,-19,1,-19,0,-19,0,0,0]"
CSI_DATA: 6,5,2,2,1,1,1,0,-26,-24,227.942,237.191,112.479,509.281,290.686,113.954,"[-16,12,-16,12,-14,13,-16,13,-16,12,-16,12,-16,11,-16,11,-16,11,-14,11,-16,12,-15,12,-15,12,-14,12,-15,11,-14,13,-14,11,-14,11,-14,12,-14,11,-15,11,-14,11,-14,10,-12,13,-13,12,-13,13,0,0,-13,12,-13,12,-13,12,-13,12,-13,12,-14,12,-13,11,-13,11,-13,12,-12,11,-13,12,-12,11,-12,11,-13,10,-12,11,-13,11,-13,11,-13,10,-13,10,-13,9,-13,9,-13,9,-12,9,-13,10,-13,9,-13,8,0,0,-5,-14,-6,-13,-6,-13,-6,-15,-6,-13,-6,-14,-6,-13,-6,-13,-7,-13,-7,-12,-8,-13,-9,-13,-9,-13,-9,-12,-9,-13,-10,-13,-10,-13,-10,-13,-11,-12,-10,-13,-10,-13,-11,-13,-10,-13,-12,-12,-12,-14,-13,-13,0,0,-13,-13,-13,-13,-14,-13,-13,-12,-13,-13,-14,-13,-13,-13,-13,-13,-14,-13,-14,-13,-15,-13,-14,-13,-14,-13,-15,-13,-15,-13,-16,-13,-15,-13,-16,-14,-15,-14,-15,-15,-15,-15,-14,-16,-14,-16,-15,-16,-14,-18,-13,-18,0,0]"
CSI_DATA: 7,6,1,1,1,1,1,0,-26,-16,224.478,233.728,165.319,573.360,354.765,178.33,"[10,7,10,7,11,6,11,8,11,8,11,8,11,8,11,8,11,8,11,8,13,8,13,7,13,8,13,8,13,9,14,8,13,7,13,9,14,8,14,9,14,10,14,10,14,9,15,8,15,10,16,9,0,0,15,9,16,10,16,9,15,9,16,10,16,11,15,11,15,11,16,11,16,10,17,10,15,10,15,11,15,11,15,10,16,10,16,11,16,11,15,11,15,11,14,12,14,12,14,12,16,11,14,12,15,13,0,0,-10,9,-11,10,-10,10,-11,11,-11,11,-11,11,-11,11,-11,11,-12,11,-10,12,-11,13,-11,13,-10,13,-10,13,-10,13,-9,15,-8,14,-8,14,-8,15,-9,15,-9,16,-8,16,-8,16,-5,18,-7,19,-6,20,0,0,-6,20,-6,20,-6,22,-6,21,-6,22,-7,23,-8,23,-7,23,-7,24,-6,24,-6,25,-7,24,-7,24,-8,25,-8,25,-8,26,-8,25,-8,26,-9,25,-9,25,-11,25,-11,24,-11,24,-10,25,-12,25,-13,25,0,0]"
CSI_DATA: 8,7,2,2,1,1,1,0,-33,-21,144.672,153.921,211.642,636.15,417.420,240.688,"[13,0,13,-1,13,-2,13,-1,13,-1,12,-1,12,-1,11,-1,11,-1,11,-1,12,-1,12,-1,11,-1,11,-1,10,0,10,-2,9,-2,9,-2,8,-2,8,-2,7,-2,7,-3,7,-3,6,-4,6,-5,6,-5,0,0,5,-6,5,-7,5,-7,4,-8,4,-8,4,-9,5,-10,4,-10,4,-10,4,-11,4,-13,4,-12,4,-13,4,-14,4,-14,4,-15,5,-16,5,-16,6,-17,7,-17,8,-17,8,-18,9,-19,9,-20,11,-19,12,-19,0,0,7,-16,7,-16,7,-16,9,-17,8,-16,9,-16,9,-16,9,-15,9,-14,8,-13,9,-14,7,-13,7,-12,6,-12,5,-12,4,-13,3,-13,3,-13,2,-14,3,-14,3,-15,2,-15,3,-15,1,-15,2,-16,2,-17,0,0,1,-17,2,-17,1,-18,1,-17,2,-17,3,-17,3,-17,3,-17,3,-17,3,-17,2,-18,3,-16,3,-16,3,-17,3,-16,3,-17,3,-16,3,-17,3,-16,4,-16,4,-16,4,-15,4,-15,3,-15,5,-15,5,-15,0,0]"
CSI_DATA: 9,3,3,3,2,2,2,0,-24,-30,617.61,626.337,19.189,806.187,170.172,20.832,"[13,3,14,2,13,2,15,3,14,2,15,3,14,2,14,2,14,3,14,1,16,2,15,2,16,2,15,2,16,3,16,1,15,1,14,2,16,1,16,2,16,2,16,1,15,2,15,0,16,1,17,0,0,0,16,0,16,0,17,0,16,0,17,0,17,0,17,0,17,0,17,0,17,0,18,-1,17,0,17,0,18,0,16,0,18,0,18,0,18,0,18,1,17,1,18,1,17,2,17,2,19,2,17,3,18,3,0,0,13,-11,13,-12,12,-12,15,-12,13,-11,14,-12,14,-12,13,-11,14,-11,12,-10,14,-12,13,-12,13,-12,12,-12,13,-11,13,-13,12,-13,12,-12,12,-13,12,-12,13,-12,12,-12,12,-11,11,-14,12,-14,12,-14,0,0,12,-14,12,-14,12,-15,11,-14,13,-15,13,-15,13,-14,13,-14,13,-14,12,-14,13,-16,13,-14,13,-13,13,-14,12,-13,13,-15,13,-14,14,-14,14,-13,13,-12,14,-12,14,-11,14,-11,14,-12,15,-10,15,-10,0,0]"
CSI_DATA: 10,4,2,2,2,1,2,0,-20,-42,616.800,626.76,64.913,858.234,222.219,72.879,"[3,-15,2,-15,1,-15,2,-16,2,-15,1,-15,1,-15,1,-15,1,-15,0,-14,0,-16,0,-15,0,-15,-1,-15,0,-15,-2,-15,-2,-14,-2,-14,-2,-15,-2,-15,-2,-15,-3,-15,-2,-14,-4,-14,-4,-15,-5,-15,0,0,-5,-15,-5,-15,-6,-16,-6,-15,-6,-16,-6,-16,-6,-17,-6,-16,-7,-17,-7,-16,-8,-18,-7,-17,-7,-18,-7,-18,-7,-18,-7,-19,-7,-19,-6,-19,-6,-19,-5,-19,-4,-20,-4,-20,-3,-20,-4,-20,-1,-20,-1,-20,0,0,-4,9,-3,9,-3,8,-3,9,-3,8,-2,8,-2,7,-2,6,-2,6,-2,6,-2,6,-1,5,-1,5,-1,5,-2,4,-1,4,-1,4,-1,3,-2,4,-2,3,-3,3,-3,3,-3,2,-3,3,-4,3,-4,3,0,0,-5,3,-5,3,-6,4,-6,3,-6,4,-7,4,-7,4,-7,4,-8,5,-8,5,-8,6,-8,6,-9,6,-9,7,-9,7,-9,8,-9,9,-10,9,-11,9,-10,9,-12,9,-11,10,-11,10,-12,11,-13,10,-13,10,0,0]"
